,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-11,2110.5293854003903,2276.8808296059506,2480.4292401430484,2110.5293854003903,2110.5293854003903,0.1901664,0.1901664,0.1901664,0.016429630518870517,0.016429630518870517,0.016429630518870517,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.12567124947418626,0.12567124947418626,0.12567124947418626,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0018056693731071521,-0.0018056693731071521,-0.0018056693731071521,0.002032147079002804,0.002032147079002804,0.002032147079002804,-0.08295692812368706,-0.08295692812368706,-0.08295692812368706,0.0,0.0,0.0,2375.762250315644
1,2024-09-12,2111.1750133117384,2261.9289918885347,2461.4363380628834,2111.1750133117384,2111.1750133117384,0.1901664,0.1901664,0.1901664,0.015725725736060812,0.015725725736060812,0.015725725736060812,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.11830988897863727,0.11830988897863727,0.11830988897863727,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.002509574155916856,-0.002509574155916856,-0.002509574155916856,-0.005427949999987525,-0.005427949999987525,-0.005427949999987525,-0.08215428675743602,-0.08215428675743602,-0.08215428675743602,0.0,0.0,0.0,2360.9478947511234
2,2024-09-13,2111.8206412230857,2284.746837426579,2492.9843367961366,2111.8206412230857,2111.8206412230857,0.1901664,0.1901664,0.1901664,0.016077839751361945,0.016077839751361945,0.016077839751361945,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.1296629752721406,0.1296629752721406,0.1296629752721406,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0021574601406157234,-0.0021574601406157234,-0.0021574601406157234,0.00395268478140121,0.00395268478140121,0.00395268478140121,-0.08053394926062256,-0.08053394926062256,-0.08053394926062256,0.0,0.0,0.0,2385.6455888051905
3,2024-09-14,2112.4662691344333,2298.7388529524655,2504.9415684084643,2112.4662691344333,2112.4662691344333,0.1901664,0.1901664,0.1901664,0.01484547872277734,0.01484547872277734,0.01484547872277734,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.13794426867800103,0.13794426867800103,0.13794426867800103,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0033898211692003294,-0.0033898211692003294,-0.0033898211692003294,0.011047116571076144,0.011047116571076144,0.011047116571076144,-0.07811472661585246,-0.07811472661585246,-0.07811472661585246,0.0,0.0,0.0,2403.868883737128
4,2024-09-15,2113.111897045781,2285.482796801456,2486.9164101617603,2113.111897045781,2113.111897045781,0.1901664,0.1901664,0.1901664,0.015283178493731397,0.015283178493731397,0.015283178493731397,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.12867681845006881,0.12867681845006881,0.12867681845006881,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.002952121398246272,-0.002952121398246272,-0.002952121398246272,-0.001839968692488665,-0.001839968692488665,-0.001839968692488665,-0.07493279135117394,-0.07493279135117394,-0.07493279135117394,0.0,0.0,0.0,2385.0204129866215
5,2024-09-16,2113.757524957128,2290.0410876612964,2493.9021311970296,2113.757524957128,2113.757524957128,0.1901664,0.1901664,0.1901664,0.01675238625682174,0.01675238625682174,0.01675238625682174,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.1330449793782687,0.1330449793782687,0.1330449793782687,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0014829136351559294,-0.0014829136351559294,-0.0014829136351559294,-0.002833006695740001,-0.002833006695740001,-0.002833006695740001,-0.07104080018281303,-0.07104080018281303,-0.07104080018281303,0.0,0.0,0.0,2394.9823512757093
6,2024-09-17,2114.403152868476,2293.9115259101522,2501.2358345988773,2114.403152868476,2114.403152868476,0.1901664,0.1901664,0.1901664,0.016429983931494696,0.016429983931494696,0.016429983931494696,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.13315873751600857,0.13315873751600857,0.13315873751600857,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0018053159604829738,-0.0018053159604829738,-0.0018053159604829738,-0.006931023043227156,-0.006931023043227156,-0.006931023043227156,-0.06650662337225896,-0.06650662337225896,-0.06650662337225896,0.0,0.0,0.0,2395.9544073043103
7,2024-09-18,2115.048780779824,2328.666757233558,2530.5458902855667,2115.048780779824,2115.048780779824,0.1901664,0.1901664,0.1901664,0.017047839674312417,0.017047839674312417,0.017047839674312417,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.14783467372399858,0.14783467372399858,0.14783467372399858,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0011874602176652523,-0.0011874602176652523,-0.0011874602176652523,0.0020321470790073343,0.0020321470790073343,0.0020321470790073343,-0.06141171302932118,-0.06141171302932118,-0.06141171302932118,0.0,0.0,0.0,2427.7263271967504
8,2024-09-19,2115.6944086911712,2328.00361153523,2530.5940090310555,2115.6944086911712,2115.6944086911712,0.1901664,0.1901664,0.1901664,0.017109154222649487,0.017109154222649487,0.017109154222649487,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.1459984525394859,0.1459984525394859,0.1459984525394859,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0011261456693281808,-0.0011261456693281808,-0.0011261456693281808,-0.0054279500000060585,-0.0054279500000060585,-0.0054279500000060585,-0.055849151683157544,-0.055849151683157544,-0.055849151683157544,0.0,0.0,0.0,2424.582518406525
9,2024-09-20,2116.340036602519,2358.122339424073,2560.1788834338595,2116.340036602519,2116.340036602519,0.1901664,0.1901664,0.1901664,0.017258122187250684,0.017258122187250684,0.017258122187250684,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.16145577652692844,0.16145577652692844,0.16145577652692844,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0009771777047269852,-0.0009771777047269852,-0.0009771777047269852,0.003952684781402047,0.003952684781402047,0.003952684781402047,-0.04992143044172429,-0.04992143044172429,-0.04992143044172429,0.0,0.0,0.0,2458.0353606072067
10,2024-09-21,2116.9856645325826,2379.262965806631,2586.9214219723854,2116.9856645325826,2116.9856645325826,0.1901664,0.1901664,0.1901664,0.015424807296283842,0.015424807296283842,0.015424807296283842,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.1729003111138766,0.1729003111138766,0.1729003111138766,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0028104925956938275,-0.0028104925956938275,-0.0028104925956938275,0.011047116571081407,0.011047116571081407,0.011047116571081407,-0.043738012753488646,-0.043738012753488646,-0.043738012753488646,0.0,0.0,0.0,2483.013144553883
11,2024-09-22,2117.6312924626473,2368.437253242523,2572.038305908506,2117.6312924626473,2117.6312924626473,0.1901664,0.1901664,0.1901664,0.015950184505434086,0.015950184505434086,0.015950184505434086,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.16686387081693344,0.16686387081693344,0.16686387081693344,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.002285115386543582,-0.002285115386543582,-0.002285115386543582,-0.0018399686924819615,-0.0018399686924819615,-0.0018399686924819615,-0.037412744996018696,-0.037412744996018696,-0.037412744996018696,0.0,0.0,0.0,2470.9874468860303
12,2024-09-23,2118.2769203927114,2382.7850176053016,2589.4409464289047,2118.2769203927114,2118.2769203927114,0.1901664,0.1901664,0.1901664,0.017434520888259485,0.017434520888259485,0.017434520888259485,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.173706735484105,0.173706735484105,0.173706735484105,0.011741857312380052,0.011741857312380052,0.011741857312380052,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0008007790037181855,-0.0008007790037181855,-0.0008007790037181855,-0.002833006695734327,-0.002833006695734327,-0.002833006695734327,-0.03106117870842013,-0.03106117870842013,-0.03106117870842013,0.0,0.0,0.0,2486.235889085453
13,2024-09-24,2118.9225483227756,2576.074761495256,2781.9739779544398,2118.9225483227756,2118.9225483227756,0.1901664,0.1901664,0.1901664,0.10748783929125412,0.10748783929125412,0.10748783929125412,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.26592534508514093,0.26592534508514093,0.26592534508514093,0.1025126364311245,0.1025126364311245,0.1025126364311245,-0.00010503740031072462,-0.00010503740031072462,-0.00010503740031072462,-0.0015182397194679939,-0.0015182397194679939,-0.0015182397194679939,-0.00693102304322642,-0.00693102304322642,-0.00693102304322642,-0.024797871162886828,-0.024797871162886828,-0.024797871162886828,0.0,0.0,0.0,2682.397758194196
14,2024-09-25,2119.5681762528397,2537.3452772064165,2730.3167941473807,2119.5681762528397,2119.5681762528397,0.1901664,0.1901664,0.1901664,0.06836020620596271,0.06836020620596271,0.06836020620596271,0.0059472717172646145,0.0059472717172646145,0.0059472717172646145,0.0006512082626437271,0.0006512082626437271,0.0006512082626437271,0.24182502219410024,0.24182502219410024,0.24182502219410024,0.06875043850477082,0.06875043850477082,0.06875043850477082,-0.004910645955513341,-0.004910645955513341,-0.004910645955513341,-0.002078066323203103,-0.002078066323203103,-0.002078066323203103,0.0020321470790017554,0.0020321470790017554,0.0020321470790017554,-0.018733731090864233,-0.018733731090864233,-0.018733731090864233,0.0,0.0,0.0,2632.1327975170916
