3,1,2017-05-26-10-31-07,1.13193007294129e-27
3,2,2017-05-26-10-31-07,2.71412901215849e-36
3,3,2017-05-26-10-31-07,4.96163823976345e-78
3,4,2017-05-26-10-31-07,6.13214145741573e-36
3,5,2017-05-26-10-31-07,5.38189868959133e-128
