ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,bbands_lower,bbands_lower_lower,bbands_lower_upper,bbands_upper,bbands_upper_lower,bbands_upper_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_5,ma_5_lower,ma_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-09-10 23:00:00,1.089861400403023,1.1025021312370276,1.106331331467651,1.089861400403023,1.089861400403023,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.007940154814389897,0.007940154814389897,0.007940154814389897,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0006608988012687668,0.0006608988012687668,0.0006608988012687668,0.013530190629377374,0.013530190629377374,0.013530190629377374,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005590035814987476,0.005590035814987476,0.005590035814987476,0.0,0.0,0.0,1.1046074329100761
2024-09-11 23:00:00,1.090604528364584,1.1037283013763555,1.1074120294336207,1.090604528364584,1.090604528364584,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.007940154814389897,0.007940154814389897,0.007940154814389897,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0006608988012687668,0.0006608988012687668,0.0006608988012687668,0.013249592818377363,0.013249592818377363,0.013249592818377363,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005309438003987466,0.005309438003987466,0.005309438003987466,0.0,0.0,0.0,1.1050545942912933
2024-09-12 23:00:00,1.091347656326145,1.1046198419982962,1.1086815252287705,1.091347656326145,1.091347656326145,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.007940154814389897,0.007940154814389897,0.007940154814389897,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0006608988012687668,0.0006608988012687668,0.0006608988012687668,0.013966921613049198,0.013966921613049198,0.013966921613049198,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.006026766798659301,0.006026766798659301,0.006026766798659301,0.0,0.0,0.0,1.106590423494637
2024-09-15 23:00:00,1.0935770402108285,1.1063681143827122,1.1102464694499152,1.0935770402108285,1.0935770402108285,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.007940154814389897,0.007940154814389897,0.007940154814389897,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0006608988012687668,0.0006608988012687668,0.0006608988012687668,0.013254049233317178,0.013254049233317178,0.013254049233317178,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005313894418927281,0.005313894418927281,0.005313894418927281,0.0,0.0,0.0,1.108071364142208
2024-09-16 23:00:00,1.0943201681723895,1.1068185953500251,1.111273869699778,1.0943201681723895,1.0943201681723895,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.007940154814389897,0.007940154814389897,0.007940154814389897,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0006608988012687668,0.0006608988012687668,0.0006608988012687668,0.013397053274237626,0.013397053274237626,0.013397053274237626,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005456898459847729,0.005456898459847729,0.005456898459847729,0.0,0.0,0.0,1.1089808337644675
2024-09-17 23:00:00,1.0950632961339508,1.1085157391644738,1.1122963693770243,1.0950632961339508,1.0950632961339508,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.008238754842680357,0.008238754842680357,0.008238754842680357,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0009594988295592252,0.0009594988295592252,0.0009594988295592252,0.013828790657665953,0.013828790657665953,0.013828790657665953,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005590035814985598,0.005590035814985598,0.005590035814985598,0.0,0.0,0.0,1.1102066972130809
2024-09-18 23:00:00,1.0958064240955119,1.109308822925418,1.1127416487034638,1.0958064240955119,1.0958064240955119,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.008542587107840133,0.008542587107840133,0.008542587107840133,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0012633310947190038,0.0012633310947190038,0.0012633310947190038,0.013852025111832401,0.013852025111832401,0.013852025111832401,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005309438003992267,0.005309438003992267,0.005309438003992267,0.0,0.0,0.0,1.1109855621997902
2024-09-19 23:00:00,1.096549552057073,1.110576155099278,1.11465810035874,1.096549552057073,1.096549552057073,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.00878845692485647,0.00878845692485647,0.00878845692485647,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0015092009117353374,0.0015092009117353374,0.0015092009117353374,0.0148152237234947,0.0148152237234947,0.0148152237234947,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.006026766798638232,0.006026766798638232,0.006026766798638232,0.0,0.0,0.0,1.1127951789946964
2024-09-22 23:00:00,1.0987789359417564,1.1129786249168465,1.1165960424759331,1.0987789359417564,1.0987789359417564,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.009000155110940081,0.009000155110940081,0.009000155110940081,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.00172089909781895,0.00172089909781895,0.00172089909781895,0.014314049529830473,0.014314049529830473,0.014314049529830473,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005313894418890395,0.005313894418890395,0.005313894418890395,0.0,0.0,0.0,1.114506912053161
2024-09-23 23:00:00,1.0991455027833705,1.1129888698913748,1.1163924895247523,1.0991455027833705,1.0991455027833705,-0.008441459920405866,-0.008441459920405866,-0.008441459920405866,0.0010692722292625278,0.0010692722292625278,0.0010692722292625278,0.0007982494338385248,0.0007982494338385248,0.0007982494338385248,0.008948080236462408,0.008948080236462408,0.008948080236462408,0.0014005378202799443,0.0014005378202799443,0.0014005378202799443,0.0016688242233412764,0.0016688242233412764,0.0016688242233412764,0.014404978696320021,0.014404978696320021,0.014404978696320021,0.012452656450145998,0.012452656450145998,0.012452656450145998,0.005456898459857615,0.005456898459857615,0.005456898459857615,0.0,0.0,0.0,1.114978670335121
