Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-06-10 00:00:00+01:00,0.6516500115394592,0.6532958745956421,0.6490998268127441,0.6518101692199707,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-11 00:00:00+01:00,0.6528992056846619,0.6545102000236511,0.6498992443084717,0.6527202129364014,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-12 00:00:00+01:00,0.65093994140625,0.6532899141311646,0.6477598547935486,0.6509501338005066,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-13 00:00:00+01:00,0.6527500152587891,0.6527500152587891,0.645999014377594,0.6527999043464661,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-16 00:00:00+01:00,0.6491188406944275,0.6554798483848572,0.6467301249504089,0.6499997973442078,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-17 00:00:00+01:00,0.6512202024459839,0.6543988585472107,0.6503100991249084,0.6511001586914062,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-18 00:00:00+01:00,0.6481200456619263,0.652400016784668,0.6478798985481262,0.6479797959327698,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-19 00:00:00+01:00,0.6507502198219299,0.6510840654373169,0.6447299718856812,0.6507408618927002,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-20 00:00:00+01:00,0.6486388444900513,0.6496037244796753,0.6452487111091614,0.6488786935806274,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-23 00:00:00+01:00,0.6447203755378723,0.6447203755378723,0.6373498439788818,0.6446704864501953,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-24 00:00:00+01:00,0.6480041146278381,0.6518309712409973,0.6472098231315613,0.6477800011634827,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
2025-06-25 00:00:00+01:00,0.6495100855827332,0.6510001420974731,0.6485698223114014,0.6495999097824097,0,0.0,0.0,AUDUSD=X,AUDUSD,AUD,USD,major,True,False
