ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,bbands_upper,bbands_upper_lower,bbands_upper_upper,carry_trade_proxy,carry_trade_proxy_lower,carry_trade_proxy_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_5,ma_5_lower,ma_5_upper,macd,macd_lower,macd_upper,market_session,market_session_lower,market_session_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-09-10 23:00:00,1.095823197664261,1.102573139662993,1.105707009813374,1.095823197664261,1.095823197664261,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0006770976987336176,0.0006770976987336176,0.0006770976987336176,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0001973889549812483,0.0001973889549812483,0.0001973889549812483,-0.00029264055664037034,-0.00029264055664037034,-0.00029264055664037034,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.007458263258638492,0.007458263258638492,0.007458263258638492,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006781165559904875,0.006781165559904875,0.006781165559904875,0.0,0.0,0.0,1.103996135557364
2024-09-11 23:00:00,1.0967748826035526,1.1029122027311233,1.1061947194158954,1.0967748826035526,1.0967748826035526,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0006731507547433537,0.0006731507547433537,0.0006731507547433537,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0001973889549812483,0.0001973889549812483,0.0001973889549812483,-0.00029658750063063554,-0.00029658750063063554,-0.00029658750063063554,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.006980316970090782,0.006980316970090782,0.006980316970090782,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006307166215347429,0.006307166215347429,0.006307166215347429,0.0,0.0,0.0,1.1044307189289595
2024-09-12 23:00:00,1.0977265675428443,1.1044664640265285,1.1077337162522396,1.0977265675428443,1.0977265675428443,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0007083392320139902,0.0007083392320139902,0.0007083392320139902,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0001973889549812483,0.0001973889549812483,0.0001973889549812483,-0.0002613990233599989,-0.0002613990233599989,-0.0002613990233599989,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.007728232216127218,0.007728232216127218,0.007728232216127218,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.0070198929841132265,0.0070198929841132265,0.0070198929841132265,0.0,0.0,0.0,1.1062100533666275
2024-09-15 23:00:00,1.1005816223607194,1.106373182014904,1.1097115220955749,1.1005816223607194,1.1005816223607194,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0007302400227363823,0.0007302400227363823,0.0007302400227363823,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0001973889549812483,0.0001973889549812483,0.0001973889549812483,-0.00023949823263760643,-0.00023949823263760643,-0.00023949823263760643,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.00711842535721589,0.00711842535721589,0.00711842535721589,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006388185334479507,0.006388185334479507,0.006388185334479507,0.0,0.0,0.0,1.1084160304890178
2024-09-16 23:00:00,1.1015333073000113,1.1082295298200107,1.1113491612255566,1.1015333073000113,1.1015333073000113,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0007695839188957138,0.0007695839188957138,0.0007695839188957138,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0001973889549812483,0.0001973889549812483,0.0001973889549812483,-0.00020015433647827555,-0.00020015433647827555,-0.00020015433647827555,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.007377043452023259,0.007377043452023259,0.007377043452023259,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006607459533127545,0.006607459533127545,0.006607459533127545,0.0,0.0,0.0,1.1096593663718144
2024-09-17 23:00:00,1.1024849922393027,1.1095329032225199,1.1128193640336979,1.1024849922393027,1.1024849922393027,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0008758707739611495,0.0008758707739611495,0.0008758707739611495,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.00028657106187639393,0.00028657106187639393,0.00028657106187639393,-0.00018304958830798503,-0.00018304958830798503,-0.00018304958830798503,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004267094464881867,0.0004267094464881867,0.0004267094464881867,0.007657036333864383,0.007657036333864383,0.007657036333864383,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006781165559903235,0.006781165559903235,0.006781165559903235,0.0,0.0,0.0,1.1109267598824193
2024-09-18 23:00:00,1.1034366771785946,1.109918479783813,1.1126629050095376,1.1034366771785946,1.1034366771785946,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0009783421533959055,0.0009783421533959055,0.0009783421533959055,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.00037731586757787237,0.00037731586757787237,0.00037731586757787237,-0.00018052151019344953,-0.00018052151019344953,-0.00018052151019344953,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0004359079421069288,0.0004359079421069288,0.0004359079421069288,0.007285508368747872,0.007285508368747872,0.007285508368747872,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006307166215351967,0.006307166215351967,0.006307166215351967,0.0,0.0,0.0,1.1114757743245627
2024-09-19 23:00:00,1.1043883621178863,1.1116308295516546,1.114645218985145,1.1043883621178863,1.1043883621178863,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.000991497288285204,0.000991497288285204,0.000991497288285204,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.00045074917710894596,0.00045074917710894596,0.00045074917710894596,-0.0001414669925626587,-0.0001414669925626587,-0.0001414669925626587,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.0003365752498343628,0.0003365752498343628,0.0003365752498343628,0.008011390272372236,0.008011390272372236,0.008011390272372236,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.007019892984087032,0.007019892984087032,0.007019892984087032,0.0,0.0,0.0,1.1132360482990786
2024-09-22 23:00:00,1.1072434169357614,1.1141457749822439,1.117077148889179,1.1072434169357614,1.1072434169357614,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0010214098287436267,0.0010214098287436267,0.0010214098287436267,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0005139765330101055,0.0005139765330101055,0.0005139765330101055,-0.00011769472579208872,-0.00011769472579208872,-0.00011769472579208872,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,0.00027948816762105646,0.00027948816762105646,0.00027948816762105646,0.007409595163177941,0.007409595163177941,0.007409595163177941,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.0063881853344343155,0.0063881853344343155,0.0063881853344343155,0.0,0.0,0.0,1.1154476424023492
2024-09-23 23:00:00,1.1074775385659008,1.1142262456566983,1.1170459286510337,1.1074775385659008,1.1074775385659008,-0.0037860689530740104,-0.0037860689530740104,-0.0037860689530740104,0.0001349330703228702,0.0001349330703228702,0.0001349330703228702,-0.008895063482638764,-0.008895063482638764,-0.008895063482638764,0.0005386541493157815,0.0005386541493157815,0.0005386541493157815,0.004362709465121474,0.004362709465121474,0.004362709465121474,0.0004984234634112587,0.0004984234634112587,0.0004984234634112587,-0.00014756045750731586,-0.00014756045750731586,-0.00014756045750731586,-0.0008534802345081808,-0.0008534802345081808,-0.0008534802345081808,-0.00015784871049271594,-0.00015784871049271594,-0.00015784871049271594,0.00714611368245411,0.00714611368245411,0.00714611368245411,0.008960956449516637,0.008960956449516637,0.008960956449516637,0.0004216535391645281,0.0004216535391645281,0.0004216535391645281,0.006607459533138329,0.006607459533138329,0.006607459533138329,0.0,0.0,0.0,1.1153916989572572
