Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-07-17 00:00:00+01:00,148.0030059814453,149.01400756835938,148.00599670410156,148.0030059814453,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-18 00:00:00+01:00,148.44200134277344,148.88299560546875,148.21400451660156,148.44200134277344,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-21 00:00:00+01:00,148.43099975585938,148.55099487304688,147.2570037841797,148.43099975585938,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-22 00:00:00+01:00,147.40899658203125,147.92999267578125,146.34500122070312,147.40899658203125,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-23 00:00:00+01:00,146.78500366210938,147.18499755859375,146.13600158691406,146.78500366210938,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-24 00:00:00+01:00,146.3489990234375,146.94500732421875,145.8560028076172,146.3489990234375,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-25 00:00:00+01:00,147.0050048828125,147.92300415039062,146.86399841308594,147.0050048828125,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-28 00:00:00+01:00,147.81300354003906,148.48399353027344,147.52499389648438,147.81300354003906,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-29 00:00:00+01:00,148.47900390625,148.7989959716797,148.1699981689453,148.47900390625,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-30 00:00:00+01:00,148.44200134277344,149.0959930419922,147.81100463867188,148.44200134277344,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-07-31 00:00:00+01:00,149.2259979248047,150.62600708007812,148.6009979248047,149.2259979248047,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-01 00:00:00+01:00,150.77200317382812,150.9149932861328,147.68099975585938,150.77200317382812,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-04 00:00:00+01:00,147.34300231933594,148.06700134277344,146.8780059814453,147.34300231933594,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-05 00:00:00+01:00,146.79299926757812,147.82699584960938,146.61700439453125,146.79299926757812,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-06 00:00:00+01:00,147.55999755859375,147.87399291992188,147.22900390625,147.55999755859375,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-07 00:00:00+01:00,147.1929931640625,147.69400024414062,146.6999969482422,147.1929931640625,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-08 00:00:00+01:00,146.83700561523438,147.8800048828125,146.77000427246094,146.83700561523438,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-11 00:00:00+01:00,147.66400146484375,148.0989990234375,147.35299682617188,147.66400146484375,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-12 00:00:00+01:00,148.125,148.5050048828125,147.6060028076172,148.125,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-13 00:00:00+01:00,147.75799560546875,148.16099548339844,147.10400390625,147.75799560546875,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-14 00:00:00+01:00,147.1199951171875,147.79800415039062,146.2220001220703,147.1199951171875,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-15 00:00:00+01:00,147.6909942626953,147.71299743652344,146.75599670410156,147.6909942626953,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-18 00:00:00+01:00,147.26400756835938,147.9810028076172,147.1269989013672,147.26400756835938,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-19 00:00:00+01:00,147.91600036621094,148.09300231933594,147.54600524902344,147.91600036621094,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-20 00:00:00+01:00,147.7310028076172,147.80999755859375,146.88499450683594,147.7310028076172,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-21 00:00:00+01:00,147.3179931640625,148.36900329589844,147.26199340820312,147.3179931640625,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-22 00:00:00+01:00,148.38600158691406,148.76600646972656,146.58799743652344,148.38600158691406,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-25 00:00:00+01:00,147.21499633789062,147.66700744628906,147.0989990234375,147.21499633789062,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-26 00:00:00+01:00,147.82200622558594,147.89500427246094,147.00399780273438,147.82200622558594,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-27 00:00:00+01:00,147.46200561523438,148.16600036621094,147.40199279785156,147.46200561523438,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-28 00:00:00+01:00,147.3159942626953,147.46600341796875,146.8070068359375,147.3159942626953,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-08-29 00:00:00+01:00,146.7899932861328,147.38900756835938,146.77000427246094,146.7899932861328,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-01 00:00:00+01:00,147.0970001220703,147.37100219726562,146.78900146484375,147.0970001220703,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-02 00:00:00+01:00,147.08399963378906,148.93299865722656,147.09300231933594,147.08399963378906,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-03 00:00:00+01:00,148.54800415039062,149.11599731445312,147.9530029296875,148.54800415039062,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-04 00:00:00+01:00,147.97999572753906,148.77000427246094,147.83900451660156,147.97999572753906,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-05 00:00:00+01:00,148.375,148.42799377441406,146.82400512695312,148.375,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-08 00:00:00+01:00,148.343994140625,148.54600524902344,147.4709930419922,148.343994140625,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-09 00:00:00+01:00,147.36399841308594,147.4149932861328,146.32699584960938,147.36399841308594,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
2025-09-10 00:00:00+01:00,147.3699951171875,147.64700317382812,147.08399963378906,147.28700256347656,0,0.0,0.0,USDJPY=X,USDJPY,USD,JPY,major,False,True
