ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,1.426175352938652,1.415298556632598,1.4265870915748482,1.426175352938652,1.426175352938652,-0.00363986727064832,-0.00363986727064832,-0.00363986727064832,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0038937578706522845,-0.0038937578706522845,-0.0038937578706522845,0.00024847829358551327,0.00024847829358551327,0.00024847829358551327,7.466704868777199e-06,7.466704868777199e-06,7.466704868777199e-06,-0.0002538906000039651,-0.0002538906000039651,-0.0002538906000039651,0.0,0.0,0.0,1.420622171433217
2025-02-21 00:00:00,1.427786688655689,1.4186953169166623,1.4285554180398816,1.427786688655689,1.427786688655689,-0.002276092146314928,-0.002276092146314928,-0.002276092146314928,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.002726067455059418,-0.002726067455059418,-0.002726067455059418,0.0018556278507565374,0.0018556278507565374,0.0018556278507565374,-0.00023590772796885467,-0.00023590772796885467,-0.00023590772796885467,-0.0004499753087444904,-0.0004499753087444904,-0.0004499753087444904,0.0,0.0,0.0,1.4238944458309775
2025-02-24 00:00:00,1.4326206958067995,1.418414742065315,1.4304762878934871,1.4326206958067995,1.4326206958067995,-0.005699877606838872,-0.005699877606838872,-0.005699877606838872,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0056719867085921,-0.0056719867085921,-0.0056719867085921,-0.0020895557580392025,-0.0020895557580392025,-0.0020895557580392025,0.00028549042030294117,0.00028549042030294117,0.00028549042030294117,2.789089824677116e-05,2.789089824677116e-05,2.789089824677116e-05,0.0,0.0,0.0,1.4244948902617294
2025-02-25 00:00:00,1.4342320315238362,1.4259201990150425,1.4358907113443742,1.4342320315238362,1.4342320315238362,-0.0023845385490199236,-0.0023845385490199236,-0.0023845385490199236,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.002088051719196296,-0.002088051719196296,-0.002088051719196296,0.0013233000243168009,0.0013233000243168009,0.0013233000243168009,0.0001879736957658862,0.0001879736957658862,0.0001879736957658862,0.00029648682982362745,0.00029648682982362745,0.00029648682982362745,0.0,0.0,0.0,1.4312372808646863
2025-02-26 00:00:00,1.4358433672408732,1.4272398721096562,1.4395898727576122,1.4358433672408732,1.4358433672408732,-0.0016126814064560653,-0.0016126814064560653,-0.0016126814064560653,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0015952002938634559,-0.0015952002938634559,-0.0015952002938634559,0.00230359733021177,0.00230359733021177,0.00230359733021177,-2.046646756522468e-05,-2.046646756522468e-05,-2.046646756522468e-05,1.7481112592609855e-05,1.7481112592609855e-05,1.7481112592609855e-05,0.0,0.0,0.0,1.4335529094795085
2025-02-27 00:00:00,1.4374547030112204,1.4273384872409725,1.4393544092915491,1.4374547030112204,1.4374547030112204,-0.002954114306660946,-0.002954114306660946,-0.002954114306660946,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.003208004906660288,-0.003208004906660288,-0.003208004906660288,0.0009443089517926279,0.0009443089517926279,0.0009443089517926279,-2.6109893509633435e-06,-2.6109893509633435e-06,-2.6109893509633435e-06,-0.000253890599999342,-0.000253890599999342,-0.000253890599999342,0.0,0.0,0.0,1.4328433412708586
2025-02-28 00:00:00,1.4390660387815675,1.4283589971685704,1.441259178489035,1.4390660387815675,1.4390660387815675,-0.0025406025300942514,-0.0025406025300942514,-0.0025406025300942514,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.002990577838838293,-0.002990577838838293,-0.002990577838838293,0.0013024817897286844,0.0013024817897286844,0.0013024817897286844,5.272794927967493e-05,5.272794927967493e-05,5.272794927967493e-05,-0.00044997530874404197,-0.00044997530874404197,-0.00044997530874404197,0.0,0.0,0.0,1.4347623997773626
2025-03-03 00:00:00,1.443900046092609,1.438880176624569,1.4509261583881883,1.443900046092609,1.443900046092609,0.00037370437533025547,0.00037370437533025547,0.00037370437533025547,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,0.0004015952735805938,0.0004015952735805938,0.0004015952735805938,0.0037433126632795562,0.0037433126632795562,0.0037433126632795562,0.0005262039811533099,0.0005262039811533099,0.0005262039811533099,2.789089825033786e-05,2.789089825033786e-05,2.789089825033786e-05,0.0,0.0,0.0,1.4444799095266425
2025-03-04 00:00:00,1.4441961476372385,1.433057344400131,1.4450667660873016,1.4441961476372385,1.4441961476372385,-0.0036021674847953222,-0.0036021674847953222,-0.0036021674847953222,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0033056806549719153,-0.0033056806549719153,-0.0033056806549719153,2.0796232972712254e-05,2.0796232972712254e-05,2.0796232972712254e-05,0.0002728485513345761,0.0002728485513345761,0.0002728485513345761,0.0002964868298234066,0.0002964868298234066,0.0002964868298234066,0.0,0.0,0.0,1.439422096370009
2025-03-05 00:00:00,1.444492249181868,1.4370263218079196,1.4470783827257188,1.444492249181868,1.444492249181868,-0.0018350427792314743,-0.0018350427792314743,-0.0018350427792314743,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0018175616666348707,-0.0018175616666348707,-0.0018175616666348707,0.0017511977478044188,0.0017511977478044188,0.0017511977478044188,0.00030957174206671723,0.00030957174206671723,0.00030957174206671723,1.7481112596603866e-05,1.7481112596603866e-05,1.7481112596603866e-05,0.0,0.0,0.0,1.441866795442004
2025-03-06 00:00:00,1.4447883507264976,1.4280412603175845,1.4385003115018595,1.4447883507264976,1.4447883507264976,-0.007582141797201496,-0.007582141797201496,-0.007582141797201496,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.007836032397202044,-0.007836032397202044,-0.007836032397202044,-0.0030061534107604644,-0.0030061534107604644,-0.0030061534107604644,-0.0006801761173384215,-0.0006801761173384215,-0.0006801761173384215,-0.00025389060000054816,-0.00025389060000054816,-0.00025389060000054816,0.0,0.0,0.0,1.4334669424031046
2025-03-07 00:00:00,1.445084452271127,1.430643644712391,1.4417054017307875,1.445084452271127,1.445084452271127,-0.006639173475229896,-0.006639173475229896,-0.006639173475229896,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.007089148783976073,-0.007089148783976073,-0.007089148783976073,-0.0018668757755598202,-0.0018668757755598202,-0.0018668757755598202,-0.000876485430567465,-0.000876485430567465,-0.000876485430567465,-0.00044997530874617796,-0.00044997530874617796,-0.00044997530874617796,0.0,0.0,0.0,1.4348400335835665
2025-03-10 00:00:00,1.4450441383955286,1.4294996026375932,1.4427313225564735,1.4450441383955286,1.4450441383955286,-0.0055010221428606265,-0.0055010221428606265,-0.0055010221428606265,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.005473131244611779,-0.005473131244611779,-0.005473131244611779,-0.0015026124014761795,-0.0015026124014761795,-0.0015026124014761795,-0.00010259747228183637,-0.00010259747228183637,-0.00010259747228183637,2.7890898248846918e-05,2.7890898248846918e-05,2.7890898248846918e-05,0.0,0.0,0.0,1.437135222171833
2025-03-11 00:00:00,1.4450307004369958,1.4367995545819081,1.4501054580248225,1.4450307004369958,1.4450307004369958,-0.0017879298861858172,-0.0017879298861858172,-0.0017879298861858172,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0014914430563630707,-0.0014914430563630707,-0.0014914430563630707,0.0027904238530610348,0.0027904238530610348,0.0027904238530610348,-0.0006825414701442414,-0.0006825414701442414,-0.0006825414701442414,0.0002964868298227464,0.0002964868298227464,0.0002964868298227464,0.0,0.0,0.0,1.4428755194325975
2025-03-12 00:00:00,1.445017262478463,1.4365120617133011,1.4470696704367905,1.445017262478463,1.445017262478463,-0.0025576279261883654,-0.0025576279261883654,-0.0025576279261883654,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.002540146813594157,-0.002540146813594157,-0.002540146813594157,0.002086883130973857,0.002086883130973857,0.002086883130973857,-0.000748698788059612,-0.000748698788059612,-0.000748698788059612,1.748111259420855e-05,1.748111259420855e-05,1.748111259420855e-05,0.0,0.0,0.0,1.4413467064835896
2025-03-13 00:00:00,1.4450038245199301,1.4340392181948256,1.445507355623455,1.4450038245199301,1.4450038245199301,-0.003986513776295383,-0.003986513776295383,-0.003986513776295383,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.00424040437629393,-0.00424040437629393,-0.00424040437629393,0.00022247712800328923,0.00022247712800328923,0.00022247712800328923,-0.00031317863519606117,-0.00031317863519606117,-0.00031317863519606117,-0.0002538905999985472,-0.0002538905999985472,-0.0002538905999985472,0.0,0.0,0.0,1.4388764239786744
2025-03-14 00:00:00,1.4442239126058631,1.4295867006392302,1.4406857823749486,1.4442239126058631,1.4442239126058631,-0.006581103727544577,-0.006581103727544577,-0.006581103727544577,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.007031079036290307,-0.007031079036290307,-0.007031079036290307,-0.002272220431558688,-0.002272220431558688,-0.002272220431558688,-0.00041307102688327896,-0.00041307102688327896,-0.00041307102688327896,-0.0004499753087457295,-0.0004499753087457295,-0.0004499753087457295,0.0,0.0,0.0,1.4340694601302308
2025-03-17 00:00:00,1.4418841768636625,1.4334544673075813,1.4455109770460108,1.4418841768636625,1.4418841768636625,-0.0019372307519782586,-0.0019372307519782586,-0.0019372307519782586,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0019093398537281038,-0.0019093398537281038,-0.0019093398537281038,0.0022704669660243166,0.0022704669660243166,0.0022704669660243166,-0.00031188544889996454,-0.00031188544889996454,-0.00031188544889996454,2.7890898250154466e-05,2.7890898250154466e-05,2.7890898250154466e-05,0.0,0.0,0.0,1.4391311299403169
2025-03-18 00:00:00,1.441104264949596,1.4270360851806552,1.4388909017684044,1.441104264949596,1.441104264949596,-0.006038215014539454,-0.006038215014539454,-0.006038215014539454,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.005741728184714818,-0.005741728184714818,-0.005741728184714818,-0.001798998196586881,-0.001798998196586881,-0.001798998196586881,-0.0003434045488499622,-0.0003434045488499622,-0.0003434045488499622,0.0002964868298246358,0.0002964868298246358,0.0002964868298246358,0.0,0.0,0.0,1.432829835974422
2025-03-19 00:00:00,1.4403243518162756,1.4249704304453512,1.4349885213122708,1.4403243518162756,1.4403243518162756,-0.0065444318870803726,-0.0065444318870803726,-0.0065444318870803726,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.006526950774485363,-0.006526950774485363,-0.006526950774485363,-0.002397482846443471,-0.002397482846443471,-0.002397482846443471,-0.00025113677153429023,-0.00025113677153429023,-0.00025113677153429023,1.7481112595007988e-05,1.7481112595007988e-05,1.7481112595007988e-05,0.0,0.0,0.0,1.4309234256726782
2025-03-20 00:00:00,1.439544438682955,1.4277004631832109,1.4394506843698924,1.439544438682955,1.439544438682955,-0.003896412388886903,-0.003896412388886903,-0.003896412388886903,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.004150302988887241,-0.004150302988887241,-0.004150302988887241,0.000254128966895318,0.000254128966895318,0.000254128966895318,-0.00025472908667961025,-0.00025472908667961025,-0.00025472908667961025,-0.00025389060000033836,-0.00025389060000033836,-0.00025389060000033836,0.0,0.0,0.0,1.433569893096453
2025-03-21 00:00:00,1.4387645255496346,1.428235559326605,1.4396001391240392,1.4387645255496346,1.4387645255496346,-0.0032921050458681786,-0.0032921050458681786,-0.0032921050458681786,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.003742080354616044,-0.003742080354616044,-0.003742080354616044,0.0007664804243133634,0.0007664804243133634,0.0007664804243133634,-0.0001627732010789315,-0.0001627732010789315,-0.0001627732010789315,-0.00044997530874786546,-0.00044997530874786546,-0.00044997530874786546,0.0,0.0,0.0,1.4333805530836567
2025-03-24 00:00:00,1.4364247861496735,1.4261378806285938,1.4373847153608699,1.4364247861496735,1.4364247861496735,-0.003382810698535224,-0.003382810698535224,-0.003382810698535224,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0033549198002865606,-0.0033549198002865606,-0.0033549198002865606,0.00023016706604697253,0.00023016706604697253,0.00023016706604697253,0.00028283450452041414,0.00028283450452041414,0.00028283450452041414,2.7890898248663525e-05,2.7890898248663525e-05,2.7890898248663525e-05,0.0,0.0,0.0,1.4316056961929975
2025-03-25 00:00:00,1.4356264286740925,1.4242662464690192,1.4358575787463648,1.4356264286740925,1.4356264286740925,-0.003053721214247117,-0.003053721214247117,-0.003053721214247117,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0027572343844231412,-0.0027572343844231412,-0.0027572343844231412,0.00044353343998252895,0.00044353343998252895,0.00044353343998252895,0.00039855761487296457,0.00039855761487296457,0.00039855761487296457,0.00029648682982397564,0.00029648682982397564,0.00029648682982397564,0.0,0.0,0.0,1.4316680701217657
2025-03-26 00:00:00,1.4348280711985113,1.425359721954673,1.435792278477892,1.4348280711985113,1.4348280711985113,-0.0032168657452925032,-0.0032168657452925032,-0.0032168657452925032,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.003199384632697093,-0.003199384632697093,-0.003199384632697093,-0.0004572034227404199,-0.0004572034227404199,-0.0004572034227404199,0.0011361499465505273,0.0011361499465505273,0.0011361499465505273,1.7481112595409942e-05,1.7481112595409942e-05,1.7481112595409942e-05,0.0,0.0,0.0,1.4302375043169564
2025-03-27 00:00:00,1.4340297137229303,1.4214409710248896,1.4317390443017235,1.4340297137229303,1.4340297137229303,-0.004467680769111895,-0.004467680769111895,-0.004467680769111895,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.004721571369113439,-0.004721571369113439,-0.004721571369113439,-0.0013560461654962379,-0.0013560461654962379,-0.0013560461654962379,0.0007841776654869531,0.0007841776654869531,0.0007841776654869531,-0.0002538906000015446,-0.0002538906000015446,-0.0002538906000015446,0.0,0.0,0.0,1.4272588400841582
2025-03-28 00:00:00,1.4326603713665,1.422608954778668,1.4338760921587692,1.4326603713665,1.4326603713665,-0.002278500692471437,-0.002278500692471437,-0.002278500692471437,-0.0038958122691026107,-0.0038958122691026107,-0.0038958122691026107,-0.0027284760012162694,-0.0027284760012162694,-0.0027284760012162694,0.0008526929906206591,0.0008526929906206591,0.0008526929906206591,0.0007646185860105143,0.0007646185860105143,0.0007646185860105143,-0.00044997530874483246,-0.00044997530874483246,-0.00044997530874483246,0.0,0.0,0.0,1.428751391925333
2025-03-30 23:00:00,1.4286094002287273,1.4255906247309726,1.4379640836201613,1.4286094002287273,1.4286094002287273,0.002458483214875611,0.002458483214875611,0.002458483214875611,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,0.0025334386715096372,0.0025334386715096372,0.0025334386715096372,0.0005290835536438924,0.0005290835536438924,0.0005290835536438924,0.0007340936241206885,0.0007340936241206885,0.0007340936241206885,7.495545663402609e-05,7.495545663402609e-05,7.495545663402609e-05,0.0,0.0,0.0,1.432228694529749
2025-03-31 23:00:00,1.427240057872297,1.4235674420296351,1.4370091128093172,1.427240057872297,1.427240057872297,0.0021116834472344713,0.0021116834472344713,0.0021116834472344713,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,0.002372335273682028,0.002372335273682028,0.002372335273682028,0.000159032405049633,0.000159032405049633,0.000159032405049633,0.0007573450050738083,0.0007573450050738083,0.0007573450050738083,0.0002606518264475566,0.0002606518264475566,0.0002606518264475566,0.0,0.0,0.0,1.4306259498055993
2025-04-01 23:00:00,1.4258707155158665,1.4273617670389847,1.44008396646536,1.4258707155158665,1.4258707155158665,0.004251881292366377,0.004251881292366377,0.004251881292366377,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,0.004314654685804301,0.004314654685804301,0.004314654685804301,0.002871855601462664,0.002871855601462664,0.002871855601462664,0.0001847196537926834,0.0001847196537926834,0.0001847196537926834,6.277339343792338e-05,6.277339343792338e-05,6.277339343792338e-05,0.0,0.0,0.0,1.4320228552799183
2025-04-02 23:00:00,1.4243229517912717,1.4146723911843915,1.4263853536792006,1.4243229517912717,1.4243229517912717,-0.002442738321050056,-0.002442738321050056,-0.002442738321050056,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.0027188345318714924,-0.0027188345318714924,-0.0027188345318714924,-0.003219832281313272,-0.003219832281313272,-0.003219832281313272,-0.000418212076847814,-0.000418212076847814,-0.000418212076847814,-0.0002760962108214367,-0.0002760962108214367,-0.0002760962108214367,0.0,0.0,0.0,1.4204504533654043
2025-04-03 23:00:00,1.4227751880666766,1.414277666026079,1.4265866860125151,1.4227751880666766,1.4227751880666766,-0.0019096656436839135,-0.0019096656436839135,-0.0019096656436839135,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.00231261110539715,-0.00231261110539715,-0.00231261110539715,-0.00246185537543899,-0.00246185537543899,-0.00246185537543899,-0.0006431163053559534,-0.0006431163053559534,-0.0006431163053559534,-0.0004029454617132369,-0.0004029454617132369,-0.0004029454617132369,0.0,0.0,0.0,1.4194848623662701
2025-04-06 23:00:00,1.4181318968928915,1.4066783098220417,1.4173727049667857,1.4181318968928915,1.4181318968928915,-0.004409728060310484,-0.004409728060310484,-0.004409728060310484,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.00433477260367819,-0.00433477260367819,-0.00433477260367819,-0.0045200115278769505,-0.0045200115278769505,-0.0045200115278769505,-0.0010850225695445634,-0.0010850225695445634,-0.0010850225695445634,7.495545663229472e-05,7.495545663229472e-05,7.495545663229472e-05,0.0,0.0,0.0,1.411984617597838
2025-04-07 23:00:00,1.416584133168297,1.4156537345327633,1.4279275604456503,1.416584133168297,1.416584133168297,0.004479993870351612,0.004479993870351612,0.004479993870351612,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,0.004740645696798437,0.004740645696798437,0.004740645696798437,0.005621777094453083,0.005621777094453083,0.005621777094453083,-0.0023370892612125005,-0.0023370892612125005,-0.0023370892612125005,0.0002606518264468237,0.0002606518264468237,0.0002606518264468237,0.0,0.0,0.0,1.4232996566433542
2025-04-08 23:00:00,1.413806818200289,1.4081967763071013,1.4194727837234318,1.413806818200289,1.413806818200289,-0.0008347926906581624,-0.0008347926906581624,-0.0008347926906581624,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.0007720192972226689,-0.0007720192972226689,-0.0007720192972226689,-7.692119742716815e-06,-7.692119742716815e-06,-7.692119742716815e-06,-0.0020224066080264756,-0.0020224066080264756,-0.0020224066080264756,6.277339343549327e-05,6.277339343549327e-05,6.277339343549327e-05,0.0,0.0,0.0,1.4127153320540933
2025-04-09 23:00:00,1.4110295032322813,1.4032836682949685,1.415902018630268,1.4110295032322813,1.4110295032322813,-3.761964238990561e-05,-3.761964238990561e-05,-3.761964238990561e-05,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.00031371585320940265,-0.00031371585320940265,-0.00031371585320940265,0.0006228075878597515,0.0006228075878597515,0.0006228075878597515,-0.001855733267360687,-0.001855733267360687,-0.001855733267360687,-0.00027609621081949693,-0.00027609621081949693,-0.00027609621081949693,0.0,0.0,0.0,1.410586840907771
2025-04-10 23:00:00,1.4082521882642733,1.3929387863898006,1.4057044491295838,1.4082521882642733,1.4082521882642733,-0.006192812374072602,-0.006192812374072602,-0.006192812374072602,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.006595757835784502,-0.006595757835784502,-0.006595757835784502,-0.005059655162073349,-0.005059655162073349,-0.005059655162073349,-0.002328463249110282,-0.002328463249110282,-0.002328463249110282,-0.0004029454617119007,-0.0004029454617119007,-0.0004029454617119007,0.0,0.0,0.0,1.3989636978587687
2025-04-13 23:00:00,1.3999202423502572,1.3854345925001683,1.397358883138093,1.3999202423502572,1.3999202423502572,-0.0063120758982684495,-0.0063120758982684495,-0.0063120758982684495,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.00623712044163444,-0.00623712044163444,-0.00623712044163444,-0.005067055998033141,-0.005067055998033141,-0.005067055998033141,-0.002440325937346338,-0.002440325937346338,-0.002440325937346338,7.495545663400928e-05,7.495545663400928e-05,7.495545663400928e-05,0.0,0.0,0.0,1.3911887711900366
2025-04-14 23:00:00,1.3971429270455853,1.388699003473317,1.4000274897261136,1.3971429270455853,1.3971429270455853,-0.002239871459809319,-0.002239871459809319,-0.002239871459809319,0.0011953060371110299,0.0011953060371110299,0.0011953060371110299,-0.0019792196333604634,-0.0019792196333604634,-0.0019792196333604634,-0.002576809555928633,-0.002576809555928633,-0.002576809555928633,-0.0008583679409917159,-0.0008583679409917159,-0.0008583679409917159,0.0002606518264488559,0.0002606518264488559,0.0002606518264488559,0.0,0.0,0.0,1.394377674333766
