,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 13:00:00,146.26858268359376,147.83182544547543,148.0930641585896,146.26858268359376,146.26858268359376,1.6899131340961602,1.6899131340961602,1.6899131340961602,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,-0.0014168081273048141,-0.0014168081273048141,-0.0014168081273048141,0.018350536422754728,0.018350536422754728,0.018350536422754728,-0.010108972896451188,-0.010108972896451188,-0.010108972896451188,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.6913299422234649,1.6913299422234649,1.6913299422234649,0.0,0.0,0.0,147.95849581768994
1,2025-08-11 14:00:00,146.2630250983939,147.84589588037508,148.10078139423706,146.2630250983939,146.2630250983939,1.7092399011336816,1.7092399011336816,1.7092399011336816,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.0027263563775324455,0.0027263563775324455,0.0027263563775324455,0.018350536422754728,0.018350536422754728,0.018350536422754728,-0.00596580839161393,-0.00596580839161393,-0.00596580839161393,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.706513544756149,1.706513544756149,1.706513544756149,0.0,0.0,0.0,147.9722649995276
2,2025-08-11 15:00:00,146.25746751319406,147.85781653482624,148.1255478476805,146.25746751319406,146.25746751319406,1.736968486962774,1.736968486962774,1.736968486962774,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.015175166469151237,0.015175166469151237,0.015175166469151237,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.006483001700004862,0.006483001700004862,0.006483001700004862,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7217933204936227,1.7217933204936227,1.7217933204936227,0.0,0.0,0.0,147.99443600015684
3,2025-08-11 16:00:00,146.2519099279942,147.86612378879457,148.1347725660211,146.2519099279942,146.2519099279942,1.753483609506647,1.753483609506647,1.753483609506647,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.016314296879081508,0.016314296879081508,0.016314296879081508,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.007622132109935132,0.007622132109935132,0.007622132109935132,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7371693126275654,1.7371693126275654,1.7371693126275654,0.0,0.0,0.0,148.00539353750085
4,2025-08-11 17:00:00,146.24635234279435,147.88750523446814,148.15589886572639,146.24635234279435,146.24635234279435,1.768476141918449,1.768476141918449,1.768476141918449,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.01583458118978409,0.01583458118978409,0.01583458118978409,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.007142416420637715,0.007142416420637715,0.007142416420637715,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7526415607286647,1.7526415607286647,1.7526415607286647,0.0,0.0,0.0,148.0148284847128
5,2025-08-11 18:00:00,146.2407947575945,147.89775437046353,148.15257921468782,146.2407947575945,146.2407947575945,1.783821803902184,1.783821803902184,1.783821803902184,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.015611703159320488,0.015611703159320488,0.015611703159320488,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.006919538390174112,0.006919538390174112,0.006919538390174112,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7682101007428634,1.7682101007428634,1.7682101007428634,0.0,0.0,0.0,148.02461656149669
6,2025-08-11 19:00:00,146.23523717239465,147.92479732399366,148.17119360206766,146.23523717239465,146.23523717239465,1.813821238926899,1.813821238926899,1.813821238926899,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.029946273974661014,0.029946273974661014,0.029946273974661014,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.02125410920551464,0.02125410920551464,0.02125410920551464,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7838749649522379,1.7838749649522379,1.7838749649522379,0.0,0.0,0.0,148.04905841132154
7,2025-08-11 20:00:00,146.2296795871948,147.93403779169276,148.21611791422504,146.2296795871948,146.2296795871948,1.8487748497094112,1.8487748497094112,1.8487748497094112,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.049138667753357755,0.049138667753357755,0.049138667753357755,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.04044650298421138,0.04044650298421138,0.04044650298421138,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.7996361819560531,1.7996361819560531,1.7996361819560531,0.0,0.0,0.0,148.0784544369042
8,2025-08-11 21:00:00,146.22412200199494,147.95646672885366,148.22429871110174,146.22412200199494,146.22412200199494,1.866973220391305,1.866973220391305,1.866973220391305,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.05147944374419595,0.05147944374419595,0.05147944374419595,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.04278727897504958,0.04278727897504958,0.04278727897504958,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.8154937766471089,1.8154937766471089,1.8154937766471089,0.0,0.0,0.0,148.09109522238626
9,2025-08-11 22:00:00,146.2185644167951,147.94600724763805,148.22777643907676,146.2185644167951,146.2185644167951,1.879119430108164,1.879119430108164,1.879119430108164,-0.0025740590112031886,-0.0025740590112031886,-0.0025740590112031886,0.00010908105460285436,0.00010908105460285436,0.00010908105460285436,-0.005995107169622902,-0.005995107169622902,-0.005995107169622902,0.04767165991817967,0.04767165991817967,0.04767165991817967,0.018350536422754728,0.018350536422754728,0.018350536422754728,0.038979495149033296,0.038979495149033296,0.038979495149033296,-0.002719701224844059,-0.002719701224844059,-0.002719701224844059,0.0015214146974589437,0.0015214146974589437,0.0015214146974589437,0.0,0.0,0.0,1.831447770189984,1.831447770189984,1.831447770189984,0.0,0.0,0.0,148.09768384690327
