ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,bbands_lower,bbands_lower_lower,bbands_lower_upper,bbands_upper,bbands_upper_lower,bbands_upper_upper,cci,cci_lower,cci_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_5,ma_5_lower,ma_5_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,macd_signal,macd_signal_lower,macd_signal_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,rsi_9,rsi_9_lower,rsi_9_upper,stoch_k,stoch_k_lower,stoch_k_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-09-10 23:00:00,1.397330539350271,1.3587125400422535,1.3618270078573063,1.397330539350271,1.397330539350271,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.02761552839009704,-0.02761552839009704,-0.02761552839009704,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013849766314696204,0.013849766314696204,0.013849766314696204,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0021921285347265155,-0.0021921285347265155,-0.0021921285347265155,0.0014174350565265901,0.0014174350565265901,0.0014174350565265901,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.026492654723367356,-0.026492654723367356,-0.026492654723367356,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.001122873666729684,0.001122873666729684,0.001122873666729684,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3603115438368476
2024-09-11 23:00:00,1.3969506149673154,1.3579108469284469,1.3607129746158582,1.3969506149673154,1.3969506149673154,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027825843377588436,-0.027825843377588436,-0.027825843377588436,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013849766314696204,0.013849766314696204,0.013849766314696204,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0025314842134269476,-0.0025314842134269476,-0.0025314842134269476,0.0015464757477356283,0.0015464757477356283,0.0015464757477356283,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.026735384588623658,-0.026735384588623658,-0.026735384588623658,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0010904587889647784,0.0010904587889647784,0.0010904587889647784,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3596026030248498
2024-09-12 23:00:00,1.3965706905843598,1.357238661741576,1.3602519656094565,1.3965706905843598,1.3965706905843598,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027878605148970725,-0.027878605148970725,-0.027878605148970725,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013849766314696204,0.013849766314696204,0.013849766314696204,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.002663620445271344,-0.002663620445271344,-0.002663620445271344,0.0016258502081977308,0.0016258502081977308,0.0016258502081977308,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.0269824302730516,-0.0269824302730516,-0.0269824302730516,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0008961748759191269,0.0008961748759191269,0.0008961748759191269,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3588878193042797
2024-09-15 23:00:00,1.3954309174354924,1.3566719462609254,1.359871000168634,1.3954309174354924,1.3954309174354924,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027851626193029284,-0.027851626193029284,-0.027851626193029284,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013849766314696204,0.013849766314696204,0.013849766314696204,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.002678904519016037,-0.002678904519016037,-0.002678904519016037,0.0016681132378838684,0.0016681132378838684,0.0016681132378838684,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.0267831598645857,-0.0267831598645857,-0.0267831598645857,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0010684663284435845,0.0010684663284435845,0.0010684663284435845,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.358056868093832
2024-09-16 23:00:00,1.3950509930525368,1.3568222042719191,1.3595131921007546,1.3950509930525368,1.3950509930525368,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027693420682155176,-0.027693420682155176,-0.027693420682155176,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013849766314696204,0.013849766314696204,0.013849766314696204,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.002511066770075944,-0.002511066770075944,-0.002511066770075944,0.0016584809998178812,0.0016584809998178812,0.0016584809998178812,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.026480145586504,-0.026480145586504,-0.026480145586504,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0012132750956511769,0.0012132750956511769,0.0012132750956511769,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3581098396559086
2024-09-17 23:00:00,1.3946710686695811,1.3561525561208707,1.3594464413637672,1.3946710686695811,1.3946710686695811,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027386997351739627,-0.027386997351739627,-0.027386997351739627,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013977359592090887,0.013977359592090887,0.013977359592090887,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0022839316349791802,-0.0022839316349791802,-0.0022839316349791802,0.0016101759177419856,0.0016101759177419856,0.0016101759177419856,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.026264123685007898,-0.026264123685007898,-0.026264123685007898,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0011228736667317253,0.0011228736667317253,0.0011228736667317253,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3580412552221413
2024-09-18 23:00:00,1.3942911442866253,1.3560000551105205,1.3589730770333428,1.3942911442866253,1.3942911442866253,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.027195909889749605,-0.027195909889749605,-0.027195909889749605,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013741850910600026,0.013741850910600026,0.013741850910600026,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0017281971303203928,-0.0017281971303203928,-0.0017281971303203928,0.0014810375565640838,0.0014810375565640838,0.0014810375565640838,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.02610545110078997,-0.02610545110078997,-0.02610545110078997,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0010904587889596362,0.0010904587889596362,0.0010904587889596362,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3578925449991863
2024-09-19 23:00:00,1.3939112199036694,1.3546462320502297,1.3578038052317207,1.3939112199036694,1.3939112199036694,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.02781155913752642,-0.02781155913752642,-0.02781155913752642,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013837363344202849,0.013837363344202849,0.013837363344202849,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0024697369327882682,-0.0024697369327882682,-0.0024697369327882682,0.0015114156776523207,0.0015114156776523207,0.0015114156776523207,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.026915384261617,-0.026915384261617,-0.026915384261617,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0008961748759094216,0.0008961748759094216,0.0008961748759094216,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3563935637933828
2024-09-22 23:00:00,1.3927714467548025,1.3533171543374674,1.3566184809778665,1.3927714467548025,1.3927714467548025,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.028089316431873616,-0.028089316431873616,-0.028089316431873616,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.013935787477255837,0.013935787477255837,0.013935787477255837,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.0029429172182477395,-0.0029429172182477395,-0.0029429172182477395,0.001608414535711605,0.001608414535711605,0.001608414535711605,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.027020850103443753,-0.027020850103443753,-0.027020850103443753,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.0036507983027538227,-0.0036507983027538227,-0.0036507983027538227,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.001068466328429862,0.001068466328429862,0.001068466328429862,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3551375782636843
2024-09-23 23:00:00,1.391667393578221,1.3494215519287298,1.3524342311094004,1.391667393578221,1.391667393578221,0.0005101787566291925,0.0005101787566291925,0.0005101787566291925,-0.00745199299791893,-0.00745199299791893,-0.00745199299791893,-0.010909997524532993,-0.010909997524532993,-0.010909997524532993,-0.0003057716583651383,-0.0003057716583651383,-0.0003057716583651383,-0.030453213687392185,-0.030453213687392185,-0.030453213687392185,-0.00972448873456326,-0.00972448873456326,-0.00972448873456326,0.014349918055459147,0.014349918055459147,0.014349918055459147,-0.008864245855364305,-0.008864245855364305,-0.008864245855364305,-0.004134161296618842,-0.004134161296618842,-0.004134161296618842,0.0018634490585766144,0.0018634490585766144,0.0018634490585766144,0.0007154327950122337,0.0007154327950122337,0.0007154327950122337,-0.029239938591745365,-0.029239938591745365,-0.029239938591745365,-0.001936776503280237,-0.001936776503280237,-0.001936776503280237,-0.005492616580969602,-0.005492616580969602,-0.005492616580969602,0.0012366363909283055,0.0012366363909283055,0.0012366363909283055,-4.271671813538541e-05,-4.271671813538541e-05,-4.271671813538541e-05,0.0012132750956468175,0.0012132750956468175,0.0012132750956468175,-0.0002660608742489774,-0.0002660608742489774,-0.0002660608742489774,0.0,0.0,0.0,1.3509751244498593
