,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-09-10 23:00:00,1.0182523760408162,1.098774005069535,1.1046219670784074,1.0182523760408162,1.0182523760408162,0.08349525166819662,0.08349525166819662,0.08349525166819662,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.00258437190991691,-0.00258437190991691,-0.00258437190991691,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0031872700025425923,-0.0031872700025425923,-0.0031872700025425923,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.08607962357811352,0.08607962357811352,0.08607962357811352,0.0,0.0,0.0,1.1017476277090128
1,2024-09-11 23:00:00,1.0186081301351768,1.1005481935037755,1.1063362881296042,1.0186081301351768,1.0186081301351768,0.08492641126396447,0.08492641126396447,0.08492641126396447,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0026371688880811746,-0.0026371688880811746,-0.0026371688880811746,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.003240066980706857,-0.003240066980706857,-0.003240066980706857,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.08756358015204564,0.08756358015204564,0.08756358015204564,0.0,0.0,0.0,1.1035345413991413
2,2024-09-12 23:00:00,1.0189638842295372,1.1027466654592988,1.1085277487574272,1.0189638842295372,1.0189638842295372,0.08670841070549512,0.08670841070549512,0.08670841070549512,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0021664641426695948,-0.0021664641426695948,-0.0021664641426695948,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0027693622352952772,-0.0027693622352952772,-0.0027693622352952772,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.08887487484816471,0.08887487484816471,0.08887487484816471,0.0,0.0,0.0,1.1056722949350324
3,2024-09-15 23:00:00,1.0200311465126184,1.1068207941275228,1.1128820623206783,1.0200311465126184,1.0200311465126184,0.08983540525201768,0.08983540525201768,0.08983540525201768,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0018735044319662774,-0.0018735044319662774,-0.0018735044319662774,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.00247640252459196,-0.00247640252459196,-0.00247640252459196,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09170890968398396,0.09170890968398396,0.09170890968398396,0.0,0.0,0.0,1.109866551764636
4,2024-09-16 23:00:00,1.0203869006069788,1.1084136839022514,1.1143551024310803,1.0203869006069788,1.0203869006069788,0.09094059181357006,0.09094059181357006,0.09094059181357006,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.001347214007895239,-0.001347214007895239,-0.001347214007895239,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.001950112100520921,-0.001950112100520921,-0.001950112100520921,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.0922878058214653,0.0922878058214653,0.0922878058214653,0.0,0.0,0.0,1.111327492420549
5,2024-09-17 23:00:00,1.0207426547013394,1.109363971507953,1.115023955080229,1.0207426547013394,1.0207426547013394,0.09157595160165562,0.09157595160165562,0.09157595160165562,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.001118409388959817,-0.001118409388959817,-0.001118409388959817,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.001721307481585499,-0.001721307481585499,-0.001721307481585499,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09269436099061545,0.09269436099061545,0.09269436099061545,0.0,0.0,0.0,1.112318606302995
6,2024-09-18 23:00:00,1.0210984087956996,1.1098968845928385,1.1159001215092084,1.0210984087956996,1.0210984087956996,0.09185558428701118,0.09185558428701118,0.09185558428701118,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0010845921153071144,-0.0010845921153071144,-0.0010845921153071144,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0016874902079327965,-0.0016874902079327965,-0.0016874902079327965,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.0929401764023183,0.0929401764023183,0.0929401764023183,0.0,0.0,0.0,1.1129539930827108
7,2024-09-19 23:00:00,1.0214541628900602,1.1111871154314714,1.116791741104456,1.0214541628900602,1.0214541628900602,0.09247752005359575,0.09247752005359575,0.09247752005359575,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0005621726131164524,-0.0005621726131164524,-0.0005621726131164524,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0011650707057421345,-0.0011650707057421345,-0.0011650707057421345,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.0930396926667122,0.0930396926667122,0.0930396926667122,0.0,0.0,0.0,1.1139316829436559
8,2024-09-22 23:00:00,1.0225214251731414,1.1121861675208113,1.1177634110033026,1.0225214251731414,1.0225214251731414,0.09239143130706783,0.09239143130706783,0.09239143130706783,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.00024417877973637974,-0.00024417877973637974,-0.00024417877973637974,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.000847076872362062,-0.000847076872362062,-0.000847076872362062,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09263561008680422,0.09263561008680422,0.09263561008680422,0.0,0.0,0.0,1.114912856480209
9,2024-09-23 23:00:00,1.0228771792675018,1.1119466089807815,1.1174839347844734,1.0228771792675018,1.0228771792675018,0.09168749928312095,0.09168749928312095,0.09168749928312095,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,-0.0006436828996625158,-0.0006436828996625158,-0.0006436828996625158,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0012465809922881977,-0.0012465809922881977,-0.0012465809922881977,-1.9989715012144678e-05,-1.9989715012144678e-05,-1.9989715012144678e-05,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09233118218278347,0.09233118218278347,0.09233118218278347,0.0,0.0,0.0,1.1145646785506227
10,2024-09-24 23:00:00,1.0232329333618624,1.1136774814377448,1.11947671237132,1.0232329333618624,1.0232329333618624,0.09342043656527112,0.09342043656527112,0.09342043656527112,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,0.0014453593144787913,0.0014453593144787913,0.0014453593144787913,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0005733844292770207,-0.0005733844292770207,-0.0005733844292770207,0.0013958559361179855,0.0013958559361179855,0.0013958559361179855,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09197507725079233,0.09197507725079233,0.09197507725079233,0.0,0.0,0.0,1.1166533699271335
11,2024-09-25 23:00:00,1.0235886874562228,1.112823176754035,1.1185746741053706,1.0235886874562228,1.0235886874562228,0.09223191043872814,0.09223191043872814,0.09223191043872814,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,0.0006453362339869736,0.0006453362339869736,0.0006453362339869736,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0008875886758760666,-0.0008875886758760666,-0.0008875886758760666,0.0009100371022252134,0.0009100371022252134,0.0009100371022252134,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09158657420474116,0.09158657420474116,0.09158657420474116,0.0,0.0,0.0,1.115820597894951
12,2024-09-26 23:00:00,1.0239444415505832,1.112928927832408,1.1185948090385462,1.0239444415505832,1.0239444415505832,0.09196650203075482,0.09196650203075482,0.09196650203075482,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,3.6644947356395496e-05,3.6644947356395496e-05,3.6644947356395496e-05,0.000782709215107046,0.000782709215107046,0.000782709215107046,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.0005419424472471968,-0.0005419424472471968,-0.0005419424472471968,0.000701763854716416,0.000701763854716416,0.000701763854716416,6.829851692841129e-05,6.829851692841129e-05,6.829851692841129e-05,0.0,0.0,0.0,0.09118379281564779,0.09118379281564779,0.09118379281564779,0.0,0.0,0.0,1.115910943581338
13,2024-09-29 23:00:00,1.0250117116546893,1.1188727799876552,1.124948966733293,1.0250117116546893,1.0250117116546893,0.09679464749875304,0.09679464749875304,0.09679464749875304,0.00027435279606163166,0.00027435279606163166,0.00027435279606163166,-0.00025442533392404495,-0.00025442533392404495,-0.00025442533392404495,0.003973303831334558,0.003973303831334558,0.003973303831334558,0.006750145844108847,0.006750145844108847,0.006750145844108847,0.0028955083304830556,0.0028955083304830556,0.0028955083304830556,-0.002397491449267622,-0.002397491449267622,-0.002397491449267622,-0.00041730480885208645,-0.00041730480885208645,-0.00041730480885208645,0.0005276527936579722,0.0005276527936579722,0.0005276527936579722,0.002148549684615385,0.002148549684615385,0.002148549684615385,0.0,0.0,0.0,0.09004450165464419,0.09004450165464419,0.09004450165464419,0.0,0.0,0.0,1.1218063591534424
