ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,carry_trade_proxy,carry_trade_proxy_lower,carry_trade_proxy_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,market_session,market_session_lower,market_session_upper,mean_reversion,mean_reversion_lower,mean_reversion_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,risk_sentiment,risk_sentiment_lower,risk_sentiment_upper,rsi_14,rsi_14_lower,rsi_14_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-09-10 23:00:00,1.0991169430818557,1.1023096382161297,1.104125297820154,1.0991169430818557,1.0991169430818557,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.003742388480534825,0.003742388480534825,0.003742388480534825,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.0046724289469122085,0.0046724289469122085,0.0046724289469122085,0.0,0.0,0.0,1.1032302656684059
2024-09-11 23:00:00,1.100285736737361,1.1029710219561264,1.1050001822984896,1.100285736737361,1.100285736737361,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.0034788872227580207,0.0034788872227580207,0.0034788872227580207,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004408927689135404,0.004408927689135404,0.004408927689135404,0.0,0.0,0.0,1.1041135067282797
2024-09-12 23:00:00,1.1014545303928662,1.1048116252573994,1.1067502767928232,1.1014545303928662,1.1014545303928662,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.004012959416244542,0.004012959416244542,0.004012959416244542,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004942999882621926,0.004942999882621926,0.004942999882621926,0.0,0.0,0.0,1.1058746227221716
2024-09-15 23:00:00,1.104960911359382,1.108043387628105,1.1098509659008329,1.104960911359382,1.104960911359382,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.00356331013282585,0.00356331013282585,0.00356331013282585,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004493350599203233,0.004493350599203233,0.004493350599203233,0.0,0.0,0.0,1.1088982297712053
2024-09-16 23:00:00,1.1061297050148873,1.1091065144442542,1.1112052654173694,1.1061297050148873,1.1061297050148873,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.0036352875598205715,0.0036352875598205715,0.0036352875598205715,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004565328026197954,0.004565328026197954,0.004565328026197954,0.0,0.0,0.0,1.110150804571076
2024-09-17 23:00:00,1.1072984986703924,1.1100010715728217,1.1124878377256684,1.1072984986703924,1.1072984986703924,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009300404663773834,-0.0009300404663773834,-0.0009300404663773834,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.631157042328876e-05,4.631157042328876e-05,4.631157042328876e-05,0.003742388480533519,0.003742388480533519,0.003742388480533519,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004672428946910902,0.004672428946910902,0.004672428946910902,0.0,0.0,0.0,1.1114424398163285
2024-09-18 23:00:00,1.1084672923258978,1.111362422429639,1.1133616240296007,1.1084672923258978,1.1084672923258978,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009290421365275481,-0.0009290421365275481,-0.0009290421365275481,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,4.7309900273123666e-05,4.7309900273123666e-05,4.7309900273123666e-05,0.0034798855526111242,0.0034798855526111242,0.0034798855526111242,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004408927689138673,0.004408927689138673,0.004408927689138673,0.0,0.0,0.0,1.1123246316420046
2024-09-19 23:00:00,1.109636085981403,1.113065629023066,1.1151358368425714,1.109636085981403,1.109636085981403,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009398228984988989,-0.0009398228984988989,-0.0009398228984988989,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,3.6529138301773295e-05,3.6529138301773295e-05,3.6529138301773295e-05,0.004003176984104746,0.004003176984104746,0.004003176984104746,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004942999882603645,0.004942999882603645,0.004942999882603645,0.0,0.0,0.0,1.1140781556215358
2024-09-22 23:00:00,1.1131424669479186,1.1160806354530453,1.1179995141702852,1.1131424669479186,1.1131424669479186,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009460186657825622,-0.0009460186657825622,-0.0009460186657825622,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,3.0333371018109928e-05,3.0333371018109928e-05,3.0333371018109928e-05,0.0035473319333893193,0.0035473319333893193,0.0035473319333893193,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004493350599171882,0.004493350599171882,0.004493350599171882,0.0,0.0,0.0,1.1170911527673348
2024-09-23 23:00:00,1.1125462160651207,1.1153995256164777,1.117231178179276,1.1125462160651207,1.1125462160651207,-0.0016345083200246715,-0.0016345083200246715,-0.0016345083200246715,-0.003462322506067782,-0.003462322506067782,-0.003462322506067782,-0.0009934836511400588,-0.0009934836511400588,-0.0009934836511400588,0.006286319433536944,0.006286319433536944,0.006286319433536944,-0.00023288613933209024,-0.00023288613933209024,-0.00023288613933209024,-0.007019196918909957,-0.007019196918909957,-0.007019196918909957,-1.713161433938659e-05,-1.713161433938659e-05,-1.713161433938659e-05,0.00357184437506543,0.00357184437506543,0.00357184437506543,0.0004273223138673396,0.0004273223138673396,0.0004273223138673396,0.004377075916864189,0.004377075916864189,0.004377075916864189,0.00028184418326535635,0.00028184418326535635,0.00028184418326535635,0.004565328026205488,0.004565328026205488,0.004565328026205488,0.0,0.0,0.0,1.1165200580089731
