,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_20,momentum_20_lower,momentum_20_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_20,volatility_20_lower,volatility_20_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-10 23:00:00,0.33382161036586766,0.6137995530666891,0.6166980074471184,0.33382161036586766,0.33382161036586766,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138077456,0.9688683138077456,0.9688683138077456,0.003702680780305562,0.003702680780305562,0.003702680780305562,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.00535786068297074,0.00535786068297074,0.00535786068297074,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-5.896517898523375e-05,-5.896517898523375e-05,-5.896517898523375e-05,0.8431188207828301,0.8431188207828301,0.8431188207828301,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.06228458069356982,0.06228458069356982,0.06228458069356982,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.19173675449879102,-0.19173675449879102,-0.19173675449879102,0.0,0.0,0.0,0.6152728928493634
1,2024-09-11 23:00:00,0.3335962350938669,0.6129253724592171,0.6159454499379015,0.3335962350938669,0.3335962350938669,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683137976676,0.9688683137976676,0.9688683137976676,0.0034422582402563245,0.0034422582402563245,0.0034422582402563245,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.005097438142921502,0.005097438142921502,0.005097438142921502,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-5.896517898523375e-05,-5.896517898523375e-05,-5.896517898523375e-05,0.8418204815704394,0.8418204815704394,0.8418204815704394,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.05922394427604787,0.05922394427604787,0.05922394427604787,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.18971403474353232,-0.18971403474353232,-0.18971403474353232,0.0,0.0,0.0,0.6144243783706714
2,2024-09-12 23:00:00,0.3333708598218661,0.6152832616094908,0.618316032679122,0.3333708598218661,0.3333708598218661,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138033704,0.9688683138033704,0.9688683138033704,0.004472435060948993,0.004472435060948993,0.004472435060948993,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.00612761496361417,0.00612761496361417,0.00612761496361417,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-5.896517898523375e-05,-5.896517898523375e-05,-5.896517898523375e-05,0.8502634720080448,0.8502634720080448,0.8502634720080448,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.06424399633606924,0.06424399633606924,0.06424399633606924,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.18732127319234387,-0.18732127319234387,-0.18732127319234387,0.0,0.0,0.0,0.6168239245603131
3,2024-09-15 23:00:00,0.3326947340058637,0.6152446642192193,0.6182269823676224,0.3326947340058637,0.3326947340058637,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683137987868,0.9688683137987868,0.9688683137987868,0.004385888261945845,0.004385888261945845,0.004385888261945845,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.006041068164611023,0.006041068164611023,0.006041068164611023,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-5.896517898523375e-05,-5.896517898523375e-05,-5.896517898523375e-05,0.8537890177575891,0.8537890177575891,0.8537890177575891,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.05891061454505257,0.05891061454505257,0.05891061454505257,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.1783757988481962,-0.1783757988481962,-0.1783757988481962,0.0,0.0,0.0,0.6167458441658524
4,2024-09-16 23:00:00,0.3324616500487378,0.6176293910750166,0.6207885845546829,0.3324616500487378,0.3324616500487378,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138044897,0.9688683138044897,0.9688683138044897,0.00514973529726668,0.00514973529726668,0.00514973529726668,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.0068049151999318575,0.0068049151999318575,0.0068049151999318575,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-5.896517898523375e-05,-5.896517898523375e-05,-5.896517898523375e-05,0.8625188145580548,0.8625188145580548,0.8625188145580548,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.06344517112220263,0.06344517112220263,0.06344517112220263,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.1749444056659042,-0.1749444056659042,-0.1749444056659042,0.0,0.0,0.0,0.61921607833479
5,2024-09-17 23:00:00,0.3322285660916119,0.6185850493947447,0.6217877629987063,0.3322285660916119,0.3322285660916119,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138101923,0.9688683138101923,0.9688683138101923,0.007037696561357028,0.007037696561357028,0.007037696561357028,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.00717839519573482,0.00717839519573482,0.00717839519573482,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,0.0014555160893021525,0.0014555160893021525,0.0014555160893021525,0.8668415214067912,0.8668415214067912,0.8668415214067912,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.062284580693573566,0.062284580693573566,0.062284580693573566,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.17134906965833197,-0.17134906965833197,-0.17134906965833197,0.0,0.0,0.0,0.6202180817772613
6,2024-09-18 23:00:00,0.33199548213448604,0.6191417616189696,0.6219824072776959,0.33199548213448604,0.33199548213448604,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138001144,0.9688683138001144,0.9688683138001144,0.008718622934736717,0.008718622934736717,0.008718622934736717,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.00782457434400668,0.00782457434400668,0.00782457434400668,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,0.002490263314409982,0.002490263314409982,0.002490263314409982,0.8691911671205126,0.8691911671205126,0.8691911671205126,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.05922394427605267,0.05922394427605267,0.05922394427605267,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.1676197138903912,-0.1676197138903912,-0.1676197138903912,0.0,0.0,0.0,0.6205630227296972
7,2024-09-19 23:00:00,0.33176239817736014,0.621777452397479,0.6247290175748034,0.33176239817736014,0.33176239817736014,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683137999062,0.9688683137999062,0.9688683137999062,0.009126326604262084,0.009126326604262084,0.009126326604262084,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.009084599729637934,0.009084599729637934,0.009084599729637934,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,0.0016379415983040944,0.0016379415983040944,0.0016379415983040944,0.8784571516238362,0.8784571516238362,0.8784571516238362,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.06424399633579357,0.06424399633579357,0.06424399633579357,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.16378148511612584,-0.16378148511612584,-0.16378148511612584,0.0,0.0,0.0,0.6232014494961369
8,2024-09-22 23:00:00,0.33114678866468217,0.6231857877917576,0.6262003243464961,0.33114678866468217,0.33114678866468217,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138012337,0.9688683138012337,0.9688683138012337,0.01061198325189785,0.01061198325189785,0.01061198325189785,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.009874188168710595,0.009874188168710595,0.009874188168710595,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,0.0023340098068671987,0.0023340098068671987,0.0023340098068671987,0.886595669051252,0.886595669051252,0.886595669051252,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.058910614544583906,0.058910614544583906,0.058910614544583906,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.1517952425464635,-0.1517952425464635,-0.1517952425464635,0.0,0.0,0.0,0.6247400973150196
9,2024-09-23 23:00:00,0.3309415854937895,0.6262723456219568,0.6292213643918968,0.3309415854937895,0.3309415854937895,0.0001640332259708001,0.0001640332259708001,0.0001640332259708001,-0.0004946858341050469,-0.0004946858341050469,-0.0004946858341050469,-4.219616488767415e-05,-4.219616488767415e-05,-4.219616488767415e-05,0.9688683138069365,0.9688683138069365,0.9688683138069365,0.012097678115190908,0.012097678115190908,0.012097678115190908,-0.0007313800892289172,-0.0007313800892289172,-0.0007313800892289172,-0.0007022242188645917,-0.0007022242188645917,-0.0007022242188645917,0.011403014156843605,0.011403014156843605,0.011403014156843605,-8.196019652239675e-05,-8.196019652239675e-05,-8.196019652239675e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,-1.2943369334440423e-05,0.0022908786820272464,0.0022908786820272464,0.0022908786820272464,0.8967288335157054,0.8967288335157054,0.8967288335157054,-4.702613203114336e-05,-4.702613203114336e-05,-4.702613203114336e-05,8.0121731939844e-05,8.0121731939844e-05,8.0121731939844e-05,0.0,0.0,0.0,0.06344517112226022,0.06344517112226022,0.06344517112226022,0.0002720463233836227,0.0002720463233836227,0.0002720463233836227,-0.1476823295286822,-0.1476823295286822,-0.1476823295286822,0.0,0.0,0.0,0.6277064474154734
