Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-06-10 00:00:00+01:00,0.8212000131607056,0.8240699768066406,0.8205000162124634,0.8212000131607056,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-11 00:00:00+01:00,0.8219199776649475,0.8234000205993652,0.8187000155448914,0.8219199776649475,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-12 00:00:00+01:00,0.8184000253677368,0.8187599778175354,0.8104000091552734,0.8184000253677368,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-13 00:00:00+01:00,0.8090000152587891,0.8145899772644043,0.805649995803833,0.8090000152587891,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-16 00:00:00+01:00,0.8122159838676453,0.8133800029754639,0.8087999820709229,0.8122159838676453,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-17 00:00:00+01:00,0.8137099742889404,0.8163800239562988,0.8118000030517578,0.8137099742889404,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-18 00:00:00+01:00,0.8168699741363525,0.818149983882904,0.8151999711990356,0.8168699741363525,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-19 00:00:00+01:00,0.8190600275993347,0.8214399814605713,0.8155999779701233,0.8190600275993347,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-20 00:00:00+01:00,0.8163899779319763,0.8182600140571594,0.8151000142097473,0.8163899779319763,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-23 00:00:00+01:00,0.8177499771118164,0.8193600177764893,0.8120999932289124,0.8177499771118164,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-24 00:00:00+01:00,0.8125799894332886,0.812969982624054,0.8037999868392944,0.8125799894332886,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-25 00:00:00+01:00,0.8051499724388123,0.8079000115394592,0.8039000034332275,0.8051499724388123,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-26 00:00:00+01:00,0.8037300109863281,0.8041899800300598,0.7981299757957458,0.8037300109863281,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
2025-06-27 00:00:00+01:00,0.8008900284767151,0.8017100095748901,0.7960100173950195,0.8008900284767151,0,0.0,0.0,USDCHF=X,USDCHF,USD,CHF,major,False,True
