1,49,2017-05-01-23-05-55,1655.60455403956
1,50,2017-05-01-23-05-55,1393.1398503808
1,51,2017-05-01-23-05-55,1575.58533425782
1,52,2017-05-01-23-05-55,1486.18111932379
1,53,2017-05-01-23-05-55,1763.16682989566
1,54,2017-05-01-23-05-55,1114.81039151366
1,55,2017-05-01-23-05-55,1346.7243067025
1,56,2017-05-01-23-05-55,1383.14954001213
1,57,2017-05-01-23-05-55,1507.64893868089
1,58,2017-05-01-23-05-55,1462.62009860794
1,59,2017-05-01-23-05-55,1875.75592793102
1,60,2017-05-01-23-05-55,1284.66297904506
1,61,2017-05-01-23-05-55,1429.52883383861
1,62,2017-05-01-23-05-55,1526.15212460177
1,63,2017-05-01-23-05-55,1286.97534172487
1,64,2017-05-01-23-05-55,1518.36032306846
1,65,2017-05-01-23-05-55,1670.75696699707
1,66,2017-05-01-23-05-55,1195.87781616355
1,67,2017-05-01-23-05-55,1565.32429139343
1,68,2017-05-01-23-05-55,1634.40935829516
1,69,2017-05-01-23-05-55,1218.05272742357
1,70,2017-05-01-23-05-55,1864.26834362066
1,71,2017-05-01-23-05-55,1449.91275872822
1,72,2017-05-01-23-05-55,1506.16882828624
1,73,2017-05-01-23-05-55,1753.07651419356
1,74,2017-05-01-23-05-55,1580.44607705952
1,75,2017-05-01-23-05-55,1704.98387686763
1,76,2017-05-01-23-05-55,1513.49765399277
1,77,2017-05-01-23-05-55,1361.34186692308
1,78,2017-05-01-23-05-55,1890.31361699005
1,79,2017-05-01-23-05-55,1623.12190604907
1,80,2017-05-01-23-05-55,1629.0024355678
1,81,2017-05-01-23-05-55,1274.94534157525
1,82,2017-05-01-23-05-55,1576.18164674415
1,83,2017-05-01-23-05-55,1638.08286847283
1,84,2017-05-01-23-05-55,1883.17222857972
1,85,2017-05-01-23-05-55,1716.96663350675
1,86,2017-05-01-23-05-55,1418.47408989491
1,87,2017-05-01-23-05-55,1864.88220821474
1,88,2017-05-01-23-05-55,1585.10865803193
1,89,2017-05-01-23-05-55,1727.71617767193
1,90,2017-05-01-23-05-55,1543.91032599938
1,91,2017-05-01-23-05-55,1506.09646433611
1,92,2017-05-01-23-05-55,1371.37692318219
1,93,2017-05-01-23-05-55,1684.86596730495
1,94,2017-05-01-23-05-55,1256.93231797425
1,95,2017-05-01-23-05-55,1978.26871691262
1,96,2017-05-01-23-05-55,1202.50856875229
1,97,2017-05-01-23-05-55,2281.83448049604
1,98,2017-05-01-23-05-55,1992.52803162076
1,99,2017-05-01-23-05-55,1459.82017770711
1,100,2017-05-01-23-05-55,1462.73419506934
1,101,2017-05-01-23-05-55,1126.41585585979
1,102,2017-05-01-23-05-55,1154.60328529599
1,103,2017-05-01-23-05-55,1524.34166227774
1,104,2017-05-01-23-05-55,1820.22565727689
1,105,2017-05-01-23-05-55,1356.69634322031
1,106,2017-05-01-23-05-55,1306.40485465454
1,107,2017-05-01-23-05-55,1494.83309757551
1,108,2017-05-01-23-05-55,1269.66227260392
1,109,2017-05-01-23-05-55,2209.20073091284
1,110,2017-05-01-23-05-55,1675.28099499891
1,111,2017-05-01-23-05-55,1493.25067609755
1,112,2017-05-01-23-05-55,1490.47758322179
1,113,2017-05-01-23-05-55,1230.08125039135
1,114,2017-05-01-23-05-55,1462.56689715817
1,115,2017-05-01-23-05-55,1745.55665563657
1,116,2017-05-01-23-05-55,1557.8512927447
1,117,2017-05-01-23-05-55,1396.79715351713
1,118,2017-05-01-23-05-55,1668.05331816876
1,119,2017-05-01-23-05-55,1418.66766774266
1,120,2017-05-01-23-05-55,1702.22856913095
1,121,2017-05-01-23-05-55,1604.60494122396
1,122,2017-05-01-23-05-55,1702.78437351021
1,123,2017-05-01-23-05-55,2149.99154219298
1,124,2017-05-01-23-05-55,1646.71908177212
1,125,2017-05-01-23-05-55,1651.28026725202
1,126,2017-05-01-23-05-55,1436.32373186257
1,127,2017-05-01-23-05-55,1912.88535452865
1,128,2017-05-01-23-05-55,1268.1186990033
1,129,2017-05-01-23-05-55,1273.98554741585
1,130,2017-05-01-23-05-55,1479.6030322101
1,131,2017-05-01-23-05-55,1375.13255173008
1,132,2017-05-01-23-05-55,1383.71102939107
1,133,2017-05-01-23-05-55,1827.31940398102
1,134,2017-05-01-23-05-55,1561.64429585893
1,135,2017-05-01-23-05-55,1782.7381988165
1,136,2017-05-01-23-05-55,1538.63182446831
1,137,2017-05-01-23-05-55,1480.17781566167
1,138,2017-05-01-23-05-55,2353.03292551402
1,139,2017-05-01-23-05-55,1900.36472159048
1,140,2017-05-01-23-05-55,1949.18723637177
1,141,2017-05-01-23-05-55,1273.5406826943
1,142,2017-05-01-23-05-55,1924.43087017782
1,143,2017-05-01-23-05-55,1634.11711048815
1,144,2017-05-01-23-05-55,1469.7578244317
1,145,2017-05-01-23-05-55,1454.20835265135
1,146,2017-05-01-23-05-55,1312.39890037626
1,147,2017-05-01-23-05-55,1392.51155816776
1,148,2017-05-01-23-05-55,1557.31638084957
1,149,2017-05-01-23-05-55,1403.20734339422
1,150,2017-05-01-23-05-55,1478.11376384064
1,151,2017-05-01-23-05-55,1453.26970069313
1,152,2017-05-01-23-05-55,1637.07539407416
1,153,2017-05-01-23-05-55,2571.74831936865
1,154,2017-05-01-23-05-55,1585.88760684638
1,155,2017-05-01-23-05-55,1453.63077731514
1,156,2017-05-01-23-05-55,1914.0045184277
1,157,2017-05-01-23-05-55,1395.78562164245
1,158,2017-05-01-23-05-55,1178.60597049267
1,159,2017-05-01-23-05-55,1655.66718852039
1,160,2017-05-01-23-05-55,1550.39738009167
1,161,2017-05-01-23-05-55,1192.83384275791
1,162,2017-05-01-23-05-55,1277.45078992137
1,163,2017-05-01-23-05-55,1771.12294488599
1,164,2017-05-01-23-05-55,1912.19544218891
1,165,2017-05-01-23-05-55,1596.22766267074
1,166,2017-05-01-23-05-55,1816.61266064482
1,167,2017-05-01-23-05-55,1808.17323795063
1,168,2017-05-01-23-05-55,1139.89089451932
1,169,2017-05-01-23-05-55,1754.58168367378
1,170,2017-05-01-23-05-55,1459.39123728106
1,171,2017-05-01-23-05-55,1221.87107631395
1,172,2017-05-01-23-05-55,1937.97825512961
1,173,2017-05-01-23-05-55,1602.65266883314
1,174,2017-05-01-23-05-55,1373.57162583234
1,175,2017-05-01-23-05-55,1264.17544968555
1,176,2017-05-01-23-05-55,2650.38042597425
1,177,2017-05-01-23-05-55,1813.53833622909
1,178,2017-05-01-23-05-55,1747.16912499989
1,179,2017-05-01-23-05-55,1391.00362196377
1,180,2017-05-01-23-05-55,1709.45815220124
1,181,2017-05-01-23-05-55,1940.30510561061
1,182,2017-05-01-23-05-55,2000.90757043524
1,183,2017-05-01-23-05-55,1640.6515381135
1,184,2017-05-01-23-05-55,1461.0379772286
1,185,2017-05-01-23-05-55,1119.92019448378
1,186,2017-05-01-23-05-55,1863.07265458028
1,187,2017-05-01-23-05-55,1518.19411293446
1,188,2017-05-01-23-05-55,1368.50478566696
1,189,2017-05-01-23-05-55,1749.29445639007
1,190,2017-05-01-23-05-55,1786.5079974176
1,191,2017-05-01-23-05-55,1783.42806884379
1,192,2017-05-01-23-05-55,1537.75933516966
1,193,2017-05-01-23-05-55,1540.23305375661
1,194,2017-05-01-23-05-55,1404.60601287866
1,195,2017-05-01-23-05-55,1279.06462579383
1,196,2017-05-01-23-05-55,1372.90733114673
1,197,2017-05-01-23-05-55,1402.91759066745
1,198,2017-05-01-23-05-55,1355.40023596554
1,199,2017-05-01-23-05-55,1471.11233710328
1,200,2017-05-01-23-05-55,1451.39891544812
1,201,2017-05-01-23-05-55,1342.27764959777
1,202,2017-05-01-23-05-55,1548.09669506881
1,203,2017-05-01-23-05-55,1278.57442015126
1,204,2017-05-01-23-05-55,1682.92856879278
1,205,2017-05-01-23-05-55,1284.79512619819
1,206,2017-05-01-23-05-55,1345.15294695391
1,207,2017-05-01-23-05-55,1771.34440498173
1,208,2017-05-01-23-05-55,1221.22142096691
1,209,2017-05-01-23-05-55,1511.88044218079
1,210,2017-05-01-23-05-55,1437.98361734196
1,211,2017-05-01-23-05-55,1482.43749348712
1,212,2017-05-01-23-05-55,1807.18244402362
1,213,2017-05-01-23-05-55,1360.97064275401
1,214,2017-05-01-23-05-55,1663.93949493821
1,215,2017-05-01-23-05-55,1549.01530852389
1,216,2017-05-01-23-05-55,1885.64991143643
1,217,2017-05-01-23-05-55,1767.07319535606
1,218,2017-05-01-23-05-55,1707.41792919404
1,219,2017-05-01-23-05-55,1522.48077533536
1,220,2017-05-01-23-05-55,1072.5548437329
1,221,2017-05-01-23-05-55,1443.02898292116
1,222,2017-05-01-23-05-55,2775.24590518057
1,223,2017-05-01-23-05-55,1708.56479674385
1,224,2017-05-01-23-05-55,2197.02233575464
1,225,2017-05-01-23-05-55,1416.86319965668
1,226,2017-05-01-23-05-55,1403.87955368992
1,227,2017-05-01-23-05-55,1624.33401185512
1,228,2017-05-01-23-05-55,1685.42673129927
1,229,2017-05-01-23-05-55,1527.04620279423
1,230,2017-05-01-23-05-55,1276.37123267224
1,231,2017-05-01-23-05-55,2346.61360843128
1,232,2017-05-01-23-05-55,1422.96250868258
1,233,2017-05-01-23-05-55,1605.44462835706
1,234,2017-05-01-23-05-55,1551.74930009165
1,235,2017-05-01-23-05-55,1527.15990418921
1,236,2017-05-01-23-05-55,1431.668971752
1,237,2017-05-01-23-05-55,1286.43389618828
1,238,2017-05-01-23-05-55,1606.40870708585
1,239,2017-05-01-23-05-55,1399.2116860806
1,240,2017-05-01-23-05-55,1267.32773717803
1,241,2017-05-01-23-05-55,1668.82827203882
1,242,2017-05-01-23-05-55,1563.37075683536
1,243,2017-05-01-23-05-55,1582.36685871798
1,244,2017-05-01-23-05-55,2001.77399696288
1,245,2017-05-01-23-05-55,1962.19296913573
1,246,2017-05-01-23-05-55,1566.67399837358
1,247,2017-05-01-23-05-55,1374.90710117784
1,248,2017-05-01-23-05-55,1979.23742396687
1,249,2017-05-01-23-05-55,1256.34837376541
1,250,2017-05-01-23-05-55,1324.12215601468
1,251,2017-05-01-23-05-55,1835.23213081704
1,252,2017-05-01-23-05-55,1815.55640147215
1,253,2017-05-01-23-05-55,2395.55000985935
1,254,2017-05-01-23-05-55,1818.86229190963
1,255,2017-05-01-23-05-55,1713.01650082923
1,256,2017-05-01-23-05-55,1899.88059122572
1,257,2017-05-01-23-05-55,1780.29702065425
1,258,2017-05-01-23-05-55,1682.79568748832
1,259,2017-05-01-23-05-55,1582.59406208957
1,260,2017-05-01-23-05-55,1802.77017105826
1,261,2017-05-01-23-05-55,1425.66199519405
1,262,2017-05-01-23-05-55,1450.07063346459
1,263,2017-05-01-23-05-55,1667.02276942615
1,264,2017-05-01-23-05-55,1134.8434277016
1,265,2017-05-01-23-05-55,2316.8832749365
1,266,2017-05-01-23-05-55,1716.35456170461
1,267,2017-05-01-23-05-55,2127.82833237585
1,268,2017-05-01-23-05-55,1427.74077396382
1,269,2017-05-01-23-05-55,1262.55332995487
1,270,2017-05-01-23-05-55,1393.95742566547
1,271,2017-05-01-23-05-55,1482.76052853003
1,272,2017-05-01-23-05-55,2208.9024146024
1,273,2017-05-01-23-05-55,1587.95404252655
1,274,2017-05-01-23-05-55,1586.31066080981
1,275,2017-05-01-23-05-55,1351.58632635438
1,276,2017-05-01-23-05-55,1759.47180831422
1,277,2017-05-01-23-05-55,1523.32694648956
1,278,2017-05-01-23-05-55,1454.07322722851
1,279,2017-05-01-23-05-55,1974.02763105843
1,280,2017-05-01-23-05-55,1642.14841775398
1,281,2017-05-01-23-05-55,1397.81883230475
1,282,2017-05-01-23-05-55,1469.54038314344
1,283,2017-05-01-23-05-55,1625.37756928148
1,284,2017-05-01-23-05-55,1410.08874949695
1,285,2017-05-01-23-05-55,1219.19549369381
1,286,2017-05-01-23-05-55,1364.83262905985
1,287,2017-05-01-23-05-55,1923.00402695562
1,288,2017-05-01-23-05-55,1346.7826632135
1,289,2017-05-01-23-05-55,1751.62727022831
1,290,2017-05-01-23-05-55,1788.75646544829
1,291,2017-05-01-23-05-55,1397.19849985266
1,292,2017-05-01-23-05-55,1639.42430251964
1,293,2017-05-01-23-05-55,1642.01157320281
1,294,2017-05-01-23-05-55,2038.07656482111
1,295,2017-05-01-23-05-55,1429.33632511231
1,296,2017-05-01-23-05-55,1348.13783700481
1,297,2017-05-01-23-05-55,1480.66015223379
1,298,2017-05-01-23-05-55,1920.99262337816
1,299,2017-05-01-23-05-55,1356.79877196688
1,300,2017-05-01-23-05-55,1400.73859557323
1,301,2017-05-01-23-05-55,1399.45695032545
1,302,2017-05-01-23-05-55,1429.96295813002
1,303,2017-05-01-23-05-55,1544.93270008924
1,304,2017-05-01-23-05-55,1894.6540776849
1,305,2017-05-01-23-05-55,1248.83335548629
1,306,2017-05-01-23-05-55,1730.00861247637
1,307,2017-05-01-23-05-55,1908.72154712848
1,308,2017-05-01-23-05-55,1569.12050024312
1,309,2017-05-01-23-05-55,1316.9289595216
1,310,2017-05-01-23-05-55,2078.43250400956
1,311,2017-05-01-23-05-55,1261.79762821576
1,312,2017-05-01-23-05-55,1666.98373720441
1,313,2017-05-01-23-05-55,1665.92981712525
1,314,2017-05-01-23-05-55,1254.56559189002
1,315,2017-05-01-23-05-55,1945.52683641688
1,316,2017-05-01-23-05-55,1448.30779327376
1,317,2017-05-01-23-05-55,1299.24439746221
1,318,2017-05-01-23-05-55,1669.26932099336
1,319,2017-05-01-23-05-55,1395.31553993044
1,320,2017-05-01-23-05-55,2077.83871205503
1,321,2017-05-01-23-05-55,1760.38732933331
1,322,2017-05-01-23-05-55,1568.32703557755
1,323,2017-05-01-23-05-55,1597.42682075481
1,324,2017-05-01-23-05-55,1378.86582837362
1,325,2017-05-01-23-05-55,1287.68434003787
1,326,2017-05-01-23-05-55,1329.27141626819
1,327,2017-05-01-23-05-55,1600.77102597028
1,328,2017-05-01-23-05-55,1710.71667817423
1,329,2017-05-01-23-05-55,1509.43413481781
1,330,2017-05-01-23-05-55,3659.09619767274
1,331,2017-05-01-23-05-55,1269.54909525713
1,332,2017-05-01-23-05-55,1459.50177068939
1,333,2017-05-01-23-05-55,1720.39010304631
1,334,2017-05-01-23-05-55,1271.22444376194
1,335,2017-05-01-23-05-55,1627.10165290104
1,336,2017-05-01-23-05-55,1584.41868225879
1,337,2017-05-01-23-05-55,1452.93136233663
1,338,2017-05-01-23-05-55,1403.88384522381
1,339,2017-05-01-23-05-55,1232.59812482769
1,340,2017-05-01-23-05-55,1368.41367846678
1,341,2017-05-01-23-05-55,1647.09748188183
1,342,2017-05-01-23-05-55,1805.00924745849
1,343,2017-05-01-23-05-55,2201.67623913419
1,344,2017-05-01-23-05-55,1248.96024299684
1,345,2017-05-01-23-05-55,1488.84300575266
1,346,2017-05-01-23-05-55,1488.15944536097
1,347,2017-05-01-23-05-55,1294.33163682007
1,348,2017-05-01-23-05-55,1616.89279936995
1,349,2017-05-01-23-05-55,1303.47096072441
1,350,2017-05-01-23-05-55,1171.70293672474
1,351,2017-05-01-23-05-55,1566.62680944933
1,352,2017-05-01-23-05-55,1292.2107040212
1,353,2017-05-01-23-05-55,1564.45220984111
1,354,2017-05-01-23-05-55,2002.8933244641
1,355,2017-05-01-23-05-55,2367.07643639211
1,356,2017-05-01-23-05-55,1512.53467774037
1,357,2017-05-01-23-05-55,1653.6830537886
1,358,2017-05-01-23-05-55,1183.02192264232
1,359,2017-05-01-23-05-55,2282.50915759784
1,360,2017-05-01-23-05-55,1567.67282218773
1,361,2017-05-01-23-05-55,1396.46121833291
1,362,2017-05-01-23-05-55,1562.74633666563
1,363,2017-05-01-23-05-55,2102.26280757949
1,364,2017-05-01-23-05-55,1522.46339539934
1,365,2017-05-01-23-05-55,1653.53212232891
1,366,2017-05-01-23-05-55,1711.56490346812
1,367,2017-05-01-23-05-55,1842.07798676362
1,368,2017-05-01-23-05-55,1331.03498653349
1,369,2017-05-01-23-05-55,1379.45798224987
1,370,2017-05-01-23-05-55,1574.16945033864
1,371,2017-05-01-23-05-55,1782.73112228655
1,372,2017-05-01-23-05-55,1287.4579739205
1,373,2017-05-01-23-05-55,1658.56811801144
1,374,2017-05-01-23-05-55,1599.42587236325
1,375,2017-05-01-23-05-55,2119.79933859865
1,376,2017-05-01-23-05-55,1155.88747101883
1,377,2017-05-01-23-05-55,1674.5465342498
1,378,2017-05-01-23-05-55,1277.14665311583
1,379,2017-05-01-23-05-55,1515.97510992316
1,380,2017-05-01-23-05-55,1449.20882854989
1,381,2017-05-01-23-05-55,1203.57826313023
1,382,2017-05-01-23-05-55,1229.60013531435
1,383,2017-05-01-23-05-55,1493.04300614619
1,384,2017-05-01-23-05-55,1403.59962631541
1,385,2017-05-01-23-05-55,1456.43949207918
1,386,2017-05-01-23-05-55,1780.71686220382
1,387,2017-05-01-23-05-55,1353.30564286809
1,388,2017-05-01-23-05-55,1512.42947323652
1,389,2017-05-01-23-05-55,1080.40792145676
1,390,2017-05-01-23-05-55,1307.44877540485
1,391,2017-05-01-23-05-55,1554.94265638422
1,392,2017-05-01-23-05-55,1443.09274068912
1,393,2017-05-01-23-05-55,1595.46338573049
1,394,2017-05-01-23-05-55,1776.05416766789
1,395,2017-05-01-23-05-55,1267.4635128511
1,396,2017-05-01-23-05-55,1698.85347288465
1,397,2017-05-01-23-05-55,1538.3312273699
1,398,2017-05-01-23-05-55,1446.50718651389
1,399,2017-05-01-23-05-55,1446.91547804171
1,400,2017-05-01-23-05-55,2077.66400886218
1,401,2017-05-01-23-05-55,1440.05516218946
1,402,2017-05-01-23-05-55,1611.98186480131
1,403,2017-05-01-23-05-55,1707.1085737945
1,404,2017-05-01-23-05-55,1533.88661235879
1,405,2017-05-01-23-05-55,1311.21230519135
1,406,2017-05-01-23-05-55,1674.40001390716
1,407,2017-05-01-23-05-55,1420.93157805569
1,408,2017-05-01-23-05-55,1503.3954360697
1,409,2017-05-01-23-05-55,2484.96420765218
1,410,2017-05-01-23-05-55,1716.80805645637
1,411,2017-05-01-23-05-55,1208.52970544067
1,412,2017-05-01-23-05-55,1720.35040554186
1,413,2017-05-01-23-05-55,1160.60619175646
1,414,2017-05-01-23-05-55,1621.28642510981
1,415,2017-05-01-23-05-55,1340.54665878554
1,416,2017-05-01-23-05-55,2253.5651839568
1,417,2017-05-01-23-05-55,1339.20197940684
1,418,2017-05-01-23-05-55,1505.50147686409
1,419,2017-05-01-23-05-55,1576.19028059992
1,420,2017-05-01-23-05-55,1445.94079685842
1,421,2017-05-01-23-05-55,2014.27746929381
1,422,2017-05-01-23-05-55,1213.6222345336
1,423,2017-05-01-23-05-55,1440.03160926315
1,424,2017-05-01-23-05-55,1809.0635991216
1,425,2017-05-01-23-05-55,1695.85761227044
1,426,2017-05-01-23-05-55,1168.66829385208
1,427,2017-05-01-23-05-55,1545.97414791232
1,428,2017-05-01-23-05-55,1883.59366486017
1,429,2017-05-01-23-05-55,1276.83885094703
1,430,2017-05-01-23-05-55,1421.76159645307
1,431,2017-05-01-23-05-55,1598.67930983111
1,432,2017-05-01-23-05-55,1600.70090424648
1,433,2017-05-01-23-05-55,1358.17031908079
1,434,2017-05-01-23-05-55,2047.45324750852
1,435,2017-05-01-23-05-55,1340.0391666898
1,436,2017-05-01-23-05-55,1381.55361164333
1,437,2017-05-01-23-05-55,1479.50196738309
1,438,2017-05-01-23-05-55,1187.41312782157
1,439,2017-05-01-23-05-55,1216.19043849173
1,440,2017-05-01-23-05-55,1446.38106629834
1,441,2017-05-01-23-05-55,1439.11318554569
1,442,2017-05-01-23-05-55,1964.27570311584
1,443,2017-05-01-23-05-55,1351.19209019574
1,444,2017-05-01-23-05-55,1538.16105724526
1,445,2017-05-01-23-05-55,1766.63169962178
1,446,2017-05-01-23-05-55,1946.64260504814
1,447,2017-05-01-23-05-55,1212.21778424759
1,448,2017-05-01-23-05-55,1372.40197649715
1,449,2017-05-01-23-05-55,1195.2440290493
1,450,2017-05-01-23-05-55,1474.61548121935
1,451,2017-05-01-23-05-55,1214.58914055937
1,452,2017-05-01-23-05-55,1557.92320085049
1,453,2017-05-01-23-05-55,1575.39256153593
1,454,2017-05-01-23-05-55,1294.61658981049
1,455,2017-05-01-23-05-55,1255.03996433624
1,456,2017-05-01-23-05-55,1828.36878226467
1,457,2017-05-01-23-05-55,1443.73348616361
1,458,2017-05-01-23-05-55,1101.14073132485
1,459,2017-05-01-23-05-55,1313.9104745494
1,460,2017-05-01-23-05-55,1280.58744669246
1,461,2017-05-01-23-05-55,1589.7579060047
1,462,2017-05-01-23-05-55,1803.97389327181
1,463,2017-05-01-23-05-55,1446.05607479332
1,464,2017-05-01-23-05-55,1353.4618995683
1,465,2017-05-01-23-05-55,1450.03439752392
1,466,2017-05-01-23-05-55,1390.34930557973
1,467,2017-05-01-23-05-55,1450.16958771661
1,468,2017-05-01-23-05-55,1560.12022084219
1,469,2017-05-01-23-05-55,1345.54133450784
1,470,2017-05-01-23-05-55,1646.43355998345
1,471,2017-05-01-23-05-55,1826.97621670799
1,472,2017-05-01-23-05-55,1352.11845406278
1,473,2017-05-01-23-05-55,1267.8622791727
1,474,2017-05-01-23-05-55,1452.30027136684
1,475,2017-05-01-23-05-55,1438.50884197444
1,476,2017-05-01-23-05-55,1704.62424399461
1,477,2017-05-01-23-05-55,1083.57608994114
1,478,2017-05-01-23-05-55,2058.75197383264
1,479,2017-05-01-23-05-55,1378.91648027443
1,480,2017-05-01-23-05-55,2310.67184261705
1,481,2017-05-01-23-05-55,1418.40684628188
1,482,2017-05-01-23-05-55,1207.31485953393
1,483,2017-05-01-23-05-55,1130.3932766476
1,484,2017-05-01-23-05-55,1579.49250919384
1,485,2017-05-01-23-05-55,1322.30271130952
1,486,2017-05-01-23-05-55,1636.29973978863
1,487,2017-05-01-23-05-55,1600.02032683356
1,488,2017-05-01-23-05-55,1454.82204139393
1,489,2017-05-01-23-05-55,1334.72152684075
1,490,2017-05-01-23-05-55,1403.35509017358
1,491,2017-05-01-23-05-55,1716.11626158612
1,492,2017-05-01-23-05-55,1605.64590710713
1,493,2017-05-01-23-05-55,1666.34577722724
1,494,2017-05-01-23-05-55,2068.26379750027
1,495,2017-05-01-23-05-55,1133.25880408311
1,496,2017-05-01-23-05-55,1423.39209501265
