,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2025-08-11 13:00:00,0.5446542957687378,0.5927686742171954,0.5934457046419468,0.5446542957687378,0.5446542957687378,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-0.00021550018013127443,-0.00021550018013127443,-0.00021550018013127443,0.0006600973011374665,0.0006600973011374665,0.0006600973011374665,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0004736677769394995,0.0004736677769394995,0.0004736677769394995,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,5.4034310247815345e-05,5.4034310247815345e-05,5.4034310247815345e-05,0.08896313794897852,0.08896313794897852,0.08896313794897852,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0005425529087471688,0.0005425529087471688,0.0005425529087471688,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08797598791922515,0.08797598791922515,0.08797598791922515,0.0,0.0,0.0,0.5931084510177158
1,2025-08-11 14:00:00,0.5446412917291216,0.5928982416730666,0.5936172405677949,0.5446412917291216,0.5446412917291216,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-0.00011975039220213656,-0.00011975039220213656,-0.00011975039220213656,0.0006999448288377521,0.0006999448288377521,0.0006999448288377521,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0005135153046397851,0.0005135153046397851,0.0005135153046397851,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,5.4034310247815345e-05,5.4034310247815345e-05,5.4034310247815345e-05,0.08926106256581516,0.08926106256581516,0.08926106256581516,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0006342112833079569,0.0006342112833079569,0.0006342112833079569,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.0880466568458716,0.0880466568458716,0.0880466568458716,0.0,0.0,0.0,0.5932565521460811
2,2025-08-11 15:00:00,0.5446282876895053,0.5930000589254029,0.5937388271908015,0.5446282876895053,0.5446282876895053,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-8.991822214109988e-06,-8.991822214109988e-06,-8.991822214109988e-06,0.0006557954080247216,0.0006557954080247216,0.0006557954080247216,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.00046936588382675453,0.00046936588382675453,0.00046936588382675453,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,5.4034310247815345e-05,5.4034310247815345e-05,5.4034310247815345e-05,0.08948220294398405,0.08948220294398405,0.08948220294398405,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0007198335773517387,0.0007198335773517387,0.0007198335773517387,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08811556578082169,0.08811556578082169,0.08811556578082169,0.0,0.0,0.0,0.5933628266575722
3,2025-08-11 16:00:00,0.5446152836498892,0.5931159097361679,0.5938215434186094,0.5446152836498892,0.5446152836498892,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,4.319995729469253e-05,4.319995729469253e-05,4.319995729469253e-05,0.0006950006485129766,0.0006950006485129766,0.0006950006485129766,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0005085711243150095,0.0005085711243150095,0.0005085711243150095,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,5.4034310247815345e-05,5.4034310247815345e-05,5.4034310247815345e-05,0.08971898969288543,0.08971898969288543,0.08971898969288543,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0007980638887134273,0.0007980638887134273,0.0007980638887134273,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08818272519836431,0.08818272519836431,0.08818272519836431,0.0,0.0,0.0,0.5934776166702614
4,2025-08-11 17:00:00,0.544602279610273,0.5932140694026568,0.5939037999323977,0.544602279610273,0.544602279610273,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,1.2373583687961447e-05,1.2373583687961447e-05,1.2373583687961447e-05,0.0007318984959286931,0.0007318984959286931,0.0007318984959286931,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0005454689717307261,0.0005454689717307261,0.0005454689717307261,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,5.4034310247815345e-05,5.4034310247815345e-05,5.4034310247815345e-05,0.08986004298846248,0.08986004298846248,0.08986004298846248,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0008676252380502264,0.0008676252380502264,0.0008676252380502264,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08824814567079559,0.08824814567079559,0.08824814567079559,0.0,0.0,0.0,0.5935402638676667
5,2025-08-11 18:00:00,0.5445892755706567,0.5934230836679936,0.5941593632984284,0.5445892755706567,0.5445892755706567,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-5.8182199995877586e-05,-5.8182199995877586e-05,-5.8182199995877586e-05,0.0011630266823421914,0.0011630266823421914,0.0011630266823421914,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0005955485388226244,0.0005955485388226244,0.0005955485388226244,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,0.0004350829295694153,0.0004350829295694153,0.0004350829295694153,0.09034401725138119,0.09034401725138119,0.09034401725138119,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0009273349010135654,0.0009273349010135654,0.0009273349010135654,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.0883118378680213,0.0883118378680213,0.0883118378680213,0.0,0.0,0.0,0.5937896584777294
6,2025-08-11 19:00:00,0.5445762715310405,0.5934692789351373,0.5941623304138643,0.5445762715310405,0.5445762715310405,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-9.487936702819196e-05,-9.487936702819196e-05,-9.487936702819196e-05,0.0011475203662791725,0.0011475203662791725,0.0011475203662791725,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.000675173781598323,0.000675173781598323,0.000675173781598323,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,0.0003399513707306978,0.0003399513707306978,0.0003399513707306978,0.09040257220374623,0.09040257220374623,0.09040257220374623,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0009761186475931695,0.0009761186475931695,0.0009761186475931695,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08837381255690208,0.08837381255690208,0.08837381255690208,0.0,0.0,0.0,0.5938073672385723
7,2025-08-11 20:00:00,0.5445632674914243,0.5935079137306578,0.5942267757903733,0.5445632674914243,0.5445632674914243,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,-5.6113308872901786e-05,-5.6113308872901786e-05,-5.6113308872901786e-05,0.0011640140957018706,0.0011640140957018706,0.0011640140957018706,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0006537275665916906,0.0006537275665916906,0.0006537275665916906,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,0.00037789131516002833,0.00037789131516002833,0.00037789131516002833,0.0905550051038119,0.0905550051038119,0.0905550051038119,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0010130237164547938,0.0010130237164547938,0.0010130237164547938,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08843408060052814,0.08843408060052814,0.08843408060052814,0.0,0.0,0.0,0.5938761969584587
8,2025-08-11 21:00:00,0.544550263451808,0.5936049967312104,0.5943509460361119,0.544550263451808,0.544550263451808,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,3.3959636045358944e-05,3.3959636045358944e-05,3.3959636045358944e-05,0.001202261452870761,0.001202261452870761,0.001202261452870761,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0007108260921586581,0.0007108260921586581,0.0007108260921586581,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,0.00035904014676195115,0.00035904014676195115,0.00035904014676195115,0.09076610441404814,0.09076610441404814,0.09076610441404814,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0010372303673610527,0.0010372303673610527,0.0010372303673610527,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08849265295777096,0.08849265295777096,0.08849265295777096,0.0,0.0,0.0,0.5939769695229723
9,2025-08-11 22:00:00,0.5445372594121919,0.5936321716436539,0.5943586909356335,0.5445372594121919,0.5445372594121919,8.743572047789052e-06,8.743572047789052e-06,8.743572047789052e-06,3.170949555447055e-05,3.170949555447055e-05,3.170949555447055e-05,0.00010805499219527991,0.00010805499219527991,0.00010805499219527991,0.0011298759921148092,0.0011298759921148092,0.0011298759921148092,2.8947974427058888e-05,2.8947974427058888e-05,2.8947974427058888e-05,0.0007337724514857842,0.0007337724514857842,0.0007337724514857842,4.4045023433810755e-05,4.4045023433810755e-05,4.4045023433810755e-05,0.0002637083266788732,0.0002637083266788732,0.0002637083266788732,0.09083553353895193,0.09083553353895193,0.09083553353895193,2.079086901775001e-05,2.079086901775001e-05,2.079086901775001e-05,0.0,0.0,0.0,0.0010480618720519548,0.0010480618720519548,0.0010480618720519548,-1.8417205307276117e-06,-1.8417205307276117e-06,-1.8417205307276117e-06,0.08854954068258988,0.08854954068258988,0.08854954068258988,0.0,0.0,0.0,0.594000591902737
