,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_20,momentum_20_lower,momentum_20_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_20,volatility_20_lower,volatility_20_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-10 23:00:00,97.117182118927,142.0676871313991,142.83649741038658,97.117182118927,97.117182118927,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506199536,1.2043119506199536,1.2043119506199536,-0.011976075439522947,-0.011976075439522947,-0.011976075439522947,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.0001140832679891393,0.0001140832679891393,0.0001140832679891393,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,8.787794294853233e-05,8.787794294853233e-05,8.787794294853233e-05,0.4669133040632963,0.4669133040632963,0.4669133040632963,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.0018426084936211985,-0.0018426084936211985,-0.0018426084936211985,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7235799626235131,-0.7235799626235131,-0.7235799626235131,0.0,0.0,0.0,142.46248650339209
1,2024-09-11 23:00:00,96.96367299364154,141.82654946838284,142.61608698560067,96.96367299364154,96.96367299364154,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506085107,1.2043119506085107,1.2043119506085107,-0.011725295851314512,-0.011725295851314512,-0.011725295851314512,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.0003648628561975737,0.0003648628561975737,0.0003648628561975737,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,8.787794294853233e-05,8.787794294853233e-05,8.787794294853233e-05,0.4665329333901267,0.4665329333901267,0.4665329333901267,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,0.0010607219630965887,0.0010607219630965887,0.0010607219630965887,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7271144433301663,-0.7271144433301663,-0.7271144433301663,0.0,0.0,0.0,142.20041978764613
2,2024-09-12 23:00:00,96.81016386835609,141.07879435436752,141.89060531659104,96.81016386835609,96.81016386835609,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506149857,1.2043119506149857,1.2043119506149857,-0.012718771743625162,-0.012718771743625162,-0.012718771743625162,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,-0.0006286130361130758,-0.0006286130361130758,-0.0006286130361130758,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,8.787794294853233e-05,8.787794294853233e-05,8.787794294853233e-05,0.46154809284392195,0.46154809284392195,0.46154809284392195,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.001266634891496525,-0.001266634891496525,-0.001266634891496525,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7287784511359421,-0.7287784511359421,-0.7287784511359421,0.0,0.0,0.0,141.4927103697034
3,2024-09-15 23:00:00,96.3496364924997,140.68059927607453,141.42437887541263,96.3496364924997,96.3496364924997,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506097817,1.2043119506097817,1.2043119506097817,-0.013956141194088579,-0.013956141194088579,-0.013956141194088579,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,-0.0018659824865764922,-0.0018659824865764922,-0.0018659824865764922,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,8.787794294853233e-05,8.787794294853233e-05,8.787794294853233e-05,0.46378614179327304,0.46378614179327304,0.46378614179327304,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.0021441029118428796,-0.0021441029118428796,-0.0021441029118428796,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7244255647105772,-0.7244255647105772,-0.7244255647105772,0.0,0.0,0.0,141.03526266454045
4,2024-09-16 23:00:00,96.24051233208986,140.7477731563467,141.5234143245498,96.24051233208986,96.24051233208986,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506162565,1.2043119506162565,1.2043119506162565,-0.014586823877042479,-0.014586823877042479,-0.014586823877042479,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,-0.0024966651695303935,-0.0024966651695303935,-0.0024966651695303935,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,8.787794294853233e-05,8.787794294853233e-05,8.787794294853233e-05,0.46663675730013515,0.46663675730013515,0.46663675730013515,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.00258822116458789,-0.00258822116458789,-0.00258822116458789,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7205001482744912,-0.7205001482744912,-0.7205001482744912,0.0,0.0,0.0,141.14987292763993
5,2024-09-17 23:00:00,96.13138817168002,141.20807329103678,142.00358721131363,96.13138817168002,96.13138817168002,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506227318,1.2043119506227318,1.2043119506227318,-0.013965299826898135,-0.013965299826898135,-0.013965299826898135,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,-0.0011820535049697522,-0.0011820535049697522,-0.0011820535049697522,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,-0.0006052096714677643,-0.0006052096714677643,-0.0006052096714677643,0.4728519864883407,0.4728519864883407,0.4728519864883407,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.001842608493626888,-0.001842608493626888,-0.001842608493626888,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7156520558138659,-0.7156520558138659,-0.7156520558138659,0.0,0.0,0.0,141.58730603254068
6,2024-09-18 23:00:00,96.02226401127018,142.09337377667737,142.8745136342343,96.02226401127018,96.02226401127018,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.204311950611289,1.204311950611289,1.204311950611289,-0.011445659233815839,-0.011445659233815839,-0.011445659233815839,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.0006718962092943031,0.0006718962092943031,0.0006718962092943031,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,6.0481207350478204e-05,6.0481207350478204e-05,6.0481207350478204e-05,0.48386760550189806,0.48386760550189806,0.48386760550189806,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,0.0010607219630888588,0.0010607219630888588,0.0010607219630888588,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.710059407838664,-0.710059407838664,-0.710059407838664,0.0,0.0,0.0,142.48432697327456
7,2024-09-19 23:00:00,95.91313985086036,142.71320603029054,143.43972344784527,95.91313985086036,95.91313985086036,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.2043119506110527,1.2043119506110527,1.2043119506110527,-0.007540911296595087,-0.007540911296595087,-0.007540911296595087,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.002127052513995229,0.002127052513995229,0.002127052513995229,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,0.0025100728398703013,0.0025100728398703013,0.0025100728398703013,0.4916153887298434,0.4916153887298434,0.4916153887298434,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.0012666348914971493,-0.0012666348914971493,-0.0012666348914971493,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.7038890156931172,-0.7038890156931172,-0.7038890156931172,0.0,0.0,0.0,143.0655153829409
8,2024-09-22 23:00:00,94.70487741732546,143.33390051403552,144.12247571066328,94.70487741732546,94.70487741732546,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.20431195061256,1.20431195061256,1.20431195061256,-0.0010819774611629312,-0.0010819774611629312,-0.0010819774611629312,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.004889262561602741,0.004889262561602741,0.004889262561602741,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,0.006206796627694945,0.006206796627694945,0.006206796627694945,0.5177263003990425,0.5177263003990425,0.5177263003990425,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.0021441029118373094,-0.0021441029118373094,-0.0021441029118373094,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.6833595698405172,-0.6833595698405172,-0.6833595698405172,0.0,0.0,0.0,143.73608323234222
9,2024-09-23 23:00:00,94.30212327281384,143.4125206418203,144.21017556100176,94.30212327281384,94.30212327281384,-0.00090662351712355,-0.00090662351712355,-0.00090662351712355,-0.00020553224047100248,-0.00020553224047100248,-0.00020553224047100248,0.00033150996567553673,0.00033150996567553673,0.00033150996567553673,1.204311950619035,1.204311950619035,1.204311950619035,-0.0005106372461124295,-0.0005106372461124295,-0.0005106372461124295,-0.0009463121418156027,-0.0009463121418156027,-0.0009463121418156027,-0.0113742509768536,-0.0113742509768536,-0.0113742509768536,0.006187311973720631,0.006187311973720631,0.006187311973720631,0.00016410564150116128,0.00016410564150116128,0.00016410564150116128,0.00028576957085347463,0.00028576957085347463,0.00028576957085347463,0.005480087430627557,0.005480087430627557,0.005480087430627557,0.5249726859780132,0.5249726859780132,0.5249726859780132,0.0002051188008031671,0.0002051188008031671,0.0002051188008031671,0.00033692061480559423,0.00033692061480559423,0.00033692061480559423,0.0,0.0,0.0,-0.002588221164599472,-0.002588221164599472,-0.002588221164599472,-6.874236783579759e-05,-6.874236783579759e-05,-6.874236783579759e-05,-0.6762404062303098,-0.6762404062303098,-0.6762404062303098,0.0,0.0,0.0,143.80816222077263
