,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2025-08-11 12:00:00,1.2288191055250168,1.3401921568087147,1.34263262430445,1.2288191055250168,1.2288191055250168,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,-0.00017466710000582636,-0.00017466710000582636,-0.00017466710000582636,0.00010051173967759863,0.00010051173967759863,0.00010051173967759863,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,2.826794472386718e-05,2.826794472386718e-05,2.826794472386718e-05,0.09164322164415022,0.09164322164415022,0.09164322164415022,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.0021423784144141856,0.0021423784144141856,0.0021423784144141856,0.08957499859006425,0.08957499859006425,0.08957499859006425,0.0,0.0,0.0,1.3414320471732124
1,2025-08-11 13:00:00,1.2287545860836189,1.3405852593755005,1.3429677093814414,1.2287545860836189,1.2287545860836189,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,-1.9356435946000127e-05,-1.9356435946000127e-05,-1.9356435946000127e-05,9.267038615531793e-05,9.267038615531793e-05,9.267038615531793e-05,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,2.042659120158648e-05,2.042659120158648e-05,2.042659120158648e-05,0.09199178257420278,0.09199178257420278,0.09199178257420278,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.002219235200979264,0.002219235200979264,0.002219235200979264,0.0896992334230142,0.0896992334230142,0.0896992334230142,0.0,0.0,0.0,1.3417899108036775
2,2025-08-11 14:00:00,1.228690066642221,1.340934049072467,1.3432952674789325,1.228690066642221,1.228690066642221,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,0.00014134490486738665,0.00014134490486738665,0.00014134490486738665,1.6739890023825436e-05,1.6739890023825436e-05,1.6739890023825436e-05,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,-5.5503904929906014e-05,-5.5503904929906014e-05,-5.5503904929906014e-05,0.09226517407764184,0.09226517407764184,0.09226517407764184,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.0022849882942480846,0.0022849882942480846,0.0022849882942480846,0.08982210098850255,0.08982210098850255,0.08982210098850255,0.0,0.0,0.0,1.342055369528435
3,2025-08-11 15:00:00,1.228625547200823,1.3410886721017798,1.343483890633333,1.228625547200823,1.228625547200823,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,0.00021779595062354818,0.00021779595062354818,0.00021779595062354818,3.348814658322114e-05,3.348814658322114e-05,3.348814658322114e-05,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,-3.875564837051031e-05,-3.875564837051031e-05,-3.875564837051031e-05,0.09253399830567875,0.09253399830567875,0.09253399830567875,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.002339109477325024,0.002339109477325024,0.002339109477325024,0.08994360473114694,0.08994360473114694,0.08994360473114694,0.0,0.0,0.0,1.3423151815038175
4,2025-08-11 16:00:00,1.228561027759425,1.3414031638339432,1.3436038799370016,1.228561027759425,1.228561027759425,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,0.00017094460075773563,0.00017094460075773563,0.00017094460075773563,0.00010717289594637115,0.00010717289594637115,0.00010717289594637115,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,3.4929100992639704e-05,3.4929100992639704e-05,3.4929100992639704e-05,0.0927230213244925,0.0927230213244925,0.0927230213244925,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.002381155664145006,0.002381155664145006,0.002381155664145006,0.09006374816364338,0.09006374816364338,0.09006374816364338,0.0,0.0,0.0,1.3424769181348026
5,2025-08-11 17:00:00,1.228496508318027,1.3413269365011915,1.3436819393590795,1.228496508318027,1.228496508318027,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,3.9633509749841816e-05,3.9633509749841816e-05,3.9633509749841816e-05,0.0002002746548982693,0.0002002746548982693,0.0002002746548982693,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,0.00012803085994453787,0.00012803085994453787,0.00012803085994453787,0.09283321497950194,0.09283321497950194,0.09283321497950194,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.0024107719483700643,0.0024107719483700643,0.0024107719483700643,0.09018253486648375,0.09018253486648375,0.09018253486648375,0.0,0.0,0.0,1.3425417887762818
6,2025-08-11 18:00:00,1.2284319888766289,1.3413774926107596,1.3437350410149127,1.2284319888766289,1.2284319888766289,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,-8.684279999457371e-05,-8.684279999457371e-05,-8.684279999457371e-05,0.0002957368839801186,0.0002957368839801186,0.0002957368839801186,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,0.00022349308902638716,0.00022349308902638716,0.00022349308902638716,0.09293655642458205,0.09293655642458205,0.09293655642458205,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.0024276938527977247,0.0024276938527977247,0.0024276938527977247,0.09029996848779878,0.09029996848779878,0.09029996848779878,0.0,0.0,0.0,1.3425982277246233
7,2025-08-11 19:00:00,1.228367469435231,1.341485737827532,1.3437885662211337,1.228367469435231,1.228367469435231,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,-0.00013082260109381275,-0.00013082260109381275,-0.00013082260109381275,0.00029457750317862856,0.00029457750317862856,0.00029457750317862856,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,0.0002223337082248971,0.0002223337082248971,0.0002223337082248971,0.09301155641040684,0.09301155641040684,0.09301155641040684,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.002431748765198994,0.002431748765198994,0.002431748765198994,0.09041605274312303,0.09041605274312303,0.09041605274312303,0.0,0.0,0.0,1.3426198396113145
8,2025-08-11 20:00:00,1.228302949993833,1.3415012610610177,1.3438900203160595,1.228302949993833,1.228302949993833,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,-7.643828579924992e-05,-7.643828579924992e-05,-7.643828579924992e-05,0.0003144909899837032,0.0003144909899837032,0.0003144909899837032,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,0.00024224719502997173,0.00024224719502997173,0.00024224719502997173,0.0931917006741247,0.0931917006741247,0.0931917006741247,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.0024228565548579124,0.0024228565548579124,0.0024228565548579124,0.09053079141508233,0.09053079141508233,0.09053079141508233,0.0,0.0,0.0,1.3427705908468026
9,2025-08-11 21:00:00,1.228238430552435,1.341776017806106,1.3441247614033047,1.228238430552435,1.228238430552435,-3.8804937126027304e-06,-3.8804937126027304e-06,-3.8804937126027304e-06,2.750645144192318e-05,2.750645144192318e-05,2.750645144192318e-05,0.000333698706885014,0.000333698706885014,0.000333698706885014,4.3731282180966255e-05,4.3731282180966255e-05,4.3731282180966255e-05,0.00026145491193128254,0.00026145491193128254,0.00026145491193128254,0.0934064228842295,0.0934064228842295,0.0934064228842295,3.239300648536793e-05,3.239300648536793e-05,3.239300648536793e-05,0.0,0.0,0.0,0.00240102937264951,0.00240102937264951,0.00240102937264951,0.09064418835325304,0.09064418835325304,0.09064418835325304,0.0,0.0,0.0,1.342963788799278
