,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
191,2025-03-21,2643.1466318895937,1888.4551843303475,2028.6603969668504,2643.1466318895937,2643.1466318895937,-684.1059579607124,-684.1059579607124,-684.1059579607124,5.129026012136553,5.129026012136553,5.129026012136553,3.614169930755759,3.614169930755759,3.614169930755759,-186.51874364594508,-186.51874364594508,-186.51874364594508,-46.63536415593809,-46.63536415593809,-46.63536415593809,-112.04609403683251,-112.04609403683251,-112.04609403683251,9.613020280298601,9.613020280298601,9.613020280298601,-43.121978710005784,-43.121978710005784,-43.121978710005784,-3.55383093798822,-3.55383093798822,-3.55383093798822,0.4823079716286447,0.4823079716286447,0.4823079716286447,-497.58721431476744,-497.58721431476744,-497.58721431476744,0.0,0.0,0.0,1959.0406739288812
192,2025-03-22,2643.723179394344,1902.2880101767933,2034.5987090823337,2643.723179394344,2643.723179394344,-678.3903832122321,-678.3903832122321,-678.3903832122321,4.443973496820732,4.443973496820732,4.443973496820732,28.003650404039686,28.003650404039686,28.003650404039686,-179.308933132194,-179.308933132194,-179.308933132194,-48.6240420986948,-48.6240420986948,-48.6240420986948,-122.79301213795557,-122.79301213795557,-122.79301213795557,18.191798108970875,18.191798108970875,18.191798108970875,-56.425376565812684,-56.425376565812684,-56.425376565812684,-2.7134080521412023,-2.7134080521412023,-2.7134080521412023,0.6074837125789612,0.6074837125789612,0.6074837125789612,-499.08145008003805,-499.08145008003805,-499.08145008003805,0.0,0.0,0.0,1965.3327961821117
193,2025-03-23,2644.299726899094,1985.3969630682868,2120.164373599943,2644.299726899094,2644.299726899094,-586.0605477548486,-586.0605477548486,-586.0605477548486,3.6922593563268893,3.6922593563268893,3.6922593563268893,51.13066286596237,51.13066286596237,51.13066286596237,-87.36777448448679,-87.36777448448679,-87.36777448448679,-49.14096580531481,-49.14096580531481,-49.14096580531481,-131.86704364650154,-131.86704364650154,-131.86704364650154,42.580714903834696,42.580714903834696,42.580714903834696,-7.174066499802445,-7.174066499802445,-7.174066499802445,2.85216573302036,2.85216573302036,2.85216573302036,0.5584986079877089,0.5584986079877089,0.5584986079877089,-498.6927732703617,-498.6927732703617,-498.6927732703617,0.0,0.0,0.0,2058.239179144245
194,2025-03-24,2644.876274403844,2090.8322700158183,2224.2569204842803,2644.876274403844,2644.876274403844,-485.1443548204598,-485.1443548204598,-485.1443548204598,2.398634442990329,2.398634442990329,2.398634442990329,71.0739344455929,71.0739344455929,71.0739344455929,11.454380536068808,11.454380536068808,11.454380536068808,-49.48196880440331,-49.48196880440331,-49.48196880440331,-138.3174567610628,-138.3174567610628,-138.3174567610628,49.795295387494015,49.795295387494015,49.795295387494015,66.90515312545963,66.90515312545963,66.90515312545963,8.749649502282367,8.749649502282367,8.749649502282367,0.3311391977156637,0.3311391977156637,0.3311391977156637,-496.5987353565286,-496.5987353565286,-496.5987353565286,0.0,0.0,0.0,2159.7319195833843
195,2025-03-25,2645.452821908594,2058.212324006273,2189.167383189784,2645.452821908594,2645.452821908594,-525.109829582361,-525.109829582361,-525.109829582361,1.1974113091778065,1.1974113091778065,1.1974113091778065,66.55215887173266,66.55215887173266,66.55215887173266,-32.08822681878316,-32.08822681878316,-32.08822681878316,-50.12395804287798,-50.12395804287798,-50.12395804287798,-144.97648248535032,-144.97648248535032,-144.97648248535032,36.91071554694984,36.91071554694984,36.91071554694984,48.617789987869706,48.617789987869706,48.617789987869706,9.322504405863672,9.322504405863672,9.322504405863672,0.41163358785144794,0.41163358785144794,0.41163358785144794,-493.0216027635778,-493.0216027635778,-493.0216027635778,0.0,0.0,0.0,2120.342992326233
196,2025-03-26,2646.0293694133447,1997.2861018937854,2128.961811121242,2646.0293694133447,2646.0293694133447,-583.1115744835712,-583.1115744835712,-583.1115744835712,0.42176113922801167,0.42176113922801167,0.42176113922801167,33.94964212973009,33.94964212973009,33.94964212973009,-94.88847120568147,-94.88847120568147,-94.88847120568147,-50.83623774225337,-50.83623774225337,-50.83623774225337,-150.89411052687268,-150.89411052687268,-150.89411052687268,35.17802757599004,35.17802757599004,35.17802757599004,28.798173497493853,28.798173497493853,28.798173497493853,8.132933530343402,8.132933530343402,8.132933530343402,0.361339190659187,0.361339190659187,0.361339190659187,-488.2231032778897,-488.2231032778897,-488.2231032778897,0.0,0.0,0.0,2062.9177949297737
197,2025-03-27,2646.605916918095,1982.9270808724552,2112.7879512235304,2646.605916918095,2646.605916918095,-596.7329928290379,-596.7329928290379,-596.7329928290379,-0.2984854471539404,-0.2984854471539404,-0.2984854471539404,21.038211733817775,21.038211733817775,21.038211733817775,-114.2349778481125,-114.2349778481125,-114.2349778481125,-51.33973061191181,-51.33973061191181,-51.33973061191181,-157.29730212684382,-157.29730212684382,-157.29730212684382,19.364009707841696,19.364009707841696,19.364009707841696,44.832550441991415,44.832550441991415,44.832550441991415,9.049171728567272,9.049171728567272,9.049171728567272,0.4165967255788866,0.4165967255788866,0.4165967255788866,-482.49801498092535,-482.49801498092535,-482.49801498092535,0.0,0.0,0.0,2049.872924089057
198,2025-03-28,2647.1824644228445,1828.803400682248,1960.639611742676,2647.1824644228445,2647.1824644228445,-752.6338145870703,-752.6338145870703,-752.6338145870703,-0.3087772530838547,-0.3087772530838547,-0.3087772530838547,-40.56569267846035,-40.56569267846035,-40.56569267846035,-276.4670583483321,-276.4670583483321,-276.4670583483321,-52.467391906263416,-52.467391906263416,-52.467391906263416,-163.76144480969398,-163.76144480969398,-163.76144480969398,-16.910905487636104,-16.910905487636104,-16.910905487636104,-8.659818165239184,-8.659818165239184,-8.659818165239184,6.019292036046507,6.019292036046507,6.019292036046507,0.1876799159983173,0.1876799159983173,0.1876799159983173,-476.16675623873823,-476.16675623873823,-476.16675623873823,0.0,0.0,0.0,1894.548649835774
199,2025-03-29,2647.7590120142654,1696.663958098158,1831.1134878811679,2647.7590120142654,2647.7590120142654,-880.2602589161677,-880.2602589161677,-880.2602589161677,-0.04645710097745364,-0.04645710097745364,-0.04645710097745364,-80.8504191889848,-80.8504191889848,-80.8504191889848,-410.6930957941807,-410.6930957941807,-410.6930957941807,-53.16088273876627,-53.16088273876627,-53.16088273876627,-170.24183487815415,-170.24183487815415,-170.24183487815415,-74.68948140685416,-74.68948140685416,-74.68948140685416,-37.17889916705637,-37.17889916705637,-37.17889916705637,5.079248543487589,5.079248543487589,5.079248543487589,0.3956301431249701,0.3956301431249701,0.3956301431249701,-469.567163121987,-469.567163121987,-469.567163121987,0.0,0.0,0.0,1767.4987530980977
200,2025-03-30,2648.335559605686,1715.7639304483873,1851.4804649391203,2648.335559605686,2648.335559605686,-865.8059915150902,-865.8059915150902,-865.8059915150902,0.31629521803171756,0.31629521803171756,0.31629521803171756,-88.91623556495627,-88.91623556495627,-88.91623556495627,-402.7603278805797,-402.7603278805797,-402.7603278805797,-53.36331424595944,-53.36331424595944,-53.36331424595944,-176.97657525052477,-176.97657525052477,-176.97657525052477,-60.218314859703156,-60.218314859703156,-60.218314859703156,-29.620953722421202,-29.620953722421202,-29.620953722421202,5.541577246667304,5.541577246667304,5.541577246667304,0.47719329828612767,0.47719329828612767,0.47719329828612767,-463.0456636345105,-463.0456636345105,-463.0456636345105,0.0,0.0,0.0,1782.5295680905956
