Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-06-10 00:00:00+01:00,1.3698899745941162,1.3728200197219849,1.3667900562286377,1.3698899745941162,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-11 00:00:00+01:00,1.3668299913406372,1.3687900304794312,1.3649799823760986,1.3668299913406372,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-12 00:00:00+01:00,1.366569995880127,1.367400050163269,1.3609100580215454,1.366569995880127,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-13 00:00:00+01:00,1.3596500158309937,1.364959955215454,1.3573999404907227,1.3596500158309937,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-16 00:00:00+01:00,1.3583999872207642,1.360610008239746,1.3540600538253784,1.3583999872207642,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-17 00:00:00+01:00,1.357450008392334,1.3599799871444702,1.3555999994277954,1.357450008392334,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-18 00:00:00+01:00,1.3683600425720215,1.3693599700927734,1.3634099960327148,1.3683600425720215,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-19 00:00:00+01:00,1.3696000576019287,1.3744299411773682,1.3694499731063843,1.3696000576019287,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-20 00:00:00+01:00,1.3695499897003174,1.3744100332260132,1.3687000274658203,1.3695499897003174,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-23 00:00:00+01:00,1.3739299774169922,1.3797500133514404,1.3725999593734741,1.3739299774169922,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-24 00:00:00+01:00,1.3728599548339844,1.3733199834823608,1.3679800033569336,1.3728599548339844,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-25 00:00:00+01:00,1.3726600408554077,1.3754299879074097,1.3716000318527222,1.3726600408554077,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-26 00:00:00+01:00,1.3711999654769897,1.3721799850463867,1.3625999689102173,1.3711999654769897,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-27 00:00:00+01:00,1.3643100261688232,1.3666800260543823,1.3627599477767944,1.3643100261688232,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-06-30 00:00:00+01:00,1.3681399822235107,1.369729995727539,1.361840009689331,1.3681399822235107,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-01 00:00:00+01:00,1.3605400323867798,1.3664699792861938,1.3590799570083618,1.3605400323867798,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-02 00:00:00+01:00,1.3644299507141113,1.365839958190918,1.3621000051498413,1.3644299507141113,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-03 00:00:00+01:00,1.3587100505828857,1.3623299598693848,1.3558100461959839,1.3587100505828857,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-04 00:00:00+01:00,1.357300043106079,1.3611700534820557,1.3565700054168701,1.357300043106079,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-07 00:00:00+01:00,1.3603299856185913,1.3683799505233765,1.3596899509429932,1.3603299856185913,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-08 00:00:00+01:00,1.366529941558838,1.3689199686050415,1.3638399839401245,1.366529941558838,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-09 00:00:00+01:00,1.3668400049209595,1.3708000183105469,1.3665800094604492,1.3668400049209595,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-10 00:00:00+01:00,1.368399977684021,1.3707900047302246,1.3661999702453613,1.368399977684021,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-11 00:00:00+01:00,1.365630030632019,1.3724499940872192,1.365399956703186,1.365630030632019,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-14 00:00:00+01:00,1.368399977684021,1.370129942893982,1.366919994354248,1.368399977684021,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-15 00:00:00+01:00,1.3704700469970703,1.3728400468826294,1.367210030555725,1.3704700469970703,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-16 00:00:00+01:00,1.3716399669647217,1.3755099773406982,1.3679499626159668,1.3716399669647217,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-17 00:00:00+01:00,1.3689299821853638,1.377269983291626,1.368899941444397,1.3689299821853638,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-18 00:00:00+01:00,1.3735899925231934,1.3741799592971802,1.369570016860962,1.3735899925231934,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-21 00:00:00+01:00,1.3724000453948975,1.3733700513839722,1.367840051651001,1.3724000453948975,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
2025-07-22 00:00:00+01:00,1.3675800561904907,1.3694599866867065,1.361590027809143,1.3675800561904907,0,0.0,0.0,USDCAD=X,USDCAD,USD,CAD,major,True,False
