,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_10,ma_10_lower,ma_10_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_20,momentum_20_lower,momentum_20_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-11,393.8120360253906,2338.262648320997,2432.4190151447683,393.8120360253906,393.8120360253906,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.12202416774076474,0.12202416774076474,0.12202416774076474,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.005752264586226183,0.005752264586226183,0.005752264586226183,5.061244519858407,5.061244519858407,5.061244519858407,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.002973377734083359,0.002973377734083359,0.002973377734083359,0.007918728209446153,0.007918728209446153,0.007918728209446153,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.8867416239081962,0.8867416239081962,0.8867416239081962,0.0,0.0,0.0,2386.9910452131808
1,2024-09-12,391.72280773566274,2325.892161288426,2425.95808292727,391.72280773566274,391.72280773566274,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.12315013479643347,0.12315013479643347,0.12315013479643347,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.005752264586226183,0.005752264586226183,0.005752264586226183,5.066234079173397,5.066234079173397,5.066234079173397,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.004099344789752079,0.004099344789752079,0.004099344789752079,0.0001438600000284295,0.0001438600000284295,0.0001438600000284295,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.8983800843769356,0.8983800843769356,0.8983800843769356,0.0,0.0,0.0,2376.282245875566
2,2024-09-13,389.63357944593497,2315.5528365017417,2414.247031157429,389.63357944593497,389.63357944593497,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.12258689273479301,0.12258689273479301,0.12258689273479301,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.005752264586226183,0.005752264586226183,0.005752264586226183,5.080534620025769,5.080534620025769,5.080534620025769,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.003536102728111634,0.003536102728111634,0.003536102728111634,0.005906231041419709,0.005906231041419709,0.005906231041419709,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9074814962495559,0.9074814962495559,0.9074814962495559,0.0,0.0,0.0,2369.1804689455685
3,2024-09-14,387.5443511562071,2313.488453040987,2408.5590792304574,387.5443511562071,387.5443511562071,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.12455817912574144,0.12455817912574144,0.12455817912574144,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.005752264586226183,0.005752264586226183,0.005752264586226183,5.091094719546811,5.091094719546811,5.091094719546811,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.005507389119060071,0.005507389119060071,0.005507389119060071,0.007709265975608859,0.007709265975608859,0.007709265975608859,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9142672744454601,0.9142672744454601,0.9142672744454601,0.0,0.0,0.0,2360.5693509177677
4,2024-09-15,385.4551228664792,2292.852884482855,2385.214783069334,385.4551228664792,385.4551228664792,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.12385803397201653,0.12385803397201653,0.12385803397201653,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.005752264586226183,0.005752264586226183,0.005752264586226183,5.069244011174343,5.069244011174343,5.069244011174343,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.004807243965335141,0.004807243965335141,0.004807243965335141,-0.018158563747983407,-0.018158563747983407,-0.018158563747983407,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9189845409503101,0.9189845409503101,0.9189845409503101,0.0,0.0,0.0,2339.4211960338494
5,2024-09-16,383.3658945767514,2277.4549473350758,2374.8230966057467,383.3658945767514,383.3658945767514,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.09191428421592923,0.09191428421592923,0.09191428421592923,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,-0.023841338417669347,-0.023841338417669347,-0.023841338417669347,5.060263411124662,5.060263411124662,5.060263411124662,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.0024570972131433993,0.0024570972131433993,0.0024570972131433993,0.0018906032490180885,0.0018906032490180885,0.0018906032490180885,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9218985236597151,0.9218985236597151,0.9218985236597151,0.0,0.0,0.0,2323.298303976561
6,2024-09-17,389.65404869763046,2316.347616116396,2414.8288656262616,389.65404869763046,389.65404869763046,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.10242719938979661,0.10242719938979661,0.10242719938979661,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,-0.013844138445423777,-0.013844138445423777,-0.013844138445423777,5.064861796648073,5.064861796648073,5.064861796648073,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.002972812414765178,0.002972812414765178,0.002972812414765178,-0.005410124727453206,-0.005410124727453206,-0.005410124727453206,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9232847219857299,0.9232847219857299,0.9232847219857299,0.0,0.0,0.0,2363.197953855507
7,2024-09-18,395.9422028185096,2352.3938924433673,2447.1982621442676,395.9422028185096,395.9422028185096,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.08158465435975323,0.08158465435975323,0.08158465435975323,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,-0.03369836058214684,-0.03369836058214684,-0.03369836058214684,5.057484433009732,5.057484433009732,5.057484433009732,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.001984489521444884,0.001984489521444884,0.001984489521444884,0.007918728209446151,0.007918728209446151,0.007918728209446151,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9234210504405319,0.9234210504405319,0.9234210504405319,0.0,0.0,0.0,2398.413729944704
8,2024-09-19,402.23035693938874,2401.324632778709,2501.896829935655,402.23035693938874,402.23035693938874,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.1274948352582327,0.1274948352582327,0.1274948352582327,-0.016230873027772007,-0.016230873027772007,-0.016230873027772007,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.012309899151917722,0.012309899151917722,0.012309899151917722,5.094778861607171,5.094778861607171,5.094778861607171,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.0018864106858597965,0.0018864106858597965,0.0018864106858597965,0.00014385999998267705,0.00014385999998267705,0.00014385999998267705,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9225801663489555,0.9225801663489555,0.9225801663489555,0.0,0.0,0.0,2451.5050769708937
9,2024-09-20,408.5185110602678,2488.6627531271542,2593.483901798694,408.5185110602678,408.5185110602678,-0.0001720991069166269,-0.0001720991069166269,-0.0001720991069166269,0.0020619558743224194,0.0020619558743224194,0.0020619558743224194,4.04456,4.04456,4.04456,0.24602255256906191,0.24602255256906191,0.24602255256906191,0.02250941513535328,0.02250941513535328,0.02250941513535328,0.06021412965277022,0.06021412965277022,0.06021412965277022,0.023734664907444733,0.023734664907444733,0.023734664907444733,0.0111952778213154,0.0111952778213154,0.0111952778213154,0.019347138876525453,0.019347138876525453,0.019347138876525453,0.09233561766003977,0.09233561766003977,0.09233561766003977,5.21751096101532,5.21751096101532,5.21751096101532,0.009114912084029115,0.009114912084029115,0.009114912084029115,-0.00014586779890630788,-0.00014586779890630788,-0.00014586779890630788,0.00164812132544169,0.00164812132544169,0.00164812132544169,0.005906231041406955,0.005906231041406955,0.005906231041406955,0.004179286137642801,0.004179286137642801,0.004179286137642801,0.9210221774048514,0.9210221774048514,0.9210221774048514,0.0,0.0,0.0,2539.968320294873
