,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_10,ma_10_lower,ma_10_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
75,2024-11-25,596.4685016213083,3403.8740986442513,3502.890767470376,596.4685016213083,596.4685016213083,0.033286473597875885,0.033286473597875885,0.033286473597875885,4.65376,4.65376,4.65376,0.9440815641485409,0.9440815641485409,0.9440815641485409,0.23987295462077926,0.23987295462077926,0.23987295462077926,0.3453848365386668,0.3453848365386668,0.3453848365386668,0.05289093541509815,0.05289093541509815,0.05289093541509815,0.09579228759190243,0.09579228759190243,0.09579228759190243,0.14540641184640057,0.14540641184640057,0.14540641184640057,4.790329676769511,4.790329676769511,4.790329676769511,0.003043041473821044,0.003043041473821044,0.003043041473821044,0.0007737529123019501,0.0007737529123019501,0.0007737529123019501,-0.00654722913371639,-0.00654722913371639,-0.00654722913371639,0.00860846400124741,0.00860846400124741,0.00860846400124741,0.0341780992854112,0.0341780992854112,0.0341780992854112,-0.8161203513802776,-0.8161203513802776,-0.8161203513802776,0.0,0.0,0.0,3453.7492661961046
76,2024-11-26,600.0499159222903,3284.469514845256,3384.584585703612,600.0499159222903,600.0499159222903,0.019476189073992182,0.019476189073992182,0.019476189073992182,4.65376,4.65376,4.65376,0.7528735414635884,0.7528735414635884,0.7528735414635884,0.24777224163990022,0.24777224163990022,0.24777224163990022,0.36639023959207184,0.36639023959207184,0.36639023959207184,0.06360326124655817,0.06360326124655817,0.06360326124655817,0.055848705290825786,0.055848705290825786,0.055848705290825786,-0.01994431589668392,-0.01994431589668392,-0.01994431589668392,4.554082330090386,4.554082330090386,4.554082330090386,0.012600363252236383,0.012600363252236383,0.012600363252236383,0.0011582523872295048,0.0011582523872295048,0.0011582523872295048,-0.0038250268282118936,-0.0038250268282118936,-0.0038250268282118936,-0.0054414592269378835,-0.0054414592269378835,-0.0054414592269378835,0.0097936317056702,0.0097936317056702,0.0097936317056702,-0.8471097521462647,-0.8471097521462647,-0.8471097521462647,0.0,0.0,0.0,3332.726635196215
77,2024-11-27,603.6313302232725,3582.8082714970947,3684.2370622766825,603.6313302232725,603.6313302232725,0.04061735284036288,0.04061735284036288,0.04061735284036288,4.65376,4.65376,4.65376,1.2344460867443101,1.2344460867443101,1.2344460867443101,0.27154602926388044,0.27154602926388044,0.27154602926388044,0.39295138307875915,0.39295138307875915,0.39295138307875915,0.07801795951977675,0.07801795951977675,0.07801795951977675,0.18842526276022822,0.18842526276022822,0.18842526276022822,0.12719910363180492,0.12719910363180492,0.12719910363180492,5.019982237776624,5.019982237776624,5.019982237776624,0.07800324177669306,0.07800324177669306,0.07800324177669306,-0.0021879624473389292,-0.0021879624473389292,-0.0021879624473389292,-0.004638993241181386,-0.004638993241181386,-0.004638993241181386,0.009984778830355019,0.009984778830355019,0.009984778830355019,0.06451270956132502,0.06451270956132502,0.06451270956132502,-0.8782086277980412,-0.8782086277980412,-0.8782086277980412,0.0,0.0,0.0,3633.849886109576
78,2024-11-28,607.2127445242547,3524.4608865983723,3625.4143149844185,607.2127445242547,607.2127445242547,0.03810812937346312,0.03810812937346312,0.03810812937346312,4.65376,4.65376,4.65376,1.1474769845223907,1.1474769845223907,1.1474769845223907,0.2867505837045711,0.2867505837045711,0.2867505837045711,0.4144856889911283,0.4144856889911283,0.4144856889911283,0.09236303138680343,0.09236303138680343,0.09236303138680343,0.11232239809394647,0.11232239809394647,0.11232239809394647,0.06768730166074284,0.06768730166074284,0.06768730166074284,4.887340247548308,4.887340247548308,4.887340247548308,0.09193616459425319,0.09193616459425319,0.09193616459425319,-0.0015133786402129524,-0.0015133786402129524,-0.0015133786402129524,-0.0020618988437010686,-0.0020618988437010686,-0.0020618988437010686,-0.004586249999981579,-0.004586249999981579,-0.004586249999981579,0.04739896420139612,0.04739896420139612,0.04739896420139612,-0.9093104869741012,-0.9093104869741012,-0.9093104869741012,0.0,0.0,0.0,3574.8680296619136
79,2024-11-29,610.7941588252369,3592.2650672034824,3690.3346441742488,610.7941588252369,610.7941588252369,0.03308742853811385,0.03308742853811385,0.03308742853811385,4.65376,4.65376,4.65376,1.2526372931307796,1.2526372931307796,1.2526372931307796,0.3064579987066837,0.3064579987066837,0.3064579987066837,0.4306089976008633,0.4306089976008633,0.4306089976008633,0.10668570578662209,0.10668570578662209,0.10668570578662209,0.15290016447850915,0.15290016447850915,0.15290016447850915,0.08712845915331836,0.08712845915331836,0.08712845915331836,4.96516831509456,4.96516831509456,4.96516831509456,0.08835336786183391,0.08835336786183391,0.08835336786183391,-0.0015343828009483406,-0.0015343828009483406,-0.0015343828009483406,-0.0009535257088755634,-0.0009535257088755634,-0.0009535257088755634,-0.0009148763704801941,-0.0009148763704801941,-0.0009148763704801941,0.04990307951465917,0.04990307951465917,0.04990307951465917,-0.94031410166574,-0.94031410166574,-0.94031410166574,0.0,0.0,0.0,3643.489963269137
80,2024-11-30,614.375573126219,3703.291440575497,3799.1905281431837,614.375573126219,614.375573126219,0.03682483635621332,0.03682483635621332,0.03682483635621332,4.65376,4.65376,4.65376,1.4145481546126133,1.4145481546126133,1.4145481546126133,0.332354536649498,0.332354536649498,0.332354536649498,0.44854652057757094,0.44854652057757094,0.44854652057757094,0.12171354484226028,0.12171354484226028,0.12171354484226028,0.20623508429609372,0.20623508429609372,0.20623508429609372,0.11063986420081035,0.11063986420081035,0.11063986420081035,5.108699418305683,5.108699418305683,5.108699418305683,0.09765924364140952,0.09765924364140952,0.09765924364140952,-0.0016740825215164994,-0.0016740825215164994,-0.0016740825215164994,-0.0016662931116421165,-0.0016662931116421165,-0.0016662931116421165,0.01151611407565738,0.01151611407565738,0.01151611407565738,0.06391489968191574,0.06391489968191574,0.06391489968191574,-0.9711248503825882,-0.9711248503825882,-0.9711248503825882,0.0,0.0,0.0,3753.0357061773548
81,2024-12-01,617.9569874272012,3681.4531935536825,3778.4255990288448,617.9569874272012,617.9569874272012,0.03469307565326819,0.03469307565326819,0.03469307565326819,4.65376,4.65376,4.65376,1.4041580412802435,1.4041580412802435,1.4041580412802435,0.3466661655256621,0.3466661655256621,0.3466661655256621,0.4602759671752651,0.4602759671752651,0.4602759671752651,0.13633229479530495,0.13633229479530495,0.13633229479530495,0.10006116458925869,0.10006116458925869,0.10006116458925869,0.15156218956792228,0.15156218956792228,0.15156218956792228,5.037095592550749,5.037095592550749,5.037095592550749,0.11338499397897511,0.11338499397897511,0.11338499397897511,-0.0013347783186285584,-0.0013347783186285584,-0.0013347783186285584,-0.00104600147339962,-0.00104600147339962,-0.00104600147339962,-0.01916677130985588,-0.01916677130985588,-0.01916677130985588,0.06356296978661531,0.06356296978661531,0.06356296978661531,-1.0016556774196392,-1.0016556774196392,-1.0016556774196392,0.0,0.0,0.0,3730.6654051826945
82,2024-12-02,621.5384017281833,3577.7846928887802,3677.1405465559865,621.5384017281833,621.5384017281833,0.024022599014093052,0.024022599014093052,0.024022599014093052,4.65376,4.65376,4.65376,1.2070689982436358,1.2070689982436358,1.2070689982436358,0.3594443432197118,0.3594443432197118,0.3594443432197118,0.47415318183515764,0.47415318183515764,0.47415318183515764,0.1502628718726335,0.1502628718726335,0.1502628718726335,0.08930367586577864,0.08930367586577864,0.08930367586577864,-0.010808115261605116,-0.010808115261605116,-0.010808115261605116,4.837609806687375,4.837609806687375,4.837609806687375,0.0803005794715027,0.0803005794715027,0.0803005794715027,-0.0013156907564449251,-0.0013156907564449251,-0.0013156907564449251,-0.005551156825058791,-0.005551156825058791,-0.005551156825058791,0.008608464001210434,0.008608464001210434,0.008608464001210434,0.04725670980786732,0.04725670980786732,0.04725670980786732,-1.031827655557471,-1.031827655557471,-1.031827655557471,0.0,0.0,0.0,3628.2986691612405
83,2024-12-03,625.119815773691,3595.3590867670227,3694.30396164456,625.119815773691,625.119815773691,0.014876489716023695,0.014876489716023695,0.014876489716023695,4.65376,4.65376,4.65376,1.2438403023532942,1.2438403023532942,1.2438403023532942,0.3686208392384478,0.3686208392384478,0.3686208392384478,0.48908265972853204,0.48908265972853204,0.48908265972853204,0.16200639756080934,0.16200639756080934,0.16200639756080934,0.060452599995567464,0.060452599995567464,0.060452599995567464,0.009615931032920189,0.009615931032920189,0.009615931032920189,4.83058869020661,4.83058869020661,4.83058869020661,0.10058469004840916,0.10058469004840916,0.10058469004840916,-0.0007688737703389153,-0.0007688737703389153,-0.0007688737703389153,-0.0031087773640976674,-0.0031087773640976674,-0.0031087773640976674,-0.005441459226923379,-0.005441459226923379,-0.005441459226923379,0.042478346167021286,0.042478346167021286,0.042478346167021286,-1.0615701529197612,-1.0615701529197612,-1.0615701529197612,0.0,0.0,0.0,3644.816527874122
84,2024-12-04,628.7012298191988,3784.882671465393,3884.599501825943,628.7012298191988,628.7012298191988,0.03420131475356859,0.03420131475356859,0.03420131475356859,4.65376,4.65376,4.65376,1.5293697255178558,1.5293697255178558,1.5293697255178558,0.3881467909439256,0.3881467909439256,0.3881467909439256,0.5163663099087182,0.5163663099087182,0.5163663099087182,0.17663304791110235,0.17663304791110235,0.17663304791110235,0.13943523308261677,0.13943523308261677,0.13943523308261677,0.08799952110272694,0.08799952110272694,0.08799952110272694,5.102293886305283,5.102293886305283,5.102293886305283,0.13391652550331684,0.13391652550331684,0.13391652550331684,-0.0013529803953972613,-0.0013529803953972613,-0.0013529803953972613,-0.007775990923946645,-0.007775990923946645,-0.007775990923946645,0.009984778830252432,0.009984778830252432,0.009984778830252432,0.0617999536312244,0.0617999536312244,0.0617999536312244,-1.0908206180428253,-1.0908206180428253,-1.0908206180428253,0.0,0.0,0.0,3836.5196710383098
85,2024-12-05,632.2826438647068,3724.7807629654562,3825.773862898502,632.2826438647068,632.2826438647068,0.03501565121267057,0.03501565121267057,0.03501565121267057,4.65376,4.65376,4.65376,1.4443214011712509,1.4443214011712509,1.4443214011712509,0.4043940981763535,0.4043940981763535,0.4043940981763535,0.5410549365192465,0.5410549365192465,0.5410549365192465,0.1908405117978101,0.1908405117978101,0.1908405117978101,0.11282824255027868,0.11282824255027868,0.11282824255027868,0.03276096569207475,0.03276096569207475,0.03276096569207475,4.973971141047665,4.973971141047665,4.973971141047665,0.0945457150182846,0.0945457150182846,0.0945457150182846,0.0012291233489502892,0.0012291233489502892,0.0012291233489502892,-0.008657188602231327,-0.008657188602231327,-0.008657188602231327,-0.004586249999869479,-0.004586249999869479,-0.004586249999869479,0.04030934545781327,0.04030934545781327,0.04030934545781327,-1.1195240101237174,-1.1195240101237174,-1.1195240101237174,0.0,0.0,0.0,3777.2382674330765
86,2024-12-06,635.8640579102145,3921.501158136717,4022.505149654584,635.8640579102145,635.8640579102145,0.04711214083936457,0.04711214083936457,0.04711214083936457,4.65376,4.65376,4.65376,1.7394464656210098,1.7394464656210098,1.7394464656210098,0.43216183477683673,0.43216183477683673,0.43216183477683673,0.5714824950189802,0.5714824950189802,0.5714824950189802,0.20743538149477678,0.20743538149477678,0.20743538149477678,0.20414897990630554,0.20414897990630554,0.20414897990630554,0.10220182497754106,0.10220182497754106,0.10220182497754106,5.244659675802052,5.244659675802052,5.244659675802052,0.1254171024300262,0.1254171024300262,0.1254171024300262,0.0007134548888287708,0.0007134548888287708,0.0007134548888287708,-0.006853282384417582,-0.006853282384417582,-0.006853282384417582,-0.0009148763704056729,-0.0009148763704056729,-0.0009148763704056729,0.05562653367276752,0.05562653367276752,0.05562653367276752,-1.1476319134485524,-1.1476319134485524,-1.1476319134485524,0.0,0.0,0.0,3970.7546417237772
87,2024-12-07,639.4454719557223,3911.413195907908,4012.7900996646745,639.4454719557223,639.4454719557223,0.04257734260912065,0.04257734260912065,0.04257734260912065,4.65376,4.65376,4.65376,1.7082575844576775,1.7082575844576775,1.7082575844576775,0.4462826592330286,0.4462826592330286,0.4462826592330286,0.6038104105241133,0.6038104105241133,0.6038104105241133,0.22355193460532102,0.22355193460532102,0.22355193460532102,0.08995538560526217,0.08995538560526217,0.08995538560526217,0.12805536644624238,0.12805536644624238,0.12805536644624238,5.1984323126929075,5.1984323126929075,5.1984323126929075,0.11807771302165544,0.11807771302165544,0.11807771302165544,0.0006452706918197918,0.0006452706918197918,0.0006452706918197918,0.0002268429902880658,0.0002268429902880658,0.0002268429902880658,0.011516114075667275,0.011516114075667275,0.011516114075667275,0.05507465873082601,0.05507465873082601,0.05507465873082601,-1.1751013858404369,-1.1751013858404369,-1.1751013858404369,0.0,0.0,0.0,3963.5594755755155
88,2024-12-08,643.0268860012301,3965.114276428195,4064.7009103564324,643.0268860012301,643.0268860012301,0.03369578796085586,0.03369578796085586,0.03369578796085586,4.65376,4.65376,4.65376,1.8084999101528192,1.8084999101528192,1.8084999101528192,0.46369205809573294,0.46369205809573294,0.46369205809573294,0.6316333929694771,0.6316333929694771,0.6316333929694771,0.23962002732088936,0.23962002732088936,0.23962002732088936,0.1154641436979268,0.1154641436979268,0.1154641436979268,0.13889392411998613,0.13889392411998613,0.13889392411998613,5.241199538642478,5.241199538642478,5.241199538642478,0.12848072326557933,0.12848072326557933,0.12848072326557933,0.0008037946622415173,0.0008037946622415173,0.0008037946622415173,0.0006082788877779609,0.0006082788877779609,0.0006082788877779609,-0.01916677130980824,-0.01916677130980824,-0.01916677130980824,0.055607779172352316,0.055607779172352316,0.055607779172352316,-1.2018936002005325,-1.2018936002005325,-1.2018936002005325,0.0,0.0,0.0,4013.2591042455865
89,2024-12-09,646.6083000467379,3722.621176378698,3818.3767651712774,646.6083000467379,646.6083000467379,0.004047214754923382,0.004047214754923382,0.004047214754923382,4.65376,4.65376,4.65376,1.3982757252033895,1.3982757252033895,1.3982757252033895,0.46880974620573096,0.46880974620573096,0.46880974620573096,0.6528117028072086,0.6528117028072086,0.6528117028072086,0.2511328371271833,0.2511328371271833,0.2511328371271833,0.027927524101644216,0.027927524101644216,0.027927524101644216,-0.04943687153600477,-0.04943687153600477,-0.04943687153600477,4.832671843625289,4.832671843625289,4.832671843625289,0.04793603093222865,0.04793603093222865,0.04793603093222865,-0.0019286533496698202,-0.0019286533496698202,-0.0019286533496698202,-0.007829791848330695,-0.007829791848330695,-0.007829791848330695,0.008608464001224002,0.008608464001224002,0.008608464001224002,0.004805986008475553,0.004805986008475553,0.004805986008475553,-1.227972345579325,-1.227972345579325,-1.227972345579325,0.0,0.0,0.0,3771.4540255370207
90,2024-12-10,650.1897140922457,3658.1761431488494,3761.3700760763454,650.1897140922457,650.1897140922457,-0.014084234445447869,-0.014084234445447869,-0.014084234445447869,4.65376,4.65376,4.65376,1.3099582197019441,1.3099582197019441,1.3099582197019441,0.4657900684094876,0.4657900684094876,0.4657900684094876,0.6723279654430797,0.6723279654430797,0.6723279654430797,0.26257217873147765,0.26257217873147765,0.26257217873147765,-0.029063810903817343,-0.029063810903817343,-0.029063810903817343,-0.06998993319834582,-0.06998993319834582,-0.06998993319834582,4.704974301053849,4.704974301053849,4.704974301053849,0.04797188225879992,0.04797188225879992,0.04797188225879992,-0.0018776240952048163,-0.0018776240952048163,-0.0018776240952048163,-0.008154016200323772,-0.008154016200323772,-0.008154016200323772,-0.005441459226908877,-0.005441459226908877,-0.005441459226908877,-0.015534256297761184,-0.015534256297761184,-0.015534256297761184,-1.2533024594211861,-1.2533024594211861,-1.2533024594211861,0.0,0.0,0.0,3709.3156097058118
