Datetime,ETH_volatility,ETH_returns,ETH_momentum_20,ETH_volatility_raw,BTC_volatility,BTC_returns,BTC_momentum_20,BTC_volatility_raw,EURUSD_volatility,EURUSD_returns,EURUSD_momentum_20,USDJPY_volatility,USDJPY_returns,USDJPY_momentum_20,GBPUSD_volatility,GBPUSD_returns,GBPUSD_momentum_20,AUDUSD_volatility,AUDUSD_returns,AUDUSD_momentum_20,USDCAD_volatility,USDCAD_returns,USDCAD_momentum_20,USDCHF_volatility,USDCHF_returns,USDCHF_momentum_20,NZDUSD_volatility,NZDUSD_returns,NZDUSD_momentum_20,market_volatility,market_momentum,market_rsi,crypto_sentiment,forex_sentiment,volatility_regime,vol_regime_duration,trend_regime,trend_regime_duration,risk_sentiment,risk_sentiment_duration
2025-08-27 06:00:00+00:00,0.0053440174481505,-0.005553817950730733,0.0016352291068608582,0.007479979002373719,0.0030593830289924,-0.002932432207761182,0.00037689119836026297,0.00331202444887582,0.0004937488290479,0.0,-0.00010460145296248836,0.0006216049602074,-0.000689996404462212,4.319741828216483e-05,0.0003951141797015,0.000592403888515447,-5.6507797075666666e-05,0.0006008757804303,0.0001946696527650449,2.2877801832005274e-05,0.0004433884067419,-0.00024572574577952366,-3.458225835154538e-05,0.000531972695949,0.00036020147590054563,-2.5315402917885922e-05,0.0005411044786811,-0.00011693410798696569,-5.250420736588879e-05,0.002074837569013776,0.00020052048962909065,,0.0015901592593902056,0.00016738058053105388,normal_volatility,11,strong_uptrend,13,risk_off,1
2025-08-27 07:00:00+00:00,0.0048267920115763,-0.0021860646364757486,0.001710498497662638,0.007430970296695896,0.0031982895405353,-0.0032957254912473477,0.00038416315963463177,0.003303348522800283,0.0005231534831024,-0.0013929122079698875,-0.00021505049072605975,0.0005889972666903,0.0002775733826236859,9.806554574559034e-05,0.0003904076242719,-0.0007668270324723281,-0.00012654525380159098,0.0006131488994979,-0.0012961060971821148,-9.71227226331306e-05,0.0004644135531982,0.0006143361293049487,5.879974671968435e-06,0.0004464290995183,0.00040980831081194324,6.0332223627768136e-05,0.000599495641416,-0.0017507501175595408,-0.00019276052073955441,0.0020350405399366164,0.00018082893482691787,,0.0019215339876477442,-3.552539564777628e-05,normal_volatility,12,weak_uptrend,1,risk_off,2
2025-08-27 08:00:00+00:00,0.0046477383940982,0.003579397863010314,0.0010072846530596257,0.006443697681580448,0.0025502213415973,0.0006117990605387646,0.00027676778661860356,0.003256637386841203,0.0005653833424951,-0.0012753137140282256,-0.00024386959790969053,0.0006227507833009,0.001076111663625312,0.00012678335534905272,0.0003875661551649,-0.0006050895393406863,-0.0001244475852880067,0.0006561300085955,-0.001294477249619841,-0.0001261581845052151,0.0004658994283088,0.00019501010048994516,1.0575991539168994e-05,0.0004773774570227,0.000930920284577752,0.00012241104422515138,0.0006153126063589,-0.0008162910947973057,-0.00021893395091082123,0.0018807922350330866,9.226816801976321e-05,,0.0027966930209180575,7.369768117397097e-05,normal_volatility,13,weak_uptrend,2,neutral,1
2025-08-27 09:00:00+00:00,0.0039803458906482,-3.296037429323384e-06,0.001275491065917772,0.006273793538820836,0.0023019364555172,0.0007215478032827072,0.00035618738638497073,0.0032466329584177767,0.0005473697871112,0.00011599217423041708,-0.0002613805921354129,0.0006398479470034,0.0007909480957721815,0.00016327974688581937,0.0003870584450749,-0.0002822919267347901,-0.00014058301254442628,0.0006599482724507,0.0001941239741265477,-0.00011320485080992815,0.000464218375174,2.8836930001441274e-05,2.990418705922648e-06,0.0004755234273383,0.0005456299893971117,0.00016461148718929786,0.0006140591950783,0.0,-0.00022186506902450165,0.0017809758447849828,0.00013616962006327926,,0.002269079882695017,0.0002273863244900229,low_volatility,1,weak_uptrend,3,neutral,2
2025-08-27 10:00:00+00:00,0.0040158221598635,-0.0018954404169096994,0.00034609135611799455,0.005144964474036019,0.0022909876501304,0.0016273876547365784,0.00027178277081355007,0.0031870456583019727,0.0005467814050769,-0.0009266987746765487,-0.00032520056426365576,0.0006360641971244,0.0006080755609392252,0.00021028726355074023,0.0004763198156723,-0.001395983653661781,-0.00020971450783928148,0.0005936643584432,-0.0007761610466959779,-0.00021373544054271721,0.0002783284787929,0.00023111917718487973,9.361780500521943e-05,0.0004553087865195,0.00027266621983201844,0.00019938287928635278,0.0006170175028513,-0.0012811479281702454,-0.00032108873252078565,0.0016583913169829446,5.713647734157441e-06,,0.0018735801633862894,-1.100462848057415e-05,low_volatility,2,sideways,1,risk_off,1
2025-08-27 11:00:00+00:00,0.0042652970651214,0.006208551378846572,0.0010206056530047193,0.00497376193501101,0.0023876368775165,0.002965007450524304,0.0007430665918264634,0.0028141870329453653,0.0005706031363793,0.00046362480084960467,-0.0003020193242211755,0.0005342534565662,0.00016204807336883675,0.00028144379611113045,0.000502398773156,0.0006043420801746802,-0.00018960570682423074,0.0005767034057902,6.468425697603308e-05,-0.0002332459098743689,0.0002760251558024,-3.614436679721944e-05,9.723377606805084e-05,0.0003866837532174,-0.00028499921863389677,0.0002324060018076113,0.000578447778357,0.00011647782520141092,-0.0003504521562539942,0.0016241816699875248,0.0001443814135160229,,0.0031722642480995415,0.00019290044701052254,low_volatility,3,weak_uptrend,1,neutral,1
2025-08-27 12:00:00+00:00,0.0042628527223063,0.0008132838192198566,0.0006865996187952084,0.004734767846831022,0.0021764642491415,4.1893196348397055e-05,0.0005796511615106803,0.002751465574581712,0.0005738939758951,0.00011592963739648354,-0.00026709301144137165,0.0005567834330476,-0.00048606545413643065,0.0002598543940177334,0.0005435205793376,0.000752819033026153,-0.00013646495331927632,0.0006140786771586,0.0007120336262671501,-0.000184649246531593,0.0002736884019137,-9.380662822144892e-05,7.626780016948276e-05,0.0006411615248371,-0.002057395954309982,0.00011583923318965739,0.000618865675375,0.0006411674754007723,-0.0003095980588215086,0.0016134129691295664,9.115632639655699e-05,,0.0020058722735918346,0.00014099191239288196,low_volatility,4,weak_uptrend,2,neutral,2
2025-08-27 13:00:00+00:00,0.0044106931178457,-0.003973516659034448,0.000890043951510111,0.004416690260625836,0.0022146832245578,0.0013480343055118915,0.0007138547893468239,0.0027183685878573415,0.0006284552136281,0.001044171477394551,-0.00017413619216061216,0.0005539056313148,0.00010129999948471635,0.00023810551844066774,0.000561199770457,0.0005110210079122268,-9.743913360004131e-05,0.0006557063768871,0.000842268239048094,-0.00013604124100727866,0.0002366203360261,0.00012273468015555622,4.914406327071186e-05,0.0006484809248765,-0.0004098846378687293,7.66731033818302e-05,0.0006717340309575,0.0008748654947996481,-0.00026292236033826353,0.0016105943159121616,0.0001441424998715499,,0.0015923564472776319,0.00032076010966953226,low_volatility,5,weak_uptrend,3,risk_off,1
2025-08-27 14:00:00+00:00,0.0039951835512299,0.002357957538497102,0.0006941688501053367,0.004248966636926129,0.0020594410026651,0.0025542503145687956,0.00048011911557512834,0.0022970093932912945,0.0006220306509195,-0.0005797984175602844,-0.00022059365167608757,0.0006777868182267,-0.0015194491239570729,0.0001645091433985668,0.000598176021359,0.0009421846628752117,-7.054971474186322e-05,0.0007230697718166,0.0012326251281473688,-7.765311606490188e-05,0.0004326435330159,-0.0015954410952715437,-1.5092062233673653e-05,0.0006914512053898,-0.0011306257462152525,4.5648943603587845e-05,0.0007372163338381,0.001109537784216963,-0.0002074454711274154,0.00155299771987982,8.812355964874198e-05,,0.002335887050357348,0.00012191579037900966,low_volatility,6,weak_uptrend,4,neutral,1
2025-08-27 15:00:00+00:00,0.0048274131933896,0.011053638819670919,0.0007929000863725833,0.0044711864861991,0.0021071798448218,0.002250960418632264,0.00039520479086549984,0.002190957652917111,0.0007465163102151,0.0016259811556433856,-0.00012765192902867707,0.0007078218046647,-0.0007912209663339942,0.00010526554632743768,0.0006097627439244,0.00045794062039594685,-4.4955440039812225e-05,0.0008006061731003,0.0014943454405880185,1.3301695945999726e-05,0.0004371532962113,-0.0002964285914384135,-2.9913491805594326e-05,0.0006936280778173,-0.000248741925618412,2.3876475345940838e-05,0.0008286265844638,0.0015204786404698911,-0.00010798110317280507,0.0016746229243385922,0.00011333851453450809,,0.0035111801616086093,0.0004008767198893244,low_volatility,7,weak_uptrend,5,risk_on,1
2025-08-27 16:00:00+00:00,0.005123265212145,-0.005234900341657633,0.0005323366730602741,0.004668756459446325,0.0020572921380971,0.0011094926796078042,0.00036081712513998945,0.0021731186748172515,0.0009271532550783,0.0023282676781144485,-1.1238545122954636e-05,0.0009296754501477,-0.0026330194310926203,-1.2873720495409914e-06,0.0007859134349303,0.0021729608884744067,6.638557162699787e-05,0.0009398686289672,0.0022137697949138335,0.0001142399084167467,0.0006167783874471,-0.0020180193043528583,-0.00014454995375188796,0.000864518769623,-0.0023391266429950708,-6.382879671720242e-05,0.0010220839355697,0.0025799518559825874,6.361888208605837e-06,0.0018280385769335434,9.54707220901142e-05,,0.0013487723275820139,0.00039794568578184713,low_volatility,8,weak_uptrend,6,risk_off,1
2025-08-27 17:00:00+00:00,0.0048426585775279,-0.0005088308489289428,0.00033846471009133514,0.004625082169141121,0.0020119752509515,0.0021330702871737994,0.00037639083335321287,0.0021852207633171437,0.0009203586843347,0.0,-3.453953587574943e-05,0.0009295914718842,-2.7130786753426506e-05,4.107871844516442e-07,0.00078955300154,0.0004049789534599224,8.326481229380955e-05,0.000938503559283,0.00045605633568168713,0.000150034443622582,0.0006439361542831,-0.0009710917896867954,-0.00018442960813024877,0.0008662208828682,0.0002120720036857815,-5.6963060815995445e-05,0.0010159829602855,0.0002931750892665175,4.7388146195476156e-05,0.0017971894068560328,8.000239199098597e-05,,0.002000503967828384,0.0003084463097431767,low_volatility,9,weak_uptrend,7,neutral,1
2025-08-27 18:00:00+00:00,0.0050725495928046,-0.007524517210452997,-8.547641536127415e-06,0.004947104469019593,0.0022839788586967,-0.0035667127662791787,3.309505763351983e-05,0.0022404980957019525,0.0009275886065206,-0.0005816364669680718,-5.197117421798514e-05,0.0009213405075208,0.0003596480109486766,-1.3843617856462708e-05,0.0007925972371953,-0.00022946874938456485,6.640109132574067e-05,0.0009383839967662,-0.000325645244687256,0.00010450862898811475,0.0006804433950644,0.0007979513914682101,-0.00013658366087888064,0.0008606877009652,0.0006108875772889988,-6.315613483830474e-05,0.0010085678099671,-0.00029308916282499986,4.829540334150284e-07,0.001879430933656586,-7.734944149663374e-06,,0.0004346810569485077,0.00030352831887601095,normal_volatility,1,sideways,1,risk_off,1
2025-08-27 19:00:00+00:00,0.0051401143658689,-0.005414857271511808,-0.00029090949111871823,0.005091678368000128,0.0021723812655713,0.00025624021309589295,9.511335599885485e-05,0.0022279909856870454,0.000926352917783,0.0003490825185170632,-1.1231718561627302e-05,0.0009273563460275,0.0004885023887342133,1.7642636731596272e-06,0.0007883818550089,4.053494827860327e-05,8.257636036949068e-05,0.0009354097738921,-6.507704169833595e-05,0.00011424686186639054,0.0006847097527116,-0.0005581292620112643,-0.00016846709906030987,0.0008562975267291,-0.0001495092375987106,-8.618663336047438e-05,0.0009924920777042,5.855369327933957e-05,4.149595325829147e-05,0.0018857422940894342,-2.4622016326104733e-05,,0.0011597189739489492,0.0002975788688353443,normal_volatility,2,sideways,2,risk_off,2
2025-08-27 20:00:00+00:00,0.0050377557929889,0.0035280828066373005,0.00022363525372279258,0.004920326457342058,0.0020536286715798,0.0031185923664163173,0.00044349220345017427,0.00212098652770998,0.0009275571143832,0.00023281117600171264,6.225204908150151e-06,0.0009197609131273,-0.0006441896288987836,-6.875515608889549e-05,0.0007809384867654,8.097830267184136e-05,0.00010548793956403069,0.0009450565664584,-0.0005857314929580415,9.795574894453929e-05,0.0006868688917703,7.980198042067954e-05,-0.0001590527168287892,0.0008601256724268,-0.0006605240603243523,-0.00013476674306570625,0.0009943577114802,-0.0005860108982779222,3.854430930019803e-05,0.00184066934600294,6.141844932294377e-05,,0.0026808125099809154,0.0001865447296085839,low_volatility,1,weak_uptrend,1,neutral,1
2025-08-27 21:00:00+00:00,0.0065259208753893,-0.015478841444262037,-0.000494495972272646,0.006045620241247517,0.0030118340325632,-0.008206795534018152,6.517002355593826e-05,0.002867818715825158,0.0009243203093818,-0.0001163272933938364,1.7859964289518304e-05,0.000919314669885,2.7126000271326944e-05,-7.180332303194926e-05,0.0007826718373461,-0.00021598352238216822,0.00010075010045906274,0.0009367987436375,-0.0003903501629634043,3.943713169659025e-05,0.0006870549374283,-7.253360666126252e-05,-0.00015725883430405818,0.0008533736588896,9.975361896774615e-05,-0.0001490569433043376,0.0009954892442751,-0.00017575378847056733,2.683024800371192e-05,0.00223183793326078,-6.917417832312994e-05,,-0.0007079711327464651,0.00024103395190570338,normal_volatility,1,weak_downtrend,1,risk_off,1
2025-08-27 22:00:00+00:00,0.0064293085290643,0.0011445294249436966,-0.0005835529107570015,0.006005572922774827,0.0030163367439773,-0.0001399272238228333,0.00011789461317764372,0.0028530980597695457,0.0009290271808086,0.00046587537152809055,4.697280520334357e-05,0.0009034628362486,-0.0007530884494826307,-0.00015282138255580114,0.0007680951464041,0.00010801509067093207,0.00013307618893976247,0.0009101778963669,0.000781280064210188,0.00013368824658688828,0.0006711126451316,-0.0003046805380466644,-0.00019635368053442793,0.0008502285648303,-0.00029923100752704546,-0.00017334063471416417,0.0009930833653805,0.00017578468329459973,5.025557426264204e-05,0.00221177308097787,-6.935346448790164e-05,,0.002355407519890935,0.00028764856985744345,normal_volatility,2,weak_downtrend,2,neutral,1
2025-08-27 23:00:00+00:00,0.0065275667899753,-0.005522329459012543,-0.0011984852444071104,0.005839665665112808,0.0030820139854119,-0.001964373581688883,-0.00011931136724044889,0.002817130460326211,0.0009212265000693,0.0004659655277636787,9.934421473776766e-05,0.000893221119926,0.00044137677226752103,-0.0001649372145011596,0.0007598108771787,0.00041859054206150326,0.00017419399476363285,0.000905395432748,0.0005211181481592497,0.0001792143212647923,0.0006667001965418,-0.00021033169706463628,-0.00021337426599412623,0.0008444091295744,-0.0001871311186187885,-0.00019512933433045166,0.0009697531599482,0.00029312639952094877,0.00010878212184972647,0.0022024448469829656,-0.00014774475265081973,,0.001182734656059654,0.000366253563231717,normal_volatility,3,weak_downtrend,3,risk_off,1
2025-08-28 00:00:00+00:00,0.0065267571403132,-0.0016942849147202343,-0.0015343800126422613,0.005653164195954581,0.0030632029493593,0.0009049112563837003,-0.00013393419767285809,0.0028106879455515473,0.0008930285217212,-0.00023297656984189175,0.000134162572927915,0.0008663386177632,-0.0003190802534994708,-0.0002191143268310769,0.0007371524710145,-0.00012155232112409653,0.0002017372395680006,0.0008830794904317,-6.515159320807928e-05,0.0002116338120476402,0.000662974779304,5.8043692281239956e-05,-0.00022022681339410876,0.0008254604817572,0.00014976265890442875,-0.00021995081428762274,0.0009581485726182,-0.00046874278710595796,0.0001233333400003367,0.0021709086514353298,-0.00018408213336489282,,0.001949515545315872,0.00023038384624034559,normal_volatility,4,weak_downtrend,4,neutral,1
2025-08-28 01:00:00+00:00,0.0065455402805729,0.006414479013733265,-0.000994538826328356,0.005877933443967485,0.0030748940353931,0.0031291968107081125,0.00013332085063558763,0.0028560580827971314,0.0008871525587806,0.0,0.00010510190365003446,0.0008614906446714,0.0003394870937407646,-0.00015955217284200908,0.0007326241482143,6.75372766036908e-05,0.00017685552750100751,0.0008838780828633,0.0,0.00019541373659350824,0.0006632085132715,-0.00010163543964636368,-0.00021880669918355466,0.0008254922796607,-0.00018713811692661064,-0.00021813027636352622,0.0009629727107138,-0.00035136591209461443,9.115165720722795e-05,0.0021973858891732923,-9.87982554588978e-05,,0.0033796104614349036,0.0002645589293531026,normal_volatility,5,weak_downtrend,5,risk_on,1
2025-08-28 02:00:00+00:00,0.0065136047700981,-0.0016753229339997455,-0.0008006140754918068,0.005782806796875609,0.0031091807340925,-0.0015074857565511302,0.00020456817319609022,0.0027926234464688477,0.000896526600012,0.0006993996052493401,0.00014007188391250148,0.0008607006408559,-0.000665073610662037,-0.0001583060331520003,0.000744536511481,0.0008920497927100701,0.0001918378227107387,0.0009141589444679,0.0012389675471764505,0.00024762863131407855,0.0006675565042239,-0.0005587489628887665,-0.00023445786003901682,0.0008167321947083,-0.0005364589042288204,-0.00026296329536999453,0.0010050531188633,0.0014075858620252735,0.0001673776557078399,0.002191225478377032,-5.609523302350773e-05,,0.001802420144336058,0.0004035321261465694,normal_volatility,6,sideways,1,neutral,1
2025-08-28 03:00:00+00:00,0.0068854665406264,0.007304202597764098,-0.0003261007137798144,0.006046493355182759,0.003337065814675,0.004735024733603543,0.0006061056844386348,0.002839797083292751,0.0008527799698129,-0.0008152936488911022,0.00016895281186644074,0.0008758286256817,-0.0010391048298943328,-0.00022413994377790125,0.000730064916697,-0.0005268149051309567,0.00020383842907780724,0.0008670243696528,-0.000651666099086512,0.00027985063121885865,0.0006498900841522,0.0002977505809165226,-0.0002502871374584381,0.0008101316562164,0.00023712395355190985,-0.0002715975132329962,0.0008981772982421,0.00017610739848206158,0.00026372053150992,0.002253883610384728,5.003808665139016e-05,,0.003928506886975422,0.00016820653236220863,normal_volatility,7,sideways,2,risk_on,1
