,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,0.6041973770284652,0.593029948519404,0.5940805216234573,0.6041973770284652,0.6041973770284652,-0.010637795437042826,-0.010637795437042826,-0.010637795437042826,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.000398830875813611,0.000398830875813611,0.000398830875813611,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00023223322914225962,0.00023223322914225962,0.00023223322914225962,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011036626312856438,-0.011036626312856438,-0.011036626312856438,0.0,0.0,0.0,0.5935595815914224
1,2025-08-11 13:00:00,0.604249349624197,0.5930613412285556,0.5941061893930754,0.604249349624197,0.604249349624197,-0.010664339573310366,-0.010664339573310366,-0.010664339573310366,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00041836760700306435,0.00041836760700306435,0.00041836760700306435,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.000251769960331713,0.000251769960331713,0.000251769960331713,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.01108270718031343,-0.01108270718031343,-0.01108270718031343,0.0,0.0,0.0,0.5935850100508866
2,2025-08-11 14:00:00,0.6043013222199285,0.5930173548615136,0.5940478372266017,0.6043013222199285,0.6043013222199285,-0.010731669408031387,-0.010731669408031387,-0.010731669408031387,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00039672171285671176,0.00039672171285671176,0.00039672171285671176,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.0002301240661853604,0.0002301240661853604,0.0002301240661853604,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.0111283911208881,-0.0111283911208881,-0.0111283911208881,0.0,0.0,0.0,0.5935696528118971
3,2025-08-11 15:00:00,0.6043532948156602,0.5930499811299045,0.5941224209109661,0.6043532948156602,0.6043532948156602,-0.01075773140280462,-0.01075773140280462,-0.01075773140280462,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00041594353887307013,0.00041594353887307013,0.00041594353887307013,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00024934589220171875,0.00024934589220171875,0.00024934589220171875,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011173674941677692,-0.011173674941677692,-0.011173674941677692,0.0,0.0,0.0,0.5935955634128556
4,2025-08-11 16:00:00,0.6044052674113919,0.5931129925827148,0.594155267486093,0.6044052674113919,0.6044052674113919,-0.010784521419417948,-0.010784521419417948,-0.010784521419417948,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00043403407969287505,0.00043403407969287505,0.00043403407969287505,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.0002674364330215236,0.0002674364330215236,0.0002674364330215236,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011218555499110824,-0.011218555499110824,-0.011218555499110824,0.0,0.0,0.0,0.5936207459919739
5,2025-08-11 17:00:00,0.6044572400071235,0.5931437536573225,0.5942163186693941,0.6044572400071235,0.6044572400071235,-0.01080444225066186,-0.01080444225066186,-0.01080444225066186,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00045858744841671684,0.00045858744841671684,0.00045858744841671684,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00029198980174536545,0.00029198980174536545,0.00029198980174536545,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011263029699078579,-0.011263029699078579,-0.011263029699078579,0.0,0.0,0.0,0.5936527977564616
6,2025-08-11 18:00:00,0.6045092126028552,0.5931928154477624,0.594212309271766,0.6045092126028552,0.6045092126028552,-0.010809467814512766,-0.010809467814512766,-0.010809467814512766,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.0004976266825620422,0.0004976266825620422,0.0004976266825620422,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00033102903589069086,0.00033102903589069086,0.00033102903589069086,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011307094497074809,-0.011307094497074809,-0.011307094497074809,0.0,0.0,0.0,0.5936997447883424
7,2025-08-11 19:00:00,0.6045611851985869,0.5931752999218964,0.5941857840947415,0.6045611851985869,0.6045611851985869,-0.010863635019523612,-0.010863635019523612,-0.010863635019523612,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.00048711187871355166,0.00048711187871355166,0.00048711187871355166,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.0003205142320422002,0.0003205142320422002,0.0003205142320422002,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011350746898237164,-0.011350746898237164,-0.011350746898237164,0.0,0.0,0.0,0.5936975501790633
8,2025-08-11 20:00:00,0.6046131577943185,0.5932548694534692,0.5942591528109569,0.6046131577943185,0.6046131577943185,-0.010878877404873293,-0.010878877404873293,-0.010878877404873293,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.0005151065526543387,0.0005151065526543387,0.0005151065526543387,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00034850890598298723,0.00034850890598298723,0.00034850890598298723,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011393983957527633,-0.011393983957527633,-0.011393983957527633,0.0,0.0,0.0,0.5937342803894452
9,2025-08-11 21:00:00,0.6046651303900502,0.5932687092347368,0.5942772520184381,0.6046651303900502,0.6046651303900502,-0.010910445921759373,-0.010910445921759373,-0.010910445921759373,1.631638512632582e-05,1.631638512632582e-05,1.631638512632582e-05,3.466850162854445e-06,3.466850162854445e-06,3.466850162854445e-06,3.619711220346299e-05,3.619711220346299e-05,3.619711220346299e-05,0.0005263568580013241,0.0005263568580013241,0.0005263568580013241,7.828290205963744e-05,7.828290205963744e-05,7.828290205963744e-05,0.00035975921132997264,0.00035975921132997264,0.00035975921132997264,4.471172972495408e-05,4.471172972495408e-05,4.471172972495408e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,-1.2377332605883355e-05,0.0,0.0,0.0,-0.011436802779760698,-0.011436802779760698,-0.011436802779760698,0.0,0.0,0.0,0.5937546844682908
