,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
94,2024-12-14,78603.1955288553,98850.06168029249,102869.33745810167,78603.1955288553,78603.1955288553,-0.01356256,-0.01356256,-0.01356256,0.011899762507538622,0.011899762507538622,0.011899762507538622,0.0014261076545351165,0.0014261076545351165,0.0014261076545351165,-0.0004031372646989559,-0.0004031372646989559,-0.0004031372646989559,0.28415926850678447,0.28415926850678447,0.28415926850678447,0.012350988053840392,0.012350988053840392,0.012350988053840392,-0.00012485528353301434,-0.00012485528353301434,-0.00012485528353301434,-0.001349340652604916,-0.001349340652604916,-0.001349340652604916,0.005212678401842923,0.005212678401842923,0.005212678401842923,0.28060938759740295,0.28060938759740295,0.28060938759740295,0.0,0.0,0.0,100939.02207263057
95,2024-12-15,78687.25279360762,99394.12237381363,103582.0665367147,78687.25279360762,78687.25279360762,-0.01356256,-0.01356256,-0.01356256,0.023058115595135605,0.023058115595135605,0.023058115595135605,0.0015366887444047668,0.0015366887444047668,0.0015366887444047668,-0.00032061143011213715,-0.00032061143011213715,-0.00032061143011213715,0.2886754090388067,0.2886754090388067,0.2886754090388067,0.020875475819559335,0.020875475819559335,0.020875475819559335,-2.7984457222428848e-05,-2.7984457222428848e-05,-2.7984457222428848e-05,0.0009945469185060657,0.0009945469185060657,0.0009945469185060657,-0.0012845870731211509,-0.0012845870731211509,-0.0012845870731211509,0.2804644405167922,0.2804644405167922,0.2804644405167922,0.0,0.0,0.0,101402.32767994227
96,2024-12-16,78771.31005835993,101036.70473572492,105244.97558351175,78771.31005835993,78771.31005835993,-0.01356256,-0.01356256,-0.01356256,0.04747081528267908,0.04747081528267908,0.04747081528267908,0.0016753980708414527,0.0016753980708414527,0.0016753980708414527,-0.00023627849605612668,-0.00023627849605612668,-0.00023627849605612668,0.3091544735117013,0.3091544735117013,0.3091544735117013,0.03640451501519564,0.03640451501519564,0.03640451501519564,-8.338132978526685e-05,-8.338132978526685e-05,-8.338132978526685e-05,0.009710562022483379,0.009710562022483379,0.009710562022483379,-0.0047583303241112325,-0.0047583303241112325,-0.0047583303241112325,0.2800045485531334,0.2800045485531334,0.2800045485531334,0.0,0.0,0.0,103123.81294727918
97,2024-12-17,78855.36732311224,100964.77980930738,104844.93822294872,78855.36732311224,78855.36732311224,-0.01356256,-0.01356256,-0.01356256,0.04266869604650159,0.04266869604650159,0.04266869604650159,0.0017759216556539191,0.0017759216556539191,0.0017759216556539191,-0.00015607933100080591,-0.00015607933100080591,-0.00015607933100080591,0.3053924915453998,0.3053924915453998,0.3053924915453998,0.03632398906484532,0.03632398906484532,0.03632398906484532,-8.257937643178385e-05,-8.257937643178385e-05,-8.257937643178385e-05,0.004807444033434945,0.004807444033434945,0.004807444033434945,-0.002940774073610338,-0.002940774073610338,-0.002940774073610338,0.27922712957250856,0.27922712957250856,0.27922712957250856,0.0,0.0,0.0,102937.20442164519
98,2024-12-18,78939.42458786455,98195.61755151374,102322.47474981868,78939.42458786455,78939.42458786455,-0.01356256,-0.01356256,-0.01356256,0.0030093558011927866,0.0030093558011927866,0.0030093558011927866,0.0018192702539893645,0.0018192702539893645,0.0018192702539893645,-9.560587871175381e-05,-9.560587871175381e-05,-9.560587871175381e-05,0.2707789202342026,0.2707789202342026,0.2707789202342026,-0.009456789265373121,-0.009456789265373121,-0.009456789265373121,0.0004099889164668696,0.0004099889164668696,0.0004099889164668696,0.010332491774821427,0.010332491774821427,0.010332491774821427,0.0031999641307611736,0.0031999641307611736,0.0031999641307611736,0.27813216030224863,0.27813216030224863,0.27813216030224863,0.0,0.0,0.0,100314.55674167577
99,2024-12-19,79023.48185261685,97840.21865052366,102000.76560842816,79023.48185261685,79023.48185261685,-0.01356256,-0.01356256,-0.01356256,0.00207983173240349,0.00207983173240349,0.00207983173240349,0.0018195609159318126,0.0018195609159318126,0.0018195609159318126,-3.993477484557913e-05,-3.993477484557913e-05,-3.993477484557913e-05,0.26348310526617585,0.26348310526617585,0.26348310526617585,-0.011199909088959846,-0.011199909088959846,-0.011199909088959846,0.00043404634671858564,0.00043404634671858564,0.00043404634671858564,0.011066068333558516,0.011066068333558516,0.011066068333558516,-0.0017571299999994993,-0.0017571299999994993,-0.0017571299999994993,0.27672296353377185,0.27672296353377185,0.27672296353377185,0.0,0.0,0.0,99844.83424008964
100,2024-12-20,79107.53911736918,97008.90719630655,101116.67685012911,79107.53911736918,79107.53911736918,-0.01356256,-0.01356256,-0.01356256,-0.01090120464818173,-0.01090120464818173,-0.01090120464818173,0.0018324682506100224,0.0018324682506100224,0.0018324682506100224,2.1024959468440022e-05,2.1024959468440022e-05,2.1024959468440022e-05,0.25287129374097805,0.25287129374097805,0.25287129374097805,-0.02592466164856801,-0.02592466164856801,-0.02592466164856801,0.0002650565529038875,0.0002650565529038875,0.0002650565529038875,0.01290490723740393,0.01290490723740393,0.01290490723740393,0.0023281789382534972,0.0023281789382534972,0.0023281789382534972,0.2750068794509063,0.2750068794509063,0.2750068794509063,0.0,0.0,0.0,99111.56487864334
101,2024-12-21,79191.59638212147,96189.37628660454,100155.4377545491,79191.59638212147,79191.59638212147,-0.01356256,-0.01356256,-0.01356256,-0.02500021105423872,-0.02500021105423872,-0.02500021105423872,0.0018319244265138238,0.0018319244265138238,0.0018319244265138238,8.243073619033863e-05,8.243073619033863e-05,8.243073619033863e-05,0.2396457036211498,0.2396457036211498,0.2396457036211498,-0.028311614956433577,-0.028311614956433577,-0.028311614956433577,0.00026710514024893124,0.00026710514024893124,0.00026710514024893124,0.0011299435992417643,0.0011299435992417643,0.0011299435992417643,0.005212678401844774,0.005212678401844774,0.005212678401844774,0.27299579627354376,0.27299579627354376,0.27299579627354376,0.0,0.0,0.0,98169.52221799707
102,2024-12-22,79275.65364687379,94154.40996778515,98199.96442484306,79275.65364687379,79275.65364687379,-0.01356256,-0.01356256,-0.01356256,-0.04264896407672486,-0.04264896407672486,-0.04264896407672486,0.0018244146694464751,0.0018244146694464751,0.0018244146694464751,0.000139572116465276,0.000139572116465276,0.000139572116465276,0.2132104093663036,0.2132104093663036,0.2132104093663036,-0.04414134083921562,-0.04414134083921562,-0.04414134083921562,0.00028208057463361194,0.00028208057463361194,0.00028208057463361194,-0.0007536905980545955,-0.0007536905980545955,-0.0007536905980545955,-0.001284587073129645,-0.001284587073129645,-0.001284587073129645,0.27070652051615807,0.27070652051615807,0.27070652051615807,0.0,0.0,0.0,96178.04821370506
103,2024-12-23,79359.71091109149,95292.78781770817,99371.59851764792,79359.71091109149,79359.71091109149,-0.01356256,-0.01356256,-0.01356256,-0.02375655518258824,-0.02375655518258824,-0.02375655518258824,0.0018114179834198827,0.0018114179834198827,0.0018114179834198827,0.0001970000505411354,0.0001970000505411354,0.0001970000505411354,0.2260835273072605,0.2260835273072605,0.2260835273072605,-0.029941178899250617,-0.029941178899250617,-0.029941178899250617,0.00010110444120074925,0.00010110444120074925,0.00010110444120074925,0.004075101241500608,0.004075101241500608,0.004075101241500608,-0.004758330324116279,-0.004758330324116279,-0.004758330324116279,0.268160972813965,0.268160972813965,0.268160972813965,0.0,0.0,0.0,97301.63427995554
