ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,0.5658349504995346,0.5659193509899918,0.5760584485357076,0.5658349504995346,0.5658349504995346,0.00010880387918956897,0.00010880387918956897,0.00010880387918956897,0.007350637420602795,0.007350637420602795,0.007350637420602795,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.001501924011176662,0.001501924011176662,0.001501924011176662,0.00853284242061043,0.00853284242061043,0.00853284242061043,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,-0.0019980955503656832,-0.0019980955503656832,-0.0019980955503656832,-0.003598193572535316,-0.003598193572535316,-0.003598193572535316,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,0.0011822050000076358,0.0011822050000076358,0.0011822050000076358,0.0,0.0,0.0,0.570663130968221
2025-02-21 00:00:00,0.5657731975570653,0.5634833978478556,0.5747890006144882,0.5657731975570653,0.5657731975570653,-0.000595966963276565,-0.000595966963276565,-0.000595966963276565,0.006000142603258361,0.006000142603258361,0.006000142603258361,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,-0.0007586199565425774,-0.0007586199565425774,-0.0007586199565425774,0.006773574615114867,0.006773574615114867,0.006773574615114867,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,-0.0003949611687852171,-0.0003949611687852171,-0.0003949611687852171,-0.003586507961274843,-0.003586507961274843,-0.003586507961274843,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,0.0007734320118565076,0.0007734320118565076,0.0007734320118565076,0.0,0.0,0.0,0.5696055045259503
2025-02-24 00:00:00,0.5655879387296576,0.5684258720024421,0.578123261102007,0.5655879387296576,0.5655879387296576,-0.0002435815420434981,-0.0002435815420434981,-0.0002435815420434981,0.014867741835413424,0.014867741835413424,0.014867741835413424,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.003113852593365287,0.003113852593365287,0.003113852593365287,0.01437231554710271,0.01437231554710271,0.01437231554710271,-0.0010825547535086603,-0.0010825547535086603,-0.0010825547535086603,0.004288531361638703,0.004288531361638703,0.004288531361638703,-0.0025352083828469466,-0.0025352083828469466,-0.0025352083828469466,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,-0.0004954262883107134,-0.0004954262883107134,-0.0004954262883107134,0.0,0.0,0.0,0.5737167470547156
2025-02-25 00:00:00,0.5655261857871884,0.568052320716728,0.5775462707830002,0.5655261857871884,0.5655261857871884,0.00039139504602384874,0.00039139504602384874,0.00039139504602384874,0.012050414546198276,0.012050414546198276,0.012050414546198276,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.0038468025239503413,0.0038468025239503413,0.0038468025239503413,0.013200742579616329,0.013200742579616329,0.013200742579616329,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,-0.0010199423890186693,-0.0010199423890186693,-0.0010199423890186693,-0.0025040392878948074,-0.0025040392878948074,-0.0025040392878948074,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,0.0011503280334180517,0.0011503280334180517,0.0011503280334180517,0.0,0.0,0.0,0.5729915513877973
2025-02-26 00:00:00,0.5654644328447191,0.5664074014709204,0.5761942256329607,0.5654644328447191,0.5654644328447191,0.0005482213121145914,0.0005482213121145914,0.0005482213121145914,0.010818792634667625,0.010818792634667625,0.010818792634667625,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.003252831979727904,0.003252831979727904,0.003252831979727904,0.011081399382452436,0.011081399382452436,0.011081399382452436,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,-0.0018183139089520987,-0.0018183139089520987,-0.0018183139089520987,-0.002500145401360337,-0.002500145401360337,-0.002500145401360337,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,0.00026260674778481424,0.00026260674778481424,0.00026260674778481424,0.0,0.0,0.0,0.5717305700616434
2025-02-27 00:00:00,0.5654119314299335,0.5677217918038033,0.5782300966458968,0.5654119314299335,0.5654119314299335,0.00010880387918956897,0.00010880387918956897,0.00010880387918956897,0.01138056620515128,0.01138056620515128,0.01138056620515128,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.0022483570913979997,0.0022483570913979997,0.0022483570913979997,0.01256277120514986,0.01256277120514986,0.01256277120514986,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,0.00019659345970769556,0.00019659345970769556,0.00019659345970769556,-0.002509386878281547,-0.002509386878281547,-0.002509386878281547,0.0019244321985268556,0.0019244321985268556,0.0019244321985268556,0.0011822049999985764,0.0011822049999985764,0.0011822049999985764,0.0,0.0,0.0,0.5725150721611497
2025-02-28 00:00:00,0.5653594300151479,0.5649957297946843,0.5748139032200978,0.5653594300151479,0.5653594300151479,-0.000595966963276565,-0.000595966963276565,-0.000595966963276565,0.008201351778407846,0.008201351778407846,0.008201351778407846,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.0015994465606273217,0.0015994465606273217,0.0015994465606273217,0.008974783790263795,0.008974783790263795,0.008974783790263795,0.001101546942166707,0.001101546942166707,0.001101546942166707,-0.0022822196080385195,-0.0022822196080385195,-0.0022822196080385195,-0.002190766531761264,-0.002190766531761264,-0.002190766531761264,0.001167041018408483,0.001167041018408483,0.001167041018408483,0.0007734320118559495,0.0007734320118559495,0.0007734320118559495,0.0,0.0,0.0,0.5704334086633206
2025-03-03 00:00:00,0.565201925770791,0.5588431516401615,0.5675792675328364,0.565201925770791,0.565201925770791,-0.0002435815420434981,-0.0002435815420434981,-0.0002435815420434981,-0.00448132382246948,-0.00448132382246948,-0.00448132382246948,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,-0.003980894041789609,-0.003980894041789609,-0.003980894041789609,-0.004976750110799316,-0.004976750110799316,-0.004976750110799316,0.001101546942166707,0.001101546942166707,0.001101546942166707,-0.005190468312955306,-0.005190468312955306,-0.005190468312955306,-0.000981065277638308,-0.000981065277638308,-0.000981065277638308,-0.00458913195049115,-0.00458913195049115,-0.00458913195049115,-0.0004954262883298357,-0.0004954262883298357,-0.0004954262883298357,0.0,0.0,0.0,0.5623890570240871
2025-03-04 00:00:00,0.5656328712126717,0.5611353359221513,0.5705681499868812,0.5656328712126717,0.5656328712126717,0.00039139504602384874,0.00039139504602384874,0.00039139504602384874,-0.000844195349862564,-0.000844195349862564,-0.000844195349862564,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,-0.007751290733216965,-0.007751290733216965,-0.007751290733216965,0.00030613268355487316,0.00030613268355487316,0.00030613268355487316,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,-0.001672876803443063,-0.001672876803443063,-0.001672876803443063,-0.0020872738601982258,-0.0020872738601982258,-0.0020872738601982258,0.0008640845463611336,0.0008640845463611336,0.0008640845463611336,0.0011503280334174367,0.0011503280334174367,0.0011503280334174367,0.0,0.0,0.0,0.5658060299214429
2025-03-05 00:00:00,0.5660638166545523,0.562484545038524,0.5724660344454128,0.5660638166545523,0.5660638166545523,0.0005482213121145914,0.0005482213121145914,0.0005482213121145914,0.0024700232531852315,0.0024700232531852315,0.0024700232531852315,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,0.004701135180140842,-0.00729980408032537,-0.00729980408032537,-0.00729980408032537,0.002732630000959564,0.002732630000959564,0.002732630000959564,9.496094329023335e-06,9.496094329023335e-06,9.496094329023335e-06,0.00046713622181458996,0.00046713622181458996,0.00046713622181458996,-0.003036163561627167,-0.003036163561627167,-0.003036163561627167,0.0023788669065978795,0.0023788669065978795,0.0023788669065978795,0.00026260674777433293,0.00026260674777433293,0.00026260674777433293,0.0,0.0,0.0,0.5676106596224002
