,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-10 23:00:00,0.2530160242381096,0.6130051573677084,0.6161406377006753,0.2530160242381096,0.2530160242381096,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949300964,1.4620866949300964,1.4620866949300964,0.0025799068201576357,0.0025799068201576357,0.0025799068201576357,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.0034539670008143283,0.0034539670008143283,0.0034539670008143283,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,-0.00018189379841275946,-0.00018189379841275946,-0.00018189379841275946,1.4290710255602301,1.4290710255602301,1.4290710255602301,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.05276725422969515,0.05276725422969515,0.05276725422969515,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.08836283041971846,-0.08836283041971846,-0.08836283041971846,0.0,0.0,0.0,0.6145938934792369
1,2024-09-11 23:00:00,0.2526113788333167,0.6129193067011265,0.6159492604452153,0.2526113788333167,0.2526113788333167,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949155191,1.4620866949155191,1.4620866949155191,0.0023507692026177797,0.0023507692026177797,0.0023507692026177797,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.0032248293832744723,0.0032248293832744723,0.0032248293832744723,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,-0.00018189379841275946,-0.00018189379841275946,-0.00018189379841275946,1.4323160704718616,1.4323160704718616,1.4323160704718616,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.049560400666623664,0.049560400666623664,0.049560400666623664,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.08168179431289901,-0.08168179431289901,-0.08168179431289901,0.0,0.0,0.0,0.6144307163203316
2,2024-09-12 23:00:00,0.2522067334285238,0.6150110648277557,0.6181136591647564,0.2522067334285238,0.2522067334285238,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949237676,1.4620866949237676,1.4620866949237676,0.0032571894467858594,0.0032571894467858594,0.0032571894467858594,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.004131249627442552,0.004131249627442552,0.004131249627442552,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,-0.00018189379841275946,-0.00018189379841275946,-0.00018189379841275946,1.444800497203077,1.444800497203077,1.444800497203077,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.05433750303732718,0.05433750303732718,0.05433750303732718,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.07488089020480329,-0.07488089020480329,-0.07488089020480329,0.0,0.0,0.0,0.6165951472840188
3,2024-09-15 23:00:00,0.25099279721414514,0.616013002268153,0.6190769761240754,0.25099279721414514,0.25099279721414514,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949171383,1.4620866949171383,1.4620866949171383,0.0031810396353082015,0.0031810396353082015,0.0031810396353082015,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.004055099815964894,0.004055099815964894,0.004055099815964894,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,-0.00018189379841275946,-0.00018189379841275946,-0.00018189379841275946,1.4605931713200693,1.4605931713200693,1.4605931713200693,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.049589429165742056,0.049589429165742056,0.049589429165742056,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.05426399239811908,-0.05426399239811908,-0.05426399239811908,0.0,0.0,0.0,0.6175911628756485
4,2024-09-16 23:00:00,0.25058815180935223,0.6179919147659326,0.6209520560769873,0.25058815180935223,0.25058815180935223,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949253868,1.4620866949253868,1.4620866949253868,0.0038531246622233294,0.0038531246622233294,0.0038531246622233294,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.004727184842880022,0.004727184842880022,0.004727184842880022,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,-0.00018189379841275946,-0.00018189379841275946,-0.00018189379841275946,1.472155481281322,1.472155481281322,1.472155481281322,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.05367680749605089,0.05367680749605089,0.05367680749605089,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.04746114580233888,-0.04746114580233888,-0.04746114580233888,0.0,0.0,0.0,0.6194928730396462
5,2024-09-17 23:00:00,0.25018350640455933,0.6193974577854439,0.6225714197214354,0.25018350640455933,0.25018350640455933,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949336353,1.4620866949336353,1.4620866949336353,0.007841648378128587,0.007841648378128587,0.007841648378128587,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.005055798166522844,0.005055798166522844,0.005055798166522844,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,0.003478016593849675,0.003478016593849675,0.003478016593849675,1.4819459042173129,1.4819459042173129,1.4819459042173129,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.0527672542296955,0.0527672542296955,0.0527672542296955,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.04074969332414643,-0.04074969332414643,-0.04074969332414643,0.0,0.0,0.0,0.620941929023522
6,2024-09-18 23:00:00,0.24977886099976646,0.6199945021530501,0.6230915060672595,0.24977886099976646,0.24977886099976646,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.462086694919058,1.462086694919058,1.462086694919058,0.010910781490111484,0.010910781490111484,0.010910781490111484,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.005624350913573667,0.005624350913573667,0.005624350913573667,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,0.005978596958781749,0.005978596958781749,0.005978596958781749,1.4884021873583424,1.4884021873583424,1.4884021873583424,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.04956040066663901,0.04956040066663901,0.04956040066663901,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.03415568971746607,-0.03415568971746607,-0.03415568971746607,0.0,0.0,0.0,0.6215502640676942
7,2024-09-19 23:00:00,0.2493952001337269,0.6216149299525381,0.6246685981173954,0.2493952001337269,0.2493952001337269,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949187572,1.4620866949187572,1.4620866949187572,0.009959709192962553,0.009959709192962553,0.009959709192962553,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.006733007694391089,0.006733007694391089,0.006733007694391089,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,0.003918867880815397,0.003918867880815397,0.003918867880815397,1.4986836289958718,1.4986836289958718,1.4986836289958718,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.0543375030371058,0.0543375030371058,0.0543375030371058,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.02770027815295346,-0.02770027815295346,-0.02770027815295346,0.0,0.0,0.0,0.6231597037242925
8,2024-09-22 23:00:00,0.2482442175356083,0.6228116947974814,0.6258346926316422,0.2482442175356083,0.2482442175356083,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949206772,1.4620866949206772,1.4620866949206772,0.012336568581179869,0.012336568581179869,0.012336568581179869,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.0074277417743671015,0.0074277417743671015,0.0074277417743671015,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,0.0056009931890567,0.0056009931890567,0.0056009931890567,1.5147009534689042,1.5147009534689042,1.5147009534689042,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.04958942916535809,0.04958942916535809,0.04958942916535809,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.00931173919831081,-0.00931173919831081,-0.00931173919831081,0.0,0.0,0.0,0.6242599705299362
9,2024-09-23 23:00:00,0.24786055666956874,0.6245718934065393,0.6275783365849819,0.24786055666956874,0.24786055666956874,6.783516809689134e-05,6.783516809689134e-05,6.783516809689134e-05,-9.114222456065981e-05,-9.114222456065981e-05,-9.114222456065981e-05,1.4620866949289257,1.4620866949289257,1.4620866949289257,0.01357750347135967,0.01357750347135967,0.01357750347135967,2.4641695133762292e-05,2.4641695133762292e-05,2.4641695133762292e-05,-0.00021599422733356254,-0.00021599422733356254,-0.00021599422733356254,0.008772907766863682,0.008772907766863682,0.008772907766863682,-0.00017841520394248046,-0.00017841520394248046,-0.00017841520394248046,0.0054967620867399205,0.0054967620867399205,0.0054967620867399205,1.525802671378031,1.525802671378031,1.525802671378031,-0.00022083750276376163,-0.00022083750276376163,-0.00022083750276376163,0.0,0.0,0.0,0.05367680749611166,0.05367680749611166,0.05367680749611166,-7.82540868741222e-05,-7.82540868741222e-05,-7.82540868741222e-05,-0.0035383345183660287,-0.0035383345183660287,-0.0035383345183660287,0.0,0.0,0.0,0.6260468561652426
