,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-09-10 23:00:00,0.864770788040161,0.8468111924224425,0.8517857177828012,0.864770788040161,0.864770788040161,-0.015602574684836362,-0.015602574684836362,-0.015602574684836362,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.005372045246963655,0.005372045246963655,0.005372045246963655,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0027168917387852803,0.0027168917387852803,0.0027168917387852803,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.02097461993180002,-0.02097461993180002,-0.02097461993180002,0.0,0.0,0.0,0.8491682133553247
1,2024-09-11 23:00:00,0.8646373689090272,0.8466822637480993,0.8518626567606139,0.8646373689090272,0.8646373689090272,-0.015329925118397793,-0.015329925118397793,-0.015329925118397793,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.005708082516700362,0.005708082516700362,0.005708082516700362,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0030529290085219863,0.0030529290085219863,0.0030529290085219863,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021038007635098156,-0.021038007635098156,-0.021038007635098156,0.0,0.0,0.0,0.8493074437906294
2,2024-09-12 23:00:00,0.8645039497778934,0.8464724799503042,0.8515500352988429,0.8645039497778934,0.8645039497778934,-0.01554451697469787,-0.01554451697469787,-0.01554451697469787,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.005588964222321168,0.005588964222321168,0.005588964222321168,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0029338107141427924,0.0029338107141427924,0.0029338107141427924,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021133481197019036,-0.021133481197019036,-0.021133481197019036,0.0,0.0,0.0,0.8489594328031955
3,2024-09-15 23:00:00,0.8641036923844919,0.8457464371716884,0.8505620517866341,0.8641036923844919,0.8641036923844919,-0.016094382287240503,-0.016094382287240503,-0.016094382287240503,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.005332336812710432,0.005332336812710432,0.005332336812710432,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0026771833045320568,0.0026771833045320568,0.0026771833045320568,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.02142671909995093,-0.02142671909995093,-0.02142671909995093,0.0,0.0,0.0,0.8480093100972514
4,2024-09-16 23:00:00,0.8639702732533581,0.8449110045261753,0.8498960261400816,0.8639702732533581,0.8639702732533581,-0.0166014399639072,-0.0166014399639072,-0.0166014399639072,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.004882768208129968,0.004882768208129968,0.004882768208129968,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.002227614699951593,0.002227614699951593,0.002227614699951593,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021484208172037163,-0.021484208172037163,-0.021484208172037163,0.0,0.0,0.0,0.8473688332894509
5,2024-09-17 23:00:00,0.8638368541222243,0.8445583897788899,0.8496905371879155,0.8638368541222243,0.8638368541222243,-0.016700381576568137,-0.016700381576568137,-0.016700381576568137,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.004809137577894932,0.004809137577894932,0.004809137577894932,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0021539840697165575,0.0021539840697165575,0.0021539840697165575,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.02150951915446307,-0.02150951915446307,-0.02150951915446307,0.0,0.0,0.0,0.8471364725456562
6,2024-09-18 23:00:00,0.8637034349910904,0.8445414431734738,0.8497831036666202,0.8637034349910904,0.8637034349910904,-0.016618744260053046,-0.016618744260053046,-0.016618744260053046,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.0048816747782871525,0.0048816747782871525,0.0048816747782871525,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0022265212701087773,0.0022265212701087773,0.0022265212701087773,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021500419038340195,-0.021500419038340195,-0.021500419038340195,0.0,0.0,0.0,0.8470846907310373
7,2024-09-19 23:00:00,0.8635700158599566,0.8444799037190875,0.8495190103455912,0.8635700158599566,0.8635700158599566,-0.016462140020057532,-0.016462140020057532,-0.016462140020057532,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.004995375046792408,0.004995375046792408,0.004995375046792408,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0023402215386140327,0.0023402215386140327,0.0023402215386140327,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.02145751506684994,-0.02145751506684994,-0.02145751506684994,0.0,0.0,0.0,0.8471078758398991
8,2024-09-22 23:00:00,0.8631697584665552,0.8448671382255188,0.8501922790526132,0.8631697584665552,0.8631697584665552,-0.01569799556026344,-0.01569799556026344,-0.01569799556026344,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.0054675474968866366,0.0054675474968866366,0.0054675474968866366,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0028123939887082622,0.0028123939887082622,0.0028123939887082622,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021165543057150075,-0.021165543057150075,-0.021165543057150075,0.0,0.0,0.0,0.8474717629062918
9,2024-09-23 23:00:00,0.8630363393354212,0.8450095605071982,0.8499227384079583,0.8630363393354212,0.8630363393354212,-0.015695629458846182,-0.015695629458846182,-0.015695629458846182,0.0002603404880015197,0.0002603404880015197,0.0002603404880015197,0.0007087861052833034,0.0007087861052833034,0.0007087861052833034,-8.233455968788984e-05,-8.233455968788984e-05,-8.233455968788984e-05,0.0053392427785761126,0.0053392427785761126,0.0053392427785761126,0.0011574162389374882,0.0011574162389374882,0.0011574162389374882,0.0006836234644276542,0.0006836234644276542,0.0006836234644276542,0.0026840892703977374,0.0026840892703977374,0.0026840892703977374,1.5072973374349603e-05,1.5072973374349603e-05,1.5072973374349603e-05,-8.77512021580502e-05,-8.77512021580502e-05,-8.77512021580502e-05,0.0,0.0,0.0,-0.021034872237422297,-0.021034872237422297,-0.021034872237422297,0.0,0.0,0.0,0.8473407098765751
