ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_5,ma_5_lower,ma_5_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-11 12:00:00,1.344958269057274,1.3412690923611803,1.3427088124044313,1.344958269057274,1.344958269057274,-0.0021318133486045603,-0.0021318133486045603,-0.0021318133486045603,-0.002817584876395484,-0.002817584876395484,-0.002817584876395484,-1.808933078172342e-05,-1.808933078172342e-05,-1.808933078172342e-05,-0.002240968451904878,-0.002240968451904878,-0.002240968451904878,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,-0.00010915510330031814,-0.00010915510330031814,-0.00010915510330031814,0.0,0.0,0.0,1.3419442600071878
2025-08-11 13:00:00,1.3449604605777907,1.3414875484903082,1.3426754135745063,1.3449604605777907,1.3449604605777907,-0.0021318133486045603,-0.0021318133486045603,-0.0021318133486045603,-0.002817584876395484,-0.002817584876395484,-0.002817584876395484,-1.808933078172342e-05,-1.808933078172342e-05,-1.808933078172342e-05,-0.0022036671167213967,-0.0022036671167213967,-0.0022036671167213967,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,-7.185376811683682e-05,-7.185376811683682e-05,-7.185376811683682e-05,0.0,0.0,0.0,1.341996615437525
2025-08-11 14:00:00,1.3449626520983078,1.3414099026406205,1.3427543434637483,1.3449626520983078,1.3449626520983078,-0.0021318133486045603,-0.0021318133486045603,-0.0021318133486045603,-0.002817584876395484,-0.002817584876395484,-0.002817584876395484,-1.808933078172342e-05,-1.808933078172342e-05,-1.808933078172342e-05,-0.0021654106086185453,-0.0021654106086185453,-0.0021654106086185453,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,-3.35972600139848e-05,-3.35972600139848e-05,-3.35972600139848e-05,0.0,0.0,0.0,1.3420502557032583
2025-08-11 15:00:00,1.3449648436188246,1.3414299030081045,1.3426372587265394,1.3449648436188246,1.3449648436188246,-0.0021318133486045603,-0.0021318133486045603,-0.0021318133486045603,-0.002817584876395484,-0.002817584876395484,-0.002817584876395484,-1.808933078172342e-05,-1.808933078172342e-05,-1.808933078172342e-05,-0.0021263746960251406,-0.0021263746960251406,-0.0021263746960251406,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,5.4386525794190214e-06,5.4386525794190214e-06,5.4386525794190214e-06,0.0,0.0,0.0,1.3421049444083102
2025-08-11 16:00:00,1.3449670351393417,1.3413817736858842,1.3428757434819028,1.3449670351393417,1.3449670351393417,-0.0021318133486045603,-0.0021318133486045603,-0.0021318133486045603,-0.002817584876395484,-0.002817584876395484,-0.002817584876395484,-1.808933078172342e-05,-1.808933078172342e-05,-1.808933078172342e-05,-0.0020867460709641707,-0.0020867460709641707,-0.0020867460709641707,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,4.506727764038878e-05,4.506727764038878e-05,4.506727764038878e-05,0.0,0.0,0.0,1.3421604304631884
2025-08-11 17:00:00,1.3449692266598587,1.341616323316647,1.3429419275036465,1.3449692266598587,1.3449692266598587,-0.00203713268136949,-0.00203713268136949,-0.00203713268136949,-0.00275941539518676,-0.00275941539518676,-0.00275941539518676,1.8421855244622737e-05,1.8421855244622737e-05,1.8421855244622737e-05,-0.0019520406717324626,-0.0019520406717324626,-0.0019520406717324626,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,8.509200963702679e-05,8.509200963702679e-05,8.509200963702679e-05,0.0,0.0,0.0,1.3423437920271901
2025-08-11 18:00:00,1.3449714181803758,1.3418135778239553,1.3431108650599441,1.3449714181803758,1.3449714181803758,-0.0019288800192768726,-0.0019288800192768726,-0.0019288800192768726,-0.0026511627330941426,-0.0026511627330941426,-0.0026511627330941426,1.8421855244622737e-05,1.8421855244622737e-05,1.8421855244622737e-05,-0.0018035725430095777,-0.0018035725430095777,-0.0018035725430095777,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,0.00012530747626729498,0.00012530747626729498,0.00012530747626729498,0.0,0.0,0.0,1.342545664659413
2025-08-11 19:00:00,1.3449736097008926,1.3421113127769633,1.3434432053698258,1.3449736097008926,1.3449736097008926,-0.0017748735671823013,-0.0017748735671823013,-0.0017748735671823013,-0.002497156280999571,-0.002497156280999571,-0.002497156280999571,1.8421855244622737e-05,1.8421855244622737e-05,1.8421855244622737e-05,-0.0016093727527787434,-0.0016093727527787434,-0.0016093727527787434,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,0.0001655008144035578,0.0001655008144035578,0.0001655008144035578,0.0,0.0,0.0,1.3428090458202335
2025-08-11 20:00:00,1.3449758012214095,1.3423045310908162,1.3437012030633455,1.3449758012214095,1.3449758012214095,-0.0016585972199222527,-0.0016585972199222527,-0.0016585972199222527,-0.0023808799337395226,-0.0023808799337395226,-0.0023808799337395226,1.8421855244622737e-05,1.8421855244622737e-05,1.8421855244622737e-05,-0.0014531441539821473,-0.0014531441539821473,-0.0014531441539821473,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,0.00020545306594010488,0.00020545306594010488,0.00020545306594010488,0.0,0.0,0.0,1.3430213574986172
2025-08-11 21:00:00,1.3449779927419265,1.3425878191101797,1.3436748800745617,1.3449779927419265,1.3449779927419265,-0.0016031201904809608,-0.0016031201904809608,-0.0016031201904809608,-0.0023254029042982308,-0.0023254029042982308,-0.0023254029042982308,1.8421855244622737e-05,1.8421855244622737e-05,1.8421855244622737e-05,-0.001358179507751996,-0.001358179507751996,-0.001358179507751996,0.0007038608585726473,0.0007038608585726473,0.0007038608585726473,0.0002449406827289649,0.0002449406827289649,0.0002449406827289649,0.0,0.0,0.0,1.3431512711938072
