Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-07-16 00:00:00+01:00,1.3394231796264648,1.3477270603179932,1.3367375135421753,1.3393335342407227,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-17 00:00:00+01:00,1.3410757780075073,1.3418675661087036,1.337595820426941,1.3411099910736084,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-18 00:00:00+01:00,1.3431472778320312,1.347490906715393,1.3411656618118286,1.3432555198669434,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-21 00:00:00+01:00,1.3416335582733154,1.3510043621063232,1.3403208255767822,1.341597557067871,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-22 00:00:00+01:00,1.348945140838623,1.3520090579986572,1.3463118076324463,1.348945140838623,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-23 00:00:00+01:00,1.3521736860275269,1.3575890064239502,1.3517167568206787,1.352155327796936,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-24 00:00:00+01:00,1.3579576015472412,1.3588987588882446,1.3523746728897095,1.3579576015472412,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-25 00:00:00+01:00,1.3509862422943115,1.3512235879898071,1.341813564300537,1.3510043621063232,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-28 00:00:00+01:00,1.3439956903457642,1.3453338146209717,1.3392258882522583,1.344085931777954,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-29 00:00:00+01:00,1.3358447551727295,1.3362016677856445,1.330866813659668,1.336023211479187,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-30 00:00:00+01:00,1.3356127738952637,1.3385447263717651,1.3272985219955444,1.3353630304336548,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-07-31 00:00:00+01:00,1.325556755065918,1.32821524143219,1.3188261985778809,1.3257676362991333,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-01 00:00:00+01:00,1.3207422494888306,1.3305480480194092,1.314405918121338,1.3209865093231201,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-04 00:00:00+01:00,1.3292216062545776,1.3330844640731812,1.325468897819519,1.3289920091629028,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
2025-08-05 00:00:00+01:00,1.3299994468688965,1.3309553861618042,1.3263126611709595,1.3297518491744995,0,0.0,0.0,GBPUSD=X,GBPUSD,GBP,USD,major,False,False
