Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-08-11 00:00:00+01:00,1.1650937795639038,1.1653653383255005,1.1648223400115967,1.1650937795639038,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 01:00:00+01:00,1.1650937795639038,1.1652295589447021,1.1645511388778687,1.1650937795639038,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 02:00:00+01:00,1.1650937795639038,1.1661807298660278,1.164958119392395,1.1661807298660278,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 03:00:00+01:00,1.1665889024734497,1.1671334505081177,1.1665889024734497,1.1669973134994507,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 04:00:00+01:00,1.1668611764907837,1.1678149700164795,1.1668611764907837,1.1675423383712769,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 05:00:00+01:00,1.1676785945892334,1.1679514646530151,1.1674060821533203,1.1675423383712769,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 06:00:00+01:00,1.1674060821533203,1.1675423383712769,1.1671334505081177,1.1672697067260742,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 07:00:00+01:00,1.1672697067260742,1.1676785945892334,1.1667250394821167,1.1667250394821167,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 08:00:00+01:00,1.1667250394821167,1.1667250394821167,1.1650937795639038,1.1650937795639038,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 09:00:00+01:00,1.1652295589447021,1.1663167476654053,1.1648223400115967,1.1659088134765625,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 10:00:00+01:00,1.1657729148864746,1.1661807298660278,1.1642799377441406,1.1644154787063599,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 11:00:00+01:00,1.1644154787063599,1.1650937795639038,1.1644154787063599,1.1650937795639038,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 12:00:00+01:00,1.1648223400115967,1.1648223400115967,1.1627906560897827,1.1631964445114136,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 13:00:00+01:00,1.1633317470550537,1.1633317470550537,1.1618449687957764,1.1623852252960205,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 14:00:00+01:00,1.1623852252960205,1.163061261177063,1.1619800329208374,1.16225004196167,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 15:00:00+01:00,1.1621150970458984,1.1621150970458984,1.1595547199249268,1.160092830657959,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 16:00:00+01:00,1.160092830657959,1.1610356569290161,1.1594202518463135,1.1610356569290161,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 17:00:00+01:00,1.1610356569290161,1.161440134048462,1.1606314182281494,1.1610356569290161,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 18:00:00+01:00,1.1610356569290161,1.1615750789642334,1.1602274179458618,1.1615750789642334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 19:00:00+01:00,1.161440134048462,1.1617100238800049,1.161170482635498,1.1615750789642334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 20:00:00+01:00,1.161440134048462,1.1615750789642334,1.1606314182281494,1.1607661247253418,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 21:00:00+01:00,1.1607661247253418,1.16225004196167,1.1607661247253418,1.1619800329208374,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 22:00:00+01:00,1.16225004196167,1.16225004196167,1.161440134048462,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 23:00:00+01:00,1.1621150970458984,1.16225004196167,1.161440134048462,1.1617100238800049,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 00:00:00+01:00,1.1617100238800049,1.1621150970458984,1.1615750789642334,1.1619800329208374,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 01:00:00+01:00,1.1618449687957764,1.1623852252960205,1.1615750789642334,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 02:00:00+01:00,1.1618449687957764,1.1629259586334229,1.1618449687957764,1.16225004196167,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 03:00:00+01:00,1.16225004196167,1.1627906560897827,1.1621150970458984,1.162520408630371,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 04:00:00+01:00,1.1627906560897827,1.1627906560897827,1.16225004196167,1.1623852252960205,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 05:00:00+01:00,1.16225004196167,1.163061261177063,1.1621150970458984,1.163061261177063,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 06:00:00+01:00,1.1631964445114136,1.1631964445114136,1.1617100238800049,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 07:00:00+01:00,1.1619800329208374,1.16225004196167,1.16130530834198,1.16130530834198,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 08:00:00+01:00,1.161170482635498,1.1626555919647217,1.161170482635498,1.1623852252960205,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 09:00:00+01:00,1.16225004196167,1.1623852252960205,1.1615750789642334,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 10:00:00+01:00,1.1621150970458984,1.1621150970458984,1.1603620052337646,1.1610356569290161,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 11:00:00+01:00,1.1610356569290161,1.1615750789642334,1.1609008312225342,1.16130530834198,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 12:00:00+01:00,1.16130530834198,1.16130530834198,1.1602274179458618,1.1607661247253418,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 13:00:00+01:00,1.1610356569290161,1.1659088134765625,1.160496711730957,1.1644154787063599,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 14:00:00+01:00,1.1642799377441406,1.1663167476654053,1.16225004196167,1.1657729148864746,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 15:00:00+01:00,1.1659088134765625,1.1664528846740723,1.164686679840088,1.1661807298660278,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 16:00:00+01:00,1.16604483127594,1.1700011491775513,1.16604483127594,1.1676785945892334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 17:00:00+01:00,1.1676785945892334,1.1689070463180542,1.1669973134994507,1.1684973239898682,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 18:00:00+01:00,1.1682243347167969,1.1683608293533325,1.1676785945892334,1.1676785945892334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 19:00:00+01:00,1.1675423383712769,1.1682243347167969,1.1668611764907837,1.1671334505081177,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 20:00:00+01:00,1.1672697067260742,1.1679514646530151,1.1668611764907837,1.1679514646530151,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 21:00:00+01:00,1.1676785945892334,1.1679514646530151,1.1675423383712769,1.1678149700164795,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 22:00:00+01:00,1.1679514646530151,1.1680878400802612,1.1672697067260742,1.1676785945892334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 23:00:00+01:00,1.1679514646530151,1.1680878400802612,1.1678149700164795,1.1680878400802612,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 00:00:00+01:00,1.1679514646530151,1.1682243347167969,1.1678149700164795,1.1680878400802612,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 01:00:00+01:00,1.1680878400802612,1.1683608293533325,1.1675423383712769,1.1683608293533325,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 02:00:00+01:00,1.1683608293533325,1.1689070463180542,1.1680878400802612,1.1680878400802612,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 03:00:00+01:00,1.1680878400802612,1.1689070463180542,1.1674060821533203,1.1684973239898682,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 04:00:00+01:00,1.1684973239898682,1.1690436601638794,1.1683608293533325,1.168770432472229,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 05:00:00+01:00,1.1686338186264038,1.1689070463180542,1.1684973239898682,1.168770432472229,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 06:00:00+01:00,1.168770432472229,1.1689070463180542,1.1680878400802612,1.1680878400802612,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 07:00:00+01:00,1.1684973239898682,1.1700011491775513,1.1683608293533325,1.1697274446487427,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
