Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-07-01 00:00:00+01:00,1.178717017173767,1.1830259561538696,1.1767750978469849,1.178717017173767,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-02 00:00:00+01:00,1.180553913116455,1.1810001134872437,1.1749224662780762,1.180553913116455,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-03 00:00:00+01:00,1.18002450466156,1.1813349723815918,1.1720856428146362,1.18002450466156,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-04 00:00:00+01:00,1.1771491765975952,1.1786893606185913,1.1756683588027954,1.1771491765975952,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-07 00:00:00+01:00,1.178078293800354,1.179008960723877,1.1719070672988892,1.178078293800354,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-08 00:00:00+01:00,1.1736538410186768,1.17648446559906,1.168470025062561,1.1736538410186768,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-09 00:00:00+01:00,1.1724566221237183,1.1728830337524414,1.1690847873687744,1.1724566221237183,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-10 00:00:00+01:00,1.17311692237854,1.1750881671905518,1.166575312614441,1.17311692237854,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-11 00:00:00+01:00,1.1702749729156494,1.1713716983795166,1.1665889024734497,1.1702749729156494,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-14 00:00:00+01:00,1.1682106256484985,1.169864296913147,1.1656641960144043,1.1682106256484985,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-15 00:00:00+01:00,1.1666297912597656,1.1692078113555908,1.1602139472961426,1.1666297912597656,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-16 00:00:00+01:00,1.1607391834259033,1.1716736555099487,1.1564035415649414,1.1607391834259033,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-17 00:00:00+01:00,1.1635754108428955,1.1635754108428955,1.1569386720657349,1.1635754108428955,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-18 00:00:00+01:00,1.161548137664795,1.1669564247131348,1.1612648963928223,1.161548137664795,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-21 00:00:00+01:00,1.1630746126174927,1.1716736555099487,1.1614941358566284,1.1630746126174927,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-22 00:00:00+01:00,1.1694538593292236,1.174936294555664,1.1680059432983398,1.1694538593292236,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-23 00:00:00+01:00,1.1739156246185303,1.1752538681030273,1.1712344884872437,1.1739156246185303,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-24 00:00:00+01:00,1.1774264574050903,1.1787587404251099,1.1733232736587524,1.1774264574050903,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-25 00:00:00+01:00,1.1756131649017334,1.1760693788528442,1.1707408428192139,1.1756131649017334,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-28 00:00:00+01:00,1.1756821870803833,1.1770660877227783,1.1609952449798584,1.1756821870803833,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-29 00:00:00+01:00,1.1596757173538208,1.160092830657959,1.1519941091537476,1.1596757173538208,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-30 00:00:00+01:00,1.1550945043563843,1.157273530960083,1.1459347009658813,1.1550945043563843,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-07-31 00:00:00+01:00,1.1429355144500732,1.1460267305374146,1.1406540870666504,1.1429355144500732,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-01 00:00:00+01:00,1.142374038696289,1.1582921743392944,1.1394582986831665,1.142374038696289,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-04 00:00:00+01:00,1.158668041229248,1.1588828563690186,1.1550945043563843,1.158668041229248,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-05 00:00:00+01:00,1.1584129333496094,1.158815622329712,1.1530035734176636,1.1584129333496094,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-06 00:00:00+01:00,1.1579166650772095,1.164646029472351,1.156510591506958,1.1579166650772095,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-07 00:00:00+01:00,1.1663167476654053,1.1695358753204346,1.1614266633987427,1.1663167476654053,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-08 00:00:00+01:00,1.1676650047302246,1.167924165725708,1.1630746126174927,1.1676650047302246,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-11 00:00:00+01:00,1.1647952795028687,1.1676785945892334,1.1591111421585083,1.1647952795028687,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-12 00:00:00+01:00,1.1618449687957764,1.1694538593292236,1.1599314212799072,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-13 00:00:00+01:00,1.1677058935165405,1.1730618476867676,1.1671879291534424,1.1677058935165405,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-14 00:00:00+01:00,1.171289324760437,1.1715638637542725,1.1638462543487549,1.171289324760437,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-15 00:00:00+01:00,1.1651345491409302,1.171522617340088,1.1647816896438599,1.1651345491409302,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-18 00:00:00+01:00,1.1706587076187134,1.1710972785949707,1.166167140007019,1.1706587076187134,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-19 00:00:00+01:00,1.1668338775634766,1.169344425201416,1.1641037464141846,1.1668338775634766,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-20 00:00:00+01:00,1.164252758026123,1.1672561168670654,1.1623852252960205,1.164252758026123,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-21 00:00:00+01:00,1.165175199508667,1.1661943197250366,1.1602678298950195,1.165175199508667,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-22 00:00:00+01:00,1.16130530834198,1.1730343103408813,1.1583592891693115,1.16130530834198,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-25 00:00:00+01:00,1.1709601879119873,1.1719757318496704,1.1667250394821167,1.1709601879119873,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-26 00:00:00+01:00,1.1618449687957764,1.1664528846740723,1.1602543592453003,1.1618449687957764,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-27 00:00:00+01:00,1.1639411449432373,1.1642799377441406,1.157474398612976,1.1639411449432373,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-28 00:00:00+01:00,1.1647952795028687,1.168770432472229,1.1629530191421509,1.1647952795028687,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-08-29 00:00:00+01:00,1.1681560277938843,1.1707408428192139,1.1654332876205444,1.1681560277938843,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-01 00:00:00+01:00,1.1691803932189941,1.1735849380493164,1.1688660383224487,1.1691803932189941,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-02 00:00:00+01:00,1.1715912818908691,1.1716049909591675,1.1613458395004272,1.1715912818908691,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-03 00:00:00+01:00,1.163602590560913,1.1682243347167969,1.1609817743301392,1.163602590560913,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-04 00:00:00+01:00,1.16604483127594,1.1667931079864502,1.1632235050201416,1.16604483127594,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-05 00:00:00+01:00,1.1656913757324219,1.1759172677993774,1.1653246879577637,1.1656913757324219,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-08 00:00:00+01:00,1.1713168621063232,1.175585389137268,1.1705764532089233,1.1713168621063232,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-09 00:00:00+01:00,1.1769136190414429,1.1780366897583008,1.1718658208847046,1.1769136190414429,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
2025-09-10 00:00:00+01:00,1.1715089082717896,1.173433542251587,1.1691803932189941,1.1715089082717896,0,0.0,0.0,EURUSD=X,EURUSD,EUR,USD,major,False,False
