,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_10,ma_10_lower,ma_10_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_20,momentum_20_lower,momentum_20_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-11,7907.886563171875,57342.71525929339,59442.61769061981,7907.886563171875,7907.886563171875,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.03867656729866057,0.03867656729866057,0.03867656729866057,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,-0.0016986046101538825,-0.0016986046101538825,-0.0016986046101538825,6.38170122903976,6.38170122903976,6.38170122903976,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.0035575901030327627,-0.0035575901030327627,-0.0035575901030327627,0.0022501141658995165,0.0022501141658995165,0.0022501141658995165,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.698074547575199,2.698074547575199,2.698074547575199,0.0,0.0,0.0,58373.65596247284
1,2024-09-12,7957.769749821373,57634.970073213364,59775.530270974916,7957.769749821373,7957.769749821373,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.03746676390061171,0.03746676390061171,0.03746676390061171,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,-0.0016986046101538825,-0.0016986046101538825,-0.0016986046101538825,6.374025642451945,6.374025642451945,6.374025642451945,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.004767393501081622,-0.004767393501081622,-0.004767393501081622,-0.004034739999991139,-0.004034739999991139,-0.004034739999991139,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.6978936185513236,2.6978936185513236,2.6978936185513236,0.0,0.0,0.0,58680.7981919112
2,2024-09-13,8007.652936470868,58031.76630221111,60047.73945982535,8007.652936470868,8007.652936470868,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.03696031410502922,0.03696031410502922,0.03696031410502922,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,-0.0016986046101538825,-0.0016986046101538825,-0.0016986046101538825,6.367049153264583,6.367049153264583,6.367049153264583,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.005273843296664111,-0.005273843296664111,-0.005273843296664111,0.0017055167198909297,0.0017055167198909297,0.0017055167198909297,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.6856833224396626,2.6856833224396626,2.6856833224396626,0.0,0.0,0.0,58992.77278526436
3,2024-09-14,8057.536123120365,58065.39984723154,60220.15674354408,8057.536123120365,8057.536123120365,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.0309130480883585,0.0309130480883585,0.0309130480883585,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,-0.0016986046101538825,-0.0016986046101538825,-0.0016986046101538825,6.342062360024593,6.342062360024593,6.342062360024593,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.01132110931333483,-0.01132110931333483,-0.01132110931333483,0.006130784649611691,0.006130784649611691,0.006130784649611691,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.662318527286622,2.662318527286622,2.662318527286622,0.0,0.0,0.0,59158.93268410052
4,2024-09-15,8107.419309769861,58261.65723151511,60226.03055139233,8107.419309769861,8107.419309769861,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.03155028219904204,0.03155028219904204,0.03155028219904204,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,-0.0016986046101538825,-0.0016986046101538825,-0.0016986046101538825,6.298357024141397,6.298357024141397,6.298357024141397,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.010683875202651292,-0.010683875202651292,-0.010683875202651292,-0.004615409871109869,-0.004615409871109869,-0.004615409871109869,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.628722151813464,2.628722151813464,2.628722151813464,0.0,0.0,0.0,59170.84066711846
5,2024-09-16,8157.302496419357,58237.08164649653,60292.11807521156,8157.302496419357,8157.302496419357,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.03994603178442787,0.03994603178442787,0.03994603178442787,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,0.0014594359578839022,0.0014594359578839022,0.0014594359578839022,6.266756835777355,6.266756835777355,6.266756835777355,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.005446166185303249,-0.005446166185303249,-0.005446166185303249,-0.0017350964849210328,-0.0017350964849210328,-0.0017350964849210328,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.585845900477848,2.585845900477848,2.585845900477848,0.0,0.0,0.0,59277.133677359045
6,2024-09-17,8370.296986653446,59520.02927974269,61579.913117444994,8370.296986653446,8370.296986653446,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.05757583024833929,0.05757583024833929,0.05757583024833929,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,0.016814186162206715,0.016814186162206715,0.016814186162206715,6.235226726192927,6.235226726192927,6.235226726192927,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.0031711179257146492,-0.0031711179257146492,-0.0031711179257146492,0.00029883082064543565,0.00029883082064543565,0.00029883082064543565,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.5346520651239417,2.5346520651239417,2.5346520651239417,0.0,0.0,0.0,60560.996464007134
7,2024-09-18,8583.291476887534,60488.702072413995,62493.29864254327,8583.291476887534,8583.291476887534,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.045340776382409964,0.045340776382409964,0.045340776382409964,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,0.0034816071742309867,0.0034816071742309867,0.0034816071742309867,6.166387610572571,6.166387610572571,6.166387610572571,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.0020735928036682365,-0.0020735928036682365,-0.0020735928036682365,0.0022501141659168056,0.0022501141659168056,0.0022501141659168056,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.476096720024243,2.476096720024243,2.476096720024243,0.0,0.0,0.0,61511.193697899966
8,2024-09-19,8796.285967121623,61638.303615133846,63634.65833726243,8796.285967121623,8796.285967121623,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,0.06701724611357349,0.06701724611357349,0.06701724611357349,0.022940682850974718,0.022940682850974718,0.022940682850974718,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,0.024510679643739174,0.024510679643739174,0.024510679643739174,6.116797092414908,6.116797092414908,6.116797092414908,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.001426195542012903,-0.001426195542012903,-0.001426195542012903,-0.004034740000002897,-0.004034740000002897,-0.004034740000002897,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.4111145863013363,2.4111145863013363,2.4111145863013363,0.0,0.0,0.0,62601.38239486122
9,2024-09-20,9009.280457355713,61359.93139556324,63408.52611117262,9009.280457355713,9009.280457355713,-0.001001451440342491,-0.001001451440342491,-0.001001451440342491,-0.0013301239547529689,-0.0013301239547529689,-0.0013301239547529689,3.6427,3.6427,3.6427,-0.058838634056803445,-0.058838634056803445,-0.058838634056803445,-0.11281249544577622,-0.11281249544577622,-0.11281249544577622,0.0365616975556237,0.0365616975556237,0.0365616975556237,0.0005685761602749793,0.0005685761602749793,0.0005685761602749793,-0.0023803793347266095,-0.0023803793347266095,-0.0023803793347266095,-0.0056991198344841084,-0.0056991198344841084,-0.0056991198344841084,0.03724412773501142,0.03724412773501142,0.03724412773501142,5.926172669304862,5.926172669304862,5.926172669304862,-0.0024635851847558446,-0.0024635851847558446,-0.0024635851847558446,-0.0008873058647262333,-0.0008873058647262333,-0.0008873058647262333,-0.004262345506911151,-0.004262345506911151,-0.004262345506911151,0.0017055167198927763,0.0017055167198927763,0.0017055167198927763,-0.0023762289412379185,-0.0023762289412379185,-0.0023762289412379185,2.340605786641772,2.340605786641772,2.340605786641772,0.0,0.0,0.0,62399.83207383955
