,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,5135.424940634765,4188.025155716693,4250.480190028933,5135.424940634765,5135.424940634765,-917.5482642656654,-917.5482642656654,-917.5482642656654,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-30.201125642683493,-30.201125642683493,-30.201125642683493,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.7603042386768957,-1.7603042386768957,-1.7603042386768957,-887.3471386229819,-887.3471386229819,-887.3471386229819,0.0,0.0,0.0,4217.8766763691
1,2025-08-11 13:00:00,5138.356360707374,4205.829608737475,4267.118095072243,5138.356360707374,5138.356360707374,-904.1096586867609,-904.1096586867609,-904.1096586867609,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-21.321742124756387,-21.321742124756387,-21.321742124756387,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,7.119079279250208,7.119079279250208,7.119079279250208,-882.7879165620044,-882.7879165620044,-882.7879165620044,0.0,0.0,0.0,4234.246702020613
2,2025-08-11 14:00:00,5141.287780779982,4207.273749705695,4273.176241449591,5141.287780779982,5141.287780779982,-901.6680474951372,-901.6680474951372,-901.6680474951372,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-23.465672851289654,-23.465672851289654,-23.465672851289654,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,4.975148552716942,4.975148552716942,4.975148552716942,-878.2023746438475,-878.2023746438475,-878.2023746438475,0.0,0.0,0.0,4239.619733284845
3,2025-08-11 15:00:00,5144.219200852592,4212.529920563892,4275.362135114503,5144.219200852592,5144.219200852592,-901.0102480859841,-901.0102480859841,-901.0102480859841,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-27.41967794943893,-27.41967794943893,-27.41967794943893,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,1.0211434545676634,1.0211434545676634,1.0211434545676634,-873.5905701365452,-873.5905701365452,-873.5905701365452,0.0,0.0,0.0,4243.208952766608
4,2025-08-11 16:00:00,5147.1506209252,4216.354955629576,4279.685509926726,5147.1506209252,5147.1506209252,-898.6830044351585,-898.6830044351585,-898.6830044351585,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-29.730443453206462,-29.730443453206462,-29.730443453206462,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.289622049199868,-1.289622049199868,-1.289622049199868,-868.952560981952,-868.952560981952,-868.952560981952,0.0,0.0,0.0,4248.467616490042
5,2025-08-11 17:00:00,5150.082040997809,4234.272996270357,4296.77050815268,5150.082040997809,5150.082040997809,-884.5859650046211,-884.5859650046211,-884.5859650046211,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-20.297559217447287,-20.297559217447287,-20.297559217447287,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,8.14326218655931,8.14326218655931,8.14326218655931,-864.2884057871738,-864.2884057871738,-864.2884057871738,0.0,0.0,0.0,4265.496075993187
6,2025-08-11 18:00:00,5153.013461070417,4231.2401864363155,4295.248802968267,5153.013461070417,5153.013461070417,-889.7992894656966,-889.7992894656966,-889.7992894656966,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-30.201125642683493,-30.201125642683493,-30.201125642683493,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.7603042386768957,-1.7603042386768957,-1.7603042386768957,-859.598163823013,-859.598163823013,-859.598163823013,0.0,0.0,0.0,4263.214171604721
7,2025-08-11 19:00:00,5155.944881143026,4244.421760743721,4305.578147056132,5155.944881143026,5155.944881143026,-882.3333729948483,-882.3333729948483,-882.3333729948483,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-27.45147797876884,-27.45147797876884,-27.45147797876884,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,0.9893434252377572,0.9893434252377572,0.9893434252377572,-854.8818950160795,-854.8818950160795,-854.8818950160795,0.0,0.0,0.0,4273.611508148178
8,2025-08-11 20:00:00,5158.876301215634,4249.006894907492,4308.338775641282,5158.876301215634,5158.876301215634,-878.2579935502224,-878.2579935502224,-878.2579935502224,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-28.118333604191548,-28.118333604191548,-28.118333604191548,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,0.3224877998150447,0.3224877998150447,0.3224877998150447,-850.1396599460309,-850.1396599460309,-850.1396599460309,0.0,0.0,0.0,4280.6183076654115
9,2025-08-11 21:00:00,5161.807721288243,4254.965624120551,4319.841109039633,5161.807721288243,5161.807721288243,-875.4453904230887,-875.4453904230887,-875.4453904230887,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-30.07387058405542,-30.07387058405542,-30.07387058405542,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,0.28818713425031256,0.28818713425031256,0.28818713425031256,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.6330491800488238,-1.6330491800488238,-1.6330491800488238,-845.3715198390333,-845.3715198390333,-845.3715198390333,0.0,0.0,0.0,4286.362330865154
10,2025-08-11 22:00:00,5164.739141360852,4279.318097801046,4342.952824373152,5164.739141360852,5164.739141360852,-854.284432474055,-854.284432474055,-854.284432474055,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-13.706895909844105,-13.706895909844105,-13.706895909844105,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,15.762750135335049,15.762750135335049,15.762750135335049,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-0.7406375069222488,-0.7406375069222488,-0.7406375069222488,-840.577536564211,-840.577536564211,-840.577536564211,0.0,0.0,0.0,4310.454708886797
11,2025-08-11 23:00:00,5167.6705614334605,4248.79721367164,4310.083566815169,5167.6705614334605,5167.6705614334605,-886.1033729626273,-886.1033729626273,-886.1033729626273,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-50.34560033554836,-50.34560033554836,-50.34560033554836,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,-19.881439689622212,-19.881439689622212,-19.881439689622212,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.7351521076692409,-1.7351521076692409,-1.7351521076692409,-835.7577726270789,-835.7577726270789,-835.7577726270789,0.0,0.0,0.0,4281.567188470834
12,2025-08-12 00:00:00,5170.601981506069,4275.2035890762845,4338.842176711222,5170.601981506069,5170.601981506069,-863.6910530705061,-863.6910530705061,-863.6910530705061,0.43883802782190334,0.43883802782190334,0.43883802782190334,0.2616782010054289,0.2616782010054289,0.2616782010054289,-32.77876190478498,-32.77876190478498,-32.77876190478498,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,-2.2894491278511784,-2.2894491278511784,-2.2894491278511784,0.847340768501362,0.847340768501362,0.847340768501362,-1.54537012447513,-1.54537012447513,-1.54537012447513,-1.7603042386768957,-1.7603042386768957,-1.7603042386768957,-830.9122911657212,-830.9122911657212,-830.9122911657212,0.0,0.0,0.0,4306.910928435563
13,2025-08-12 01:00:00,5173.5334015786775,4287.5116272085015,4349.926469908283,5173.5334015786775,5173.5334015786775,-854.4894305999685,-854.4894305999685,-854.4894305999685,0.43883802782190334,0.43883802782190334,0.43883802782190334,1.9971192537275801,1.9971192537275801,1.9971192537275801,-28.448274656123992,-28.448274656123992,-28.448274656123992,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,-22.623340079490067,-22.623340079490067,-22.623340079490067,22.66849631383498,22.66849631383498,22.66849631383498,-1.54537012447513,-1.54537012447513,-1.54537012447513,-0.6525226364327825,-0.6525226364327825,-0.6525226364327825,-826.0411559438445,-826.0411559438445,-826.0411559438445,0.0,0.0,0.0,4319.043970978709
14,2025-08-12 02:00:00,5176.464821651286,4314.610155375503,4378.68517529055,5176.464821651286,5176.464821651286,-828.2748370471573,-828.2748370471573,-828.2748370471573,0.43883802782190334,0.43883802782190334,0.43883802782190334,3.8137221078713703,3.8137221078713703,3.8137221078713703,-7.1304056990516935,-7.1304056990516935,-7.1304056990516935,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,-11.730525248398637,-11.730525248398637,-11.730525248398637,26.662974836668134,26.662974836668134,26.662974836668134,4.176384226772905,4.176384226772905,4.176384226772905,-1.7603042386768957,-1.7603042386768957,-1.7603042386768957,-821.1444313481056,-821.1444313481056,-821.1444313481056,0.0,0.0,0.0,4348.189984604129
15,2025-08-12 03:00:00,5179.396241723896,4300.877014633489,4364.113745859668,5179.396241723896,5179.396241723896,-846.8309705937725,-846.8309705937725,-846.8309705937725,0.43883802782190334,0.43883802782190334,0.43883802782190334,3.338408223719343,3.338408223719343,3.338408223719343,-30.608788212317943,-30.608788212317943,-30.608788212317943,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,-4.425709695812859,-4.425709695812859,-4.425709695812859,3.064422585500067,3.064422585500067,3.064422585500067,-2.532947703759032,-2.532947703759032,-2.532947703759032,-1.7603042386768957,-1.7603042386768957,-1.7603042386768957,-816.2221823814546,-816.2221823814546,-816.2221823814546,0.0,0.0,0.0,4332.565271130124
16,2025-08-12 04:00:00,5182.327661796505,4326.647365063076,4388.653051547291,5182.327661796505,5182.327661796505,-824.1312885002943,-824.1312885002943,-824.1312885002943,0.43883802782190334,0.43883802782190334,0.43883802782190334,5.783501900193609,5.783501900193609,5.783501900193609,-12.85681384333606,-12.85681384333606,-12.85681384333606,-30.129575473238365,-30.129575473238365,-30.129575473238365,1.3980800621278953,1.3980800621278953,1.3980800621278953,3.881006053310303,3.881006053310303,3.881006053310303,8.715240353035897,8.715240353035897,8.715240353035897,-2.029015405790258,-2.029015405790258,-2.029015405790258,-0.9148893607970405,-0.9148893607970405,-0.9148893607970405,-811.2744746569582,-811.2744746569582,-811.2744746569582,0.0,0.0,0.0,4358.19637329621
