ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,1.426741911939025,1.4136895908884253,1.4240996645401613,1.426741911939025,1.426741911939025,-0.0034039328785479025,-0.0034039328785479025,-0.0034039328785479025,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0006866486337867041,-0.0006866486337867041,-0.0006866486337867041,-0.00518317787855403,-0.00518317787855403,-0.00518317787855403,0.00022210951913061584,0.00022210951913061584,0.00022210951913061584,9.797663327252715e-05,9.797663327252715e-05,9.797663327252715e-05,-0.0006159049842247349,-0.0006159049842247349,-0.0006159049842247349,-0.0017792450000061269,-0.0017792450000061269,-0.0017792450000061269,0.0,0.0,0.0,1.4193468548226567
2025-02-21 00:00:00,1.4281207306854946,1.4180929961698345,1.4295954279580463,1.4281207306854946,1.4281207306854946,-0.0013881072757566662,-0.0013881072757566662,-0.0013881072757566662,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.00017645301292651633,-0.00017645301292651633,-0.00017645301292651633,-0.0029657524689349424,-0.0029657524689349424,-0.0029657524689349424,0.001658706696949652,0.001658706696949652,0.001658706696949652,0.00016749259997895938,0.00016749259997895938,0.00016749259997895938,-0.0006163881468191551,-0.0006163881468191551,-0.0006163881468191551,-0.0015776451931782765,-0.0015776451931782765,-0.0015776451931782765,0.0,0.0,0.0,1.4238852781025269
2025-02-24 00:00:00,1.4322571869249034,1.4192866808615106,1.4303560384416387,1.4322571869249034,1.4322571869249034,-0.004312438185906326,-0.004312438185906326,-0.004312438185906326,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0005793374872085919,-0.0005793374872085919,-0.0005793374872085919,-0.005169900001902401,-0.005169900001902401,-0.005169900001902401,-0.0018678099318762994,-0.0018678099318762994,-0.0018678099318762994,0.0011875384840494422,0.0011875384840494422,0.0011875384840494422,-0.0006313638379312706,-0.0006313638379312706,-0.0006313638379312706,-0.0008574618159960752,-0.0008574618159960752,-0.0008574618159960752,0.0,0.0,0.0,1.4248525604914957
2025-02-25 00:00:00,1.433636005671373,1.4222023177960224,1.4322211922936847,1.433636005671373,1.433636005671373,-0.0037000289009707916,-0.0037000289009707916,-0.0037000289009707916,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0005051084691492917,-0.0005051084691492917,-0.0005051084691492917,-0.004392833153861676,-0.004392833153861676,-0.004392833153861676,0.0011828700520489762,0.0011828700520489762,0.0011828700520489762,-0.0013164402428203358,-0.0013164402428203358,-0.0013164402428203358,-0.0006398848281105342,-0.0006398848281105342,-0.0006398848281105342,-0.0006928042528908838,-0.0006928042528908838,-0.0006928042528908838,0.0,0.0,0.0,1.4273382818950902
2025-02-26 00:00:00,1.4350148244178427,1.4288741718420233,1.4380987694188025,1.4350148244178427,1.4350148244178427,-0.00024392460929386966,-0.00024392460929386966,-0.00024392460929386966,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-6.930449655379262e-05,-6.930449655379262e-05,-6.930449655379262e-05,-0.0015697207563713067,-0.0015697207563713067,-0.0015697207563713067,0.00205913719021828,0.00205913719021828,0.00205913719021828,0.000849673967388124,0.000849673967388124,0.000849673967388124,-0.0006619658574068747,-0.0006619658574068747,-0.0006619658574068747,-0.0013257961470774372,-0.0013257961470774372,-0.0013257961470774372,0.0,0.0,0.0,1.4327622518622534
2025-02-27 00:00:00,1.4363936431559032,1.4291355971834232,1.4385554785274215,1.4363936431559032,1.4363936431559032,-0.00028821722056659755,-0.00028821722056659755,-0.00028821722056659755,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,0.0004834177569295196,0.0004834177569295196,0.0004834177569295196,-0.0020674622205646876,-0.0020674622205646876,-0.0020674622205646876,0.0008440979055629859,0.0008440979055629859,0.0008440979055629859,0.0014718613845963269,0.0014718613845963269,0.0014718613845963269,-0.0006661288547158235,-0.0006661288547158235,-0.0006661288547158235,-0.0017792449999980901,-0.0017792449999980901,-0.0017792449999980901,0.0,0.0,0.0,1.4334239535648192
2025-02-28 00:00:00,1.4377724618939638,1.428867367527545,1.4395059862473385,1.4377724618939638,1.4377724618939638,-0.0006949789660023245,-0.0006949789660023245,-0.0006949789660023245,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,0.0006263360047055016,0.0006263360047055016,0.0006263360047055016,-0.002272624159177181,-0.002272624159177181,-0.002272624159177181,0.0011642610701262813,0.0011642610701262813,0.0011642610701262813,0.0006091311492646943,0.0006091311492646943,0.0006091311492646943,-0.0006732417771591953,-0.0006732417771591953,-0.0006732417771591953,-0.0015776451931748569,-0.0015776451931748569,-0.0015776451931748569,0.0,0.0,0.0,1.4345049454616638
2025-03-03 00:00:00,1.4419089181081455,1.4394818813519736,1.451411660550471,1.4419089181081455,1.4419089181081455,0.0032681878028423123,0.0032681878028423123,0.0032681878028423123,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,0.0021936771024323202,0.0021936771024323202,0.0021936771024323202,0.002410725986854898,0.002410725986854898,0.002410725986854898,0.003346068437605532,0.003346068437605532,0.003346068437605532,0.0008364607885582697,0.0008364607885582697,0.0008364607885582697,-0.0006865531128142035,-0.0006865531128142035,-0.0006865531128142035,-0.0008574618159874139,-0.0008574618159874139,-0.0008574618159874139,0.0,0.0,0.0,1.4453849654077067
2025-03-04 00:00:00,1.4419282520169088,1.439451576170367,1.4488149189200765,1.4419282520169088,1.4419282520169088,0.0017948385740731944,0.0017948385740731944,0.0017948385740731944,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,0.0022349667653951406,0.0022349667653951406,0.0022349667653951406,0.0011020343211799394,0.0011020343211799394,0.0011020343211799394,1.8589315141556793e-05,1.8589315141556793e-05,1.8589315141556793e-05,0.0023856380105339975,0.0023856380105339975,0.0023856380105339975,-0.00042289010405789423,-0.00042289010405789423,-0.00042289010405789423,-0.000692804252893255,-0.000692804252893255,-0.000692804252893255,0.0,0.0,0.0,1.4435173064393103
2025-03-05 00:00:00,1.4419475859256723,1.4374304601424321,1.44827884581882,1.4419475859256723,1.4419475859256723,0.0018579953814157767,0.0018579953814157767,0.0018579953814157767,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,-0.0012107327064698032,0.0025800175582184914,0.0025800175582184914,0.0025800175582184914,0.0005321992343413203,0.0005321992343413203,0.0005321992343413203,0.0015653588249293009,0.0015653588249293009,0.0015653588249293009,2.2984487607896726e-05,2.2984487607896726e-05,2.2984487607896726e-05,0.00011109992359969419,0.00011109992359969419,0.00011109992359969419,-0.0013257961470744565,-0.0013257961470744565,-0.0013257961470744565,0.0,0.0,0.0,1.442714989326862
