ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,bbands_lower,bbands_lower_lower,bbands_lower_upper,bbands_upper,bbands_upper_lower,bbands_upper_upper,cci,cci_lower,cci_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_5,ma_5_lower,ma_5_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,macd_signal,macd_signal_lower,macd_signal_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,rsi_9,rsi_9_lower,rsi_9_upper,stoch_k,stoch_k_lower,stoch_k_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-11 12:00:00,0.6498169729677439,0.6505268030457162,0.6509640786273653,0.6498169729677439,0.6498169729677439,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0015702128957266349,0.0015702128957266349,0.0015702128957266349,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000692292689976199,0.000692292689976199,0.000692292689976199,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0010722548230603741,-0.0010722548230603741,-0.0010722548230603741,0.000787558456097597,0.000787558456097597,0.000787558456097597,3.078167885612574e-05,3.078167885612574e-05,3.078167885612574e-05,0.0014520245759778072,0.0014520245759778072,0.0014520245759778072,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,-0.00011818831974882755,-0.00011818831974882755,-0.00011818831974882755,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6507605231823805
2025-08-11 13:00:00,0.6499070985569344,0.6506685232392889,0.6511842980424842,0.6499070985569344,0.6499070985569344,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0016136492673992462,0.0016136492673992462,0.0016136492673992462,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000692292689976199,0.000692292689976199,0.000692292689976199,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0009986393678203546,-0.0009986393678203546,-0.0009986393678203546,0.0007573793725301887,0.0007573793725301887,0.0007573793725301887,3.078167885612574e-05,3.078167885612574e-05,3.078167885612574e-05,0.001550603429274252,0.001550603429274252,0.001550603429274252,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,-6.304583812499394e-05,-6.304583812499394e-05,-6.304583812499394e-05,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6509148467326665
2025-08-11 14:00:00,0.6499972241461248,0.6507118558680479,0.6512588204910238,0.6499972241461248,0.6499972241461248,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0015247855626746457,0.0015247855626746457,0.0015247855626746457,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000692292689976199,0.000692292689976199,0.000692292689976199,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.001111844519448489,-0.001111844519448489,-0.001111844519448489,0.0007817208194337227,0.0007817208194337227,0.0007817208194337227,3.078167885612574e-05,3.078167885612574e-05,3.078167885612574e-05,0.0015166730742542565,0.0015166730742542565,0.0015166730742542565,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,-8.112488420389114e-06,-8.112488420389114e-06,-8.112488420389114e-06,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6509830574343272
2025-08-11 15:00:00,0.6500873497353152,0.6509675405968882,0.6514253857611684,0.6500873497353152,0.6500873497353152,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.001645883831033616,0.001645883831033616,0.001645883831033616,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000692292689976199,0.000692292689976199,0.000692292689976199,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0009662172289703116,-0.0009662172289703116,-0.0009662172289703116,0.0007571917973145158,0.0007571917973145158,0.0007571917973145158,3.078167885612574e-05,3.078167885612574e-05,3.078167885612574e-05,0.0016921235526032295,0.0016921235526032295,0.0016921235526032295,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,4.6239721569613605e-05,4.6239721569613605e-05,4.6239721569613605e-05,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6511873778510519
2025-08-11 16:00:00,0.6501774753245058,0.6511451848017747,0.6516232267742303,0.6501774753245058,0.6501774753245058,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.001707536367684186,0.001707536367684186,0.001707536367684186,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000692292689976199,0.000692292689976199,0.000692292689976199,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0008689752395185824,-0.0008689752395185824,-0.0008689752395185824,0.0007216023445133562,0.0007216023445133562,0.0007216023445133562,3.078167885612574e-05,3.078167885612574e-05,3.078167885612574e-05,0.0018071845481573943,0.0018071845481573943,0.0018071845481573943,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,9.964818047320858e-05,9.964818047320858e-05,9.964818047320858e-05,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6513524660114721
2025-08-11 17:00:00,0.6502676009136962,0.6511834283498843,0.6516419308429305,0.6502676009136962,0.6502676009136962,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0016099788255887117,0.0016099788255887117,0.0016099788255887117,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.0005859844400704329,0.0005859844400704329,0.0005859844400704329,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.000751895682297154,-0.000751895682297154,-0.000751895682297154,0.0006754026924993266,0.0006754026924993266,0.0006754026924993266,-3.1347518540980984e-05,-3.1347518540980984e-05,-3.1347518540980984e-05,0.001761742287360531,0.001761742287360531,0.001761742287360531,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,0.00015176346177181937,0.00015176346177181937,0.00015176346177181937,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6514132048443263
2025-08-11 18:00:00,0.6503577265028867,0.6513700526894844,0.6517573326798313,0.6503577265028867,0.6503577265028867,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.001604094939722432,0.001604094939722432,0.001604094939722432,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000517281132540924,0.000517281132540924,0.000517281132540924,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.000635987930621577,-0.000635987930621577,-0.000635987930621577,0.0006223143624869788,0.0006223143624869788,0.0006223143624869788,-3.1347518540980984e-05,-3.1347518540980984e-05,-3.1347518540980984e-05,0.0018063478797294588,0.0018063478797294588,0.0018063478797294588,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,0.00020225294000702685,0.00020225294000702685,0.00020225294000702685,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6515324988032208
2025-08-11 19:00:00,0.6504478520920771,0.6512881304333803,0.6517883776631993,0.6504478520920771,0.6504478520920771,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0014054983823004745,0.0014054983823004745,0.0014054983823004745,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.00043531704492286345,0.00043531704492286345,0.00043531704492286345,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0007319904929791613,-0.0007319904929791613,-0.0007319904929791613,0.0006016844550406664,0.0006016844550406664,0.0006016844550406664,-3.1347518540980984e-05,-3.1347518540980984e-05,-3.1347518540980984e-05,0.0016563025745712791,0.0016563025745712791,0.0016563025745712791,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,0.000250804192270805,0.000250804192270805,0.000250804192270805,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6515251905441216
2025-08-11 20:00:00,0.6505379776812676,0.6513698320973491,0.6518336790425151,0.6505379776812676,0.6505379776812676,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0013770511868690313,0.0013770511868690313,0.0013770511868690313,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.00041829918612262384,0.00041829918612262384,0.00041829918612262384,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.000727608019069088,-0.000727608019069088,-0.000727608019069088,0.0005858726444993897,0.0005858726444993897,0.0005858726444993897,-3.1347518540980984e-05,-3.1347518540980984e-05,-3.1347518540980984e-05,0.001674179331961893,0.001674179331961893,0.001674179331961893,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0006982973739009984,-0.0006982973739009984,-0.0006982973739009984,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,0.0002971281450928612,0.0002971281450928612,0.0002971281450928612,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.651627094918158
2025-08-11 21:00:00,0.6506281032704581,0.6514483893808598,0.6519540805339756,0.6506281032704581,0.6506281032704581,0.00010371275685972725,0.00010371275685972725,0.00010371275685972725,3.0619234439378595e-05,3.0619234439378595e-05,3.0619234439378595e-05,-0.0006392323887165989,-0.0006392323887165989,-0.0006392323887165989,6.645530998768651e-05,6.645530998768651e-05,6.645530998768651e-05,0.0012403479436123837,0.0012403479436123837,0.0012403479436123837,-0.0003069714737331538,-0.0003069714737331538,-0.0003069714737331538,0.000401272788507242,0.000401272788507242,0.000401272788507242,0.0002060566662141401,0.0002060566662141401,0.0002060566662141401,-0.0007031543641250615,-0.0007031543641250615,-0.0007031543641250615,0.0005700360046471518,0.0005700360046471518,0.0005700360046471518,-3.1347518540980984e-05,-3.1347518540980984e-05,-3.1347518540980984e-05,0.001581309873775249,0.001581309873775249,0.001581309873775249,0.002704267373724765,0.002704267373724765,0.002704267373724765,-0.0008265912346340535,-0.0008265912346340535,-0.0008265912346340535,-0.0004903789519302582,-0.0004903789519302582,-0.0004903789519302582,-2.5072029272968323e-05,-2.5072029272968323e-05,-2.5072029272968323e-05,0.00034096193016286533,0.00034096193016286533,0.00034096193016286533,0.0001806757701853675,0.0001806757701853675,0.0001806757701853675,0.0,0.0,0.0,0.6516569479143153
