,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-10 23:00:00,140.7197427774353,141.32952108613156,142.89023249220088,140.7197427774353,140.7197427774353,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.045897240223383526,0.045897240223383526,0.045897240223383526,0.0030846454533744226,0.0030846454533744226,0.0030846454533744226,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,-7.964860581634741e-06,-7.964860581634741e-06,-7.964860581634741e-06,0.010333197197134169,0.010333197197134169,0.010333197197134169,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.0029733529193250027,-0.0029733529193250027,-0.0029733529193250027,-0.03567533556029877,-0.03567533556029877,-0.03567533556029877,0.0,0.0,0.0,142.1738276290845
1,2024-09-11 23:00:00,140.72480176573188,141.34837271708057,142.95181500766654,140.72480176573188,140.72480176573188,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022299506,0.04589724022299506,0.04589724022299506,0.0032544927150661247,0.0032544927150661247,0.0032544927150661247,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,0.000161882401110067,0.000161882401110067,0.000161882401110067,0.01022925670609967,0.01022925670609967,0.01022925670609967,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.002249991941561451,-0.002249991941561451,-0.002249991941561451,-0.036672484290400056,-0.036672484290400056,-0.036672484290400056,0.0,0.0,0.0,142.16431188790855
2,2024-09-12 23:00:00,140.7298607540285,140.99645284472774,142.54381568979224,140.7298607540285,140.7298607540285,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022321487,0.04589724022321487,0.04589724022321487,0.002581634285593639,0.002581634285593639,0.002581634285593639,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,-0.0005109760283624183,-0.0005109760283624183,-0.0005109760283624183,0.007535642350971859,0.007535642350971859,0.007535642350971859,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.003550041935259103,-0.003550041935259103,-0.003550041935259103,-0.037393190222577546,-0.037393190222577546,-0.037393190222577546,0.0,0.0,0.0,141.79035065277293
3,2024-09-15 23:00:00,140.7450377189183,140.78990593725644,142.37551908585826,140.7450377189183,140.7450377189183,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.045897240223038205,0.045897240223038205,0.045897240223038205,0.0017435923446063998,0.0017435923446063998,0.0017435923446063998,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,-0.0013490179693496577,-0.0013490179693496577,-0.0013490179693496577,0.005940912840280894,0.005940912840280894,0.005940912840280894,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.003768748101278736,-0.003768748101278736,-0.003768748101278736,-0.037931171626084975,-0.037931171626084975,-0.037931171626084975,0.0,0.0,0.0,141.58119172070846
4,2024-09-16 23:00:00,140.75009670721488,140.86962627418083,142.43351703978348,140.75009670721488,140.75009670721488,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.045897240223258015,0.045897240223258015,0.045897240223258015,0.0013164454326054763,0.0013164454326054763,0.0013164454326054763,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,-0.0017761648813505813,-0.0017761648813505813,-0.0017761648813505813,0.006086128962174476,0.006086128962174476,0.006086128962174476,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.0035107536812934393,-0.0035107536812934393,-0.0035107536812934393,-0.037616803012395575,-0.037616803012395575,-0.037616803012395575,0.0,0.0,0.0,141.60671994721352
5,2024-09-17 23:00:00,140.75515569551146,141.11031950060254,142.66566792435594,140.75515569551146,140.75515569551146,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022347784,0.04589724022347784,0.04589724022347784,0.0022068017531047908,0.0022068017531047908,0.0022068017531047908,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,-0.0008858085608512669,-0.0008858085608512669,-0.0008858085608512669,0.008035815341457277,0.008035815341457277,0.008035815341457277,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.0029733529193237385,-0.0029733529193237385,-0.0029733529193237385,-0.037094873715801606,-0.037094873715801606,-0.037094873715801606,0.0,0.0,0.0,141.88623813503867
6,2024-09-18 23:00:00,140.76021468380807,141.55231641199663,143.09567855671114,140.76021468380807,140.76021468380807,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022308937,0.04589724022308937,0.04589724022308937,0.00346243936113908,0.00346243936113908,0.00346243936113908,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,0.0003698290471830226,0.0003698290471830226,0.0003698290471830226,0.010713452730775994,0.010713452730775994,0.010713452730775994,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.002249991941571816,-0.002249991941571816,-0.002249991941571816,-0.03639623491188064,-0.03639623491188064,-0.03639623491188064,0.0,0.0,0.0,142.26824259019693
7,2024-09-19 23:00:00,140.76527367210468,141.59789692903627,143.16110826947568,140.76527367210468,140.76527367210468,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022308135,0.04589724022308135,0.04589724022308135,0.004447983342020996,0.004447983342020996,0.004447983342020996,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,0.0013553730280649377,0.0013553730280649377,0.0013553730280649377,0.011240115688563729,0.011240115688563729,0.011240115688563729,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.0035500419352537706,-0.0035500419352537706,-0.0035500419352537706,-0.03555506594128484,-0.03555506594128484,-0.03555506594128484,0.0,0.0,0.0,142.34749163311147
8,2024-09-22 23:00:00,140.7804506404462,142.21218853319297,143.74193752407066,140.7804506404462,140.7804506404462,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.04589724022313252,0.04589724022313252,0.04589724022313252,0.00631876483646027,0.00631876483646027,0.00631876483646027,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,0.003226154522504213,0.003226154522504213,0.003226154522504213,0.0159039699785485,0.0159039699785485,0.0159039699785485,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.003768748101264309,-0.003768748101264309,-0.003768748101264309,-0.032543286979779984,-0.032543286979779984,-0.032543286979779984,0.0,0.0,0.0,143.0194187009984
9,2024-09-23 23:00:00,140.78550962989337,142.58118892500366,144.1536032620295,140.78550962989337,140.78550962989337,-0.00018988616048024222,-0.00018988616048024222,-0.00018988616048024222,0.045897240223352335,0.045897240223352335,0.045897240223352335,0.007197903923352398,0.007197903923352398,0.007197903923352398,0.0005311758347653627,0.0005311758347653627,0.0005311758347653627,0.002410763724581224,0.002410763724581224,0.002410763724581224,0.004105293609396341,0.004105293609396341,0.004105293609396341,0.0180854038128008,0.0180854038128008,0.0180854038128008,0.0003405569150897131,0.0003405569150897131,0.0003405569150897131,0.0,0.0,0.0,-0.003510753681306801,-0.003510753681306801,-0.003510753681306801,-0.031498986652597136,-0.031498986652597136,-0.031498986652597136,0.0,0.0,0.0,143.33167242254095
