ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,1.4290719039405584,1.4135504608660177,1.4238508654129822,1.4290719039405584,1.4290719039405584,-9.75363584501945e-05,-9.75363584501945e-05,-9.75363584501945e-05,-0.0064757243841739465,-0.0064757243841739465,-0.0064757243841739465,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.00038139229938685855,-0.00038139229938685855,-0.00038139229938685855,-0.006884089934184338,-0.006884089934184338,-0.006884089934184338,-3.4750406005299914e-05,-3.4750406005299914e-05,-3.4750406005299914e-05,-0.003376945140751581,-0.003376945140751581,-0.003376945140751581,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.000408365550010392,-0.000408365550010392,-0.000408365550010392,0.0,0.0,0.0,1.4192340444314155
2025-02-21 00:00:00,1.4310193509950946,1.4195066691643523,1.4306183317047987,1.4310193509950946,1.4310193509950946,0.0005342497692875433,0.0005342497692875433,0.0005342497692875433,-0.003838084364314866,-0.003838084364314866,-0.003838084364314866,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.00037103762061450256,-0.00037103762061450256,-0.00037103762061450256,-0.004766278955770881,-0.004766278955770881,-0.004766278955770881,0.001963397939299445,0.001963397939299445,0.001963397939299445,-0.003379594272707339,-0.003379594272707339,-0.003379594272707339,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.0009281945914560159,-0.0009281945914560159,-0.0009281945914560159,0.0,0.0,0.0,1.424198713577146
2025-02-24 00:00:00,1.4368616921587032,1.4174445957220585,1.4264162148189874,1.4368616921587032,1.4368616921587032,0.00021835670541867446,0.00021835670541867446,0.00021835670541867446,-0.008835819131799951,-0.008835819131799951,-0.008835819131799951,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.0009744724240503288,-0.0009744724240503288,-0.0009744724240503288,-0.010027998881626175,-0.010027998881626175,-0.010027998881626175,-0.0020328987513100446,-0.0020328987513100446,-0.0020328987513100446,-0.0034617044822782394,-0.0034617044822782394,-0.0034617044822782394,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.001192179749826224,-0.001192179749826224,-0.001192179749826224,0.0,0.0,0.0,1.4224528447166842
2025-02-25 00:00:00,1.4388091392132392,1.423553660590422,1.4330242332245786,1.4388091392132392,1.4388091392132392,-0.00035086292684564826,-0.00035086292684564826,-0.00035086292684564826,-0.0070975451612964365,-0.0070975451612964365,-0.0070975451612964365,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.000618407433645837,-0.000618407433645837,-0.000618407433645837,-0.006967003864418852,-0.006967003864418852,-0.006967003864418852,-3.4750406005299914e-05,-3.4750406005299914e-05,-3.4750406005299914e-05,-0.003508424215219638,-0.003508424215219638,-0.003508424215219638,0.005010779285723698,0.005010779285723698,0.005010779285723698,0.00013054129687758498,0.00013054129687758498,0.00013054129687758498,0.0,0.0,0.0,1.4287849503801793
2025-02-26 00:00:00,1.4407565862677754,1.4283858998007295,1.439230626169755,1.4407565862677754,1.4407565862677754,-0.0004914485660504931,-0.0004914485660504931,-0.0004914485660504931,-0.004764582841904944,-0.004764582841904944,-0.004764582841904944,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-2.1939755482306493e-05,-2.1939755482306493e-05,-2.1939755482306493e-05,-0.0048960281442785285,-0.0048960281442785285,-0.0048960281442785285,0.001963397939299445,0.001963397939299445,0.001963397939299445,-0.0036294922800915765,-0.0036294922800915765,-0.0036294922800915765,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.00013144530237358418,-0.00013144530237358418,-0.00013144530237358418,0.0,0.0,0.0,1.4337026014723537
2025-02-27 00:00:00,1.4427040331429364,1.4282111230033132,1.4380877088081607,1.4427040331429364,1.4427040331429364,-9.75363584501945e-05,-9.75363584501945e-05,-9.75363584501945e-05,-0.006077150575750595,-0.006077150575750595,-0.006077150575750595,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,0.0002925539443125366,0.0002925539443125366,0.0002925539443125366,-0.006485516125748759,-0.006485516125748759,-0.006485516125748759,-3.4750406005299914e-05,-3.4750406005299914e-05,-3.4750406005299914e-05,-0.0036523175760276244,-0.0036523175760276244,-0.0036523175760276244,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.00040836554999816474,-0.00040836554999816474,-0.00040836554999816474,0.0,0.0,0.0,1.433347352871305
2025-02-28 00:00:00,1.4446514800180976,1.4308891819757192,1.442524941658239,1.4446514800180976,1.4446514800180976,0.0005342497692875433,0.0005342497692875433,0.0005342497692875433,-0.0050437708650005195,-0.0050437708650005195,-0.0050437708650005195,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,0.0007331469663567278,0.0007331469663567278,0.0007331469663567278,-0.00597196545645445,-0.00597196545645445,-0.00597196545645445,-3.4750406005299914e-05,-3.4750406005299914e-05,-3.4750406005299914e-05,-0.003691317015059478,-0.003691317015059478,-0.003691317015059478,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.0009281945914539305,-0.0009281945914539305,-0.0009281945914539305,0.0,0.0,0.0,1.4360240712828138
2025-03-03 00:00:00,1.4504938206435807,1.4382752479737717,1.449481798669498,1.4504938206435807,1.4504938206435807,0.00021835670541867446,0.00021835670541867446,0.00021835670541867446,-0.0032655632082010293,-0.0032655632082010293,-0.0032655632082010293,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,0.0009020840575587364,0.0009020840575587364,0.0009020840575587364,-0.004457742958018204,-0.004457742958018204,-0.004457742958018204,0.001963397939299445,0.001963397939299445,0.001963397939299445,-0.003764301730897873,-0.003764301730897873,-0.003764301730897873,0.005010779285723698,0.005010779285723698,0.005010779285723698,-0.0011921797498171739,-0.0011921797498171739,-0.0011921797498171739,0.0,0.0,0.0,1.444027892028958
2025-03-04 00:00:00,1.4498246128424637,1.4328105722301945,1.443445887629749,1.4498246128424637,1.4498246128424637,-0.00035086292684564826,-0.00035086292684564826,-0.00035086292684564826,-0.007960793648252053,-0.007960793648252053,-0.007960793648252053,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.0018187104072693754,-0.0018187104072693754,-0.0018187104072693754,-0.007830252351378358,-0.007830252351378358,-0.007830252351378358,-3.4750406005299914e-05,-3.4750406005299914e-05,-3.4750406005299914e-05,-0.0023186639474395807,-0.0023186639474395807,-0.0023186639474395807,0.00415807350461156,0.00415807350461156,0.00415807350461156,0.00013054129687369628,0.00013054129687369628,0.00013054129687369628,0.0,0.0,0.0,1.4384721202586677
2025-03-05 00:00:00,1.449155405041346,1.4392399776081375,1.4485577246269685,1.449155405041346,1.449155405041346,-0.0004914485660504931,-0.0004914485660504931,-0.0004914485660504931,-0.003595578458722171,-0.003595578458722171,-0.003595578458722171,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,-0.003797939732651855,0.002308892577167827,0.002308892577167827,0.002308892577167827,-0.003727023761086184,-0.003727023761086184,-0.003727023761086184,0.001963397939299445,0.001963397939299445,0.001963397939299445,0.000609149717484608,0.000609149717484608,0.000609149717484608,-0.0003896906613198464,-0.0003896906613198464,-0.0003896906613198464,-0.00013144530236401382,-0.00013144530236401382,-0.00013144530236401382,0.0,0.0,0.0,1.4437543684132506
