,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
322,2025-08-29 02:00:00,124.68470126383396,146.76395581549272,147.08048236363328,124.68470126383396,124.68470126383396,3.430371156802713e-05,3.430371156802713e-05,3.430371156802713e-05,0.00017952602499243155,0.00017952602499243155,0.00017952602499243155,-0.002837862366262259,-0.002837862366262259,-0.002837862366262259,-0.00022453935493927572,-0.00022453935493927572,-0.00022453935493927572,-0.0020446618947921186,-0.0020446618947921186,-0.0020446618947921186,0.17832229080521336,0.17832229080521336,0.17832229080521336,-0.0006029648280988919,-0.0006029648280988919,-0.0006029648280988919,0.0,0.0,0.0,-0.0025106262359584847,-0.0025106262359584847,-0.0025106262359584847,0.18349125338244168,0.18349125338244168,0.18349125338244168,0.0,0.0,0.0,146.9187628215645
323,2025-08-29 03:00:00,124.66511964454975,146.80340753543533,147.1228609641241,124.66511964454975,124.66511964454975,6.025830496016635e-05,6.025830496016635e-05,6.025830496016635e-05,0.00012609914084210275,0.00012609914084210275,0.00012609914084210275,-0.002326601477880125,-0.002326601477880125,-0.002326601477880125,-0.00023702586811135507,-0.00023702586811135507,-0.00023702586811135507,-0.0018226056785000972,-0.0018226056785000972,-0.0018226056785000972,0.1788394358399809,0.1788394358399809,0.1788394358399809,-0.00032722823622883873,-0.00032722823622883873,-0.00032722823622883873,0.0,0.0,0.0,-0.0026029434721726663,-0.0026029434721726663,-0.0026029434721726663,0.1836428816491916,0.1836428816491916,0.1836428816491916,0.0,0.0,0.0,146.96015931070474
324,2025-08-29 04:00:00,124.64553802526551,146.7912270166632,147.1124840581489,124.64553802526551,124.64553802526551,7.839044591809829e-05,7.839044591809829e-05,7.839044591809829e-05,1.1078023710936526e-05,1.1078023710936526e-05,1.1078023710936526e-05,-0.002183248052015969,-0.002183248052015969,-0.002183248052015969,-0.0002539618611344238,-0.0002539618611344238,-0.0002539618611344238,-0.0017547630532172703,-0.0017547630532172703,-0.0017547630532172703,0.17893025326250306,0.17893025326250306,0.17893025326250306,-0.0002529135835823731,-0.0002529135835823731,-0.0002529135835823731,0.0,0.0,0.0,-0.002691647838064408,-0.002691647838064408,-0.002691647838064408,0.18379407112887253,0.18379407112887253,0.18379407112887253,0.0,0.0,0.0,146.9483957121672
325,2025-08-29 05:00:00,124.62595640598128,146.81516977759927,147.14168415697097,124.62595640598128,124.62595640598128,7.839044591809829e-05,7.839044591809829e-05,7.839044591809829e-05,-9.879795614852344e-05,-9.879795614852344e-05,-9.879795614852344e-05,-0.0017646997026040103,-0.0017646997026040103,-0.0017646997026040103,-0.00027067228286143345,-0.00027067228286143345,-0.00027067228286143345,-0.0015239478378324854,-0.0015239478378324854,-0.0015239478378324854,0.1793051277735889,0.1793051277735889,0.1793051277735889,-4.84700278281898e-05,-4.84700278281898e-05,-4.84700278281898e-05,0.0,0.0,0.0,-0.0027761909791077593,-0.0027761909791077593,-0.0027761909791077593,0.1839448164114492,0.1839448164114492,0.1839448164114492,0.0,0.0,0.0,146.97202944326148
326,2025-08-29 06:00:00,124.60637478669705,146.91475624288006,147.2313753930016,124.60637478669705,124.60637478669705,8.603388245055209e-05,8.603388245055209e-05,8.603388245055209e-05,-0.00015096509999990132,-0.00015096509999990132,-0.00015096509999990132,-0.0007351937437178933,-0.0007351937437178933,-0.0007351937437178933,-0.0002867469752214511,-0.0002867469752214511,-0.0002867469752214511,-0.0011227560944179688,-0.0011227560944179688,-0.0011227560944179688,0.1803529696463849,0.1803529696463849,0.1803529696463849,0.0005882754434709744,0.0005882754434709744,0.0005882754434709744,0.0,0.0,0.0,-0.0028559835792793665,-0.0028559835792793665,-0.0028559835792793665,0.1840951120693821,0.1840951120693821,0.1840951120693821,0.0,0.0,0.0,147.07950451634827
327,2025-08-29 07:00:00,124.58679316741282,146.88916964206598,147.20611582030077,124.58679316741282,124.58679316741282,7.216828715108342e-05,7.216828715108342e-05,7.216828715108342e-05,-0.0001264393174501372,-0.0001264393174501372,-0.0001264393174501372,-0.0009545290752203372,-0.0009545290752203372,-0.0009545290752203372,-0.0003034777327795721,-0.0003034777327795721,-0.0003034777327795721,-0.0010202266423152474,-0.0010202266423152474,-0.0010202266423152474,0.18023358452390326,0.18023358452390326,0.18023358452390326,0.00029700701272339895,0.00029700701272339895,0.00029700701272339895,0.0,0.0,0.0,-0.0029303997411928018,-0.0029303997411928018,-0.0029303997411928018,0.18424495265776653,0.18424495265776653,0.18424495265776653,0.0,0.0,0.0,147.0415174843138
328,2025-08-29 08:00:00,124.5672115481286,146.87464670659188,147.20237851091764,124.5672115481286,124.5672115481286,9.936785476905535e-05,9.936785476905535e-05,9.936785476905535e-05,-3.5766893771202816e-05,-3.5766893771202816e-05,-3.5766893771202816e-05,-0.0010332144357675446,-0.0010332144357675446,-0.0010332144357675446,-0.00031899897767396026,-0.00031899897767396026,-0.00031899897767396026,-0.0009900430442248748,-0.0009900430442248748,-0.0009900430442248748,0.1803265691211759,0.1803265691211759,0.1803265691211759,0.00017645973136223514,0.00017645973136223514,0.00017645973136223514,0.0,0.0,0.0,-0.0029987822638194656,-0.0029987822638194656,-0.0029987822638194656,0.18439433271453412,0.18439433271453412,0.18439433271453412,0.0,0.0,0.0,147.02998943159434
329,2025-08-29 09:00:00,124.54762992884437,146.91205334135847,147.21486393975,124.54762992884437,124.54762992884437,0.00010470035875159729,0.00010470035875159729,0.00010470035875159729,8.89516798665592e-05,8.89516798665592e-05,8.89516798665592e-05,-0.0007522175393707581,-0.0007522175393707581,-0.0007522175393707581,-0.0003325520269740093,-0.0003325520269740093,-0.0003325520269740093,-0.0007620628008272745,-0.0007620628008272745,-0.0007620628008272745,0.1808195321346756,0.1808195321346756,0.1808195321346756,0.00023769692967892835,0.00023769692967892835,0.00023769692967892835,0.0,0.0,0.0,-0.0030604487665361994,-0.0030604487665361994,-0.0030604487665361994,0.18454324676071598,0.18454324676071598,0.18454324676071598,0.0,0.0,0.0,147.06827410106072
330,2025-08-29 10:00:00,124.52804830956013,146.9802358773625,147.28517583559398,124.52804830956013,124.52804830956013,0.00011679206920641586,0.00011679206920641586,0.00011679206920641586,0.00019676287500962727,0.00019676287500962727,0.00019676287500962727,-0.0002706902076439168,-0.0002706902076439168,-0.0002706902076439168,-0.00034729425310667966,-0.00034729425310667966,-0.00034729425310667966,-0.0004326717892703752,-0.0004326717892703752,-0.0004326717892703752,0.1815030633727316,0.1815030633727316,0.1815030633727316,0.0003924837655267222,0.0003924837655267222,0.0003924837655267222,0.0,0.0,0.0,-0.0031146985951545805,-0.0031146985951545805,-0.0031146985951545805,0.1846916893005205,0.1846916893005205,0.1846916893005205,0.0,0.0,0.0,147.1302705535728
331,2025-08-29 11:00:00,124.5084666902759,147.00419881386014,147.32034011295494,124.5084666902759,124.5084666902759,0.00012248260499246534,0.00012248260499246534,0.00012248260499246534,0.0002271440103984322,0.0002271440103984322,0.0002271440103984322,0.00010969108852971961,0.00010969108852971961,0.00010969108852971961,-0.00036332796094548284,-0.00036332796094548284,-0.00036332796094548284,-9.4117014691697e-05,-9.4117014691697e-05,-9.4117014691697e-05,0.18201566948690964,0.18201566948690964,0.18201566948690964,0.0004446534591744341,0.0004446534591744341,0.0004446534591744341,0.0,0.0,0.0,-0.003160820433656838,-0.003160820433656838,-0.003160820433656838,0.1848396548216383,0.1848396548216383,0.1848396548216383,0.0,0.0,0.0,147.17095861169506
