Date,Year,Month,Day,Quarter,Week,Weekday,Open,High,Low,Close,Volume,AdjClose,AdjCloseplus1,Briefing_Research_Firm,Briefing_Research_Action,Briefing_Research_From,Briefing_Research_To
2006-08-15,2006,8,15,3,33,3,76.900002,77.139999,76.309998,77.080002,5985400,64.851045,66.542148,#N/A,#N/A,#N/A,#N/A
2006-08-14,2006,8,14,3,33,2,76.050003,77.489998,75.599998,76.68,4997400,64.514505,64.851045,#N/A,#N/A,#N/A,#N/A
2006-08-11,2006,8,11,3,32,6,75.339996,75.779999,75.199997,75.480003,3695800,63.504891,64.514505,#N/A,#N/A,#N/A,#N/A
2006-08-10,2006,8,10,3,32,5,75.199997,76.080002,75.050003,75.739998,3213600,63.723636,63.504891,#N/A,#N/A,#N/A,#N/A
2006-08-09,2006,8,9,3,32,4,75.559998,76.279999,75.389999,75.389999,4480400,63.429166,63.723636,#N/A,#N/A,#N/A,#N/A
2006-08-08,2006,8,8,3,32,3,75.629997,76.260002,75.110001,75.330002,3794700,63.378687,63.429166,#N/A,#N/A,#N/A,#N/A
2006-08-07,2006,8,7,3,32,2,75.629997,76.199997,75.279999,75.519997,3870200,63.286135,63.378687,#N/A,#N/A,#N/A,#N/A
2006-08-04,2006,8,4,3,31,6,76.650002,76.769997,75.32,75.910004,5062400,63.612963,63.286135,#N/A,#N/A,#N/A,#N/A
2006-08-03,2006,8,3,3,31,5,76,76.730003,75.400002,76.330002,2765800,63.964924,63.612963,#N/A,#N/A,#N/A,#N/A
2006-08-02,2006,8,2,3,31,4,76.209999,76.93,76.199997,76.32,3283800,63.956542,63.964924,#N/A,#N/A,#N/A,#N/A
2006-08-01,2006,8,1,3,31,3,76.650002,77.379997,75.75,76.139999,4406700,63.805701,63.956542,#N/A,#N/A,#N/A,#N/A
2006-07-31,2006,7,31,3,31,2,76.440002,77.5,76.150002,77.410004,5381800,64.869971,63.805701,#N/A,#N/A,#N/A,#N/A
2006-07-28,2006,7,28,3,30,6,76.379997,77.300003,76.260002,76.959999,4165700,64.492865,64.869971,#N/A,#N/A,#N/A,#N/A
2006-07-27,2006,7,27,3,30,5,75.830002,77.290001,75.75,76.150002,6439100,63.814083,64.492865,#N/A,#N/A,#N/A,#N/A
2006-07-26,2006,7,26,3,30,4,75.480003,76.300003,75.360001,75.830002,3870100,63.545921,63.814083,#N/A,#N/A,#N/A,#N/A
2006-07-25,2006,7,25,3,30,3,75.989998,76.410004,75.309998,75.889999,5580300,63.596199,63.545921,#N/A,#N/A,#N/A,#N/A
2006-07-24,2006,7,24,3,30,2,74.919998,76.150002,74.919998,75.989998,5611200,63.679999,63.596199,#N/A,#N/A,#N/A,#N/A
2006-07-21,2006,7,21,3,29,6,75.489998,75.5,74.5,74.860001,8372500,62.733055,63.679999,#N/A,#N/A,#N/A,#N/A
2006-07-20,2006,7,20,3,29,5,75.730003,75.879997,75.199997,75.480003,12214900,63.252621,62.733055,Goldman Sachs,Downgrade,Buy,Neutral
2006-07-19,2006,7,19,3,29,4,76,77.059998,76,76.07,14536900,63.747041,63.252621,#N/A,#N/A,#N/A,#N/A
2006-07-18,2006,7,18,3,29,3,73.699997,74.419998,72.730003,74.260002,8667500,62.230254,63.747041,#N/A,#N/A,#N/A,#N/A
2006-07-17,2006,7,17,3,29,2,73.349998,73.940002,73.199997,73.699997,6822700,61.760966,62.230254,#N/A,#N/A,#N/A,#N/A
2006-07-14,2006,7,14,3,28,6,74.239998,74.300003,73.370003,73.57,6957800,61.652028,61.760966,#N/A,#N/A,#N/A,#N/A
2006-07-13,2006,7,13,3,28,5,75.010002,75.279999,73.830002,74.239998,8754700,62.21349,61.652028,#N/A,#N/A,#N/A,#N/A
2006-07-12,2006,7,12,3,28,4,76.07,76.300003,74.82,75.480003,8372100,63.252621,62.21349,#N/A,#N/A,#N/A,#N/A
2006-07-11,2006,7,11,3,28,3,76.25,76.650002,75.440002,76.470001,6086500,64.082244,63.252621,#N/A,#N/A,#N/A,#N/A
2006-07-10,2006,7,10,3,28,2,76.18,76.830002,75.870003,76.669998,7154700,64.249842,64.082244,#N/A,#N/A,#N/A,#N/A
2006-07-07,2006,7,7,3,27,6,78.089996,78.089996,76.120003,76.419998,6641600,64.040341,64.249842,#N/A,#N/A,#N/A,#N/A
2006-07-06,2006,7,6,3,27,5,77.589996,78.529999,77.57,78.089996,4333100,65.439808,64.040341,#N/A,#N/A,#N/A,#N/A
2006-07-05,2006,7,5,3,27,4,78,78.389999,77.519997,77.769997,4047800,65.171647,65.439808,#N/A,#N/A,#N/A,#N/A
2006-07-03,2006,7,3,3,27,2,77.540001,78.269997,77.269997,78.019997,3177300,65.381148,65.171647,#N/A,#N/A,#N/A,#N/A
2006-06-30,2006,6,30,2,26,6,77.699997,77.93,76.790001,76.82,7911700,64.375544,65.381148,#N/A,#N/A,#N/A,#N/A
2006-06-29,2006,6,29,2,26,5,76.889999,77.800003,76.559998,77.589996,5448900,65.020805,64.375544,#N/A,#N/A,#N/A,#N/A
2006-06-28,2006,6,28,2,26,4,76.529999,76.599998,76.059998,76.559998,4392100,64.157661,65.020805,#N/A,#N/A,#N/A,#N/A
2006-06-27,2006,6,27,2,26,3,77.32,77.599998,76.32,76.629997,5596800,64.216321,64.157661,#N/A,#N/A,#N/A,#N/A
2006-06-26,2006,6,26,2,26,2,77.040001,77.519997,76.800003,77.150002,3448000,64.652088,64.216321,#N/A,#N/A,#N/A,#N/A
2006-06-23,2006,6,23,2,25,6,77.150002,77.839996,76.940002,77.099998,4520600,64.610185,64.652088,#N/A,#N/A,#N/A,#N/A
2006-06-22,2006,6,22,2,25,5,78.160004,78.370003,77,77.190002,5563700,64.685608,64.610185,#N/A,#N/A,#N/A,#N/A
2006-06-21,2006,6,21,2,25,4,77.989998,78.559998,77.980003,78.300003,5559100,65.615795,64.685608,#N/A,#N/A,#N/A,#N/A
2006-06-20,2006,6,20,2,25,3,77.839996,78.300003,77.25,77.989998,6124500,65.356009,65.615795,#N/A,#N/A,#N/A,#N/A
2006-06-19,2006,6,19,2,25,2,77.900002,78.300003,77.339996,77.669998,5302100,65.087847,65.356009,#N/A,#N/A,#N/A,#N/A
2006-06-16,2006,6,16,2,24,6,78.440002,78.529999,77.57,77.949997,8133500,65.322488,65.087847,#N/A,#N/A,#N/A,#N/A
2006-06-15,2006,6,15,2,24,5,77.849998,78.779999,76.949997,78.559998,6679400,65.833671,65.322488,#N/A,#N/A,#N/A,#N/A
2006-06-14,2006,6,14,2,24,4,76.93,77.849998,76.93,77.709999,6038600,65.121368,65.833671,#N/A,#N/A,#N/A,#N/A
2006-06-13,2006,6,13,2,24,3,77.139999,77.93,76.82,76.93,7374100,64.467725,65.121368,#N/A,#N/A,#N/A,#N/A
2006-06-12,2006,6,12,2,24,2,77.629997,78.089996,77.010002,77.019997,4924900,64.543143,64.467725,#N/A,#N/A,#N/A,#N/A
2006-06-09,2006,6,9,2,23,6,77.239998,78.099998,77.050003,77.629997,6135400,65.054326,64.543143,#N/A,#N/A,#N/A,#N/A
2006-06-08,2006,6,8,2,23,5,78.550003,79.580002,76.75,77.029999,13474400,64.551525,65.054326,#N/A,#N/A,#N/A,#N/A
2006-06-07,2006,6,7,2,23,4,79.779999,80.739998,79.120003,79.150002,7924800,66.328098,64.551525,#N/A,#N/A,#N/A,#N/A
2006-06-06,2006,6,6,2,23,3,79.059998,79.900002,78.5,79.760002,7250600,66.839281,66.328098,#N/A,#N/A,#N/A,#N/A
2006-06-05,2006,6,5,2,23,2,79.099998,80.040001,79.010002,79.059998,5555800,66.252674,66.839281,#N/A,#N/A,#N/A,#N/A
2006-06-02,2006,6,2,2,22,6,80.5,80.559998,79.150002,79.519997,7232300,66.638155,66.252674,#N/A,#N/A,#N/A,#N/A
2006-06-01,2006,6,1,2,22,5,79.889999,80.870003,79.809998,80.690002,4866500,67.618626,66.638155,Canaccord Adams,Downgrade,Buy,Hold
2006-05-31,2006,5,31,2,22,4,80.150002,80.830002,79.610001,79.900002,6384900,66.956601,67.618626,#N/A,#N/A,#N/A,#N/A
2006-05-30,2006,5,30,2,22,3,80.349998,80.959999,80.150002,80.160004,5049100,67.174484,66.956601,#N/A,#N/A,#N/A,#N/A
2006-05-26,2006,5,26,2,21,6,80.160004,80.860001,79.699997,80.75,3580800,67.668904,67.174484,#N/A,#N/A,#N/A,#N/A
2006-05-25,2006,5,25,2,21,5,79.889999,80.18,79.650002,80.139999,3995000,67.157721,67.668904,#N/A,#N/A,#N/A,#N/A
2006-05-24,2006,5,24,2,21,4,79.349998,80.040001,79.059998,79.779999,7389600,66.856038,67.157721,#N/A,#N/A,#N/A,#N/A
2006-05-23,2006,5,23,2,21,3,80.25,81.300003,79.639999,79.830002,5006400,66.897941,66.856038,#N/A,#N/A,#N/A,#N/A
2006-05-22,2006,5,22,2,21,2,79.830002,80.339996,79.400002,80.019997,6250900,67.057158,66.897941,#N/A,#N/A,#N/A,#N/A
2006-05-19,2006,5,19,2,20,6,80.860001,81,79.510002,80.279999,7019100,67.275041,67.057158,#N/A,#N/A,#N/A,#N/A
2006-05-18,2006,5,18,2,20,5,80.5,81.349998,80.029999,80.660004,5443600,67.593487,67.275041,#N/A,#N/A,#N/A,#N/A
2006-05-17,2006,5,17,2,20,4,81.75,82.209999,81.019997,81.269997,5936000,68.104664,67.593487,#N/A,#N/A,#N/A,#N/A
2006-05-16,2006,5,16,2,20,3,83,83.25,82.07,82.160004,4454800,68.850494,68.104664,#N/A,#N/A,#N/A,#N/A
2006-05-15,2006,5,15,2,20,2,81.800003,83.150002,81.800003,82.889999,5776400,69.462234,68.850494,#N/A,#N/A,#N/A,#N/A
2006-05-12,2006,5,12,2,19,6,82.470001,83.690002,82.300003,82.389999,5685700,69.043232,69.462234,#N/A,#N/A,#N/A,#N/A
2006-05-11,2006,5,11,2,19,5,82.650002,83.089996,82.449997,82.459999,5274500,69.101892,69.043232,#N/A,#N/A,#N/A,#N/A
2006-05-10,2006,5,10,2,19,4,82.900002,83.330002,82.599998,82.900002,3430400,69.470616,69.101892,#N/A,#N/A,#N/A,#N/A
2006-05-09,2006,5,9,2,19,3,82.489998,83.290001,82.410004,83.230003,4072800,69.747159,69.470616,#N/A,#N/A,#N/A,#N/A
2006-05-08,2006,5,8,2,19,2,82.599998,83.220001,82.300003,82.889999,3856500,69.462234,69.747159,#N/A,#N/A,#N/A,#N/A
2006-05-05,2006,5,5,2,18,6,82.949997,83.339996,82.699997,83.279999,4504500,69.537651,69.462234,#N/A,#N/A,#N/A,#N/A
2006-05-04,2006,5,4,2,18,5,82.870003,83.089996,82.400002,82.43,3966900,68.827914,69.537651,#N/A,#N/A,#N/A,#N/A
2006-05-03,2006,5,3,2,18,4,82.540001,83.290001,82.449997,82.699997,5721100,69.053357,68.827914,#N/A,#N/A,#N/A,#N/A
2006-05-02,2006,5,2,2,18,3,82.110001,82.739998,82,82.419998,4336400,68.819562,69.053357,#N/A,#N/A,#N/A,#N/A
2006-05-01,2006,5,1,2,18,2,82.589996,83.309998,82.099998,82.230003,6011100,68.660919,68.819562,#N/A,#N/A,#N/A,#N/A
2006-04-28,2006,4,28,2,17,6,83.510002,83.620003,81.980003,82.339996,8201800,68.752761,68.660919,#N/A,#N/A,#N/A,#N/A
2006-04-27,2006,4,27,2,17,5,82.699997,84.400002,82.699997,83.879997,8174300,70.038641,68.752761,#N/A,#N/A,#N/A,#N/A
2006-04-26,2006,4,26,2,17,4,82.839996,83.480003,82.709999,83.349998,6648800,69.596099,70.038641,#N/A,#N/A,#N/A,#N/A
2006-04-25,2006,4,25,2,17,3,81.949997,82.900002,81.599998,82.669998,6856300,69.028308,69.596099,#N/A,#N/A,#N/A,#N/A
2006-04-24,2006,4,24,2,17,2,81.300003,82.410004,81.099998,82.110001,6604100,68.560718,69.028308,#N/A,#N/A,#N/A,#N/A
2006-04-21,2006,4,21,2,16,6,82.489998,82.5,81.379997,81.660004,6117400,68.184977,68.560718,#N/A,#N/A,#N/A,#N/A
2006-04-20,2006,4,20,2,16,5,81.650002,82.849998,81.639999,82.019997,6237200,68.485566,68.184977,#N/A,#N/A,#N/A,#N/A
2006-04-19,2006,4,19,2,16,4,83.949997,84,81.260002,81.860001,10554700,68.351972,68.485566,#N/A,#N/A,#N/A,#N/A
2006-04-18,2006,4,18,2,16,3,81.889999,83.529999,81.699997,83.309998,7905800,69.562699,68.351972,#N/A,#N/A,#N/A,#N/A
2006-04-17,2006,4,17,2,16,2,81.919998,82.919998,81.400002,81.639999,4634200,68.168274,69.562699,#N/A,#N/A,#N/A,#N/A
2006-04-13,2006,4,13,2,15,5,81.18,82.599998,81.120003,81.980003,4799700,68.452172,68.168274,#N/A,#N/A,#N/A,#N/A
2006-04-12,2006,4,12,2,15,4,81.099998,81.370003,80.629997,80.75,3905200,67.425136,68.452172,#N/A,#N/A,#N/A,#N/A
2006-04-11,2006,4,11,2,15,3,81.830002,82.059998,80.75,81.160004,5959700,67.767484,67.425136,#N/A,#N/A,#N/A,#N/A
2006-04-10,2006,4,10,2,15,2,82.269997,82.739998,82,82.099998,3627700,68.552367,67.767484,#N/A,#N/A,#N/A,#N/A
2006-04-07,2006,4,7,2,14,6,83.599998,83.800003,82.440002,82.480003,5337500,68.869665,68.552367,#N/A,#N/A,#N/A,#N/A
2006-04-06,2006,4,6,2,14,5,83.699997,84.32,83.360001,83.809998,4944100,69.980192,68.869665,#N/A,#N/A,#N/A,#N/A
2006-04-05,2006,4,5,2,14,4,83.330002,84.449997,83.32,84.169998,5523900,70.280788,69.980192,#N/A,#N/A,#N/A,#N/A
2006-04-04,2006,4,4,2,14,3,83.050003,83.779999,82.800003,83.449997,3853000,69.679597,70.280788,#N/A,#N/A,#N/A,#N/A
2006-04-03,2006,4,3,2,14,2,82.720001,83.589996,82.650002,83.059998,4121600,69.353953,69.679597,#N/A,#N/A,#N/A,#N/A
2006-03-31,2006,3,31,1,13,6,82.949997,83.599998,82.290001,82.470001,5862000,68.861314,69.353953,#N/A,#N/A,#N/A,#N/A
2006-03-30,2006,3,30,1,13,5,82.879997,83.699997,82.830002,83.199997,4467000,69.47085,68.861314,#N/A,#N/A,#N/A,#N/A
2006-03-29,2006,3,29,1,13,4,82.199997,83.550003,82.199997,83.129997,4392100,69.412401,69.47085,#N/A,#N/A,#N/A,#N/A
2006-03-28,2006,3,28,1,13,3,82.860001,83.389999,82.290001,82.43,4508600,68.827914,69.412401,#N/A,#N/A,#N/A,#N/A
2006-03-27,2006,3,27,1,13,2,82.980003,83.260002,82.580002,83.080002,3910100,69.370656,68.827914,#N/A,#N/A,#N/A,#N/A
2006-03-24,2006,3,24,1,12,6,82.989998,83.720001,82.989998,83.360001,4198800,69.604451,69.370656,#N/A,#N/A,#N/A,#N/A
2006-03-23,2006,3,23,1,12,5,84.230003,84.269997,82.93,83.199997,5105800,69.47085,69.604451,#N/A,#N/A,#N/A,#N/A
2006-03-22,2006,3,22,1,12,4,83.349998,84.68,83.349998,84.449997,4968600,70.514583,69.47085,#N/A,#N/A,#N/A,#N/A
2006-03-21,2006,3,21,1,12,3,83.82,84.989998,83.580002,83.809998,7404300,69.980192,70.514583,#N/A,#N/A,#N/A,#N/A
2006-03-20,2006,3,20,1,12,2,83.110001,83.75,82.989998,83.580002,3870300,69.788149,69.980192,#N/A,#N/A,#N/A,#N/A
2006-03-17,2006,3,17,1,11,6,83.349998,83.410004,82.82,83.300003,6414400,69.554354,69.788149,#N/A,#N/A,#N/A,#N/A
2006-03-16,2006,3,16,1,11,5,83.43,83.720001,82.610001,82.870003,4299500,69.19531,69.554354,#N/A,#N/A,#N/A,#N/A
2006-03-15,2006,3,15,1,11,4,82.650002,83.760002,82.639999,83.379997,5370400,69.621148,69.19531,#N/A,#N/A,#N/A,#N/A
2006-03-14,2006,3,14,1,11,3,81.510002,82.989998,81.470001,82.879997,4518000,69.203655,69.621148,#N/A,#N/A,#N/A,#N/A
2006-03-13,2006,3,13,1,11,2,81.559998,82.400002,81.449997,81.93,4571400,68.41042,69.203655,#N/A,#N/A,#N/A,#N/A
2006-03-10,2006,3,10,1,10,6,81.029999,82.25,81.029999,81.57,4787200,68.109825,68.41042,#N/A,#N/A,#N/A,#N/A
2006-03-09,2006,3,9,1,10,5,81.260002,81.980003,80.800003,81.019997,4310700,67.65058,68.109825,#N/A,#N/A,#N/A,#N/A
2006-03-08,2006,3,8,1,10,4,80.25,81.599998,80.25,81.139999,5569900,67.750781,67.65058,#N/A,#N/A,#N/A,#N/A
2006-03-07,2006,3,7,1,10,3,80.010002,80.790001,79.860001,80.290001,4330800,67.041044,67.750781,#N/A,#N/A,#N/A,#N/A
2006-03-06,2006,3,6,1,10,2,79.910004,80.639999,79.900002,80,4709500,66.798897,67.041044,#N/A,#N/A,#N/A,#N/A
2006-03-03,2006,3,3,1,9,6,79.510002,80.830002,79.510002,79.959999,4354400,66.765497,66.798897,#N/A,#N/A,#N/A,#N/A
2006-03-02,2006,3,2,1,9,5,79.550003,80.209999,79.540001,79.940002,4418800,66.7488,66.765497,#N/A,#N/A,#N/A,#N/A
2006-03-01,2006,3,1,1,9,4,80.199997,80.809998,79.779999,79.900002,5172300,66.715399,66.7488,#N/A,#N/A,#N/A,#N/A
2006-02-28,2006,2,28,1,9,3,80.099998,80.550003,79.709999,80.239998,5960700,66.999292,66.715399,#N/A,#N/A,#N/A,#N/A
2006-02-27,2006,2,27,1,9,2,79.970001,80.889999,79.949997,80.629997,3787000,67.324936,66.999292,#N/A,#N/A,#N/A,#N/A
2006-02-24,2006,2,24,1,8,6,80.650002,80.650002,79.849998,80.099998,3903200,66.882394,67.324936,#N/A,#N/A,#N/A,#N/A
2006-02-23,2006,2,23,1,8,5,81.199997,81.339996,80.040001,80.199997,4979400,66.965891,66.882394,#N/A,#N/A,#N/A,#N/A
2006-02-22,2006,2,22,1,8,4,80,81.650002,79.970001,81.349998,5294300,67.926127,66.965891,#N/A,#N/A,#N/A,#N/A
2006-02-21,2006,2,21,1,8,3,80.099998,80.75,79.970001,80.5,5838000,67.21639,67.926127,#N/A,#N/A,#N/A,#N/A
2006-02-17,2006,2,17,1,7,6,80.910004,81.029999,80.129997,80.709999,5298800,67.391736,67.21639,#N/A,#N/A,#N/A,#N/A
2006-02-16,2006,2,16,1,7,5,80.68,80.910004,80.129997,80.910004,5310500,67.558737,67.391736,#N/A,#N/A,#N/A,#N/A
2006-02-15,2006,2,15,1,7,4,80.860001,81.5,80.5,80.849998,5052000,67.508634,67.558737,#N/A,#N/A,#N/A,#N/A
2006-02-14,2006,2,14,1,7,3,80.550003,81.449997,80.349998,81.089996,6075500,67.709029,67.508634,#N/A,#N/A,#N/A,#N/A
2006-02-13,2006,2,13,1,7,2,81.330002,81.910004,80.18,80.440002,5257400,67.166293,67.709029,#N/A,#N/A,#N/A,#N/A
2006-02-10,2006,2,10,1,6,6,80.400002,81.459999,80.199997,81.330002,5371900,67.90943,67.166293,#N/A,#N/A,#N/A,#N/A
2006-02-09,2006,2,9,1,6,5,80.400002,80.800003,79.5,80.400002,7609200,67.132893,67.90943,#N/A,#N/A,#N/A,#N/A
2006-02-08,2006,2,8,1,6,4,80.580002,80.900002,80.239998,80.800003,5029200,67.466888,67.132893,#N/A,#N/A,#N/A,#N/A
2006-02-07,2006,2,7,1,6,3,79.5,80.190002,79.300003,79.849998,5247300,66.506653,67.466888,#N/A,#N/A,#N/A,#N/A
2006-02-06,2006,2,6,1,6,2,79.940002,79.949997,78.93,79.510002,9568500,66.223472,66.506653,#N/A,#N/A,#N/A,#N/A
2006-02-03,2006,2,3,1,5,6,80.550003,80.769997,79.720001,79.970001,9852000,66.606603,66.223472,#N/A,#N/A,#N/A,#N/A
2006-02-02,2006,2,2,1,5,5,81.449997,81.589996,80.900002,81.230003,6198000,67.656052,66.606603,#N/A,#N/A,#N/A,#N/A
2006-02-01,2006,2,1,1,5,4,80.900002,82.239998,80.650002,81.940002,5419300,68.247407,67.656052,#N/A,#N/A,#N/A,#N/A
2006-01-31,2006,1,31,1,5,3,81.5,82,81.169998,81.300003,6771600,67.714355,68.247407,#N/A,#N/A,#N/A,#N/A
2006-01-30,2006,1,30,1,5,2,80.209999,81.809998,80.209999,81.629997,5325100,67.989205,67.714355,#N/A,#N/A,#N/A,#N/A
2006-01-27,2006,1,27,1,4,6,80.75,81.769997,80.75,81.019997,6103400,67.481139,67.989205,#N/A,#N/A,#N/A,#N/A
2006-01-26,2006,1,26,1,4,5,81.5,81.650002,80.589996,80.720001,7810200,67.231274,67.481139,#N/A,#N/A,#N/A,#N/A
2006-01-25,2006,1,25,1,4,4,81.050003,81.620003,80.610001,80.910004,6374300,67.389526,67.231274,#N/A,#N/A,#N/A,#N/A
2006-01-24,2006,1,24,1,4,3,81.389999,82.150002,80.800003,80.849998,6069000,67.339548,67.389526,#N/A,#N/A,#N/A,#N/A
2006-01-23,2006,1,23,1,4,2,81.330002,81.919998,80.919998,81.410004,6114100,67.805974,67.339548,#N/A,#N/A,#N/A,#N/A
2006-01-20,2006,1,20,1,3,6,83.040001,83.050003,81.25,81.360001,8605800,67.764326,67.805974,#N/A,#N/A,#N/A,#N/A
2006-01-19,2006,1,19,1,3,5,84.139999,84.389999,83.019997,83.089996,6483500,69.205231,67.764326,#N/A,#N/A,#N/A,#N/A
2006-01-18,2006,1,18,1,3,4,84,84.699997,83.519997,83.800003,10984800,69.796592,69.205231,#N/A,#N/A,#N/A,#N/A
2006-01-17,2006,1,17,1,3,3,82.800003,83.160004,82.540001,83,8718400,69.130274,69.796592,#N/A,#N/A,#N/A,#N/A
2006-01-13,2006,1,13,1,2,6,83,83.449997,82.5,83.169998,6921600,69.271864,69.130274,#N/A,#N/A,#N/A,#N/A
2006-01-12,2006,1,12,1,2,5,83.82,83.959999,83.400002,83.57,4924100,69.605023,69.271864,#N/A,#N/A,#N/A,#N/A
2006-01-11,2006,1,11,1,2,4,84.370003,84.809998,83.400002,84.169998,5776400,70.104759,69.605023,#N/A,#N/A,#N/A,#N/A
2006-01-10,2006,1,10,1,2,3,83.150002,84.120003,83.120003,84.07,5700000,70.021471,70.104759,#N/A,#N/A,#N/A,#N/A
2006-01-09,2006,1,9,1,2,2,83.900002,84.25,83.379997,83.730003,6851100,69.73829,70.021471,JP Morgan,Downgrade,Overweight,Neutral
2006-01-06,2006,1,6,1,1,6,83.949997,85.029999,83.410004,84.949997,8196900,70.754416,69.73829,#N/A,#N/A,#N/A,#N/A
2006-01-05,2006,1,5,1,1,5,81.400002,82.900002,81.25,82.5,7213400,68.713826,70.754416,#N/A,#N/A,#N/A,#N/A
2006-01-04,2006,1,4,1,1,4,82.199997,82.5,81.330002,81.949997,9832800,68.255731,68.713826,#N/A,#N/A,#N/A,#N/A
2006-01-03,2006,1,3,1,1,3,82.449997,82.550003,80.809998,82.059998,11715100,68.34735,68.255731,#N/A,#N/A,#N/A,#N/A
2005-12-30,2005,12,30,4,52,6,81.849998,82.489998,81.559998,82.199997,5449000,68.463955,68.34735,#N/A,#N/A,#N/A,#N/A
2005-12-29,2005,12,29,4,52,5,82.800003,83.059998,82.220001,82.400002,3958400,68.630538,68.463955,#N/A,#N/A,#N/A,#N/A
2005-12-28,2005,12,28,4,52,4,83.099998,83.57,82.800003,83.040001,3836800,69.16359,68.630538,#N/A,#N/A,#N/A,#N/A
2005-12-27,2005,12,27,4,52,3,83.480003,84.5,82.889999,82.989998,4377800,69.121943,69.16359,#N/A,#N/A,#N/A,#N/A
2005-12-23,2005,12,23,4,51,6,84,84.199997,83.389999,83.480003,3616200,69.530066,69.121943,#N/A,#N/A,#N/A,#N/A
2005-12-22,2005,12,22,4,51,5,82.610001,83.230003,82.300003,83.220001,6573600,69.313511,69.530066,#N/A,#N/A,#N/A,#N/A
2005-12-21,2005,12,21,4,51,4,82.459999,84,82.459999,83.120003,6846800,69.230223,69.313511,Moors & Cabot,Initiated,FALSE,Buy
2005-12-20,2005,12,20,4,51,3,82.949997,83.099998,82.059998,82.480003,5276200,68.697171,69.230223,#N/A,#N/A,#N/A,#N/A
2005-12-19,2005,12,19,4,51,2,83.230003,83.599998,82.650002,82.760002,4985400,68.930381,68.697171,#N/A,#N/A,#N/A,#N/A
2005-12-16,2005,12,16,4,50,6,83.889999,84,83,83.370003,7398200,69.438447,68.930381,#N/A,#N/A,#N/A,#N/A
2005-12-15,2005,12,15,4,50,5,82.879997,83.629997,82.75,83.529999,6155900,69.571707,69.438447,#N/A,#N/A,#N/A,#N/A
2005-12-14,2005,12,14,4,50,4,83.650002,83.949997,82.949997,83.129997,7161800,69.238548,69.571707,#N/A,#N/A,#N/A,#N/A
2005-12-13,2005,12,13,4,50,3,84.5,84.900002,83.5,83.709999,12545300,69.721628,69.238548,#N/A,#N/A,#N/A,#N/A
2005-12-12,2005,12,12,4,50,2,87.010002,87.349998,85.760002,85.959999,6044100,71.595642,69.721628,#N/A,#N/A,#N/A,#N/A
2005-12-09,2005,12,9,4,49,6,86.800003,87.099998,86.330002,86.970001,6461800,72.436867,71.595642,UBS,Downgrade,Buy,Neutral
2005-12-08,2005,12,8,4,49,5,88.57,88.910004,86.669998,87.5,5787000,72.8783,72.436867,#N/A,#N/A,#N/A,#N/A
2005-12-07,2005,12,7,4,49,4,89,89.919998,88.449997,88.720001,5284000,73.894433,72.8783,#N/A,#N/A,#N/A,#N/A
2005-12-06,2005,12,6,4,49,3,88.559998,89.839996,88.559998,89.139999,4871500,74.244247,73.894433,#N/A,#N/A,#N/A,#N/A
2005-12-05,2005,12,5,4,49,2,88.400002,88.650002,87.709999,88.43,4023600,73.652893,74.244247,#N/A,#N/A,#N/A,#N/A
2005-12-02,2005,12,2,4,48,6,89,89.150002,88.360001,88.650002,4730500,73.836131,73.652893,#N/A,#N/A,#N/A,#N/A
2005-12-01,2005,12,1,4,48,5,89.150002,89.739998,89.050003,89.209999,4668500,74.30255,73.836131,#N/A,#N/A,#N/A,#N/A
2005-11-30,2005,11,30,4,48,4,89.050003,89.639999,88.730003,88.900002,6021500,74.044354,74.30255,#N/A,#N/A,#N/A,#N/A
2005-11-29,2005,11,29,4,48,3,89.18,89.940002,89.019997,89.099998,5147000,74.210931,74.044354,#N/A,#N/A,#N/A,#N/A
2005-11-28,2005,11,28,4,48,2,88.800003,89.43,88.75,89.110001,5197900,74.219262,74.210931,#N/A,#N/A,#N/A,#N/A
2005-11-25,2005,11,25,4,47,6,88.949997,89.32,88.620003,88.800003,2199300,73.961066,74.219262,#N/A,#N/A,#N/A,#N/A
2005-11-23,2005,11,23,4,47,4,88.120003,89.389999,87.949997,88.800003,5399300,73.961066,73.961066,#N/A,#N/A,#N/A,#N/A
2005-11-22,2005,11,22,4,47,3,86.879997,88.080002,86.879997,87.989998,5786600,73.286417,73.961066,#N/A,#N/A,#N/A,#N/A
2005-11-21,2005,11,21,4,47,2,87.599998,87.870003,87.010002,87.290001,4807900,72.703393,73.286417,#N/A,#N/A,#N/A,#N/A
2005-11-18,2005,11,18,4,46,6,88,88,87.169998,87.769997,7985800,73.103179,72.703393,#N/A,#N/A,#N/A,#N/A
2005-11-17,2005,11,17,4,46,5,86.18,86.980003,85.760002,86.889999,5293600,72.370234,73.103179,#N/A,#N/A,#N/A,#N/A
2005-11-16,2005,11,16,4,46,4,85.449997,86.580002,85.389999,86.540001,6694100,72.078722,72.370234,#N/A,#N/A,#N/A,#N/A
2005-11-15,2005,11,15,4,46,3,84.029999,85.900002,84.029999,85.529999,6830800,71.237497,72.078722,#N/A,#N/A,#N/A,#N/A
2005-11-14,2005,11,14,4,46,2,84.25,85,84.110001,84.360001,3915300,70.263011,71.237497,#N/A,#N/A,#N/A,#N/A
