ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,1.3876431822348834,1.385555930895111,1.388170273385607,1.3876431822348834,1.3876431822348834,-9.969153967158038e-05,-9.969153967158038e-05,-9.969153967158038e-05,-0.0001291510116301816,-0.0001291510116301816,-0.0001291510116301816,-0.0003850443384516065,-0.0003850443384516065,-0.0003850443384516065,3.3552709804940977e-06,3.3552709804940977e-06,3.3552709804940977e-06,2.610420097810714e-05,2.610420097810714e-05,2.610420097810714e-05,-0.00028535279878002607,-0.00028535279878002607,-0.00028535279878002607,0.0,0.0,0.0,1.3871088780837728
2025-08-20 23:00:00,1.3875916586544672,1.386084364868508,1.3886778261881627,1.3875916586544672,1.3875916586544672,-5.475800369149241e-05,-5.475800369149241e-05,-5.475800369149241e-05,-0.0001291510116301816,-0.0001291510116301816,-0.0001291510116301816,-0.0002463046227778604,-0.0002463046227778604,-0.0002463046227778604,4.31065592438774e-05,4.31065592438774e-05,4.31065592438774e-05,3.1286448694811806e-05,3.1286448694811806e-05,3.1286448694811806e-05,-0.000191546619086368,-0.000191546619086368,-0.000191546619086368,0.0,0.0,0.0,1.3872498884144127
2025-08-21 00:00:00,1.3875401350740513,1.386063949104233,1.3886962452624185,1.3875401350740513,1.3875401350740513,7.66842785818222e-05,7.66842785818222e-05,7.66842785818222e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-2.389692142428575e-05,-2.389692142428575e-05,-2.389692142428575e-05,4.686754362044725e-05,4.686754362044725e-05,4.686754362044725e-05,6.242953236127821e-05,6.242953236127821e-05,6.242953236127821e-05,-0.00010058120000610798,-0.00010058120000610798,-0.00010058120000610798,0.0,0.0,0.0,1.3875069771364705
2025-08-21 01:00:00,1.3874886114936351,1.386342211168883,1.388605266129523,1.3874886114936351,1.3874886114936351,0.00011037784812991202,0.00011037784812991202,0.00011037784812991202,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,9.692515954973745e-05,9.692515954973745e-05,9.692515954973745e-05,7.525477028469789e-05,7.525477028469789e-05,7.525477028469789e-05,6.773587524511738e-05,6.773587524511738e-05,6.773587524511738e-05,-1.3452688580174575e-05,-1.3452688580174575e-05,-1.3452688580174575e-05,0.0,0.0,0.0,1.3876230940486776
2025-08-21 02:00:00,1.387437087913219,1.3866697850448921,1.3889785722902812,1.387437087913219,1.387437087913219,4.448307643494502e-05,4.448307643494502e-05,4.448307643494502e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.00011335712489687094,0.00011335712489687094,0.00011335712489687094,-3.258463422879208e-05,-3.258463422879208e-05,-3.258463422879208e-05,0.00010968050806364036,0.00010968050806364036,0.00010968050806364036,6.887404846192592e-05,6.887404846192592e-05,6.887404846192592e-05,0.0,0.0,0.0,1.38759436379248
2025-08-21 03:00:00,1.387385564332803,1.3866779899588408,1.3887473554641991,1.387385564332803,1.387385564332803,0.00014983403183574335,0.00014983403183574335,0.00014983403183574335,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.00029531395178422897,0.00029531395178422897,0.00029531395178422897,7.524492449388197e-05,7.524492449388197e-05,7.524492449388197e-05,0.00010720190474176463,0.00010720190474176463,0.00010720190474176463,0.00014547991994848562,0.00014547991994848562,0.00014547991994848562,0.0,0.0,0.0,1.3877952786464547
2025-08-21 04:00:00,1.3873340407523866,1.3867329966775155,1.3887350423727427,1.3873340407523866,1.3873340407523866,7.416056700224294e-05,7.416056700224294e-05,7.416056700224294e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.00028966623766270056,0.00028966623766270056,0.00028966623766270056,3.3552709804940977e-06,3.3552709804940977e-06,3.3552709804940977e-06,0.00010341809342165209,0.00010341809342165209,0.00010341809342165209,0.00021550567066045762,0.00021550567066045762,0.00021550567066045762,0.0,0.0,0.0,1.387735904584353
2025-08-21 05:00:00,1.3872825171719707,1.3866406383868144,1.3888748101424189,1.3872825171719707,1.3872825171719707,4.375227611317296e-05,4.375227611317296e-05,4.375227611317296e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.0003219175881317771,0.0003219175881317771,0.0003219175881317771,-2.1240129675327967e-05,-2.1240129675327967e-05,-2.1240129675327967e-05,9.760520318840418e-05,9.760520318840418e-05,9.760520318840418e-05,0.00027816531201860413,0.00027816531201860413,0.00027816531201860413,0.0,0.0,0.0,1.387729107813956
2025-08-21 06:00:00,1.3872309935915546,1.386795328490065,1.3890364565197264,1.3872309935915546,1.3872309935915546,-1.3004410361190245e-05,-1.3004410361190245e-05,-1.3004410361190245e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.0003197543244554451,0.0003197543244554451,0.0003197543244554451,-7.418048440745275e-05,-7.418048440745275e-05,-7.418048440745275e-05,9.378887144616576e-05,9.378887144616576e-05,9.378887144616576e-05,0.00033275873481663533,0.00033275873481663533,0.00033275873481663533,0.0,0.0,0.0,1.3876745667007742
2025-08-21 07:00:00,1.3871794700111386,1.386828455411537,1.3890890750482865,1.3871794700111386,1.3871794700111386,0.0001239460553520292,0.0001239460553520292,0.0001239460553520292,-3.2612797399903254e-05,-3.2612797399903254e-05,-3.2612797399903254e-05,0.00050262938087498,0.00050262938087498,0.00050262938087498,7.335878846948236e-05,7.335878846948236e-05,7.335878846948236e-05,8.320006428245008e-05,8.320006428245008e-05,8.320006428245008e-05,0.0003786833255229507,0.0003786833255229507,0.0003786833255229507,0.0,0.0,0.0,1.3878767071693128
2025-08-21 08:00:00,1.387393525242448,1.3869759818437766,1.3894345426977992,1.387393525242448,1.387393525242448,0.00024862402541128074,0.00024862402541128074,0.00024862402541128074,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0006640684453515557,0.0006640684453515557,0.0006640684453515557,2.6037217592619e-05,2.6037217592619e-05,2.6037217592619e-05,9.430258150143445e-05,9.430258150143445e-05,9.430258150143445e-05,0.0004154444199402749,0.0004154444199402749,0.0004154444199402749,0.0,0.0,0.0,1.3883148495038466
2025-08-21 09:00:00,1.3876075804737575,1.3874732242372836,1.38949818025302,1.3876075804737575,1.3876075804737575,0.00019611543253945758,0.00019611543253945758,0.00019611543253945758,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0006387798742958906,0.0006387798742958906,0.0006387798742958906,-2.5005984895456374e-05,-2.5005984895456374e-05,-2.5005984895456374e-05,9.283719111768664e-05,9.283719111768664e-05,9.283719111768664e-05,0.0004426644417564329,0.0004426644417564329,0.0004426644417564329,0.0,0.0,0.0,1.3884939562695846
2025-08-21 10:00:00,1.387821635705067,1.3877120565470082,1.3901198325929573,1.387821635705067,1.387821635705067,0.0002381018881330891,0.0002381018881330891,0.0002381018881330891,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0006981924782897051,0.0006981924782897051,0.0006981924782897051,1.6590450766414042e-05,1.6590450766414042e-05,1.6590450766414042e-05,9.322721104944773e-05,9.322721104944773e-05,9.322721104944773e-05,0.00046009059015661587,0.00046009059015661587,0.00046009059015661587,0.0,0.0,0.0,1.3887906023323238
2025-08-21 11:00:00,1.3880356909363765,1.3876897969656166,1.3903858118125372,1.3880356909363765,1.3880356909363765,0.00029769072825273164,0.00029769072825273164,0.00029769072825273164,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0007652916868608455,0.0007652916868608455,0.0007652916868608455,5.442200141198231e-05,5.442200141198231e-05,5.442200141198231e-05,0.00011498450052352204,0.00011498450052352204,0.00011498450052352204,0.00046760095860811377,0.00046760095860811377,0.00046760095860811377,0.0,0.0,0.0,1.389097943111716
2025-08-21 12:00:00,1.388249746167686,1.3883250043667836,1.3906091741476163,1.388249746167686,1.388249746167686,0.00032711272334897946,0.00032711272334897946,0.00032711272334897946,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0007923217099100548,0.0007923217099100548,0.0007923217099100548,9.034343050766475e-05,9.034343050766475e-05,9.034343050766475e-05,0.00010848506652408737,0.00010848506652408737,0.00010848506652408737,0.0004652089865610754,0.0004652089865610754,0.0004652089865610754,0.0,0.0,0.0,1.3893496865803516
2025-08-21 13:00:00,1.3884638013989952,1.3883674184921688,1.3909935306217212,1.3884638013989952,1.3884638013989952,0.0003622632658339185,0.0003622632658339185,0.0003622632658339185,0.00012828422631722732,0.00012828422631722732,0.00012828422631722732,0.0008153294328004225,0.0008153294328004225,0.0008153294328004225,0.00015836778975677828,0.00015836778975677828,0.00015836778975677828,7.561124975991288e-05,7.561124975991288e-05,7.561124975991288e-05,0.0004530661669665039,0.0004530661669665039,0.0004530661669665039,0.0,0.0,0.0,1.3895958568026536
