,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,1.4045024951004983,1.3408443510699917,1.3427491049995939,1.4045024951004983,1.4045024951004983,-0.06270087947294391,-0.06270087947294391,-0.06270087947294391,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.000210905440418739,0.000210905440418739,0.000210905440418739,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,3.63351427301766e-05,3.63351427301766e-05,3.63351427301766e-05,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06291178491336263,-0.06291178491336263,-0.06291178491336263,0.0,0.0,0.0,1.3418016156275543
1,2025-08-11 13:00:00,1.4046862657736419,1.3409229989942346,1.3428501154454917,1.4046862657736419,1.4046862657736419,-0.06281346169281044,-0.06281346169281044,-0.06281346169281044,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.00020082629592440011,0.00020082629592440011,0.00020082629592440011,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,2.62559982358377e-05,2.62559982358377e-05,2.62559982358377e-05,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06301428798873485,-0.06301428798873485,-0.06301428798873485,0.0,0.0,0.0,1.3418728040808314
2,2025-08-11 14:00:00,1.4048700364467857,1.340932681473044,1.3428721186871073,1.4048700364467857,1.4048700364467857,-0.063012442082573,-0.063012442082573,-0.063012442082573,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.0001032265078442476,0.0001032265078442476,0.0001032265078442476,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,-7.13437898443148e-05,-7.13437898443148e-05,-7.13437898443148e-05,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06311566859041726,-0.06311566859041726,-0.06311566859041726,0.0,0.0,0.0,1.3418575943642126
3,2025-08-11 15:00:00,1.4050538071199292,1.3410459513923458,1.342832398281355,1.4050538071199292,1.4050538071199292,-0.06309118650730726,-0.06309118650730726,-0.06309118650730726,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.00012475443633398493,0.00012475443633398493,0.00012475443633398493,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,-4.9815861354577504e-05,-4.9815861354577504e-05,-4.9815861354577504e-05,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06321594094364125,-0.06321594094364125,-0.06321594094364125,0.0,0.0,0.0,1.341962620612622
4,2025-08-11 16:00:00,1.405237577793073,1.3411583112186238,1.3431000164855762,1.405237577793073,1.405237577793073,-0.06309565176296096,-0.06309565176296096,-0.06309565176296096,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.000219467579128792,0.000219467579128792,0.000219467579128792,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,4.4897281440229554e-05,4.4897281440229554e-05,4.4897281440229554e-05,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06331511934208976,-0.06331511934208976,-0.06331511934208976,0.0,0.0,0.0,1.342141926030112
5,2025-08-11 17:00:00,1.4054213484662166,1.3414287138259808,1.3432901466760447,1.4054213484662166,1.4054213484662166,-0.06307407912510288,-0.06307407912510288,-0.06307407912510288,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.0003391390208622794,0.0003391390208622794,0.0003391390208622794,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,0.00016456872317371706,0.00016456872317371706,0.00016456872317371706,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06341321814596516,-0.06341321814596516,-0.06341321814596516,0.0,0.0,0.0,1.3423472693411136
6,2025-08-11 18:00:00,1.4056051191393604,1.3415546336688886,1.343533191573744,1.4056051191393604,1.4056051191393604,-0.06304840721005733,-0.06304840721005733,-0.06304840721005733,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.0004618445713687927,0.0004618445713687927,0.0004618445713687927,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,0.0002872742736802303,0.0002872742736802303,0.0002872742736802303,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06351025178142614,-0.06351025178142614,-0.06351025178142614,0.0,0.0,0.0,1.3425567119293031
7,2025-08-11 19:00:00,1.405788889812504,1.3416239912082188,1.343528134354835,1.405788889812504,1.405788889812504,-0.06314588041608711,-0.06314588041608711,-0.06314588041608711,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.000460354322703307,0.000460354322703307,0.000460354322703307,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,0.0002857840250147446,0.0002857840250147446,0.0002857840250147446,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06360623473879042,-0.06360623473879042,-0.06360623473879042,0.0,0.0,0.0,1.3426430093964168
8,2025-08-11 20:00:00,1.4059726604856477,1.3417508651064705,1.3437008030397626,1.4059726604856477,1.4059726604856477,-0.06321523078615503,-0.06321523078615503,-0.06321523078615503,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.0004859507851410929,0.0004859507851410929,0.0004859507851410929,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,0.00031138048745253053,0.00031138048745253053,0.00031138048745253053,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06370118157129613,-0.06370118157129613,-0.06370118157129613,0.0,0.0,0.0,1.3427574296994926
9,2025-08-11 21:00:00,1.4061564311587913,1.3419354633663898,1.343807549641355,1.4061564311587913,1.4061564311587913,-0.0632844668311039,-0.0632844668311039,-0.0632844668311039,1.1999956843590195e-05,1.1999956843590195e-05,1.1999956843590195e-05,-3.457434309584436e-06,-3.457434309584436e-06,-3.457434309584436e-06,4.688051872453059e-05,4.688051872453059e-05,4.688051872453059e-05,0.0005106400627644742,0.0005106400627644742,0.0005106400627644742,0.00010077297316340434,0.00010077297316340434,0.00010077297316340434,0.0003360697650759118,0.0003360697650759118,0.0003360697650759118,2.4975752215200173e-05,2.4975752215200173e-05,2.4975752215200173e-05,-6.601468948578442e-06,-6.601468948578442e-06,-6.601468948578442e-06,0.0,0.0,0.0,-0.06379510689386839,-0.06379510689386839,-0.06379510689386839,0.0,0.0,0.0,1.3428719643276874
