ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,1.257895051362276,1.2538054875463835,1.2655194792943,1.257895051362276,1.257895051362276,0.0012609363908878584,0.0012609363908878584,0.0012609363908878584,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.0008821386284658652,0.0008821386284658652,0.0008821386284658652,0.0016028073908898387,0.0016028073908898387,0.0016028073908898387,-3.8580675527035914e-05,-3.8580675527035914e-05,-3.8580675527035914e-05,0.0007977208453686557,0.0007977208453686557,0.0007977208453686557,-0.00040768696954298,-0.00040768696954298,-0.00040768696954298,0.00034187100000198023,0.00034187100000198023,0.00034187100000198023,0.0,0.0,0.0,1.259911214847563
2025-02-21 00:00:00,1.258695870611901,1.2508973652833764,1.2642960649080277,1.258695870611901,1.258695870611901,-0.0019797746923500177,-0.0019797746923500177,-0.0019797746923500177,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,-4.021833018136351e-06,-4.021833018136351e-06,-4.021833018136351e-06,-0.00037914647331167253,-0.00037914647331167253,-0.00037914647331167253,-0.0014557606777141098,-0.0014557606777141098,-0.0014557606777141098,-6.129598129574972e-05,-6.129598129574972e-05,-6.129598129574972e-05,-0.00048604076244537493,-0.00048604076244537493,-0.00048604076244537493,0.001600628219038345,0.001600628219038345,0.001600628219038345,0.0,0.0,0.0,1.2582186405115865
2025-02-24 00:00:00,1.2610983283607755,1.2574293606567737,1.2708297299901867,1.2610983283607755,1.2610983283607755,0.002605395680092774,0.002605395680092774,0.002605395680092774,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.002004329991021412,0.002004329991021412,0.002004329991021412,0.0019228891522291968,0.0019228891522291968,0.0019228891522291968,0.0024982968347133263,0.0024982968347133263,0.0024982968347133263,-0.0012517941593069575,-0.0012517941593069575,-0.0012517941593069575,-0.0006727815484583603,-0.0006727815484583603,-0.0006727815484583603,-0.0006825065278635771,-0.0006825065278635771,-0.0006825065278635771,0.0,0.0,0.0,1.2635232806562748
2025-02-25 00:00:00,1.2618991476104005,1.2607253607718039,1.2738566522526018,1.2618991476104005,1.2618991476104005,0.0033026243424245072,0.0033026243424245072,0.0033026243424245072,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.002346519432516677,0.002346519432516677,0.002346519432516677,0.0043166314490868,0.0043166314490868,0.0043166314490868,-0.0008016610684022257,-0.0008016610684022257,-0.0008016610684022257,0.002069801020579731,0.002069801020579731,0.002069801020579731,-0.00033937960439302825,-0.00033937960439302825,-0.00033937960439302825,0.0010140071066622935,0.0010140071066622935,0.0010140071066622935,0.0,0.0,0.0,1.2673463011565513
2025-02-26 00:00:00,1.2626999668600252,1.2592516105462879,1.2724762674483676,1.2626999668600252,1.2626999668600252,9.665313859671498e-05,9.665313859671498e-05,9.665313859671498e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.002340054857044579,0.002340054857044579,0.002340054857044579,0.001533052170494886,0.001533052170494886,0.001533052170494886,-0.001159310052908696,-0.001159310052908696,-0.001159310052908696,-0.000702319574623361,-0.000702319574623361,-0.000702319574623361,-0.0004091166530391602,-0.0004091166530391602,-0.0004091166530391602,0.001436399031898171,0.001436399031898171,0.001436399031898171,0.0,0.0,0.0,1.2646357517849036
2025-02-27 00:00:00,1.2642824162680943,1.2626507997406324,1.2727721974251847,1.2642824162680943,1.2642824162680943,0.002001349007497479,0.002001349007497479,0.002001349007497479,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.0018663386704959937,0.0018663386704959937,0.0018663386704959937,0.002343220007496446,0.002343220007496446,0.002343220007496446,0.0015763427286146923,0.0015763427286146923,0.0015763427286146923,-0.0010027616241621792,-0.0010027616241621792,-0.0010027616241621792,-0.0004659153295743811,-0.0004659153295743811,-0.0004659153295743811,0.0003418709999989673,0.0003418709999989673,0.0003418709999989673,0.0,0.0,0.0,1.2672449081210198
2025-02-28 00:00:00,1.2658648656761633,1.2637715359540904,1.2767083289970198,1.2658648656761633,1.2658648656761633,0.0029081088454132437,0.0029081088454132437,0.0029081088454132437,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,0.001981148622738962,0.001981148622738962,0.001981148622738962,0.004508737064450692,0.004508737064450692,0.004508737064450692,7.066827803281938e-05,7.066827803281938e-05,7.066827803281938e-05,0.0012953159997450316,0.0012953159997450316,0.0012953159997450316,-0.0004663686172269224,-0.0004663686172269224,-0.0004663686172269224,0.0016006282190374477,0.0016006282190374477,0.0016006282190374477,0.0,0.0,0.0,1.2715723175146234
2025-03-03 00:00:00,1.2706122139003704,1.2588040861046466,1.2707659347110865,1.2706122139003704,1.2706122139003704,-0.004028908069711897,-0.004028908069711897,-0.004028908069711897,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,-0.0005975811672317811,-0.0005975811672317811,-0.0005975811672317811,-0.004711414597582152,-0.004711414597582152,-0.004711414597582152,-0.00273325141802804,-0.00273325141802804,-0.00273325141802804,3.0478302819127445e-05,3.0478302819127445e-05,3.0478302819127445e-05,-0.0007558983493945565,-0.0007558983493945565,-0.0007558983493945565,-0.0006825065278702551,-0.0006825065278702551,-0.0006825065278702551,0.0,0.0,0.0,1.264625832967934
2025-03-04 00:00:00,1.2723613046119238,1.2645530420879476,1.2773755950418633,1.2723613046119238,1.2723613046119238,-0.0029351982598564267,-0.0029351982598564267,-0.0029351982598564267,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,-0.00080293896162075,-0.00080293896162075,-0.00080293896162075,-0.0019211911531973604,-0.0019211911531973604,-0.0019211911531973604,-1.4274643147011075e-05,-1.4274643147011075e-05,-1.4274643147011075e-05,-0.002324946755605846,-0.002324946755605846,-0.002324946755605846,0.00017961753839382748,0.00017961753839382748,0.00017961753839382748,0.0010140071066590663,0.0010140071066590663,0.0010140071066590663,0.0,0.0,0.0,1.2699168553298328
2025-03-05 00:00:00,1.2741103953234774,1.2741480140112138,1.2856082865130083,1.2741103953234774,1.2741103953234774,0.0034629773789718855,0.0034629773789718855,0.0034629773789718855,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,1.3672281061676639e-05,-1.6352139274349837e-05,-1.6352139274349837e-05,-1.6352139274349837e-05,0.004899376410869969,0.004899376410869969,0.004899376410869969,0.002841744945986973,0.002841744945986973,0.002841744945986973,-4.0877765389199504e-05,-4.0877765389199504e-05,-4.0877765389199504e-05,0.0006511177755251086,0.0006511177755251086,0.0006511177755251086,0.0014363990318980837,0.0014363990318980837,0.0014363990318980837,0.0,0.0,0.0,1.2803527417391696
