ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,1.3869137061058283,1.3863178535331024,1.3880133076011412,1.3869137061058283,1.3869137061058283,-2.0978943520629195e-05,-2.0978943520629195e-05,-2.0978943520629195e-05,-0.0001871318680266843,-0.0001871318680266843,-0.0001871318680266843,1.6424339990023386e-05,1.6424339990023386e-05,1.6424339990023386e-05,1.0035883757383124e-05,1.0035883757383124e-05,1.0035883757383124e-05,-1.9501653838105313e-05,-1.9501653838105313e-05,-1.9501653838105313e-05,6.850705476594529e-05,6.850705476594529e-05,6.850705476594529e-05,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,8.779010863553835e-07,8.779010863553835e-07,8.779010863553835e-07,-1.5838210811241835e-05,-1.5838210811241835e-05,-1.5838210811241835e-05,-0.0001579087872123096,-0.0001579087872123096,-0.0001579087872123096,0.0002556389227926296,0.0002556389227926296,0.0002556389227926296,0.0,0.0,0.0,1.3870087194790481
2025-08-20 23:00:00,1.3869051160665455,1.386605534909142,1.3887619223136767,1.3869051160665455,1.3869051160665455,-2.0978943520629195e-05,-2.0978943520629195e-05,-2.0978943520629195e-05,0.0002116601966796603,0.0002116601966796603,0.0002116601966796603,8.88652676751121e-06,8.88652676751121e-06,8.88652676751121e-06,1.0035883757383124e-05,1.0035883757383124e-05,1.0035883757383124e-05,0.0003573297971304931,0.0003573297971304931,0.0003573297971304931,0.0005296909124975478,0.0005296909124975478,0.0005296909124975478,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,1.1278759721418941e-05,1.1278759721418941e-05,1.1278759721418941e-05,-1.1350894760830755e-05,-1.1350894760830755e-05,-1.1350894760830755e-05,-0.00014329853493752584,-0.00014329853493752584,-0.00014329853493752584,0.00031803071581788746,0.00031803071581788746,0.00031803071581788746,0.0,0.0,0.0,1.3876397471030222
2025-08-21 00:00:00,1.386896526027263,1.386676929107324,1.3884063308515624,1.386896526027263,1.386896526027263,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,2.173686081417421e-05,2.173686081417421e-05,2.173686081417421e-05,7.974567941334902e-07,7.974567941334902e-07,7.974567941334902e-07,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.0001642300603668381,0.0001642300603668381,0.0001642300603668381,0.0004028628608088503,0.0004028628608088503,0.0004028628608088503,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,1.2262815044864108e-05,1.2262815044864108e-05,1.2262815044864108e-05,-1.0172515874456781e-05,-1.0172515874456781e-05,-1.0172515874456781e-05,-0.00014329853493752584,-0.00014329853493752584,-0.00014329853493752584,0.00038112599999467605,0.00038112599999467605,0.00038112599999467605,0.0,0.0,0.0,1.3874552551293842
2025-08-21 01:00:00,1.3868879359879802,1.3870369246076282,1.3892382023288508,1.3868879359879802,1.3868879359879802,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,0.00042379972245565675,0.00042379972245565675,0.00042379972245565675,-7.291613179244203e-06,-7.291613179244203e-06,-7.291613179244203e-06,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.0005654922862251775,0.0005654922862251775,0.0005654922862251775,0.0008680055100886827,0.0008680055100886827,0.0008680055100886827,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,1.9690285813109555e-05,1.9690285813109555e-05,1.9690285813109555e-05,-8.710280886181422e-06,-8.710280886181422e-06,-8.710280886181422e-06,-0.00014329853493752584,-0.00014329853493752584,-0.00014329853493752584,0.00044420578763302595,0.00044420578763302595,0.00044420578763302595,0.0,0.0,0.0,1.3880917623582933
2025-08-21 02:00:00,1.3868793459486977,1.3864669578413078,1.3883676996417798,1.3868793459486977,1.3868793459486977,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,-0.00012316390619766167,-0.00012316390619766167,-0.00012316390619766167,-1.4829426401756389e-05,-1.4829426401756389e-05,-1.4829426401756389e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,5.952803722207866e-05,5.952803722207866e-05,5.952803722207866e-05,0.00038334953176392283,0.00038334953176392283,0.00038334953176392283,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,-8.525715494888835e-06,-8.525715494888835e-06,-8.525715494888835e-06,-9.085761914295792e-06,-9.085761914295792e-06,-9.085761914295792e-06,-0.00014816861902912045,-0.00014816861902912045,-0.00014816861902912045,0.0005065134379615845,0.0005065134379615845,0.0005065134379615845,0.0,0.0,0.0,1.3874110054965803
2025-08-21 03:00:00,1.3868707559094149,1.3868163812445489,1.3887547314889772,1.3868707559094149,1.3868707559094149,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,0.00019627336043909945,0.00019627336043909945,0.00019627336043909945,-2.1302293359114196e-05,-2.1302293359114196e-05,-2.1302293359114196e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.0003631445465575256,0.0003631445465575256,0.0003631445465575256,0.0007635402193203846,0.0007635402193203846,0.0007635402193203846,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,1.9687709678274673e-05,1.9687709678274673e-05,1.9687709678274673e-05,-1.0135478737192806e-05,-1.0135478737192806e-05,-1.0135478737192806e-05,-0.00015303870312071498,-0.00015303870312071498,-0.00015303870312071498,0.0005672668588812852,0.0005672668588812852,0.0005672668588812852,0.0,0.0,0.0,1.3879296875105511
2025-08-21 04:00:00,1.3868621658701321,1.3871996310681294,1.388953056122819,1.3868621658701321,1.3868621658701321,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,0.0002097502063280832,0.0002097502063280832,0.0002097502063280832,-2.6269098865092096e-05,-2.6269098865092096e-05,-2.6269098865092096e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.0004052853141059796,0.0004052853141059796,0.0004052853141059796,0.0008354214430944964,0.0008354214430944964,0.0008354214430944964,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,8.779010863553835e-07,8.779010863553835e-07,8.779010863553835e-07,-1.0152702207171222e-05,-1.0152702207171222e-05,-1.0152702207171222e-05,-0.0001579087872123096,-0.0001579087872123096,-0.0001579087872123096,0.0006256712367664131,0.0006256712367664131,0.0006256712367664131,0.0,0.0,0.0,1.3880207802621165
2025-08-21 05:00:00,1.3868535758308496,1.3866775076416553,1.38883258517044,1.3868535758308496,1.3868535758308496,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,4.540510511720036e-06,4.540510511720036e-06,4.540510511720036e-06,-2.9391363332491894e-05,-2.9391363332491894e-05,-2.9391363332491894e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.0001857302785113634,0.0001857302785113634,0.0001857302785113634,0.0006854726247960282,0.0006854726247960282,0.0006854726247960282,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,-5.557444696628861e-06,-5.557444696628861e-06,-5.557444696628861e-06,-5.730088544912526e-06,-5.730088544912526e-06,-5.730088544912526e-06,-0.00013842845084593124,-0.00013842845084593124,-0.00013842845084593124,0.0006809321142843082,0.0006809321142843082,0.0006809321142843082,0.0,0.0,0.0,1.387804225991682
2025-08-21 06:00:00,1.3868449857915668,1.3865551927303097,1.388611325916842,1.3868449857915668,1.3868449857915668,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,-0.000249125166715504,-0.000249125166715504,-0.000249125166715504,-3.0456309597646274e-05,-3.0456309597646274e-05,-3.0456309597646274e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,-1.1507434744361254e-05,-1.1507434744361254e-05,-1.1507434744361254e-05,0.0004831434635961362,0.0004831434635961362,0.0004831434635961362,-3.6238422984960515e-05,-3.6238422984960515e-05,-3.6238422984960515e-05,-1.9409200695343336e-05,-1.9409200695343336e-05,-1.9409200695343336e-05,-6.375240654148149e-06,-6.375240654148149e-06,-6.375240654148149e-06,-0.00014329853493752584,-0.00014329853493752584,-0.00014329853493752584,0.0007322686303116401,0.0007322686303116401,0.0007322686303116401,0.0,0.0,0.0,1.387515030881473
2025-08-21 07:00:00,1.3868363957522842,1.3869499900367874,1.3889289901071196,1.3868363957522842,1.3868363957522842,-4.374252137569192e-06,-4.374252137569192e-06,-4.374252137569192e-06,4.65247223992889e-05,4.65247223992889e-05,4.65247223992889e-05,-2.9391363332491894e-05,-2.9391363332491894e-05,-2.9391363332491894e-05,2.5342290360506052e-06,2.5342290360506052e-06,2.5342290360506052e-06,0.00021453814793337517,0.00021453814793337517,0.00021453814793337517,0.0008254514555586262,0.0008254514555586262,0.0008254514555586262,-2.42397478160271e-07,-2.42397478160271e-07,-2.42397478160271e-07,1.9194205316194618e-05,1.9194205316194618e-05,1.9194205316194618e-05,-7.565227908989694e-06,-7.565227908989694e-06,-7.565227908989694e-06,-0.00014816861902912045,-0.00014816861902912045,-0.00014816861902912045,0.0007789267331593374,0.0007789267331593374,0.0007789267331593374,0.0,0.0,0.0,1.3879811618737796
