,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,1.3327550345785617,1.3376538670176568,1.3420751621875082,1.3327550345785617,1.3327550345785617,0.00710923962260045,0.00710923962260045,0.00710923962260045,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0022774630594568418,0.0022774630594568418,0.0022774630594568418,0.004753378096914063,0.004753378096914063,0.004753378096914063,0.0,0.0,0.0,1.3398642742011622
1,2025-08-11 13:00:00,1.3329772691132111,1.338144010281024,1.3426181882709316,1.3329772691132111,1.3329772691132111,0.007380602603176178,0.007380602603176178,0.007380602603176178,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0023179880109114493,0.0023179880109114493,0.0023179880109114493,0.004984216126035184,0.004984216126035184,0.004984216126035184,0.0,0.0,0.0,1.3403578717163873
2,2025-08-11 14:00:00,1.3331995036478603,1.3386451527877694,1.3430186359978844,1.3331995036478603,1.3331995036478603,0.007627782136267329,0.007627782136267329,0.007627782136267329,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0023375050650771543,0.0023375050650771543,0.0023375050650771543,0.00521187860496063,0.00521187860496063,0.00521187860496063,0.0,0.0,0.0,1.3408272857841277
3,2025-08-11 15:00:00,1.3334217381825098,1.3390963181119047,1.3435148616226098,1.3334217381825098,1.3334217381825098,0.007850151878387496,0.007850151878387496,0.007850151878387496,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0023353782164515853,0.0023353782164515853,0.0023353782164515853,0.005436375195706366,0.005436375195706366,0.005436375195706366,0.0,0.0,0.0,1.3412718900608973
4,2025-08-11 16:00:00,1.3336439727171592,1.3394569760796553,1.3441280615790514,1.3336439727171592,1.3336439727171592,0.00804732554538676,0.00804732554538676,0.00804732554538676,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0023112115088914746,0.0023112115088914746,0.0023112115088914746,0.00565771557026574,0.00565771557026574,0.00565771557026574,0.0,0.0,0.0,1.341691298262546
5,2025-08-11 17:00:00,1.3338662072518084,1.3398469106124118,1.344475531137736,1.3338662072518084,1.3338662072518084,0.008219161457575163,0.008219161457575163,0.008219161457575163,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0022648535815768143,0.0022648535815768143,0.0022648535815768143,0.005875909409768803,0.005875909409768803,0.005875909409768803,0.0,0.0,0.0,1.3420853687093834
6,2025-08-11 18:00:00,1.3340884417864578,1.3403612476709863,1.344540936686582,1.3340884417864578,1.3340884417864578,0.008365764179529875,0.008365764179529875,0.008365764179529875,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0021963993094018305,0.0021963993094018305,0.0021963993094018305,0.0060909664038985,0.0060909664038985,0.0060909664038985,0.0,0.0,0.0,1.3424542059659876
7,2025-08-11 19:00:00,1.3343106763211072,1.3405097249357714,1.344972479538943,1.3343106763211072,1.3343106763211072,0.008487483239070871,0.008487483239070871,0.008487483239070871,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0021061885225550953,0.0021061885225550953,0.0021061885225550953,0.006302896250286232,0.006302896250286232,0.006302896250286232,0.0,0.0,0.0,1.3427981595601781
8,2025-08-11 20:00:00,1.3345329108557566,1.3408631746396018,1.3453438376816698,1.3345329108557566,1.3345329108557566,0.008584908945634753,0.008584908945634753,0.008584908945634753,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.001994801825888782,0.001994801825888782,0.001994801825888782,0.0065117086535164265,0.0065117086535164265,0.0065117086535164265,0.0,0.0,0.0,1.3431178198013913
9,2025-08-11 21:00:00,1.334755145390406,1.341225694905335,1.345632891178732,1.334755145390406,1.334755145390406,0.008658865364988668,0.008658865364988668,0.008658865364988668,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0018630535739781935,0.0018630535739781935,0.0018630535739781935,0.006717413324780931,0.006717413324780931,0.006717413324780931,0.0,0.0,0.0,1.3434140107553947
10,2025-08-11 22:00:00,1.3349773799250553,1.341677805255237,1.3458545059880993,1.3349773799250553,1.3349773799250553,0.008710400540047479,0.008710400540047479,0.008710400540047479,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0017119820926646487,0.0017119820926646487,0.0017119820926646487,0.006920019981153285,0.006920019981153285,0.006920019981153285,0.0,0.0,0.0,1.3436877804651028
11,2025-08-11 23:00:00,1.3351996144597047,1.3418196616681843,1.3461696661753773,1.3351996144597047,1.3351996144597047,0.008740774082184308,0.008740774082184308,0.008740774082184308,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0015428372714262558,0.0015428372714262558,0.0015428372714262558,0.007119538344528507,0.007119538344528507,0.007119538344528507,0.0,0.0,0.0,1.343940388541889
12,2025-08-12 00:00:00,1.3354218489943541,1.3419344533659319,1.3465883923376873,1.3354218489943541,1.3354218489943541,0.008751442290684582,0.008751442290684582,0.008751442290684582,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,7.839846622954473e-05,0.0,0.0,0.0,0.0013570656828470282,0.0013570656828470282,0.0013570656828470282,0.007315978141608009,0.007315978141608009,0.007315978141608009,0.0,0.0,0.0,1.3441732912850386
13,2025-08-12 01:00:00,1.3356440835290035,1.3428071175886058,1.34722465089294,1.3356440835290035,1.3356440835290035,0.00938045121966846,0.00938045121966846,0.00938045121966846,0.0007148087013555905,0.0007148087013555905,0.0007148087013555905,0.0007148087013555905,0.0007148087013555905,0.0007148087013555905,0.0,0.0,0.0,0.0011562934156134378,0.0011562934156134378,0.0011562934156134378,0.007509349102699432,0.007509349102699432,0.007509349102699432,0.0,0.0,0.0,1.345024534748672
14,2025-08-12 02:00:00,1.3358663180636527,1.3434564331658163,1.347919769673551,1.3358663180636527,1.3358663180636527,0.009794810829918904,0.009794810829918904,0.009794810829918904,0.00115284303359016,0.00115284303359016,0.00115284303359016,0.00115284303359016,0.00115284303359016,0.00115284303359016,0.0,0.0,0.0,0.000942306835031909,0.000942306835031909,0.000942306835031909,0.0076996609612968335,0.0076996609612968335,0.0076996609612968335,0.0,0.0,0.0,1.3456611288935716
15,2025-08-12 03:00:00,1.3360885525983022,1.343303150707971,1.3478021387780104,1.3360885525983022,1.3360885525983022,0.009431041370319155,0.009431041370319155,0.009431041370319155,0.0008270864068231746,0.0008270864068231746,0.0008270864068231746,0.0008270864068231746,0.0008270864068231746,0.0008270864068231746,0.0,0.0,0.0,0.0007170315099788335,0.0007170315099788335,0.0007170315099788335,0.007886923453517148,0.007886923453517148,0.007886923453517148,0.0,0.0,0.0,1.3455195939686213
