,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,0.6686609596055746,0.6507816532704062,0.6517236818829838,0.6686609596055746,0.6686609596055746,-0.017408112610968016,-0.017408112610968016,-0.017408112610968016,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0011443089038164999,0.0011443089038164999,0.0011443089038164999,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,-4.9310915216637204e-05,-4.9310915216637204e-05,-4.9310915216637204e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018552421514784517,-0.018552421514784517,-0.018552421514784517,0.0,0.0,0.0,0.6512528469946066
1,2025-08-11 13:00:00,0.668714592746017,0.6508197595208995,0.6517339311245,0.668714592746017,0.668714592746017,-0.017441486049995042,-0.017441486049995042,-0.017441486049995042,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0011644619987402991,0.0011644619987402991,0.0011644619987402991,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,-2.9157820292838065e-05,-2.9157820292838065e-05,-2.9157820292838065e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018605948048735343,-0.018605948048735343,-0.018605948048735343,0.0,0.0,0.0,0.6512731066960219
2,2025-08-11 14:00:00,0.6687682258864593,0.6507697280223015,0.651688165368572,0.6687682258864593,0.6687682258864593,-0.017525814257040057,-0.017525814257040057,-0.017525814257040057,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0011334707597513345,0.0011334707597513345,0.0011334707597513345,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,-6.0149059281802696e-05,-6.0149059281802696e-05,-6.0149059281802696e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.01865928501679139,-0.01865928501679139,-0.01865928501679139,0.0,0.0,0.0,0.6512424116294193
3,2025-08-11 15:00:00,0.6688218590269017,0.6507920970571731,0.6517603928388579,0.6688218590269017,0.6688218590269017,-0.017539093430725464,-0.017539093430725464,-0.017539093430725464,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0011733379398011416,0.0011733379398011416,0.0011733379398011416,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,-2.0281879231995466e-05,-2.0281879231995466e-05,-2.0281879231995466e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018712431370526604,-0.018712431370526604,-0.018712431370526604,0.0,0.0,0.0,0.6512827655961763
4,2025-08-11 16:00:00,0.6688754921673439,0.650833690644876,0.6518214833429725,0.6688754921673439,0.6688754921673439,-0.01756542698582447,-0.01756542698582447,-0.01756542698582447,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0011999590757787728,0.0011999590757787728,0.0011999590757787728,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,6.339256745635606e-06,6.339256745635606e-06,6.339256745635606e-06,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018765386061603245,-0.018765386061603245,-0.018765386061603245,0.0,0.0,0.0,0.6513100651815195
5,2025-08-11 17:00:00,0.6689291253077863,0.6508890874543526,0.6518447174554872,0.6689291253077863,0.6689291253077863,-0.01758613706287202,-0.01758613706287202,-0.01758613706287202,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.001232010978774234,0.001232010978774234,0.001232010978774234,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,3.8391159741096855e-05,3.8391159741096855e-05,3.8391159741096855e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018818148041646252,-0.018818148041646252,-0.018818148041646252,0.0,0.0,0.0,0.6513429882449142
6,2025-08-11 18:00:00,0.6689827584482286,0.6509217867249619,0.6518702880002221,0.6689827584482286,0.6689827584482286,-0.017606974176009583,-0.017606974176009583,-0.017606974176009583,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.001263742086247603,0.001263742086247603,0.001263742086247603,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,7.012226721446585e-05,7.012226721446585e-05,7.012226721446585e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018870716262257184,-0.018870716262257184,-0.018870716262257184,0.0,0.0,0.0,0.6513757842722191
7,2025-08-11 19:00:00,0.669036391588671,0.6508854370625713,0.6518291039569276,0.669036391588671,0.669036391588671,-0.017685629416867812,-0.017685629416867812,-0.017685629416867812,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0012374602579846086,0.0012374602579846086,0.0012374602579846086,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,4.384043895147143e-05,4.384043895147143e-05,4.384043895147143e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.01892308967485242,-0.01892308967485242,-0.01892308967485242,0.0,0.0,0.0,0.6513507621718032
8,2025-08-11 20:00:00,0.6690900247291134,0.6508977890092553,0.6518487950560308,0.6690900247291134,0.6690900247291134,-0.017736607218968747,-0.017736607218968747,-0.017736607218968747,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0012386600116562094,0.0012386600116562094,0.0012386600116562094,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,4.5040192623072273e-05,4.5040192623072273e-05,4.5040192623072273e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.018975267230624954,-0.018975267230624954,-0.018975267230624954,0.0,0.0,0.0,0.6513534175101446
9,2025-08-11 21:00:00,0.6691436578695558,0.6508954653753333,0.6518216153209633,0.6691436578695558,0.6691436578695558,-0.01778189339372637,-0.01778189339372637,-0.01778189339372637,7.555497877814007e-06,7.555497877814007e-06,7.555497877814007e-06,-1.6134674646903663e-07,-1.6134674646903663e-07,-1.6134674646903663e-07,4.13902962383875e-05,4.13902962383875e-05,4.13902962383875e-05,0.0012453544867187351,0.0012453544867187351,0.0012453544867187351,0.0011311681185469788,0.0011311681185469788,0.0011311681185469788,5.173466768559808e-05,5.173466768559808e-05,5.173466768559808e-05,2.8192984202492315e-05,2.8192984202492315e-05,2.8192984202492315e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,-1.4525731086066493e-05,0.0,0.0,0.0,-0.019027247880445106,-0.019027247880445106,-0.019027247880445106,0.0,0.0,0.0,0.6513617644758294
