ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,0.6427963300983905,0.6426445758038458,0.6442743071124782,0.6427963300983905,0.6427963300983905,-2.612799794038706e-05,-2.612799794038706e-05,-2.612799794038706e-05,-0.0013160232490431916,-0.0013160232490431916,-0.0013160232490431916,0.00040486736776363074,0.00040486736776363074,0.00040486736776363074,-0.000107277886205832,-0.000107277886205832,-0.000107277886205832,-0.001319779279185084,-0.001319779279185084,-0.001319779279185084,0.0009673160883131661,0.0009673160883131661,0.0009673160883131661,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-2.1885231501512965e-05,-2.1885231501512965e-05,-2.1885231501512965e-05,-0.0002411414479552957,-0.0002411414479552957,-0.0002411414479552957,0.0022833393373563574,0.0022833393373563574,0.0022833393373563574,0.0,0.0,0.0,0.6434181173300034
2025-08-20 23:00:00,0.6428241638866445,0.6427346453698887,0.6445927277987914,0.6428241638866445,0.6428241638866445,-2.612799794038706e-05,-2.612799794038706e-05,-2.612799794038706e-05,-0.0007212003766555055,-0.0007212003766555055,-0.0007212003766555055,0.0002190568816225648,0.0002190568816225648,0.0002190568816225648,-0.000107277886205832,-0.000107277886205832,-0.000107277886205832,-0.0006079113713083821,-0.0006079113713083821,-0.0006079113713083821,0.0014419930898817072,0.0014419930898817072,0.0014419930898817072,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-6.938311785193059e-06,-6.938311785193059e-06,-6.938311785193059e-06,-0.00018732291701956564,-0.00018732291701956564,-0.00018732291701956564,0.002163193466537213,0.002163193466537213,0.002163193466537213,0.0,0.0,0.0,0.643751111888978
2025-08-21 00:00:00,0.6428519976748984,0.6431236141686368,0.6445683463661931,0.6428519976748984,0.6428519976748984,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.0005199349801447442,-0.0005199349801447442,-0.0005199349801447442,1.9657668639480594e-05,1.9657668639480594e-05,1.9657668639480594e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.00032328973616177226,-0.00032328973616177226,-0.00032328973616177226,0.001513782019862066,0.001513782019862066,0.001513782019862066,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-5.218523148658855e-06,-5.218523148658855e-06,-5.218523148658855e-06,-0.0001738682842856331,-0.0001738682842856331,-0.0001738682842856331,0.0020337170000068105,0.0020337170000068105,0.0020337170000068105,0.0,0.0,0.0,0.6438251354704111
2025-08-21 01:00:00,0.6428798314631524,0.6419720655938675,0.6436001592091383,0.6428798314631524,0.6428798314631524,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.0019266659591031326,-0.0019266659591031326,-0.0019266659591031326,-0.00017974154434360296,-0.00017974154434360296,-0.00017974154434360296,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.001414993816330395,-0.001414993816330395,-0.001414993816330395,-3.041642222371266e-05,-3.041642222371266e-05,-3.041642222371266e-05,-0.00013100567252389124,-0.00013100567252389124,-0.00013100567252389124,5.480689549840094e-06,5.480689549840094e-06,5.480689549840094e-06,-0.0001738682842856331,-0.0001738682842856331,-0.0001738682842856331,0.0018962495368794199,0.0018962495368794199,0.0018962495368794199,0.0,0.0,0.0,0.6428602773587595
2025-08-21 02:00:00,0.6429076652514064,0.6420680318509661,0.6435305153369949,0.6429076652514064,0.6429076652514064,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.0019066559984523457,-0.0019066559984523457,-0.0019066559984523457,-0.00036555203048466915,-0.00036555203048466915,-0.00036555203048466915,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.001463134840678494,-0.001463134840678494,-0.001463134840678494,-0.00015440853386286855,-0.00015440853386286855,-0.00015440853386286855,0.00012164812448647045,0.00012164812448647045,0.00012164812448647045,6.78836367943057e-06,6.78836367943057e-06,6.78836367943057e-06,-0.0001738682842856331,-0.0001738682842856331,-0.0001738682842856331,0.001752247464589477,0.001752247464589477,0.001752247464589477,0.0,0.0,0.0,0.6428083948214057
2025-08-21 03:00:00,0.6429354990396603,0.6413531739077785,0.6430432105989766,0.6429354990396603,0.6429354990396603,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.0027509920512304134,-0.0027509920512304134,-0.0027509920512304134,-0.0005251111122195513,-0.0005251111122195513,-0.0005251111122195513,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.0018407033087829078,-0.0018407033087829078,-0.0018407033087829078,-0.0011477275374750604,-0.0011477275374750604,-0.0011477275374750604,-0.00013100567252389124,-0.00013100567252389124,-0.00013100567252389124,-7.402444047182315e-06,-7.402444047182315e-06,-7.402444047182315e-06,-0.00021423218248743062,-0.00021423218248743062,-0.00021423218248743062,0.0016032645137553534,0.0016032645137553534,0.0016032645137553534,0.0,0.0,0.0,0.6421975842625922
2025-08-21 04:00:00,0.6429633328279143,0.6415110609399608,0.6430737350265293,0.6429633328279143,0.6429633328279143,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.002494050468935456,-0.002494050468935456,-0.002494050468935456,-0.0006475451018118672,-0.0006475451018118672,-0.0006475451018118672,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.0015798750943206248,-0.0015798750943206248,-0.0015798750943206248,-0.0010431196211725927,-0.0010431196211725927,-0.0010431196211725927,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-8.45466876040655e-06,-8.45466876040655e-06,-8.45466876040655e-06,-0.0002209594988543969,-0.0002209594988543969,-0.0002209594988543969,0.0014509308477628636,0.0014509308477628636,0.0014509308477628636,0.0,0.0,0.0,0.642292645159747
2025-08-21 05:00:00,0.6429911666161682,0.6415018616696682,0.6431097281889377,0.6429911666161682,0.6429911666161682,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.0022473710580974064,-0.0022473710580974064,-0.0022473710580974064,-0.000724510325202635,-0.000724510325202635,-0.000724510325202635,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.0012949410777983118,-0.0012949410777983118,-0.0012949410777983118,-0.0009504400969856071,-0.0009504400969856071,-0.0009504400969856071,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-3.3806328887339614e-06,-3.3806328887339614e-06,-3.3806328887339614e-06,-0.00018732291701956564,-0.00018732291701956564,-0.00018732291701956564,0.0012969309611117995,0.0012969309611117995,0.0012969309611117995,0.0,0.0,0.0,0.6423800420294086
2025-08-21 06:00:00,0.6430190004044222,0.6417249756612949,0.6431275044886826,0.6430190004044222,0.6430190004044222,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.00201935190584895,-0.00201935190584895,-0.00201935190584895,-0.000750761729608819,-0.000750761729608819,-0.000750761729608819,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.0011294197612757915,-0.0011294197612757915,-0.0011294197612757915,-0.0008763712280757099,-0.0008763712280757099,-0.0008763712280757099,0.00012164812448647045,0.00012164812448647045,0.00012164812448647045,-7.321709426963258e-06,-7.321709426963258e-06,-7.321709426963258e-06,-0.0002209594988543969,-0.0002209594988543969,-0.0002209594988543969,0.0011429806777732403,0.0011429806777732403,0.0011429806777732403,0.0,0.0,0.0,0.6424554770533617
2025-08-21 07:00:00,0.6430468341926762,0.6413618766136066,0.6428788453725368,0.6430468341926762,0.6430468341926762,-5.447864937943918e-06,-5.447864937943918e-06,-5.447864937943918e-06,-0.00220448137926504,-0.00220448137926504,-0.00220448137926504,-0.000724510325202635,-0.000724510325202635,-0.000724510325202635,-2.7089466231506247e-05,-2.7089466231506247e-05,-2.7089466231506247e-05,-0.0012001755482281887,-0.0012001755482281887,-0.0012001755482281887,-0.0012136778256830356,-0.0012136778256830356,-0.0012136778256830356,-4.678774018710402e-06,-4.678774018710402e-06,-4.678774018710402e-06,-8.165269057726266e-06,-8.165269057726266e-06,-8.165269057726266e-06,-0.00023441413158832946,-0.00023441413158832946,-0.00023441413158832946,0.0009908035535820044,0.0009908035535820044,0.0009908035535820044,0.0,0.0,0.0,0.6422663825091408
