Datetime,asset,category,interval,source,open,high,low,close,volume,dividends,stock_splits,symbol,assetcode,name,price_change,price_change_abs,hl_range,oc_range,ma_10,ma_20,ma_50,volatility_14,volatility_annualized,rsi,volume_change,volume_ma_20,volume_ratio,high_20,low_20,price_position,hour,day_of_week,day_of_month,month,williams_r,cci,adx,volatility_regime,momentum_5,momentum_10,momentum_20,momentum_50,resistance_level,support_level,price_position_enhanced,volume_roc,volume_ma_50,volume_ratio_50,volume_trend,trend_strength,market_regime,data_quality_flag,processing_timestamp,silver_processing_timestamp
2025-08-11 22:00:00+00:00,ETH,crypto,1h,yahoo_finance,4219.4462890625,4223.1962890625,4193.3662109375,4220.896484375,380092416,0.0,0.0,ETH-USD,ETH,Ethereum,0.0021064834269914,8.87255859375,29.830078125,1.4501953125,4272.966064453125,,,,,,7.012779552715655,,,,,,22,0,11,8,,,,normal,-0.017064363643144786,0.009723575720133937,,,,,,-0.8970404510887776,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-11 23:00:00+00:00,ETH,crypto,1h,yahoo_finance,4221.15185546875,4234.12646484375,4220.6015625,4228.01904296875,9375744,0.0,0.0,ETH-USD,ETH,Ethereum,0.0016874516160527,7.12255859375,13.52490234375,6.8671875,4268.3037109375,,,,,,-0.9753329884908832,,,,,,23,0,11,8,,,,normal,-0.016364907411572593,-0.010907002001720678,,,,,,inf,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 00:00:00+00:00,ETH,crypto,1h,yahoo_finance,4224.93115234375,4276.2041015625,4224.93115234375,4276.2041015625,0,0.0,0.0,ETH-USD,ETH,Ethereum,0.0113966039660777,48.18505859375,51.27294921875,51.27294921875,4267.993505859375,,,,,,-1.0,,,,,,0,1,12,8,,,,normal,0.004292775696793427,-0.0007248957356208452,,,,,,-1.0,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 01:00:00+00:00,ETH,crypto,1h,yahoo_finance,4274.939453125,4289.99169921875,4261.30712890625,4270.9716796875,412938240,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0012236136888527,-5.232421875,28.6845703125,3.9677734375,4262.58984375,,,,,63.519202755662015,inf,,,,,,1,1,12,8,-46.5005510739474,26.617472621058262,,normal,0.00573410845939093,-0.012493992458693981,,,,,,-0.4681266387756071,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 02:00:00+00:00,ETH,crypto,1h,yahoo_finance,4271.2607421875,4309.04443359375,4264.94775390625,4293.958984375,0,0.0,0.0,ETH-USD,ETH,Ethereum,0.0053822189448893,22.9873046875,44.0966796875,22.6982421875,4259.915625,,,0.008507773502554,0.7962839690360887,65.8582625690335,-1.0,,,,,,2,1,12,8,-34.78699830857383,48.5200717028033,,normal,0.01945265744865221,-0.006189316603072315,,,,,,-1.0,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 03:00:00+00:00,ETH,crypto,1h,yahoo_finance,4292.90234375,4302.71923828125,4280.095703125,4285.75146484375,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.001911410789231,-8.20751953125,22.62353515625,7.15087890625,4259.073388671875,,,0.0061238126715262,0.5731574610269676,52.03958137975426,,,,,,,3,1,12,8,-43.95728499122113,42.78925969905598,,normal,0.01536521464310514,-0.0019613466101644494,,,,,,-1.0,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 04:00:00+00:00,ETH,crypto,1h,yahoo_finance,4283.599609375,4318.625,4283.599609375,4310.5966796875,315138048,0.0,0.0,ETH-USD,ETH,Ethereum,0.0057971665057006,24.84521484375,35.025390625,26.9970703125,4260.296923828125,,,0.006302869971461,0.5899163060331478,55.34854916545506,inf,,,,,,4,1,12,8,-28.99262104399434,72.26950982140157,,normal,0.019531046544380537,0.0028465153644581243,,,,,,32.612057667103535,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 05:00:00+00:00,ETH,crypto,1h,yahoo_finance,4311.04052734375,4311.04052734375,4273.943359375,4285.65185546875,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0057868610942646,-24.94482421875,37.09716796875,25.388671875,4263.06953125,,,0.0057796134759722,0.5409421814955553,42.75888586634277,-1.0,,,,,,5,1,12,8,-44.017281285567655,44.07128665223736,,normal,0.002209378617544999,0.006511638681172771,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 06:00:00+00:00,ETH,crypto,1h,yahoo_finance,4285.220703125,4304.509765625,4278.13525390625,4293.17578125,1131700224,0.0,0.0,ETH-USD,ETH,Ethereum,0.0017556082563376,7.52392578125,26.37451171875,7.955078125,4267.725,,,0.0058131647179608,0.5440824056833191,44.99490363067481,inf,,,,,,6,1,12,8,-20.21079408411599,59.94003128015555,,normal,0.005198840738771748,0.010962759914822096,,,,,,1.7406040767742894,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 07:00:00+00:00,ETH,crypto,1h,yahoo_finance,4291.61572265625,4319.42919921875,4291.61572265625,4312.56591796875,0,0.0,0.0,ETH-USD,ETH,Ethereum,0.0045165019339377,19.39013671875,27.8134765625,20.9501953125,4277.77919921875,4273.340283203125,,0.0057062268007645,0.5340735650483436,53.43345566050291,-1.0,741128601.6,0.0,4358.73193359375,4170.00244140625,0.7553852601948681,7,1,12,8,-5.415965075193909,97.7089354657021,,normal,0.004333281631579977,0.023870232923439927,,,4358.73193359375,4170.00244140625,0.7553852601948681,,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 08:00:00+00:00,ETH,crypto,1h,yahoo_finance,4314.38427734375,4329.5009765625,4297.0419921875,4310.83642578125,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0004010355367076,-1.7294921875,32.458984375,3.5478515625,4286.773193359375,4279.86962890625,,0.0057059341867827,0.5340461778802759,52.350435606583325,,741128601.6,0.0,4358.73193359375,4172.533203125,0.7427721032687794,8,1,12,8,-13.644183954653837,100.54775933589922,,normal,0.0058531067756200095,0.021308255660661635,0.031239023818175893,,4358.73193359375,4172.533203125,0.7427721032687794,,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 09:00:00+00:00,ETH,crypto,1h,yahoo_finance,4310.5712890625,4316.197265625,4287.9677734375,4287.9677734375,230395904,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0053049223132156,-22.86865234375,28.2294921875,22.603515625,4292.76806640625,4280.535888671875,,0.0052614130886409,0.4924412827520252,56.061459889107375,inf,587153817.6,0.3923944579663072,4358.73193359375,4192.7060546875,0.5737763255798907,9,1,12,8,-30.36165564899556,56.81990676442896,,normal,-0.005249599517540671,0.014178916854323376,0.003117265378090428,,4358.73193359375,4192.7060546875,0.5737763255798907,-0.2689048324625023,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 10:00:00+00:00,ETH,crypto,1h,yahoo_finance,4289.83935546875,4297.4794921875,4275.80029296875,4277.8974609375,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.002348504707144,-10.0703125,21.67919921875,11.94189453125,4292.93740234375,4280.4654541015625,,0.0052478287798467,0.4911698611139188,56.34210578427295,-1.0,461617971.2,0.0,4358.73193359375,4192.7060546875,0.5131212483934816,10,1,12,8,-37.72326846471252,20.164863323654984,,normal,-0.001809385081374515,0.00039599591946082313,-0.00032918687191341167,,4358.73193359375,4192.7060546875,0.5131212483934816,,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 11:00:00+00:00,ETH,crypto,1h,yahoo_finance,4277.23486328125,4293.58154296875,4258.93603515625,4293.58154296875,0,0.0,0.0,ETH-USD,ETH,Ethereum,0.0036663062110453,15.68408203125,34.6455078125,16.3466796875,4295.198388671875,4278.894116210938,,0.0046610315489085,0.4362486495971133,67.9118338423527,,409777152.0,0.0,4358.73193359375,4192.7060546875,0.6075889430358713,11,1,12,8,-26.38520250785498,5.987530739455625,,normal,9.451318544240195e-05,0.005293845283212972,-0.007266288438526947,,4358.73193359375,4192.7060546875,0.6075889430358713,-1.0,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 12:00:00+00:00,ETH,crypto,1h,yahoo_finance,4289.9287109375,4410.6953125,4280.36572265625,4401.5,4226240512,0.0,0.0,ETH-USD,ETH,Ethereum,0.0251348334604193,107.91845703125,130.32958984375,111.5712890625,4305.952490234375,4282.934057617187,,0.0078851064857786,0.7380055295175731,77.63973205878925,inf,612316569.6,6.902051523382457,4410.6953125,4192.7060546875,0.9578175888469276,12,1,12,8,-4.837251356238698,258.355774144538,,normal,0.020622080618106553,0.025044723532833935,0.018700397206580455,,4410.6953125,4192.7060546875,0.9578175888469275,inf,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 13:00:00+00:00,ETH,crypto,1h,yahoo_finance,4405.84912109375,4425.29931640625,4360.326171875,4378.6220703125,1577664512,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0051977575116437,-22.8779296875,64.97314453125,27.22705078125,4315.23955078125,4287.156469726562,,0.0081840486690783,0.7659849847955894,71.98806904781934,-0.6266978872782146,506616422.4,3.1141203526844063,4425.29931640625,4192.7060546875,0.799318149851685,13,1,12,8,-23.29573977590081,242.71610377518718,,normal,0.015724476142461308,0.02166961995593364,0.019665771710124957,,4425.29931640625,4192.7060546875,0.799318149851685,inf,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 14:00:00+00:00,ETH,crypto,1h,yahoo_finance,4383.11376953125,4420.861328125,4378.48046875,4413.443359375,56115200,0.0,0.0,ETH-USD,ETH,Ethereum,0.007952567840598,34.8212890625,42.380859375,30.32958984375,4325.52421875,4292.910571289062,,0.0079454386739855,0.7436523129294322,70.85059347181009,-0.9644314747697132,509422182.4,0.1101546064123649,4425.29931640625,4192.7060546875,0.9490270829703308,14,1,12,8,-7.126546760900703,195.6778365749993,,normal,0.029262250223702324,0.023859035611505153,0.0267734660874126,,4425.29931640625,4192.7060546875,0.9490270829703307,-0.7564401144909243,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 15:00:00+00:00,ETH,crypto,1h,yahoo_finance,4416.00634765625,4474.66552734375,4416.00634765625,4469.4287109375,1328582656,0.0,0.0,ETH-USD,ETH,Ethereum,0.0126851863734869,55.9853515625,58.6591796875,53.42236328125,4343.901904296875,4303.4857177734375,,0.0083327140151774,0.7798992987831933,76.12277007797496,22.67598540145985,524603187.2,2.53254781598094,4474.66552734375,4192.7060546875,0.9814270598646124,15,1,12,8,-2.427492112065258,193.91860842217005,37.892000979203985,normal,0.04477228632731789,0.04288189093900385,0.04967276099993678,,4474.66552734375,4192.7060546875,0.9814270598646123,inf,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 16:00:00+00:00,ETH,crypto,1h,yahoo_finance,4472.3193359375,4484.21826171875,4443.97509765625,4463.44677734375,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0013384112334337,-5.98193359375,40.2431640625,8.87255859375,4360.92900390625,4314.327001953125,,0.0083957264470378,0.785796939255797,73.3551334584822,-1.0,485783961.6,0.0,4484.21826171875,4192.7060546875,0.928745747608527,16,1,12,8,-9.220205558132378,153.1340261248559,39.318290726573835,normal,0.03956259655838479,0.03966084893085231,0.0510584012105213,,4484.21826171875,4192.7060546875,0.928745747608527,,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 17:00:00+00:00,ETH,crypto,1h,yahoo_finance,4465.2109375,4501.62158203125,4465.2109375,4501.62158203125,1804693504,0.0,0.0,ETH-USD,ETH,Ethereum,0.0085527635013535,38.1748046875,36.41064453125,36.41064453125,4379.8345703125,4328.806884765625,,0.0084096722433882,0.7871021942753276,77.47722775230955,inf,573646848.0,3.146000906815756,4501.62158203125,4193.3662109375,1.0,17,1,12,8,-0.0,142.4945821593121,40.80411125333354,normal,0.022747150296773766,0.04383832448213254,0.06875498842193428,,4501.62158203125,4193.3662109375,1.0,-0.5729789871457274,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 18:00:00+00:00,ETH,crypto,1h,yahoo_finance,4500.32080078125,4513.30859375,4479.43994140625,4487.53515625,885460992,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0031291892320486,-14.08642578125,33.86865234375,12.78564453125,4397.504443359375,4342.138818359375,,0.0085630822738585,0.801460586387697,73.15599383478134,-0.509356580473401,598915276.8,1.478441152363005,4513.30859375,4220.6015625,0.9119480068861516,18,1,12,8,-10.132161127160694,119.70900912115434,42.29014806556035,normal,0.024873826557432643,0.040989430592167864,0.06317109951927247,,4513.30859375,4220.6015625,0.9119480068861516,-0.4387520380505333,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 19:00:00+00:00,ETH,crypto,1h,yahoo_finance,4488.92236328125,4517.21337890625,4483.98046875,4517.21337890625,0,0.0,0.0,ETH-USD,ETH,Ethereum,0.0066134796994103,29.67822265625,33.23291015625,28.291015625,4420.42900390625,4356.59853515625,,0.0082289804731344,0.7701903712294264,79.9336740104122,-1.0,598446489.6,0.0,4517.21337890625,4224.93115234375,1.0,19,1,12,8,-0.0,110.01521439364963,43.706387505875696,normal,0.023512258135322428,0.05346252993990497,0.06839948756106806,,4517.21337890625,4224.93115234375,1.0,-1.0,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 20:00:00+00:00,ETH,crypto,1h,yahoo_finance,4512.53466796875,4629.3486328125,4506.38525390625,4621.9443359375,3690147840,0.0,0.0,ETH-USD,ETH,Ethereum,0.0231848593914791,104.73095703125,122.96337890625,109.40966796875,4454.83369140625,4373.885546875,,0.0096843736425307,0.906407708125737,83.96383072310306,inf,782953881.6,4.713110090800015,4629.3486328125,4258.93603515625,0.9800106774935572,20,1,12,8,-1.9989322506442746,147.62828840893192,45.80818683885401,high,0.0341241878691938,0.08042429210647839,0.08085213571743877,,4629.3486328125,4258.93603515625,0.9800106774935573,1.7775071602319636,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 21:00:00+00:00,ETH,crypto,1h,yahoo_finance,4619.72021484375,4619.72021484375,4580.33740234375,4585.501953125,1050968064,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0078846433803075,-36.4423828125,39.3828125,34.21826171875,4484.025732421875,4389.612060546875,,0.0103111340430561,0.9650692673709604,77.23639113541769,-0.7151962171792011,814855372.8,1.2897602434511433,4629.3486328125,4258.93603515625,0.8816274609315784,21,1,12,8,-11.837253906842164,128.16119004626165,47.75985764804817,high,0.02734549819229315,0.0679899536633477,0.07364372724206714,,4629.3486328125,4258.93603515625,0.8816274609315784,inf,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 22:00:00+00:00,ETH,crypto,1h,yahoo_finance,4587.662109375,4587.662109375,4563.86962890625,4574.0146484375,1490087936,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0025051357092261,-11.4873046875,23.79248046875,13.6474609375,4501.277197265625,4403.61484375,,0.0104020857254837,0.9735818784145208,75.76096775272791,0.4178241823340505,889359769.6,1.6754613677546766,4629.3486328125,4258.93603515625,0.8506152740886231,22,1,12,8,-14.93847259113768,98.98148165922277,48.98863858862318,high,0.016081553077498922,0.039194512879132004,0.06522085215102802,,4629.3486328125,4258.93603515625,0.8506152740886231,-0.17432631485772776,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-12 23:00:00+00:00,ETH,crypto,1h,yahoo_finance,4574.58056640625,4613.380859375,4574.58056640625,4589.17626953125,869830656,0.0,0.0,ETH-USD,ETH,Ethereum,0.0033147294573989,15.16162109375,38.80029296875,14.595703125,4522.3326171875,4418.786083984375,,0.0100391511878193,0.9396130669428792,79.93518713525779,-0.4162554873540027,932851302.4,0.932442988247041,4629.3486328125,4258.93603515625,0.8915469842671746,23,1,12,8,-10.845301573282539,100.84359068669569,50.313649381317134,high,0.022649652814349386,0.04808686290747244,0.07079850690748413,,4629.3486328125,4258.93603515625,0.8915469842671746,-0.017652201668077572,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 00:00:00+00:00,ETH,crypto,1h,yahoo_finance,4587.6591796875,4633.4443359375,4583.474609375,4617.73046875,1751216128,0.0,0.0,ETH-USD,ETH,Ethereum,0.0062220750613413,28.55419921875,49.9697265625,30.0712890625,4542.761328125,4434.1427734375,,0.0098216235499261,0.9192535955929856,82.57695613018463,1.013283983405616,1004655206.4,1.7431016301355426,4633.4443359375,4258.93603515625,0.9580413380565402,0,2,13,8,-4.195866194345972,104.44320153853437,51.678901835401696,high,0.022252012781403874,0.046287465985273224,0.07125087589608725,,4633.4443359375,4258.93603515625,0.9580413380565402,inf,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 01:00:00+00:00,ETH,crypto,1h,yahoo_finance,4613.6591796875,4613.6591796875,4568.30419921875,4581.4521484375,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0078563096217957,-36.2783203125,45.35498046875,32.20703125,4553.963671875,4448.932788085937,,0.0104514551650668,0.9782026047759452,76.54755161057041,-1.0,1004655206.4,0.0,4633.4443359375,4258.93603515625,0.8611721358604316,1,2,13,8,-14.725385663216269,74.48880604769244,52.39929442311986,high,-0.008760855725837402,0.025064375056673027,0.06902107379331124,,4633.4443359375,4258.93603515625,0.8611721358604316,-1.0,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 02:00:00+00:00,ETH,crypto,1h,yahoo_finance,4583.15576171875,4621.99072265625,4573.04150390625,4620.1318359375,1065086976,0.0,0.0,ETH-USD,ETH,Ethereum,0.008442669757708,38.6796875,48.94921875,36.97607421875,4569.632177734375,4465.280590820313,,0.0087549086499088,0.8194145514340422,73.11409875467436,inf,1001324544.0,1.0636780875711762,4633.4443359375,4258.93603515625,0.9644533913608078,2,2,13,8,-4.874263872451041,78.16870455953674,53.139383159406215,normal,0.007552037523154809,0.035104049943885496,0.0761571552964233,,4633.4443359375,4258.93603515625,0.9644533913608078,0.013434196988120872,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 03:00:00+00:00,ETH,crypto,1h,yahoo_finance,4621.705078125,4647.14111328125,4609.74609375,4647.14111328125,2286391296,0.0,0.0,ETH-USD,ETH,Ethereum,0.0058459971063291,27.00927734375,37.39501953125,25.43603515625,4584.184130859375,4482.009350585938,,0.0084009191406654,0.7862829487494146,78.14241543105064,1.146670973845426,1115644108.8,2.049391269102178,4647.14111328125,4258.93603515625,1.0,3,2,13,8,-0.0,96.23427748189357,54.034302311939186,normal,0.01598737005985118,0.032326024877536996,0.07758146812746869,,4647.14111328125,4258.93603515625,1.0,0.5344002462952628,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 04:00:00+00:00,ETH,crypto,1h,yahoo_finance,4646.525390625,4676.5654296875,4646.525390625,4674.79052734375,2204594176,0.0,0.0,ETH-USD,ETH,Ethereum,0.0059497685541503,27.6494140625,30.0400390625,28.26513671875,4602.90966796875,4500.207055664063,,0.0083507083648248,0.7815834776289479,77.80881275620743,-0.0357756435405883,1225873817.6,1.7983858895984306,4676.5654296875,4258.93603515625,0.9957500540742776,4,2,13,8,-0.6811899742328414,121.69941078890774,55.08493847248566,normal,0.01865569173729842,0.041727889492509274,0.08442772251478803,,4676.5654296875,4258.93603515625,0.9957500540742776,1.534509632182934,,,1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 05:00:00+00:00,ETH,crypto,1h,yahoo_finance,4673.3115234375,4673.3115234375,4623.7822265625,4630.23583984375,0,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0095308414867769,-44.5546875,49.529296875,43.07568359375,4614.2119140625,4517.320458984375,,0.0087072107477519,0.8149502724034844,67.53739569410348,-1.0,1214354022.4,0.0,4676.5654296875,4258.93603515625,0.8890653041897335,5,2,13,8,-19.91896629543713,90.84383408180423,55.224267371450836,normal,0.00270812061864123,0.02502039453466476,0.07982057806648735,,4676.5654296875,4258.93603515625,0.8890653041897335,-1.0,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 06:00:00+00:00,ETH,crypto,1h,yahoo_finance,4631.474609375,4645.58935546875,4611.37841796875,4621.6884765625,695697408,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0018459887523868,-8.54736328125,34.2109375,9.7861328125,4614.186328125,4534.510009765625,,0.0087257422128386,0.8166847224998476,67.1615835221177,inf,1249138892.8,0.5569415955343153,4676.5654296875,4258.93603515625,0.8685989208527952,6,2,13,8,-25.96441294293226,65.56091250985605,54.914450449122924,normal,0.008782439894897243,-5.5357519780252495e-05,0.08036448249735706,,4676.5654296875,4258.93603515625,0.8685989208527952,inf,,,0,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
2025-08-13 07:00:00+00:00,ETH,crypto,1h,yahoo_finance,4622.16943359375,4629.984375,4615.203125,4625.94677734375,506454016,0.0,0.0,ETH-USD,ETH,Ethereum,0.0009213733904491,4.25830078125,14.78125,3.77734375,4618.230810546875,4551.128271484375,,0.0085570741922424,0.8008982607599461,64.55395787081389,-0.272019688191795,1274461593.6,0.3973866443235909,4676.5654296875,4280.36572265625,0.8722395513034605,7,2,13,8,-25.6783903416536,54.382325101119164,54.6267633069613,normal,0.0012586094104543033,0.008820151999103798,0.07740978738817428,,4676.5654296875,4280.36572265625,0.8722395513034605,-0.5244951563467433,,,-1,,sideways,1,2025-09-11 12:47:24.097684,2025-09-13T15:30:02.412607
