Datetime,asset,category,interval,source,open,high,low,close,volume,dividends,stock_splits,symbol,assetcode,name,price_change,price_change_abs,hl_range,oc_range,ma_10,ma_20,ma_50,volatility_14,volatility_annualized,rsi,volume_change,volume_ma_20,volume_ratio,high_20,low_20,price_position,hour,day_of_week,day_of_month,month,williams_r,cci,adx,volatility_regime,momentum_5,momentum_10,momentum_20,momentum_50,resistance_level,support_level,price_position_enhanced,volume_roc,volume_ma_50,volume_ratio_50,volume_trend,trend_strength,market_regime,data_quality_flag,processing_timestamp,silver_processing_timestamp
2024-09-11 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2389.603759765625,2389.71826171875,2279.0537109375,2339.841552734375,15355180967,0.0,0.0,ETH-USD,ETH,Ethereum,,,110.66455078125,49.76220703125,,,,,,,,,,,,,0,2,11,9,,,,normal,,,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-12 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2339.8408203125,2390.186767578125,2316.15771484375,2361.78173828125,12162634681,0.0,0.0,ETH-USD,ETH,Ethereum,0.0093767825950588,21.940185546875,74.029052734375,21.94091796875,,,,,,,-0.2079132960309057,,,,,,0,3,12,9,,,,normal,,,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-13 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2361.740966796875,2462.802978515625,2338.14404296875,2441.607177734375,13759640866,0.0,0.0,ETH-USD,ETH,Ethereum,0.03379882152498,79.825439453125,124.658935546875,79.8662109375,,,,,,,0.1313042960580557,,,,,,0,4,13,9,,,,normal,,,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-14 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2441.580810546875,2442.632080078125,2386.979736328125,2418.595703125,8170291680,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0094247243451863,-23.011474609375,55.65234375,22.985107421875,,,,,,,-0.406213304579137,,,,,,0,5,14,9,,,,normal,,,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-15 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2418.26611328125,2430.38330078125,2286.628173828125,2320.897216796875,10155470375,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0403947159096873,-97.698486328125,143.755126953125,97.368896484375,,,,,,,0.2429752538528711,,,,,,0,6,15,9,,,,normal,,,,,,,,,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-16 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2320.89453125,2334.789794921875,2253.715087890625,2295.28369140625,16819033263,0.0,0.0,ETH-USD,ETH,Ethereum,-0.011036044683605,-25.613525390625,81.07470703125,25.61083984375,,,,,,,0.6561550220661245,,,,,,0,0,16,9,,,,normal,-0.019043110537144692,,,,,,,0.09533279348162571,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-17 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2295.284423828125,2392.149169921875,2263.79296875,2341.707763671875,15356783863,0.0,0.0,ETH-USD,ETH,Ethereum,0.0202258537536954,46.424072265625,128.356201171875,46.42333984375,,,,,,,-0.0869401574475023,,,,,,0,1,17,9,,,,normal,-0.008499504541001124,,,,,,,0.2626198406657545,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-18 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2341.73291015625,2369.72900390625,2278.66455078125,2369.72900390625,18159056422,0.0,0.0,ETH-USD,ETH,Ethereum,0.0119661559264923,28.021240234375,91.064453125,27.99609375,,,,,,,0.1824778276492957,,,,,,0,2,18,9,,,,normal,-0.029438877180408052,,,,,,,0.3197333127255475,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-19 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2369.374755859375,2492.20458984375,2369.374755859375,2464.752197265625,18437147349,0.0,0.0,ETH-USD,ETH,Ethereum,0.0400987594795603,95.023193359375,122.829833984375,95.37744140625,,,,,,,0.0153141727487056,,,,,,0,3,19,9,,,,normal,0.019084005681887062,,,,,,,1.2566082180556863,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-20 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2464.7822265625,2571.99267578125,2439.3779296875,2561.072021484375,19112788620,0.0,0.0,ETH-USD,ETH,Ethereum,0.0390789079427971,96.31982421875,132.61474609375,96.289794921875,2391.526806640625,,,,,,0.0366456512068091,,,,,,0,4,20,9,,,,normal,0.10348360235399423,,,,,,,0.8820190413878293,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-21 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2560.879638671875,2621.62255859375,2530.837890625,2615.857177734375,10797825021,0.0,0.0,ETH-USD,ETH,Ethereum,0.021391493792606,54.78515625,90.78466796875,54.9775390625,2419.128369140625,,,,,,-0.435047117629871,,,,,,0,5,21,9,,,,normal,0.13966617178015128,0.11796338289549735,,,,,,-0.3579996631106015,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-22 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2615.84814453125,2632.039306640625,2528.522216796875,2582.862548828125,13180663011,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0126133143610031,-32.99462890625,103.51708984375,32.985595703125,2441.2364501953125,,,,,,0.2206775888075396,,,,,,0,6,22,9,,,,normal,0.10298244251371114,0.09360763823492135,,,,,,-0.14170420521728222,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-23 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2582.77490234375,2701.677734375,2541.910400390625,2648.54638671875,19912841456,0.0,0.0,ETH-USD,ETH,Ethereum,0.0254306362219802,65.683837890625,159.767333984375,65.771484375,2461.93037109375,,,,,,0.5107617453979076,,,,,,0,0,23,9,,,,normal,0.11765791883920018,0.08475532463678248,,,,,,0.09657908391513459,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-24 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2648.482177734375,2671.27587890625,2593.152099609375,2654.35498046875,16658812503,0.0,0.0,ETH-USD,ETH,Ethereum,0.0021931251720292,5.80859375,78.123779296875,5.872802734375,2485.506298828125,,,,,73.36133012188722,-0.1634135921882469,,,,,,0,1,24,9,-10.563995520081969,122.88457256598699,,normal,0.07692569801275306,0.09747775415259863,,,,,,-0.09645390430187417,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-25 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2654.361572265625,2672.4619140625,2557.724365234375,2579.388671875,14119729962,0.0,0.0,ETH-USD,ETH,Ethereum,-0.0282427592184791,-74.96630859375,114.737548828125,74.972900390625,2511.3554443359376,,,0.0249382485211073,0.4764445690158368,66.01002583638652,-0.1524167788395931,,,,,,0,2,25,9,-27.29894187824106,82.86481941614188,,normal,0.007151946621168692,0.1113756581753651,,,,,,-0.26124176629961604,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
2024-09-26 00:00:00+00:00,ETH,crypto,1d,yahoo_finance,2579.217529296875,2665.99267578125,2559.954345703125,2632.199951171875,17336033595,0.0,0.0,ETH-USD,ETH,Ethereum,0.0204743394714863,52.811279296875,106.038330078125,52.982421875,2545.0470703125,,,0.0251853451941232,0.481165344325325,67.35704138017276,0.2277878997442544,,,,,,0,3,26,9,-15.509726926650881,78.98449777560397,,normal,0.006247578643286067,0.1467863258154405,,,,,,0.6055116249137447,,,0,,sideways,1,2025-09-11 12:47:24.018835,2025-09-15T14:50:02.492323
