,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2024-09-10 23:00:00,148.95117910372926,141.55042060390076,142.55274510618813,148.95117910372926,148.95117910372926,-6.901580537498983,-6.901580537498983,-6.901580537498983,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.8680621663355041,-0.8680621663355041,-0.8680621663355041,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,-0.0010864848797622825,-0.0010864848797622825,-0.0010864848797622825,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.0335183711634786,-6.0335183711634786,-6.0335183711634786,0.0,0.0,0.0,142.0495985662303
1,2024-09-11 23:00:00,148.96629685163416,141.4427848850584,142.4895837813772,148.96629685163416,148.96629685163416,-6.9935142319125205,-6.9935142319125205,-6.9935142319125205,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.8448933387326,-0.8448933387326,-0.8448933387326,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,0.022082342723141784,0.022082342723141784,0.022082342723141784,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.14862089317992,-6.14862089317992,-6.14862089317992,0.0,0.0,0.0,141.97278261972164
2,2024-09-12 23:00:00,148.98141459953908,141.32373126247344,142.34738305215308,148.98141459953908,148.98141459953908,-7.155235697479838,-7.155235697479838,-7.155235697479838,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.9366778090757593,-0.9366778090757593,-0.9366778090757593,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,-0.06970212762001742,-0.06970212762001742,-0.06970212762001742,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.218557888404078,-6.218557888404078,-6.218557888404078,0.0,0.0,0.0,141.82617890205924
3,2024-09-15 23:00:00,149.0267678432538,141.2576162788584,142.279448650348,149.0267678432538,149.0267678432538,-7.264260445109525,-7.264260445109525,-7.264260445109525,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-1.050994925886157,-1.050994925886157,-1.050994925886157,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,-0.18401924443041512,-0.18401924443041512,-0.18401924443041512,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.213265519223368,-6.213265519223368,-6.213265519223368,0.0,0.0,0.0,141.76250739814427
4,2024-09-16 23:00:00,149.04188559115872,141.29064764970315,142.2982249755028,149.04188559115872,149.04188559115872,-7.268507596152112,-7.268507596152112,-7.268507596152112,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-1.1092619421847525,-1.1092619421847525,-1.1092619421847525,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,-0.2422862607290108,-0.2422862607290108,-0.2422862607290108,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.159245653967359,-6.159245653967359,-6.159245653967359,0.0,0.0,0.0,141.7733779950066
5,2024-09-17 23:00:00,149.0570033390636,141.49675009719573,142.48960413130226,149.0570033390636,149.0570033390636,-7.076575047223175,-7.076575047223175,-7.076575047223175,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.9878086323736798,-0.9878086323736798,-0.9878086323736798,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,-0.12083295091793794,-0.12083295091793794,-0.12083295091793794,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.088766414849494,-6.088766414849494,-6.088766414849494,0.0,0.0,0.0,141.98042829184044
6,2024-09-18 23:00:00,149.07212108696854,141.74055068438125,142.76069611482754,149.07212108696854,149.07212108696854,-6.82386102364953,-6.82386102364953,-6.82386102364953,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.8165273824876792,-0.8165273824876792,-0.8165273824876792,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,0.050448298968062535,0.050448298968062535,0.050448298968062535,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-6.00733364116185,-6.00733364116185,-6.00733364116185,0.0,0.0,0.0,142.248260063319
7,2024-09-19 23:00:00,149.08723883487346,141.9766486812223,142.98442717863418,149.08723883487346,149.08723883487346,-6.602186950117992,-6.602186950117992,-6.602186950117992,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.6820895448640159,-0.6820895448640159,-0.6820895448640159,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,0.184886136591726,0.184886136591726,0.184886136591726,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-5.9200974052539745,-5.9200974052539745,-5.9200974052539745,0.0,0.0,0.0,142.48505188475548
8,2024-09-22 23:00:00,149.13259207858817,142.55416830904934,143.5636378266306,149.13259207858817,149.13259207858817,-6.094679291268321,-6.094679291268321,-6.094679291268321,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.42689665275815236,-0.42689665275815236,-0.42689665275815236,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,0.4400790286975894,0.4400790286975894,0.4400790286975894,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-5.667782638510167,-5.667782638510167,-5.667782638510167,0.0,0.0,0.0,143.03791278731984
9,2024-09-23 23:00:00,149.1477098264931,142.74800476827684,143.75968217700282,149.1477098264931,149.1477098264931,-5.905585161196343,-5.905585161196343,-5.905585161196343,-0.09950475332390103,-0.09950475332390103,-0.09950475332390103,-0.0330989500203079,-0.0330989500203079,-0.0330989500203079,0.029343546752787334,0.029343546752787334,0.029343546752787334,-0.30697348331577223,-0.30697348331577223,-0.30697348331577223,0.07729332404954425,0.07729332404954425,0.07729332404954425,-0.8692345779269257,-0.8692345779269257,-0.8692345779269257,0.5600021981399695,0.5600021981399695,0.5600021981399695,0.010076468024854963,0.010076468024854963,0.010076468024854963,0.018149260988206302,0.018149260988206302,0.018149260988206302,0.0,0.0,0.0,-5.59861167788057,-5.59861167788057,-5.59861167788057,0.0,0.0,0.0,143.24212466529676
