,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,adx,adx_lower,adx_upper,cci,cci_lower,cci_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,momentum_10,momentum_10_lower,momentum_10_upper,rsi,rsi_lower,rsi_upper,volatility_14,volatility_14_lower,volatility_14_upper,volume,volume_lower,volume_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13,2024-09-24,63012.79062232872,64465.302762458516,67137.45407110397,63012.79062232872,63012.79062232872,2727.333495919342,2727.333495919342,2727.333495919342,-272.6240455555185,-272.6240455555185,-272.6240455555185,943.0712548479995,943.0712548479995,943.0712548479995,3627.7504377844607,3627.7504377844607,3627.7504377844607,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,739.9441427668004,739.9441427668004,739.9441427668004,2134.303242134754,2134.303242134754,2134.303242134754,161.81119031088588,161.81119031088588,161.81119031088588,-38.65430603707007,-38.65430603707007,-38.65430603707007,-900.4169418651186,-900.4169418651186,-900.4169418651186,0.0,0.0,0.0,65740.12411824806
14,2024-09-25,63190.68807814487,63597.9307826118,66380.26038044284,63190.68807814487,63190.68807814487,1875.4843662089313,1875.4843662089313,1875.4843662089313,-272.6240455555185,-272.6240455555185,-272.6240455555185,665.6461185011366,665.6461185011366,665.6461185011366,2944.375123003253,2944.375123003253,2944.375123003253,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,669.2787287681161,669.2787287681161,669.2787287681161,1496.3013698350014,1496.3013698350014,1496.3013698350014,475.80588221941207,475.80588221941207,475.80588221941207,-49.931890081504164,-49.931890081504164,-49.931890081504164,-1068.8907567943218,-1068.8907567943218,-1068.8907567943218,0.0,0.0,0.0,65066.172444353804
15,2024-09-26,63368.58553396102,64821.07070124977,67652.83928220911,63368.58553396102,63368.58553396102,2905.0608484050554,2905.0608484050554,2905.0608484050554,-272.6240455555185,-272.6240455555185,-272.6240455555185,918.1534956877282,918.1534956877282,918.1534956877282,4149.111797919278,4149.111797919278,4149.111797919278,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,1470.2442545109611,1470.2442545109611,1470.2442545109611,1726.9821421567233,1726.9821421567233,1726.9821421567233,369.0190319536646,369.0190319536646,369.0190319536646,-22.56204015089092,-22.56204015089092,-22.56204015089092,-1244.050949514222,-1244.050949514222,-1244.050949514222,0.0,0.0,0.0,66273.64638236607
16,2024-09-27,63546.48298977717,64619.26560061653,67408.27310431897,63546.48298977717,63546.48298977717,2505.6412074221143,2505.6412074221143,2505.6412074221143,-272.6240455555185,-272.6240455555185,-272.6240455555185,1264.3440665517023,1264.3440665517023,1264.3440665517023,3927.412489915322,3927.412489915322,3927.412489915322,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,1030.547476693492,1030.547476693492,1030.547476693492,1374.346229703369,1374.346229703369,1374.346229703369,604.6335166303604,604.6335166303604,604.6335166303604,-33.733713424692226,-33.733713424692226,-33.733713424692226,-1421.771282493208,-1421.771282493208,-1421.771282493208,0.0,0.0,0.0,66052.12419719929
17,2024-09-28,63724.380414047846,64639.58651873885,67470.04299281503,63724.380414047846,63724.380414047846,2278.357218725346,2278.357218725346,2278.357218725346,-272.6240455555185,-272.6240455555185,-272.6240455555185,1214.0329864200555,1214.0329864200555,1214.0329864200555,3877.4403613427316,3877.4403613427316,3877.4403613427316,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,696.7864101993774,696.7864101993774,696.7864101993774,1699.8822489862985,1699.8822489862985,1699.8822489862985,652.217311942154,652.217311942154,652.217311942154,-72.75350996624474,-72.75350996624474,-72.75350996624474,-1599.0831426173856,-1599.0831426173856,-1599.0831426173856,0.0,0.0,0.0,66002.73763277319
18,2024-09-29,63902.27783831852,64561.27989326244,67341.05299477417,63902.27783831852,63902.27783831852,2003.3311928747733,2003.3311928747733,2003.3311928747733,-272.6240455555185,-272.6240455555185,-272.6240455555185,1100.7989278068455,1100.7989278068455,1100.7989278068455,3777.441922196344,3777.441922196344,3777.441922196344,-297.9090190423076,-297.9090190423076,-297.9090190423076,257.8079783589172,257.8079783589172,257.8079783589172,306.2645596838216,306.2645596838216,306.2645596838216,2035.5856031713374,2035.5856031713374,2035.5856031713374,721.3282426859934,721.3282426859934,721.3282426859934,-73.81032491274522,-73.81032491274522,-73.81032491274522,-1774.1107293215705,-1774.1107293215705,-1774.1107293215705,0.0,0.0,0.0,65905.6090311933
19,2024-09-30,64080.1752625892,63956.661819409244,66645.98219771539,64080.1752625892,64080.1752625892,1230.1579325098548,1230.1579325098548,1230.1579325098548,-272.6240455555185,-272.6240455555185,-272.6240455555185,-46.400099217863534,-46.400099217863534,-46.400099217863534,3176.129027444891,3176.129027444891,3176.129027444891,1790.328876277706,1790.328876277706,1790.328876277706,257.8079783589172,257.8079783589172,257.8079783589172,-306.10355861743943,-306.10355861743943,-306.10355861743943,1304.4853030615582,1304.4853030615582,1304.4853030615582,470.640090683643,470.640090683643,470.640090683643,-22.0055175461116,-22.0055175461116,-22.0055175461116,-1945.9710949350365,-1945.9710949350365,-1945.9710949350365,0.0,0.0,0.0,65310.333195099054
20,2024-10-01,64258.07268685987,59502.229200078,62364.532035695025,64258.07268685987,64258.07268685987,-3311.551954025594,-3311.551954025594,-3311.551954025594,-272.6240455555185,-272.6240455555185,-272.6240455555185,-1991.2280217454152,-1991.2280217454152,-1991.2280217454152,-1196.9080733494022,-1196.9080733494022,-1196.9080733494022,1779.2541240625972,1779.2541240625972,1779.2541240625972,257.8079783589172,257.8079783589172,257.8079783589172,-946.3770969284897,-946.3770969284897,-946.3770969284897,-361.2259850727543,-361.2259850727543,-361.2259850727543,329.0733141389766,329.0733141389766,329.0733141389766,8.41165939228456,8.41165939228456,8.41165939228456,-2114.6438806761917,-2114.6438806761917,-2114.6438806761917,0.0,0.0,0.0,60946.52073283428
21,2024-10-02,64435.97011113053,58403.30869088317,61132.74127169958,64435.97011113053,64435.97011113053,-4724.246385206708,-4724.246385206708,-4724.246385206708,-272.6240455555185,-272.6240455555185,-272.6240455555185,-2617.5929050389273,-2617.5929050389273,-2617.5929050389273,-2443.4300268561688,-2443.4300268561688,-2443.4300268561688,1771.31132983186,1771.31132983186,1771.31132983186,257.8079783589172,257.8079783589172,257.8079783589172,-1052.360504404742,-1052.360504404742,-1052.360504404742,-935.1207435554796,-935.1207435554796,-935.1207435554796,418.6850620737028,418.6850620737028,418.6850620737028,-13.536198565980747,-13.536198565980747,-13.536198565980747,-2280.816358350539,-2280.816358350539,-2280.816358350539,0.0,0.0,0.0,59711.723725923825
22,2024-10-03,64613.86753540121,58116.38891565281,60990.00641921216,64613.86753540121,64613.86753540121,-5074.663158987231,-5074.663158987231,-5074.663158987231,-272.6240455555185,-272.6240455555185,-272.6240455555185,-2458.9510237975314,-2458.9510237975314,-2458.9510237975314,-2628.9531878682483,-2628.9531878682483,-2628.9531878682483,1770.715085980338,1770.715085980338,1770.715085980338,257.8079783589172,257.8079783589172,257.8079783589172,-949.9900346916569,-949.9900346916569,-949.9900346916569,-1466.2116535295224,-1466.2116535295224,-1466.2116535295224,514.6416407091947,514.6416407091947,514.6416407091947,-24.34113534246851,-24.34113534246851,-24.34113534246851,-2445.7099711189844,-2445.7099711189844,-2445.7099711189844,0.0,0.0,0.0,59539.204376413974
23,2024-10-04,64791.76495967189,59423.39016356959,62379.68426652622,64791.76495967189,64791.76495967189,-3858.8152477076574,-3858.8152477076574,-3858.8152477076574,-272.6240455555185,-272.6240455555185,-272.6240455555185,-1532.0166215544664,-1532.0166215544664,-1532.0166215544664,-1247.920294344819,-1247.920294344819,-1247.920294344819,1764.1778368923844,1764.1778368923844,1764.1778368923844,257.8079783589172,257.8079783589172,257.8079783589172,-862.0629309932672,-862.0629309932672,-862.0629309932672,-980.4284298296641,-980.4284298296641,-980.4284298296641,416.6990461554376,416.6990461554376,416.6990461554376,-39.473127818642055,-39.473127818642055,-39.473127818642055,-2610.894953362838,-2610.894953362838,-2610.894953362838,0.0,0.0,0.0,60932.94971196423
24,2024-10-05,64969.66238394257,60129.257048397594,62934.32704744294,64969.66238394257,64969.66238394257,-3495.57109026771,-3495.57109026771,-3495.57109026771,-272.6240455555185,-272.6240455555185,-272.6240455555185,-1153.3247798502202,-1153.3247798502202,-1153.3247798502202,-717.471298030026,-717.471298030026,-717.471298030026,1754.9628766518251,1754.9628766518251,1754.9628766518251,257.8079783589172,257.8079783589172,257.8079783589172,-589.8778708589018,-589.8778708589018,-589.8778708589018,-1057.0384452728936,-1057.0384452728936,-1057.0384452728936,419.8741757259337,419.8741757259337,419.8741757259337,-77.25118722916802,-77.25118722916802,-77.25118722916802,-2778.0997922376846,-2778.0997922376846,-2778.0997922376846,0.0,0.0,0.0,61474.09129367486
25,2024-10-06,65147.55980821324,60235.88183556181,63232.12826105743,65147.55980821324,65147.55980821324,-3435.7030081222865,-3435.7030081222865,-3435.7030081222865,-272.6240455555185,-272.6240455555185,-272.6240455555185,-789.1017541658834,-789.1017541658834,-789.1017541658834,-486.680738029974,-486.680738029974,-486.680738029974,1740.297982137816,1740.297982137816,1740.297982137816,257.8079783589172,257.8079783589172,257.8079783589172,-884.4845373605623,-884.4845373605623,-884.4845373605623,-858.8789063393576,-858.8789063393576,-858.8789063393576,394.14067163396066,394.14067163396066,394.14067163396066,-73.83812673934621,-73.83812673934621,-73.83812673934621,-2949.0222700923127,-2949.0222700923127,-2949.0222700923127,0.0,0.0,0.0,61711.85680009096
