ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,1.170542221981883,1.1648017092788698,1.1674834972575705,1.170542221981883,1.170542221981883,0.0006376785092597723,0.0006376785092597723,0.0006376785092597723,0.0004764532573620062,0.0004764532573620062,0.0004764532573620062,9.551421867544001e-05,9.551421867544001e-05,9.551421867544001e-05,-0.0002043888823618227,-0.0002043888823618227,-0.0002043888823618227,0.00017951102705487186,0.00017951102705487186,0.00017951102705487186,-0.0038322852754011333,-0.0038322852754011333,-0.0038322852754011333,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,3.5233577864977514e-05,3.5233577864977514e-05,3.5233577864977514e-05,-7.135316199817374e-05,-7.135316199817374e-05,-7.135316199817374e-05,-0.00019740311956507263,-0.00019740311956507263,-0.00019740311956507263,-0.004308738532763139,-0.004308738532763139,-0.004308738532763139,0.0,0.0,0.0,1.1660563702603466
2025-08-20 23:00:00,1.1705637193270215,1.164178763946863,1.1666598107039003,1.1705637193270215,1.1705637193270215,0.0006376785092597723,0.0006376785092597723,0.0006376785092597723,-0.00023688829080684522,-0.00023688829080684522,-0.00023688829080684522,5.167876830684192e-05,5.167876830684192e-05,5.167876830684192e-05,-0.0002043888823618227,-0.0002043888823618227,-0.0002043888823618227,-0.000473176208008664,-0.000473176208008664,-0.000473176208008664,-0.004505158569649653,-0.004505158569649653,-0.004505158569649653,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,1.5566435423700998e-05,1.5566435423700998e-05,1.5566435423700998e-05,-7.315666366472805e-05,-7.315666366472805e-05,-7.315666366472805e-05,-0.00019275133819395929,-0.00019275133819395929,-0.00019275133819395929,-0.004268270278842808,-0.004268270278842808,-0.004268270278842808,0.0,0.0,0.0,1.1652901441555745
2025-08-21 00:00:00,1.1705852166721598,1.1640170962932206,1.1664265798982016,1.1705852166721598,1.1705852166721598,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.00041619348514775056,-0.00041619348514775056,-0.00041619348514775056,4.637535673600792e-06,4.637535673600792e-06,4.637535673600792e-06,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.00021234303833634534,-0.00021234303833634534,-0.00021234303833634534,-0.0046546534851361065,-0.0046546534851361065,-0.0046546534851361065,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,-2.371274861312812e-05,-2.371274861312812e-05,-2.371274861312812e-05,-7.968544134023348e-05,-7.968544134023348e-05,-7.968544134023348e-05,-0.00018809955682284597,-0.00018809955682284597,-0.00018809955682284597,-0.004238459999988356,-0.004238459999988356,-0.004238459999988356,0.0,0.0,0.0,1.165136548113728
2025-08-21 01:00:00,1.1706067140172984,1.1632726210904674,1.166204315934789,1.1706067140172984,1.1706067140172984,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0006846502298298793,-0.0006846502298298793,-0.0006846502298298793,-4.2403696959640175e-05,-4.2403696959640175e-05,-4.2403696959640175e-05,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.00047306124980018123,-0.00047306124980018123,-0.00047306124980018123,-0.004902902076833311,-0.004902902076833311,-0.004902902076833311,0.00010032974129362321,0.00010032974129362321,0.00010032974129362321,-8.26372443026409e-05,-8.26372443026409e-05,-8.26372443026409e-05,-7.08233363551554e-05,-7.08233363551554e-05,-7.08233363551554e-05,-0.00019740311956507263,-0.00019740311956507263,-0.00019740311956507263,-0.004218251847003432,-0.004218251847003432,-0.004218251847003432,0.0,0.0,0.0,1.164867343927988
2025-08-21 02:00:00,1.1706282113624367,1.1638843702454842,1.166740621859,1.1706282113624367,1.1706282113624367,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0003796863903785531,-0.0003796863903785531,-0.0003796863903785531,-8.623914732823834e-05,-8.623914732823834e-05,-8.623914732823834e-05,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.00011478100068386445,-0.00011478100068386445,-0.00011478100068386445,-0.004586024957074131,-0.004586024957074131,-0.004586024957074131,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,-4.074300521571124e-06,-4.074300521571124e-06,-4.074300521571124e-06,-7.41539306843481e-05,-7.41539306843481e-05,-7.41539306843481e-05,-0.0001834477754517327,-0.0001834477754517327,-0.0001834477754517327,-0.004206338566695578,-0.004206338566695578,-0.004206338566695578,0.0,0.0,0.0,1.1652596811696734
2025-08-21 03:00:00,1.1706497087075751,1.1636541432239647,1.166102224591502,1.1706497087075751,1.1706497087075751,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0006209288493003431,-0.0006209288493003431,-0.0006209288493003431,-0.00012388150193108063,-0.00012388150193108063,-0.00012388150193108063,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.0003430287603494031,-0.0003430287603494031,-0.0003430287603494031,-0.004822114272766447,-0.004822114272766447,-0.004822114272766447,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,1.5558340290445337e-05,1.5558340290445337e-05,1.5558340290445337e-05,-8.309426026311344e-05,-8.309426026311344e-05,-8.309426026311344e-05,-0.0001694924313383928,-0.0001694924313383928,-0.0001694924313383928,-0.004201185423466105,-0.004201185423466105,-0.004201185423466105,0.0,0.0,0.0,1.1650047020388064
2025-08-21 04:00:00,1.1706712060527136,1.1636141336127228,1.1657925959112085,1.1706712060527136,1.1706712060527136,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0009660422040975843,-0.0009660422040975843,-0.0009660422040975843,-0.00015276549650891554,-0.00015276549650891554,-0.00015276549650891554,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.0006367528507895872,-0.0006367528507895872,-0.0006367528507895872,-0.005167099566778277,-0.005167099566778277,-0.005167099566778277,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,-4.074300521571124e-06,-4.074300521571124e-06,-4.074300521571124e-06,-0.00010457401471477252,-0.00010457401471477252,-0.00010457401471477252,-0.00015088530585393955,-0.00015088530585393955,-0.00015088530585393955,-0.004201057362680692,-0.004201057362680692,-0.004201057362680692,0.0,0.0,0.0,1.1646222313710788
2025-08-21 05:00:00,1.1706927033978518,1.163982513438068,1.1665412764789098,1.1706927033978518,1.1706927033978518,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0006533247385432426,-0.0006533247385432426,-0.0006533247385432426,-0.00017092273456432162,-0.00017092273456432162,-0.00017092273456432162,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.00027822086736139525,-0.00027822086736139525,-0.00027822086736139525,-0.004857373771348818,-0.004857373771348818,-0.004857373771348818,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,-2.3704655365300875e-05,-2.3704655365300875e-05,-2.3704655365300875e-05,-0.0001126009396894868,-0.0001126009396894868,-0.0001126009396894868,-0.00015088530585393955,-0.00015088530585393955,-0.00015088530585393955,-0.004204049032805576,-0.004204049032805576,-0.004204049032805576,0.0,0.0,0.0,1.1650062113660575
2025-08-21 06:00:00,1.1707142007429903,1.1639460225379519,1.1664083037348487,1.1707142007429903,1.1707142007429903,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0004660825384376543,-0.0004660825384376543,-0.0004660825384376543,-0.0001771158303300775,-0.0001771158303300775,-0.0001771158303300775,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.00014793052672793598,-0.00014793052672793598,-0.00014793052672793598,-0.004674199783692577,-0.004674199783692577,-0.004674199783692577,1.6610884320136294e-06,1.6610884320136294e-06,1.6610884320136294e-06,3.520823298359395e-05,3.520823298359395e-05,3.520823298359395e-05,-0.0001223242169138368,-0.0001223242169138368,-0.0001223242169138368,-0.0001369299617405996,-0.0001369299617405996,-0.0001369299617405996,-0.004208117245254923,-0.004208117245254923,-0.004208117245254923,0.0,0.0,0.0,1.1652420486791115
2025-08-21 07:00:00,1.1707356980881287,1.1635041955161562,1.1662173721610487,1.1707356980881287,1.1707356980881287,0.00013296029799921195,0.00013296029799921195,0.00013296029799921195,-0.0010036359345347843,-0.0010036359345347843,-0.0010036359345347843,-0.00017092273456432162,-0.00017092273456432162,-0.00017092273456432162,-5.161162214002404e-05,-5.161162214002404e-05,-5.161162214002404e-05,-0.000505475127696372,-0.000505475127696372,-0.000505475127696372,-0.005214751353942736,-0.005214751353942736,-0.005214751353942736,0.00010032974129362321,0.00010032974129362321,0.00010032974129362321,-0.0002786602697683048,-0.0002786602697683048,-0.0002786602697683048,-3.285310009352432e-05,-3.285310009352432e-05,-3.285310009352432e-05,-0.00019740311956507263,-0.00019740311956507263,-0.00019740311956507263,-0.0042111154194079525,-0.0042111154194079525,-0.0042111154194079525,0.0,0.0,0.0,1.1646306025214146
