ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_5,ma_5_lower,ma_5_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-11 12:00:00,0.5897811156020164,0.5926108284745208,0.5933447847404566,0.5897811156020164,0.5897811156020164,0.006419306147757113,0.006419306147757113,0.006419306147757113,0.003395937301793843,0.003395937301793843,0.003395937301793843,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.005481004055698803,0.005481004055698803,0.005481004055698803,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0009383020920583096,-0.0009383020920583096,-0.0009383020920583096,0.0,0.0,0.0,0.5930137082886056
2025-08-11 13:00:00,0.5898514448986807,0.5925640504277524,0.5935522503984009,0.5898514448986807,0.5898514448986807,0.006419306147757113,0.006419306147757113,0.006419306147757113,0.003395937301793843,0.003395937301793843,0.003395937301793843,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.0055597433454955825,0.0055597433454955825,0.0055597433454955825,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0008595628022615298,-0.0008595628022615298,-0.0008595628022615298,0.0,0.0,0.0,0.5931308675442871
2025-08-11 14:00:00,0.589921774195345,0.5928230653561519,0.5936042180130647,0.589921774195345,0.589921774195345,0.006419306147757113,0.006419306147757113,0.006419306147757113,0.003395937301793843,0.003395937301793843,0.003395937301793843,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.005643363297774268,0.005643363297774268,0.005643363297774268,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0007759428499828439,-0.0007759428499828439,-0.0007759428499828439,0.0,0.0,0.0,0.5932509170843969
2025-08-11 15:00:00,0.5899921034920093,0.5929374075778898,0.5937395189247864,0.5899921034920093,0.5899921034920093,0.006419306147757113,0.006419306147757113,0.006419306147757113,0.003395937301793843,0.003395937301793843,0.003395937301793843,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.005731126504475415,0.005731126504475415,0.005731126504475415,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0006881796432816963,-0.0006881796432816963,-0.0006881796432816963,0.0,0.0,0.0,0.5933734228737636
2025-08-11 16:00:00,0.5900624327886735,0.5931508573158089,0.593898028846088,0.5900624327886735,0.5900624327886735,0.006419306147757113,0.006419306147757113,0.006419306147757113,0.003395937301793843,0.003395937301793843,0.003395937301793843,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.005822274522350907,0.005822274522350907,0.005822274522350907,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0005970316254062057,-0.0005970316254062057,-0.0005970316254062057,0.0,0.0,0.0,0.5934979382576954
2025-08-11 17:00:00,0.5901327620853378,0.5932190949644853,0.5940584474180651,0.5901327620853378,0.5901327620853378,0.00635930046422054,0.00635930046422054,0.00635930046422054,0.0035214698212899694,0.0035214698212899694,0.0035214698212899694,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.005856030634156097,0.005856030634156097,0.005856030634156097,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0005032698300644423,-0.0005032698300644423,-0.0005032698300644423,0.0,0.0,0.0,0.5935885976183287
2025-08-11 18:00:00,0.590203091382002,0.5933394799569098,0.5942363572712528,0.590203091382002,0.590203091382002,0.006453558740051188,0.006453558740051188,0.006453558740051188,0.003615728097120617,0.003615728097120617,0.003615728097120617,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.0060458892932872,0.0060458892932872,0.0060458892932872,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.0004076694467639874,-0.0004076694467639874,-0.0004076694467639874,0.0,0.0,0.0,0.5937713939330536
2025-08-11 19:00:00,0.5902734206786663,0.5935858800601693,0.5943789679418336,0.5902734206786663,0.5902734206786663,0.006560245978208093,0.006560245978208093,0.006560245978208093,0.0037224153352775225,0.0037224153352775225,0.0037224153352775225,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.006249244481881276,0.006249244481881276,0.006249244481881276,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.00031100149632681665,-0.00031100149632681665,-0.00031100149632681665,0.0,0.0,0.0,0.5939621835956437
2025-08-11 20:00:00,0.5903437499753306,0.593715925899477,0.5944501991998408,0.5903437499753306,0.5903437499753306,0.006660793096514904,0.006660793096514904,0.006660793096514904,0.0038229624535843333,0.0038229624535843333,0.0038229624535843333,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.0064467683819756216,0.0064467683819756216,0.0064467683819756216,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.00021402471453928174,-0.00021402471453928174,-0.00021402471453928174,0.0,0.0,0.0,0.5941495593971684
2025-08-11 21:00:00,0.5904140792719949,0.5938951842190964,0.5947876687627107,0.5904140792719949,0.5904140792719949,0.00672991724852997,0.00672991724852997,0.00672991724852997,0.0038920866055994004,0.0038920866055994004,0.0038920866055994004,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.006612439510304644,0.006612439510304644,0.006612439510304644,0.002931444636081859,0.002931444636081859,0.002931444636081859,-0.00011747773822532587,-0.00011747773822532587,-0.00011747773822532587,0.0,0.0,0.0,0.5943181566572131
2025-08-11 22:00:00,0.5904844085686591,0.5939624022758433,0.5948933699380481,0.5904844085686591,0.5904844085686591,0.006761350837866399,0.006761350837866399,0.006761350837866399,0.0039235201949358285,0.0039235201949358285,0.0039235201949358285,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.0067392791542709085,0.0067392791542709085,0.0067392791542709085,0.002931444636081859,0.002931444636081859,0.002931444636081859,-2.2071683595489377e-05,-2.2071683595489377e-05,-2.2071683595489377e-05,0.0,0.0,0.0,0.5944638478342479
2025-08-11 23:00:00,0.5905547378653234,0.5942104313573133,0.595154647319262,0.5905547378653234,0.5905547378653234,0.0067739391458636064,0.0067739391458636064,0.0067739391458636064,0.003936108502933036,0.003936108502933036,0.003936108502933036,-9.361399315128863e-05,-9.361399315128863e-05,-9.361399315128863e-05,0.006845455944998883,0.006845455944998883,0.006845455944998883,0.002931444636081859,0.002931444636081859,0.002931444636081859,7.151679913527747e-05,7.151679913527747e-05,7.151679913527747e-05,0.0,0.0,0.0,0.5945973543064909
2025-08-12 00:00:00,0.5906250671619877,0.5943893241468975,0.5952338167103748,0.5906250671619877,0.5906250671619877,0.006962993356004766,0.006962993356004766,0.006962993356004766,0.004055585886936934,0.004055585886936934,0.004055585886936934,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.007125645273505048,0.007125645273505048,0.007125645273505048,0.002931444636081859,0.002931444636081859,0.002931444636081859,0.00016265191750028247,0.00016265191750028247,0.00016265191750028247,0.0,0.0,0.0,0.5948336518802242
2025-08-12 01:00:00,0.590695396458652,0.5945789580308604,0.595306543886308,0.590695396458652,0.590695396458652,0.007013335964948912,0.007013335964948912,0.007013335964948912,0.00410592849588108,0.00410592849588108,0.00410592849588108,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.007264080470250649,0.007264080470250649,0.007264080470250649,0.002931444636081859,0.002931444636081859,0.002931444636081859,0.0002507445053017371,0.0002507445053017371,0.0002507445053017371,0.0,0.0,0.0,0.5949862553519343
2025-08-12 02:00:00,0.5907657257553162,0.594636057642285,0.595443245453602,0.5907657257553162,0.5907657257553162,0.006863370913058168,0.006863370913058168,0.006863370913058168,0.004162559947301391,0.004162559947301391,0.004162559947301391,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.007198628019690593,0.007198628019690593,0.007198628019690593,0.002724848132770804,0.002724848132770804,0.002724848132770804,0.0003352571066324258,0.0003352571066324258,0.0003352571066324258,0.0,0.0,0.0,0.5950184284618112
2025-08-12 03:00:00,0.5908360550519804,0.5933149805769748,0.5942223342579153,0.5908360550519804,0.5908360550519804,0.0046308541878519556,0.0046308541878519556,0.0046308541878519556,0.004143693419872704,0.004143693419872704,0.004143693419872704,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.005046562511316422,0.005046562511316422,0.005046562511316422,0.0005111979349932785,0.0005111979349932785,0.0005111979349932785,0.00041570832346446624,0.00041570832346446624,0.00041570832346446624,0.0,0.0,0.0,0.59381774613774
2025-08-12 04:00:00,0.5909063843486447,0.5935556909897941,0.5943481481088148,0.5909063843486447,0.5909063843486447,0.004703708119435441,0.004703708119435441,0.004703708119435441,0.004099671522538969,0.004099671522538969,0.004099671522538969,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.005195384503732525,0.005195384503732525,0.005195384503732525,0.0006280737639104992,0.0006280737639104992,0.0006280737639104992,0.0004916763842970841,0.0004916763842970841,0.0004916763842970841,0.0,0.0,0.0,0.5939763702210462
2025-08-12 05:00:00,0.590976713645309,0.5920915139230852,0.5929393196348665,0.590976713645309,0.590976713645309,0.002029164559507332,0.002029164559507332,0.002029164559507332,0.0038735069003781653,0.0038735069003781653,0.0038735069003781653,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.002591966461628246,0.002591966461628246,0.002591966461628246,-0.0018203051738568067,-0.0018203051738568067,-0.0018203051738568067,0.0005628019021209141,0.0005628019021209141,0.0005628019021209141,0.0,0.0,0.0,0.592508505466681
2025-08-12 06:00:00,0.5910470429419732,0.5920863522489636,0.5928621907877468,0.5910470429419732,0.5910470429419732,0.0016360136866919613,0.0016360136866919613,0.0016360136866919613,0.0036348070854437713,0.0036348070854437713,0.0036348070854437713,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.002264803486689684,0.002264803486689684,0.002264803486689684,-0.0019747562317377833,-0.0019747562317377833,-0.0019747562317377833,0.0006287897999977224,0.0006287897999977224,0.0006287897999977224,0.0,0.0,0.0,0.5923856483456258
2025-08-12 07:00:00,0.5910457502757285,0.5930832673758624,0.5939213137118933,0.5910457502757285,0.5910457502757285,0.0034376667212396134,0.0034376667212396134,0.0034376667212396134,0.003515329701439874,0.003515329701439874,0.003515329701439874,-2.403716701402672e-05,-2.403716701402672e-05,-2.403716701402672e-05,0.004127077114755018,0.004127077114755018,0.004127077114755018,-5.362581318623351e-05,-5.362581318623351e-05,-5.362581318623351e-05,0.0006894103935154048,0.0006894103935154048,0.0006894103935154048,0.0,0.0,0.0,0.5934850416654647
2025-08-12 08:00:00,0.5910444576094837,0.5917121186424893,0.5925041769366367,0.5910444576094837,0.5910444576094837,0.001043862298352499,0.001043862298352499,0.001043862298352499,0.0032582520191340287,0.0032582520191340287,0.0032582520191340287,9.19242098814098e-05,9.19242098814098e-05,9.19242098814098e-05,0.0017883619286533303,0.0017883619286533303,0.0017883619286533303,-0.0023063139306629394,-0.0023063139306629394,-0.0023063139306629394,0.0007444996303008312,0.0007444996303008312,0.0007444996303008312,0.0,0.0,0.0,0.5921014590156141
