ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_cos,day_cos_lower,day_cos_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_cos,hour_cos_lower,hour_cos_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,returns_lag_5,returns_lag_5_lower,returns_lag_5_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,0.5834987175083161,0.5815726500541104,0.5827136136606087,0.5834987175083161,0.5834987175083161,-2.5440286635577294e-05,-2.5440286635577294e-05,-2.5440286635577294e-05,0.00015549672042080025,0.00015549672042080025,0.00015549672042080025,-0.001818448624751136,-0.001818448624751136,-0.001818448624751136,0.00043374285720675337,0.00043374285720675337,0.00043374285720675337,0.00022212052718928801,0.00022212052718928801,0.00022212052718928801,-0.0003408143547878901,-0.0003408143547878901,-0.0003408143547878901,-0.0001550356326093015,-0.0001550356326093015,-0.0001550356326093015,-0.002572629355968903,-0.002572629355968903,-0.002572629355968903,-0.00236103879349168,-0.00236103879349168,-0.00236103879349168,1.1591054538755744e-06,1.1591054538755744e-06,1.1591054538755744e-06,-6.704487101603973e-05,-6.704487101603973e-05,-6.704487101603973e-05,-5.915739617758232e-05,-5.915739617758232e-05,-5.915739617758232e-05,6.623952769832044e-06,6.623952769832044e-06,6.623952769832044e-06,0.0016258522941561236,0.0016258522941561236,0.0016258522941561236,-1.254374979737533e-06,-1.254374979737533e-06,-1.254374979737533e-06,-0.001042067809772777,-0.001042067809772777,-0.001042067809772777,-0.000542590168740544,-0.000542590168740544,-0.000542590168740544,0.0,0.0,0.0,0.5821210544003262
2025-08-20 23:00:00,0.5835818342933254,0.5819781550665541,0.5833014049785419,0.5835818342933254,0.5835818342933254,-2.5440286635577294e-05,-2.5440286635577294e-05,-2.5440286635577294e-05,0.00015549672042080025,0.00015549672042080025,0.00015549672042080025,-0.0010394525065815846,-0.0010394525065815846,-0.0010394525065815846,0.0004841824102192245,0.0004841824102192245,0.0004841824102192245,0.00012018017233449264,0.00012018017233449264,0.00012018017233449264,-0.0003408143547878901,-0.0003408143547878901,-0.0003408143547878901,-0.000464288486232066,-0.000464288486232066,-0.000464288486232066,-0.00048056463656537957,-0.00048056463656537957,-0.00048056463656537957,-0.0016738365495559452,-0.0016738365495559452,-0.0016738365495559452,-5.6216614512965346e-05,-5.6216614512965346e-05,-5.6216614512965346e-05,8.205989379795085e-05,8.205989379795085e-05,8.205989379795085e-05,-5.3218135834172263e-05,-5.3218135834172263e-05,-5.3218135834172263e-05,-1.0994769485854528e-05,-1.0994769485854528e-05,-1.0994769485854528e-05,0.00022470855568906055,0.00022470855568906055,0.00022470855568906055,-1.99283046829574e-06,-1.99283046829574e-06,-1.99283046829574e-06,-0.0006725501445209127,-0.0006725501445209127,-0.0006725501445209127,-0.0006343840429743602,-0.0006343840429743602,-0.0006343840429743602,0.0,0.0,0.0,0.5826050136894283
2025-08-21 00:00:00,0.5836649510783349,0.5825515520967822,0.5838491248721637,0.5836649510783349,0.5836649510783349,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.00018955297513707076,-0.00018955297513707076,-0.00018955297513707076,0.000501386402436265,0.000501386402436265,0.000501386402436265,1.0784696592447862e-05,1.0784696592447862e-05,1.0784696592447862e-05,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,0.00014143766395934156,0.00014143766395934156,0.00014143766395934156,-0.00020265770886044554,-0.00020265770886044554,-0.00020265770886044554,-0.0009265549751288578,-0.0009265549751288578,-0.0009265549751288578,1.1591054538755744e-06,1.1591054538755744e-06,1.1591054538755744e-06,5.972365316610957e-05,5.972365316610957e-05,5.972365316610957e-05,6.51297198184174e-05,6.51297198184174e-05,6.51297198184174e-05,-3.36542243418212e-07,-3.36542243418212e-07,-3.36542243418212e-07,0.0002175830832477545,0.0002175830832477545,0.0002175830832477545,-4.27575670033937e-06,-4.27575670033937e-06,-4.27575670033937e-06,-0.0006494552904426712,-0.0006494552904426712,-0.0006494552904426712,-0.000737001999991787,-0.000737001999991787,-0.000737001999991787,0.0,0.0,0.0,0.583124153414105
2025-08-21 01:00:00,0.5837480678633444,0.581778487001483,0.5833006051119485,0.5837480678633444,0.5837480678633444,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.0011715562617851645,-0.0011715562617851645,-0.0011715562617851645,0.00048418241021922463,0.00048418241021922463,0.00048418241021922463,-9.861077914959655e-05,-9.861077914959655e-05,-9.861077914959655e-05,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.00031576003176926555,-0.00031576003176926555,-0.00031576003176926555,-0.0004319110569931086,-0.0004319110569931086,-0.0004319110569931086,-0.0020208433869266153,-0.0020208433869266153,-0.0020208433869266153,5.853482542071648e-05,5.853482542071648e-05,5.853482542071648e-05,-0.00015646670617509045,-0.00015646670617509045,-0.00015646670617509045,4.7400935728811804e-05,4.7400935728811804e-05,4.7400935728811804e-05,-4.505677670387197e-06,-4.505677670387197e-06,-4.505677670387197e-06,0.00024977685280727993,0.00024977685280727993,0.00024977685280727993,-1.6148881184284397e-06,-1.6148881184284397e-06,-1.6148881184284397e-06,-0.0006725501445209127,-0.0006725501445209127,-0.0006725501445209127,-0.0008492871251414508,-0.0008492871251414508,-0.0008492871251414508,0.0,0.0,0.0,0.5825684044407716
2025-08-21 02:00:00,0.5838311846483539,0.5821128003824954,0.5838209812972237,0.5838311846483539,0.5838311846483539,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.0005773933460471249,-0.0005773933460471249,-0.0005773933460471249,0.0004337428572067534,0.0004337428572067534,0.0004337428572067534,-0.00020055113400439207,-0.00020055113400439207,-0.00020055113400439207,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,0.0002160386444420437,0.0002160386444420437,0.0002160386444420437,-0.00033542380143613605,-0.00033542380143613605,-0.00033542380143613605,-0.001547258344548883,-0.001547258344548883,-0.001547258344548883,-5.6216614512965346e-05,-5.6216614512965346e-05,-5.6216614512965346e-05,0.00020906088428497078,0.00020906088428497078,0.00020906088428497078,-0.00012419428775524088,-0.00012419428775524088,-0.00012419428775524088,-4.04076759036696e-06,-4.04076759036696e-06,-4.04076759036696e-06,0.0002845401834621586,0.0002845401834621586,0.0002845401834621586,2.2328359413703997e-06,2.2328359413703997e-06,2.2328359413703997e-06,-0.0006725501445209127,-0.0006725501445209127,-0.0006725501445209127,-0.0009698649985017582,-0.0009698649985017582,-0.0009698649985017582,0.0,0.0,0.0,0.5829278469760989
2025-08-21 03:00:00,0.5839143014333634,0.5817805066713939,0.583116749736019,0.5839143014333634,0.5839143014333634,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.0014869138163760053,-0.0014869138163760053,-0.0014869138163760053,0.0003535051155813488,0.0003535051155813488,0.0003535051155813488,-0.0002880893012529861,-0.0002880893012529861,-0.0002880893012529861,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.0003792570418737871,-0.0003792570418737871,-0.0003792570418737871,-0.0004919056795597595,-0.0004919056795597595,-0.0004919056795597595,-0.002584078361615511,-0.002584078361615511,-0.002584078361615511,5.853482542071648e-05,5.853482542071648e-05,5.853482542071648e-05,-0.0002533038142095696,-0.0002533038142095696,-0.0002533038142095696,0.0001659333051944056,0.0001659333051944056,0.0001659333051944056,5.223199277614843e-06,5.223199277614843e-06,5.223199277614843e-06,0.00033839344753836063,0.00033839344753836063,0.00033839344753836063,6.634273592971108e-06,6.634273592971108e-06,6.634273592971108e-06,-0.0006725501445209127,-0.0006725501445209127,-0.0006725501445209127,-0.0010971645452395058,-0.0010971645452395058,-0.0010971645452395058,0.0,0.0,0.0,0.5824054211219916
2025-08-21 04:00:00,0.5839974182183728,0.5814888092651627,0.5829021506297531,0.5839974182183728,0.5839974182183728,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.0019312280431546256,-0.0019312280431546256,-0.0019312280431546256,0.0002489372548356445,0.0002489372548356445,0.0002489372548356445,-0.0003552596994610482,-0.0003552596994610482,-0.0003552596994610482,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.0005920965452902961,-0.0005920965452902961,-0.0005920965452902961,-0.00033491976534552804,-0.00033491976534552804,-0.00033491976534552804,-0.003160669899215967,-0.003160669899215967,-0.003160669899215967,1.1591054538755744e-06,1.1591054538755744e-06,1.1591054538755744e-06,-4.467193278474443e-05,-4.467193278474443e-05,-4.467193278474443e-05,-0.00020105611103617886,-0.00020105611103617886,-0.00020105611103617886,3.835435490006957e-06,3.835435490006957e-06,3.835435490006957e-06,0.00031638764878959464,0.00031638764878959464,0.00031638764878959464,5.943858201127411e-06,5.943858201127411e-06,5.943858201127411e-06,-0.0006494552904426712,-0.0006494552904426712,-0.0006494552904426712,-0.0012294418560613411,-0.0012294418560613411,-0.0012294418560613411,0.0,0.0,0.0,0.5821515951573902
2025-08-21 05:00:00,0.5840805350033823,0.5816457091180645,0.58296173882276,0.5840805350033823,0.5840805350033823,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.001924586968506663,-0.001924586968506663,-0.001924586968506663,0.00012716540187289975,0.00012716540187289975,0.00012716540187289975,-0.0003974847769950305,-0.0003974847769950305,-0.0003974847769950305,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.0003581236830541308,-0.0003581236830541308,-0.0003581236830541308,-0.0005886903883452961,-0.0005886903883452961,-0.0005886903883452961,-0.003289393619256905,-0.003289393619256905,-0.003289393619256905,1.1591054538755744e-06,1.1591054538755744e-06,1.1591054538755744e-06,-1.4871212718632052e-05,-1.4871212718632052e-05,-1.4871212718632052e-05,-3.546022402213339e-05,-3.546022402213339e-05,-3.546022402213339e-05,-9.596598882686915e-06,-9.596598882686915e-06,-9.596598882686915e-06,0.0002793259462720868,0.0002793259462720868,0.0002793259462720868,5.28704576298086e-06,5.28704576298086e-06,5.28704576298086e-06,-0.0006032655822861881,-0.0006032655822861881,-0.0006032655822861881,-0.0013648066507502424,-0.0013648066507502424,-0.0013648066507502424,0.0,0.0,0.0,0.58215926421841
2025-08-21 06:00:00,0.5841636517883919,0.5818833033836166,0.5831883561063951,0.5841636517883919,0.5841636517883919,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.001552349261097929,-0.001552349261097929,-0.001552349261097929,-3.5118927649760824e-06,-3.5118927649760824e-06,-3.5118927649760824e-06,-0.00041188696460123204,-0.00041188696460123204,-0.00041188696460123204,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.0001561273699054036,-0.0001561273699054036,-0.0001561273699054036,-0.00041971951538633494,-0.00041971951538633494,-0.00041971951538633494,-0.0030536002822822237,-0.0030536002822822237,-0.0030536002822822237,-5.6216614512965346e-05,-5.6216614512965346e-05,-5.6216614512965346e-05,0.00013424728005770656,0.00013424728005770656,0.00013424728005770656,-1.1806712203599119e-05,-1.1806712203599119e-05,-1.1806712203599119e-05,1.3113845626444532e-05,1.3113845626444532e-05,1.3113845626444532e-05,0.00031020795071547906,0.00031020795071547906,0.00031020795071547906,5.743169805789342e-06,5.743169805789342e-06,5.743169805789342e-06,-0.0006263604363644296,-0.0006263604363644296,-0.0006263604363644296,-0.0015012510211842942,-0.0015012510211842942,-0.0015012510211842942,0.0,0.0,0.0,0.5823798494963919
2025-08-21 07:00:00,0.5842467685734013,0.5816279434789016,0.5830578640320575,0.5842467685734013,0.5842467685734013,-0.0002763927804009104,-0.0002763927804009104,-0.0002763927804009104,3.242212178210224e-05,3.242212178210224e-05,3.242212178210224e-05,-0.0016896041201066763,-0.0016896041201066763,-0.0016896041201066763,-0.00013418918740285192,-0.00013418918740285192,-0.00013418918740285192,-0.0003974847769950305,-0.0003974847769950305,-0.0003974847769950305,-8.60613429455998e-05,-8.60613429455998e-05,-8.60613429455998e-05,-0.00015607304782019242,-0.00015607304782019242,-0.00015607304782019242,-0.00039543038964733425,-0.00039543038964733425,-0.00039543038964733425,-0.0033262841793294533,-0.0033262841793294533,-0.0033262841793294533,1.1591054538755744e-06,1.1591054538755744e-06,1.1591054538755744e-06,-7.448956053888936e-05,-7.448956053888936e-05,-7.448956053888936e-05,0.00010655203964609326,0.00010655203964609326,0.00010655203964609326,-1.5613145446720082e-05,-1.5613145446720082e-05,-1.5613145446720082e-05,0.00030724617588017935,0.00030724617588017935,0.00030724617588017935,2.016250614790107e-06,2.016250614790107e-06,2.016250614790107e-06,-0.0006032655822861881,-0.0006032655822861881,-0.0006032655822861881,-0.001636680059222777,-0.001636680059222777,-0.001636680059222777,0.0,0.0,0.0,0.5823033977902712
