ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,0.6353093398633003,0.6318094167900267,0.6416264809447305,0.6353093398633003,0.6353093398633003,0.0001279098394863185,0.0001279098394863185,0.0001279098394863185,0.0012856024848995232,0.0012856024848995232,0.0012856024848995232,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0009230625490625189,0.0009230625490625189,0.0009230625490625189,0.0028227004849118715,0.0028227004849118715,0.0028227004849118715,1.7367112517884815e-05,1.7367112517884815e-05,1.7367112517884815e-05,-0.004923531311694214,-0.004923531311694214,-0.004923531311694214,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.0015370980000123493,0.0015370980000123493,0.0015370980000123493,0.0,0.0,0.0,0.6371026278450015
2025-02-21 00:00:00,0.6345408484372019,0.6307144794361821,0.6392076884427781,0.6345408484372019,0.6345408484372019,-0.0007006187571588191,-0.0007006187571588191,-0.0007006187571588191,-3.785376195248626e-05,-3.785376195248626e-05,-3.785376195248626e-05,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.00038043094037244855,0.00038043094037244855,0.00038043094037244855,0.001374780123902881,0.001374780123902881,0.001374780123902881,1.7367112517884815e-05,1.7367112517884815e-05,1.7367112517884815e-05,-0.004875827353211015,-0.004875827353211015,-0.004875827353211015,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.001412633885855367,0.001412633885855367,0.001412633885855367,0.0,0.0,0.0,0.6354132025834378
2025-02-24 00:00:00,0.6322353741589067,0.6304021953999225,0.6403905512986672,0.6322353741589067,0.6322353741589067,-0.0002863544588362504,-0.0002863544588362504,-0.0002863544588362504,0.004469645891592672,0.004469645891592672,0.004469645891592672,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0015641109732458646,0.0015641109732458646,0.0015641109732458646,0.004971858045102458,0.004971858045102458,0.004971858045102458,0.0020145850520746386,0.0020145850520746386,0.0020145850520746386,-0.003963489970418597,-0.003963489970418597,-0.003963489970418597,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.0005022121535097866,0.0005022121535097866,0.0005022121535097866,0.0,0.0,0.0,0.635378758690317
2025-02-25 00:00:00,0.6314668827328083,0.626542080277447,0.6376006581222917,0.6314668827328083,0.6314668827328083,0.00046012401290789927,0.00046012401290789927,0.00046012401290789927,0.000659310859885842,0.000659310859885842,0.000659310859885842,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0006257899786132675,0.0006257899786132675,0.0006257899786132675,0.0014556300179428688,0.0014556300179428688,0.0014556300179428688,-0.0019798508270388693,-0.0019798508270388693,-0.0019798508270388693,-0.0035875466001234714,-0.0035875466001234714,-0.0035875466001234714,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.0007963191580570272,0.0007963191580570272,0.0007963191580570272,0.0,0.0,0.0,0.6323860648826509
2025-02-26 00:00:00,0.6306983913067099,0.6266626482047337,0.6376056407823211,0.6306983913067099,0.6306983913067099,0.0006444889700428898,0.0006444889700428898,0.0006444889700428898,0.0008321342840619802,0.0008321342840619802,0.0008321342840619802,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0005662777052554168,0.0005662777052554168,0.0005662777052554168,0.0015030861168398445,0.0015030861168398445,0.0015030861168398445,-0.0019798508270388693,-0.0019798508270388693,-0.0019798508270388693,-0.0035395758597244727,-0.0035395758597244727,-0.0035395758597244727,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.0006709518327778644,0.0006709518327778644,0.0006709518327778644,0.0,0.0,0.0,0.6316463853025963
2025-02-27 00:00:00,0.6299298998600272,0.6275225607601568,0.6366722763385183,0.6299298998600272,0.6299298998600272,0.0001279098394863185,0.0001279098394863185,0.0001279098394863185,0.002816011963795478,0.002816011963795478,0.002816011963795478,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0010904687666579776,0.0010904687666579776,0.0010904687666579776,0.0043531099637931885,0.0043531099637931885,0.0043531099637931885,1.7367112517884815e-05,1.7367112517884815e-05,1.7367112517884815e-05,-0.0035605280503937177,-0.0035605280503937177,-0.0035605280503937177,0.0024695265339977446,0.0024695265339977446,0.0024695265339977446,0.0015370979999977108,0.0015370979999977108,0.0015370979999977108,0.0,0.0,0.0,0.6326720539835992
2025-02-28 00:00:00,0.6291614084133446,0.6233714430452072,0.6337382199124326,0.6291614084133446,0.6291614084133446,-0.0007006187571588191,-0.0007006187571588191,-0.0007006187571588191,-0.0028703321780817227,-0.0028703321780817227,-0.0028703321780817227,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0005032948759338232,0.0005032948759338232,0.0005032948759338232,-0.0014576982922288322,-0.0014576982922288322,-0.0014576982922288322,-0.0019798508270388693,-0.0019798508270388693,-0.0019798508270388693,-0.003118889132364556,-0.003118889132364556,-0.003118889132364556,-0.0002455360989825715,-0.0002455360989825715,-0.0002455360989825715,0.0014126338858528906,0.0014126338858528906,0.0014126338858528906,0.0,0.0,0.0,0.6282442809027641
2025-03-03 00:00:00,0.6268559340732964,0.6172553074823872,0.626763073765369,0.6268559340732964,0.6268559340732964,-0.0002863544588362504,-0.0002863544588362504,-0.0002863544588362504,-0.009325474833309488,-0.009325474833309488,-0.009325474833309488,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,-0.0006651959514938915,-0.0006651959514938915,-0.0006651959514938915,-0.008823262679819335,-0.008823262679819335,-0.008823262679819335,-0.0019798508270388693,-0.0019798508270388693,-0.0019798508270388693,-0.0017606424127383539,-0.0017606424127383539,-0.0017606424127383539,-0.007304698944731391,-0.007304698944731391,-0.007304698944731391,0.0005022121534901519,0.0005022121534901519,0.0005022121534901519,0.0,0.0,0.0,0.6213250195045642
2025-03-04 00:00:00,0.6274808983376812,0.6212487031082997,0.6316821029107778,0.6274808983376812,0.6274808983376812,0.00046012401290789927,0.00046012401290789927,0.00046012401290789927,-0.0013526149523731838,-0.0013526149523731838,-0.0013526149523731838,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0006498015065072416,0.0006498015065072416,0.0006498015065072416,-0.000556295794314123,-0.000556295794314123,-0.000556295794314123,1.7367112517884815e-05,1.7367112517884815e-05,1.7367112517884815e-05,-0.0030050954037666886,-0.0030050954037666886,-0.0030050954037666886,-0.002146079942068791,-0.002146079942068791,-0.002146079942068791,0.0007963191580590606,0.0007963191580590606,0.0007963191580590606,0.0,0.0,0.0,0.6271318333529234
2025-03-05 00:00:00,0.6281058626020658,0.6265205885282673,0.6361526748751786,0.6281058626020658,0.6281058626020658,0.0006444889700428898,0.0006444889700428898,0.0006444889700428898,0.0038582680678560135,0.0038582680678560135,0.0038582680678560135,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,0.0013356338807646352,-0.0010994813906027956,-0.0010994813906027956,-0.0010994813906027956,0.004529219900620863,0.004529219900620863,0.004529219900620863,1.7367112517884815e-05,1.7367112517884815e-05,1.7367112517884815e-05,-0.00437448234250339,-0.00437448234250339,-0.00437448234250339,0.0059991079568721545,0.0059991079568721545,0.0059991079568721545,0.0006709518327648475,0.0006709518327648475,0.0006709518327648475,0.0,0.0,0.0,0.6309506921746597
