ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,146.94521157421875,146.9609480469324,147.41659947256213,146.94521157421875,146.94521157421875,-0.0003617943581334968,-0.0003617943581334968,-0.0003617943581334968,-0.0003533820350747149,-0.0003533820350747149,-0.0003533820350747149,0.001580770828342567,0.001580770828342567,0.001580770828342567,-4.9933687015696324e-05,-4.9933687015696324e-05,-4.9933687015696324e-05,4.152136395691447e-05,4.152136395691447e-05,4.152136395691447e-05,0.001942565186476064,0.001942565186476064,0.001942565186476064,0.0,0.0,0.0,147.1774982780399
2025-08-20 23:00:00,146.9747161254712,146.95396666715544,147.46164775228044,146.9747161254712,146.9747161254712,-9.412275887646514e-05,-9.412275887646514e-05,-9.412275887646514e-05,-0.0003533820350747149,-0.0003533820350747149,-0.0003533820350747149,0.0017843568122156918,0.0017843568122156918,0.0017843568122156918,0.00012599119392152586,0.00012599119392152586,0.00012599119392152586,0.0001332680822767239,0.0001332680822767239,0.0001332680822767239,0.0018784795710921572,0.0018784795710921572,0.0018784795710921572,0.0,0.0,0.0,147.23697146141316
2025-08-21 00:00:00,147.0042206767236,147.08967404746704,147.58379082702223,147.0042206767236,147.0042206767236,0.0001991296435059566,0.0001991296435059566,0.0001991296435059566,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0020384996435027936,0.0020384996435027936,0.0020384996435027936,-0.0001236672571943539,-0.0001236672571943539,-0.0001236672571943539,0.0004146762298197364,0.0004146762298197364,0.0004146762298197364,0.001839369999996837,0.001839369999996837,0.001839369999996837,0.0,0.0,0.0,147.3038887281665
2025-08-21 01:00:00,147.03372522797605,147.16849532702702,147.66684336062002,147.03372522797605,147.03372522797605,0.0005415534977253065,0.0005415534977253065,0.0005415534977253065,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0023663823866935116,0.0023663823866935116,0.0023663823866935116,0.00023944718169102103,0.00023944718169102103,0.00023944718169102103,0.00039398564515371134,0.00039398564515371134,0.00039398564515371134,0.0018248288889682056,0.0018248288889682056,0.0018248288889682056,0.0,0.0,0.0,147.38166324560547
2025-08-21 02:00:00,147.06322977922846,147.14147262994598,147.6050131848504,147.06322977922846,147.06322977922846,0.00042524731849295,0.00042524731849295,0.00042524731849295,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0022592744121594692,0.0022592744121594692,0.0022592744121594692,0.00010324148280364655,0.00010324148280364655,0.00010324148280364655,0.00041388516480872934,0.00041388516480872934,0.00041388516480872934,0.0018340270936665196,0.0018340270936665196,0.0018340270936665196,0.0,0.0,0.0,147.3954859712382
2025-08-21 03:00:00,147.0927343304809,147.1715335540997,147.6099405873497,147.0927343304809,147.0927343304809,-6.753250863426896e-06,-6.753250863426896e-06,-6.753250863426896e-06,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0018589715132821438,0.0018589715132821438,0.0018589715132821438,-0.00024263111928437943,-0.00024263111928437943,-0.00024263111928437943,0.0003277571975403784,0.0003277571975403784,0.0003277571975403784,0.0018657247641455706,0.0018657247641455706,0.0018657247641455706,0.0,0.0,0.0,147.36617553341205
2025-08-21 04:00:00,147.12223888173335,147.24417810564802,147.68569402504687,147.12223888173335,147.12223888173335,0.00043415684911392126,0.00043415684911392126,0.00043415684911392126,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0023524446322580063,0.0023524446322580063,0.0023524446322580063,0.00022804238729404462,0.00022804238729404462,0.00022804238729404462,0.00029799379093930253,0.00029799379093930253,0.00029799379093930253,0.001918287783144085,0.001918287783144085,0.001918287783144085,0.0,0.0,0.0,147.46833580287648
2025-08-21 05:00:00,147.15174343298577,147.19108922967635,147.683228128211,147.15174343298577,147.15174343298577,9.73431040487759e-05,9.73431040487759e-05,9.73431040487759e-05,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0020870526885085304,0.0020870526885085304,0.0020870526885085304,-0.0001122703646767577,-0.0001122703646767577,-0.0001122703646767577,0.00030149279784495947,0.00030149279784495947,0.00030149279784495947,0.001989709584459755,0.001989709584459755,0.001989709584459755,0.0,0.0,0.0,147.4588568747363
2025-08-21 06:00:00,147.1812479842382,147.3013345972174,147.742353682909,147.1812479842382,147.1812479842382,0.0003591316875924107,0.0003591316875924107,0.0003591316875924107,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.0024367697653652253,0.0024367697653652253,0.0024367697653652253,0.00011172268247814122,0.00011172268247814122,0.00011172268247814122,0.00033928833423369533,0.00033928833423369533,0.00033928833423369533,0.002077638077772815,0.002077638077772815,0.002077638077772815,0.0,0.0,0.0,147.53989479935495
2025-08-21 07:00:00,147.21075253549063,147.3937768655753,147.8097395497473,147.21075253549063,147.21075253549063,0.0005282044302486466,0.0005282044302486466,0.0005282044302486466,-9.187932911942589e-05,-9.187932911942589e-05,-9.187932911942589e-05,0.002707611770168278,0.002707611770168278,0.002707611770168278,0.00038383153976938983,0.00038383153976938983,0.00038383153976938983,0.00023625221959868266,0.00023625221959868266,0.00023625221959868266,0.002179407339919632,0.002179407339919632,0.002179407339919632,0.0,0.0,0.0,147.60934210175105
