ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr_14,atr_14_lower,atr_14_upper,carry_trade_proxy,carry_trade_proxy_lower,carry_trade_proxy_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,market_session,market_session_lower,market_session_upper,mean_reversion,mean_reversion_lower,mean_reversion_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,risk_sentiment,risk_sentiment_lower,risk_sentiment_upper,rsi_14,rsi_14_lower,rsi_14_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-09-10 23:00:00,1.2763506894639731,1.3034792783834268,1.3066878384108769,1.2763506894639731,1.2763506894639731,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.02237566976996168,0.02237566976996168,0.02237566976996168,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.002387061275555438,0.002387061275555438,0.002387061275555438,0.0,0.0,0.0,1.304909891002082
2024-09-11 23:00:00,1.2787009964504377,1.305928110116015,1.3084530971498445,1.2787009964504377,1.2787009964504377,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.022071284345402977,0.022071284345402977,0.022071284345402977,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0020826758509967383,0.0020826758509967383,0.0020826758509967383,0.0,0.0,0.0,1.3069235697358454
2024-09-12 23:00:00,1.2810513034369022,1.308346040620751,1.3108453216509202,1.2810513034369022,1.2810513034369022,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.022473222707397374,0.022473222707397374,0.022473222707397374,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.002484614212991137,0.002484614212991137,0.002484614212991137,0.0,0.0,0.0,1.3098406546786414
2024-09-15 23:00:00,1.2881022243962958,1.315506648683201,1.3178228654762842,1.2881022243962958,1.2881022243962958,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.022126395462244503,0.022126395462244503,0.022126395462244503,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0021377869678382653,0.0021377869678382653,0.0021377869678382653,0.0,0.0,0.0,1.3166032836090853
2024-09-16 23:00:00,1.2904525313827604,1.317525589273914,1.320669747549186,1.2904525313827604,1.2904525313827604,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.022274867757664987,0.022274867757664987,0.022274867757664987,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.002286259263258747,0.002286259263258747,0.002286259263258747,0.0,0.0,0.0,1.3191971908668554
2024-09-17 23:00:00,1.2928028383692247,1.32051941822017,1.3232512697745042,1.2928028383692247,1.2928028383692247,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.01998860849440624,0.01998860849440624,0.01998860849440624,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,5.6616388858335006e-05,5.6616388858335006e-05,5.6616388858335006e-05,0.02237566976996161,0.02237566976996161,0.02237566976996161,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0023870612755553713,0.0023870612755553713,0.0023870612755553713,0.0,0.0,0.0,1.3217301677582434
2024-09-18 23:00:00,1.2951531453556893,1.322323409807219,1.3251669657697112,1.2951531453556893,1.2951531453556893,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.0200434707411066,0.0200434707411066,0.0200434707411066,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,0.00011147863555869331,0.00011147863555869331,0.00011147863555869331,0.022126146592104476,0.022126146592104476,0.022126146592104476,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0020826758509978806,0.0020826758509978806,0.0020826758509978806,0.0,0.0,0.0,1.3238098937090546
2024-09-19 23:00:00,1.297503452342154,1.3252190626266585,1.3280483776035026,1.297503452342154,1.297503452342154,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.020033773073855017,0.020033773073855017,0.020033773073855017,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,0.00010178096830711052,0.00010178096830711052,0.00010178096830711052,0.022518387286836646,0.022518387286836646,0.022518387286836646,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0024846142129816297,0.0024846142129816297,0.0024846142129816297,0.0,0.0,0.0,1.3267211375880021
2024-09-22 23:00:00,1.3045543733015474,1.332102100173874,1.3348565832187607,1.3045543733015474,1.3045543733015474,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.02005303380441962,0.02005303380441962,0.02005303380441962,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,0.00012104169887171363,0.00012104169887171363,0.00012104169887171363,0.02219082077224167,0.02219082077224167,0.02219082077224167,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.0021377869678220517,0.0021377869678220517,0.0021377869678220517,0.0,0.0,0.0,1.333503505587126
2024-09-23 23:00:00,1.305397736783853,1.3329457391513104,1.3358555926334745,1.305397736783853,1.305397736783853,0.0031508647274454634,0.0031508647274454634,0.0031508647274454634,0.00018497197550412594,0.00018497197550412594,0.00018497197550412594,0.020025645251210648,0.020025645251210648,0.020025645251210648,0.010864231178518775,0.010864231178518775,0.010864231178518775,-0.00033375275868325146,-0.00033375275868325146,-0.00033375275868325146,-0.004467684333948869,-0.004467684333948869,-0.004467684333948869,9.365314566274175e-05,9.365314566274175e-05,9.365314566274175e-05,0.022311904514472906,0.022311904514472906,0.022311904514472906,-1.4894279105476995e-05,-1.4894279105476995e-05,-1.4894279105476995e-05,0.010351527576936196,0.010351527576936196,0.010351527576936196,0.00019672801888093972,0.00019672801888093972,0.00019672801888093972,0.00228625926326226,0.00228625926326226,0.00228625926326226,0.0,0.0,0.0,1.3345236464403833
