ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,0.5832627817714214,0.580827635337691,0.5824616879759177,0.5832627817714214,0.5832627817714214,-5.5113576621555475e-05,-5.5113576621555475e-05,-5.5113576621555475e-05,-0.0036550860225694226,-0.0036550860225694226,-0.0036550860225694226,0.0004365207962729334,0.0004365207962729334,0.0004365207962729334,-1.6209874585993437e-05,-1.6209874585993437e-05,-1.6209874585993437e-05,-0.004633444284028245,-0.004633444284028245,-0.004633444284028245,-0.00281874081373072,-0.00281874081373072,-0.00281874081373072,-2.85987172553154e-06,-2.85987172553154e-06,-2.85987172553154e-06,0.0016322459734458173,0.0016322459734458173,0.0016322459734458173,-0.001016225185326848,-0.001016225185326848,-0.001016225185326848,0.0008363452088387027,0.0008363452088387027,0.0008363452088387027,0.0,0.0,0.0,0.5816187151633122
2025-08-20 23:00:00,0.5833059533785752,0.5822748242653653,0.5839748687132116,0.5833059533785752,0.5833059533785752,-5.5113576621555475e-05,-5.5113576621555475e-05,-5.5113576621555475e-05,-0.0009922383798840807,-0.0009922383798840807,-0.0009922383798840807,0.00023618323433459367,0.00023618323433459367,0.00023618323433459367,-1.6209874585993437e-05,-1.6209874585993437e-05,-1.6209874585993437e-05,-0.0008655228407596871,-0.0008655228407596871,-0.0008655228407596871,-0.0003078107979304553,-0.0003078107979304553,-0.0003078107979304553,0.00013870377868827966,0.00013870377868827966,0.00013870377868827966,0.00022559222417720682,0.00022559222417720682,0.00022559222417720682,-0.0006558713251169247,-0.0006558713251169247,-0.0006558713251169247,0.0006844275819536252,0.0006844275819536252,0.0006844275819536252,0.0,0.0,0.0,0.5831264055076282
2025-08-21 00:00:00,0.5833491249857288,0.5826439858472139,0.5840376568400952,0.5833491249857288,0.5833491249857288,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.0007771580899015111,-0.0007771580899015111,-0.0007771580899015111,2.1194548759941755e-05,2.1194548759941755e-05,2.1194548759941755e-05,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.000364997468661802,-0.000364997468661802,-0.000364997468661802,-0.000248317089893559,-0.000248317089893559,-0.000248317089893559,-2.85987172553154e-06,-2.85987172553154e-06,-2.85987172553154e-06,0.00021843873074915986,0.00021843873074915986,0.00021843873074915986,-0.0006333492088538045,-0.0006333492088538045,-0.0006333492088538045,0.0005288410000079521,0.0005288410000079521,0.0005288410000079521,0.0,0.0,0.0,0.5832042694286204
2025-08-21 01:00:00,0.5833922965928825,0.5821015494678404,0.5835816438685459,0.5833922965928825,0.5833922965928825,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.0015368098203334297,-0.0015368098203334297,-0.0015368098203334297,-0.00019379413681470945,-0.00019379413681470945,-0.00019379413681470945,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.000777895118700304,-0.000777895118700304,-0.000777895118700304,-0.0011658298132139827,-0.0011658298132139827,-0.0011658298132139827,-0.00014442352213934272,-0.00014442352213934272,-0.00014442352213934272,0.00025075910260732566,0.00025075910260732566,0.00025075910260732566,-0.0006558713251169247,-0.0006558713251169247,-0.0006558713251169247,0.00037098000711944715,0.00037098000711944715,0.00037098000711944715,0.0,0.0,0.0,0.5827121604607152
2025-08-21 02:00:00,0.5834354682000361,0.5819956841316019,0.5835590342156483,0.5834354682000361,0.5834354682000361,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.001245341290150491,-0.001245341290150491,-0.001245341290150491,-0.0003941316987530495,-0.0003941316987530495,-0.0003941316987530495,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0006041163651831064,-0.0006041163651831064,-0.0006041163651831064,-0.0010330160374098787,-0.0010330160374098787,-0.0010330160374098787,0.00013870377868827966,0.00013870377868827966,0.00013870377868827966,0.0002856591403837847,0.0002856591403837847,0.0002856591403837847,-0.0006558713251169247,-0.0006558713251169247,-0.0006558713251169247,0.00021232525274061215,0.00021232525274061215,0.00021232525274061215,0.0,0.0,0.0,0.5828327700045918
2025-08-21 03:00:00,0.5834786398071898,0.5816434572437532,0.5829869486715443,0.5834786398071898,0.5834786398071898,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.0019282696189181847,-0.0019282696189181847,-0.0019282696189181847,-0.0005661654632824555,-0.0005661654632824555,-0.0005661654632824555,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0008859486711325344,-0.0008859486711325344,-0.0008859486711325344,-0.0018738472299788113,-0.0018738472299788113,-0.0018738472299788113,-0.00014442352213934272,-0.00014442352213934272,-0.00014442352213934272,0.0003397241829225469,0.0003397241829225469,0.0003397241829225469,-0.0006558713251169247,-0.0006558713251169247,-0.0006558713251169247,5.442238893937359e-05,5.442238893937359e-05,5.442238893937359e-05,0.0,0.0,0.0,0.5823852899742353
2025-08-21 04:00:00,0.5835218114143434,0.5818856236896311,0.583402948593861,0.5835218114143434,0.5835218114143434,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.001635542237220197,-0.001635542237220197,-0.001635542237220197,-0.0006981716136494862,-0.0006981716136494862,-0.0006981716136494862,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0006032085689871434,-0.0006032085689871434,-0.0006032085689871434,-0.0017366825015765707,-0.0017366825015765707,-0.0017366825015765707,-2.85987172553154e-06,-2.85987172553154e-06,-2.85987172553154e-06,0.000317631846165243,0.000317631846165243,0.000317631846165243,-0.0006333492088538045,-0.0006333492088538045,-0.0006333492088538045,-0.0001011402643563737,-0.0001011402643563737,-0.0001011402643563737,0.0,0.0,0.0,0.5825084192951719
2025-08-21 05:00:00,0.5835649830214972,0.5814232472524565,0.5828303827577163,0.5835649830214972,0.5835649830214972,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.002167742572886635,-0.002167742572886635,-0.002167742572886635,-0.0007811541488571067,-0.0007811541488571067,-0.0007811541488571067,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0010602631539643563,-0.0010602631539643563,-0.0010602631539643563,-0.002420497554979518,-0.002420497554979518,-0.002420497554979518,-2.85987172553154e-06,-2.85987172553154e-06,-2.85987172553154e-06,0.0002804243981573983,0.0002804243981573983,0.0002804243981573983,-0.0005883049763275641,-0.0005883049763275641,-0.0005883049763275641,-0.00025275498209288255,-0.00025275498209288255,-0.00025275498209288255,0.0,0.0,0.0,0.582152465406922
2025-08-21 06:00:00,0.5836081546286509,0.5815975408345766,0.583070787787568,0.5836081546286509,0.5836081546286509,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.0017416757284023595,-0.0017416757284023595,-0.0017416757284023595,-0.0008094579462660409,-0.0008094579462660409,-0.0008094579462660409,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0007559374944353336,-0.0007559374944353336,-0.0007559374944353336,-0.002140494234303526,-0.002140494234303526,-0.002140494234303526,0.00013870377868827966,0.00013870377868827966,0.00013870377868827966,0.0003114278463708942,0.0003114278463708942,0.0003114278463708942,-0.0006108270925906843,-0.0006108270925906843,-0.0006108270925906843,-0.0003988185059011661,-0.0003988185059011661,-0.0003988185059011661,0.0,0.0,0.0,0.5823589447385757
2025-08-21 07:00:00,0.5836513262358045,0.5815697376477408,0.5832667603425034,0.5836513262358045,0.5836513262358045,-1.1491554858749723e-05,-1.1491554858749723e-05,-1.1491554858749723e-05,-0.0017916408611380163,-0.0017916408611380163,-0.0017916408611380163,-0.0007811541488571067,-0.0007811541488571067,-0.0007811541488571067,-4.093265310724854e-06,-4.093265310724854e-06,-4.093265310724854e-06,-0.0007121914683868085,-0.0007121914683868085,-0.0007121914683868085,-0.0023293970574386194,-0.0023293970574386194,-0.0023293970574386194,-2.85987172553154e-06,-2.85987172553154e-06,-2.85987172553154e-06,0.0003084544243284692,0.0003084544243284692,0.0003084544243284692,-0.0005883049763275641,-0.0005883049763275641,-0.0005883049763275641,-0.000537756196300603,-0.000537756196300603,-0.000537756196300603,0.0,0.0,0.0,0.5822917705539007
