,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,0.6129395413358808,0.6488956397258696,0.6509165331228977,0.6129395413358808,0.6129395413358808,0.036994180552110956,0.036994180552110956,0.036994180552110956,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0013242303486097962,0.0013242303486097962,0.0013242303486097962,0.035561168121039856,0.035561168121039856,0.035561168121039856,0.0,0.0,0.0,0.6499337218879917
1,2025-08-11 13:00:00,0.6129634071757456,0.6491260007601259,0.6511437391549445,0.6129634071757456,0.6129634071757456,0.03720774845062088,0.03720774845062088,0.03720774845062088,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.001343129452817719,0.001343129452817719,0.001343129452817719,0.03575583691534186,0.03575583691534186,0.03575583691534186,0.0,0.0,0.0,0.6501711556263665
2,2025-08-11 14:00:00,0.6129872730156104,0.6493552681165403,0.6514038584276394,0.6129872730156104,0.6129872730156104,0.03740638519033541,0.03740638519033541,0.03740638519033541,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0013506628214286999,0.0013506628214286999,0.0013506628214286999,0.0359469402864454,0.0359469402864454,0.0359469402864454,0.0,0.0,0.0,0.6503936582059459
3,2025-08-11 15:00:00,0.6130111388554751,0.6495896300088378,0.6516607940765771,0.6130111388554751,0.6130111388554751,0.03758953413772791,0.03758953413772791,0.03758953413772791,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0013462650830237655,0.0013462650830237655,0.0013462650830237655,0.036134486972242835,0.036134486972242835,0.036134486972242835,0.0,0.0,0.0,0.650600672993203
4,2025-08-11 16:00:00,0.6130350046953399,0.6498300003315689,0.651772978615999,0.6130350046953399,0.6130350046953399,0.037756794875623285,0.037756794875623285,0.037756794875623285,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0013295269632326015,0.0013295269632326015,0.0013295269632326015,0.03631848582992938,0.03631848582992938,0.03631848582992938,0.0,0.0,0.0,0.6507917995709632
5,2025-08-11 17:00:00,0.6130588705352047,0.650024929467506,0.6519721691975299,0.6130588705352047,0.6130588705352047,0.03790792729615862,0.03790792729615862,0.03790792729615862,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.001300199378800893,0.001300199378800893,0.001300199378800893,0.036498945834896414,0.036498945834896414,0.036498945834896414,0.0,0.0,0.0,0.6509667978313634
6,2025-08-11 18:00:00,0.6130827363750695,0.6501713267346618,0.6520664657344399,0.6130827363750695,0.6130827363750695,0.038042853609012314,0.038042853609012314,0.038042853609012314,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0012581954462810687,0.0012581954462810687,0.0012581954462810687,0.03667587608026994,0.03667587608026994,0.03667587608026994,0.0,0.0,0.0,0.6511255899840818
7,2025-08-11 19:00:00,0.6131066022149343,0.6503079752884386,0.6522888432061378,0.6131066022149343,0.6131066022149343,0.03816165824992131,0.03816165824992131,0.03816165824992131,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0012035903915292331,0.0012035903915292331,0.0012035903915292331,0.036849285775930773,0.036849285775930773,0.036849285775930773,0.0,0.0,0.0,0.6512682604648556
8,2025-08-11 20:00:00,0.613130468054799,0.6504021819575723,0.6523093384950439,0.613130468054799,0.613130468054799,0.03826458570306547,0.03826458570306547,0.03826458570306547,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.001136619373016795,0.001136619373016795,0.001136619373016795,0.03701918424758737,0.03701918424758737,0.03701918424758737,0.0,0.0,0.0,0.6513950537578644
9,2025-08-11 21:00:00,0.6131543338946638,0.6505439369769959,0.6524595806327117,0.6131543338946638,0.6131543338946638,0.038352036277023625,0.038352036277023625,0.038352036277023625,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.00010878208246130756,0.0,0.0,0.0,0.0010576732584256197,0.0010576732584256197,0.0010576732584256197,0.0371855809361367,0.0371855809361367,0.0371855809361367,0.0,0.0,0.0,0.6515063701716874
