,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,adx,adx_lower,adx_upper,atr,atr_lower,atr_upper,cci,cci_lower,cci_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,momentum_10,momentum_10_lower,momentum_10_upper,momentum_20,momentum_20_lower,momentum_20_upper,momentum_5,momentum_5_lower,momentum_5_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volatility_20,volatility_20_lower,volatility_20_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,williams_r,williams_r_lower,williams_r_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2025-08-11 13:00:00,1.260025290469408,1.340722424765472,1.342435747970479,1.260025290469408,1.260025290469408,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,3.680772575680886e-05,3.680772575680886e-05,3.680772575680886e-05,0.00010286059446175173,0.00010286059446175173,0.00010286059446175173,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,6.555223220869978e-05,6.555223220869978e-05,6.555223220869978e-05,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,1.0691306834649658e-05,1.0691306834649658e-05,1.0691306834649658e-05,0.06470407713415796,0.06470407713415796,0.06470407713415796,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.002230028123007794,0.002230028123007794,0.002230028123007794,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06233438069093161,0.06233438069093161,0.06233438069093161,0.0,0.0,0.0,1.3415540640549306
1,2025-08-11 14:00:00,1.259943020916942,1.3409717123168832,1.3426717409435125,1.259943020916942,1.259943020916942,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,9.63329669319944e-05,9.63329669319944e-05,9.63329669319944e-05,9.735467730132503e-05,9.735467730132503e-05,9.735467730132503e-05,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,6.0046315048273054e-05,6.0046315048273054e-05,6.0046315048273054e-05,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,1.0691306834649658e-05,1.0691306834649658e-05,1.0691306834649658e-05,0.06497850802855432,0.06497850802855432,0.06497850802855432,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.002380901273813672,0.002380901273813672,0.002380901273813672,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.062403919110507314,0.062403919110507314,0.062403919110507314,0.0,0.0,0.0,1.3418122386171145
2,2025-08-11 15:00:00,1.2598607513644762,1.341166794150078,1.3428256553678155,1.2598607513644762,1.2598607513644762,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,0.0001208372075495729,0.0001208372075495729,0.0001208372075495729,4.403900667607014e-05,4.403900667607014e-05,4.403900667607014e-05,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,6.730644423018168e-06,6.730644423018168e-06,6.730644423018168e-06,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,1.0691306834649658e-05,1.0691306834649658e-05,1.0691306834649658e-05,0.0651625735921483,0.0651625735921483,0.0651625735921483,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.002524181454580508,0.002524181454580508,0.002524181454580508,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06247351592334216,0.06247351592334216,0.06247351592334216,0.0,0.0,0.0,1.3419565202911232
3,2025-08-11 16:00:00,1.2597784818120101,1.3412747930107323,1.3429837595165488,1.2597784818120101,1.2597784818120101,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,9.975098603271563e-05,9.975098603271563e-05,9.975098603271563e-05,5.579903164313543e-05,5.579903164313543e-05,5.579903164313543e-05,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,1.849066939008346e-05,1.849066939008346e-05,1.849066939008346e-05,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,1.0691306834649658e-05,1.0691306834649658e-05,1.0691306834649658e-05,0.06535718030304437,0.06535718030304437,0.06535718030304437,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.002658462234941219,0.002658462234941219,0.002658462234941219,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.0625431680504273,0.0625431680504273,0.0625431680504273,0.0,0.0,0.0,1.3421140511896932
4,2025-08-11 17:00:00,1.2596962122595443,1.3415223203190534,1.3430901714857928,1.2596962122595443,1.2596962122595443,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,4.7909194406161286e-05,4.7909194406161286e-05,4.7909194406161286e-05,0.00010753781944648263,0.00010753781944648263,0.00010753781944648263,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,7.022945719343066e-05,7.022945719343066e-05,7.022945719343066e-05,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,1.0691306834649658e-05,1.0691306834649658e-05,1.0691306834649658e-05,0.06555071634147747,0.06555071634147747,0.06555071634147747,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.0027823969366590896,0.0027823969366590896,0.0027823969366590896,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06261287239096573,0.06261287239096573,0.06261287239096573,0.0,0.0,0.0,1.3422702013458032
5,2025-08-11 18:00:00,1.2596139427070785,1.341746802508525,1.3434558825490868,1.2596139427070785,1.2596139427070785,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,-2.47599999851962e-06,-2.47599999851962e-06,-2.47599999851962e-06,0.00029170904277993196,0.00029170904277993196,0.00029170904277993196,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,0.00013560217260826554,0.00013560217260826554,0.00013560217260826554,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,0.00012948981475326414,0.00012948981475326414,0.00012948981475326414,0.0658665725599055,0.0658665725599055,0.0658665725599055,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.0028947136946550563,0.0028947136946550563,0.0028947136946550563,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06268262582246903,0.06268262582246903,0.06268262582246903,0.0,0.0,0.0,1.342580395861863
6,2025-08-11 19:00:00,1.2595316731546125,1.3420393419392393,1.3437230273180345,1.2595316731546125,1.2595316731546125,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,-2.514547454561655e-05,-2.514547454561655e-05,-2.514547454561655e-05,0.000474512741534764,0.000474512741534764,0.000474512741534764,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,0.00020263232547420413,0.00020263232547420413,0.00020263232547420413,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,0.00024526336064215754,0.00024526336064215754,0.00024526336064215754,0.0661960222511103,0.0661960222511103,0.0661960222511103,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.002994229783229705,0.002994229783229705,0.002994229783229705,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06275242520089144,0.06275242520089144,0.06275242520089144,0.0,0.0,0.0,1.3429076598167333
7,2025-08-11 20:00:00,1.2594494036021466,1.342336809731567,1.3439674746119536,1.2594494036021466,1.2594494036021466,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,-1.976484380943993e-05,-1.976484380943993e-05,-1.976484380943993e-05,0.0005798044230964156,0.0005798044230964156,0.0005798044230964156,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,0.0002018182498643933,0.0002018182498643933,0.0002018182498643933,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,0.00035136911781362,0.00035136911781362,0.00035136911781362,0.06646217197675967,0.06646217197675967,0.06646217197675967,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.003079865036698236,0.003079865036698236,0.003079865036698236,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06282226736077447,0.06282226736077447,0.06282226736077447,0.0,0.0,0.0,1.34315514646038
8,2025-08-11 21:00:00,1.2593668781433793,1.3423271310274323,1.3440166858485663,1.2593668781433793,1.2593668781433793,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,-1.0403205735769257e-05,-1.0403205735769257e-05,-1.0403205735769257e-05,0.0005063411877460628,0.0005063411877460628,0.0005063411877460628,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,0.00021580078596768862,0.00021580078596768862,0.00021580078596768862,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,0.0002639233463599719,0.0002639233463599719,0.0002639233463599719,0.0665387413014787,0.0665387413014787,0.0665387413014787,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.0031506542041100857,0.0031506542041100857,0.0031506542041100857,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06289214911535833,0.06289214911535833,0.06289214911535833,0.0,0.0,0.0,1.3431635650518123
9,2025-08-11 22:00:00,1.259284352684612,1.3421654089838093,1.343901688407773,1.259284352684612,1.259284352684612,4.110023037227874e-05,4.110023037227874e-05,4.110023037227874e-05,7.962943170857703e-06,7.962943170857703e-06,7.962943170857703e-06,1.433217572746329e-05,1.433217572746329e-05,1.433217572746329e-05,-2.244726693554211e-05,-2.244726693554211e-05,-2.244726693554211e-05,0.0003791606283282138,0.0003791606283282138,0.0003791606283282138,-0.00011347561381588827,-0.00011347561381588827,-0.00011347561381588827,0.00022928775576174857,0.00022928775576174857,0.00022928775576174857,1.591526337197846e-05,1.591526337197846e-05,1.591526337197846e-05,4.696628677159167e-05,4.696628677159167e-05,4.696628677159167e-05,0.00012325581714806296,0.00012325581714806296,0.00012325581714806296,0.06652453870798122,0.06652453870798122,0.06652453870798122,1.3637260096473268e-05,1.3637260096473268e-05,1.3637260096473268e-05,4.684835498878718e-08,4.684835498878718e-08,4.684835498878718e-08,0.0,0.0,0.0,0.0032057580898625327,0.0032057580898625327,0.0032057580898625327,1.3166136865864968e-07,1.3166136865864968e-07,1.3166136865864968e-07,0.06296206725672603,0.06296206725672603,0.06296206725672603,0.0,0.0,0.0,1.3430576633491345
