,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,atr,atr_lower,atr_upper,daily,daily_lower,daily_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_20,ma_20_lower,ma_20_upper,ma_50,ma_50_lower,ma_50_upper,macd,macd_lower,macd_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
0,2024-09-10 23:00:00,1.0766436596375704,1.0965235084929328,1.1063769064037985,1.0766436596375704,1.0766436596375704,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365296586,-0.011170754365296586,-0.011170754365296586,-0.02215009490468938,-0.02215009490468938,-0.02215009490468938,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0033263722950160925,-0.0033263722950160925,-0.0033263722950160925,0.023184836329933844,0.023184836329933844,0.023184836329933844,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.0266147558993406,0.0266147558993406,0.0266147558993406,0.029890929700579213,0.029890929700579213,0.029890929700579213,0.0,0.0,0.0,1.1016054666719284
1,2024-09-11 23:00:00,1.0769216940397868,1.097434408048559,1.1066189032484108,1.0769216940397868,1.0769216940397868,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365149763,-0.011170754365149763,-0.011170754365149763,-0.022205196105806978,-0.022205196105806978,-0.022205196105806978,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0033814734961336882,-0.0033814734961336882,-0.0033814734961336882,0.023211645056291717,0.023211645056291717,0.023211645056291717,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02543557420464119,0.02543557420464119,0.02543557420464119,0.031152021322607266,0.031152021322607266,0.031152021322607266,0.0,0.0,0.0,1.1019188181552588
2,2024-09-12 23:00:00,1.0771997284420032,1.1016724981218375,1.1114802142392877,1.0771997284420032,1.0771997284420032,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365232844,-0.011170754365232844,-0.011170754365232844,-0.021713948353648975,-0.021713948353648975,-0.021713948353648975,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.002890225743975685,-0.002890225743975685,-0.002890225743975685,0.027246942637658866,0.027246942637658866,0.027246942637658866,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02767328268457407,0.02767328268457407,0.02767328268457407,0.03245836267196661,0.03245836267196661,0.03245836267196661,0.0,0.0,0.0,1.1065501276521643
3,2024-09-15 23:00:00,1.0780338316486526,1.1044734235846223,1.113928839487427,1.0780338316486526,1.0780338316486526,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365166067,-0.011170754365166067,-0.011170754365166067,-0.021408202977680806,-0.021408202977680806,-0.021408202977680806,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0025844803680075182,-0.0025844803680075182,-0.0025844803680075182,0.0288376887727511,0.0288376887727511,0.0288376887727511,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02543850024932681,0.02543850024932681,0.02543850024932681,0.03597814586627117,0.03597814586627117,0.03597814586627117,0.0,0.0,0.0,1.1091218357722328
4,2024-09-16 23:00:00,1.078311866050869,1.1071566720212085,1.1168781986968506,1.078311866050869,1.078311866050869,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.01117075436524915,-0.01117075436524915,-0.01117075436524915,-0.02085894361642003,-0.02085894361642003,-0.02085894361642003,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0020352210067467427,-0.0020352210067467427,-0.0020352210067467427,0.03149613068088425,0.03149613068088425,0.03149613068088425,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02667810777765362,0.02667810777765362,0.02667810777765362,0.03684772088489981,0.03684772088489981,0.03684772088489981,0.0,0.0,0.0,1.1122745174987554
5,2024-09-17 23:00:00,1.0785899004530857,1.1086872586830954,1.1186056665186783,1.0785899004530857,1.0785899004530857,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365332235,-0.011170754365332235,-0.011170754365332235,-0.020620153258279254,-0.020620153258279254,-0.020620153258279254,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0017964306486059655,-0.0017964306486059655,-0.0017964306486059655,0.03233191061911096,0.03233191061911096,0.03233191061911096,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02661475589933994,0.02661475589933994,0.02661475589933994,0.03750806234338251,0.03750806234338251,0.03750806234338251,0.0,0.0,0.0,1.1134627727092106
6,2024-09-18 23:00:00,1.078867934855302,1.108167977230019,1.1182354450382812,1.078867934855302,1.078867934855302,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.01117075436518541,-0.01117075436518541,-0.01117075436518541,-0.020584860094511645,-0.020584860094511645,-0.020584860094511645,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0017611374848383553,-0.0017611374848383553,-0.0017611374848383553,0.03162144614311828,0.03162144614311828,0.03162144614311828,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.025435574204644755,0.025435574204644755,0.025435574204644755,0.037941486398170576,0.037941486398170576,0.037941486398170576,0.0,0.0,0.0,1.1129832991528663
7,2024-09-19 23:00:00,1.0791459692575185,1.111354570534691,1.121174257100254,1.0791459692575185,1.0791459692575185,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365182375,-0.011170754365182375,-0.011170754365182375,-0.020039640594100055,-0.020039640594100055,-0.020039640594100055,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.001215917984426766,-0.001215917984426766,-0.001215917984426766,0.0346038305880822,0.0346038305880822,0.0346038305880822,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.027673282684456513,0.027673282684456513,0.027673282684456513,0.03814094286290812,0.03814094286290812,0.03814094286290812,0.0,0.0,0.0,1.1164885535575175
8,2024-09-22 23:00:00,1.0799800724132647,1.109381960317804,1.1193275799248272,1.0799800724132647,1.0799800724132647,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365201716,-0.011170754365201716,-0.011170754365201716,-0.019707768529136114,-0.019707768529136114,-0.019707768529136114,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0008840459194628246,-0.0008840459194628246,-0.0008840459194628246,0.031967748927203894,0.031967748927203894,0.031967748927203894,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02543850024912973,0.02543850024912973,0.02543850024912973,0.037407771572412,0.037407771572412,0.037407771572412,0.0,0.0,0.0,1.1145046042145554
9,2024-09-23 23:00:00,1.0802581067985135,1.1102334173382709,1.11994544867828,1.0802581067985135,1.0802581067985135,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.0111707543652848,-0.0111707543652848,-0.0111707543652848,-0.02012470824092927,-0.02012470824092927,-0.02012470824092927,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0013009856312559821,-0.0013009856312559821,-0.0013009856312559821,0.03216641429495335,0.03216641429495335,0.03216641429495335,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.02667810777768021,0.02667810777768021,0.02667810777768021,0.036783769123487214,0.036783769123487214,0.036783769123487214,0.0,0.0,0.0,1.1150061366072765
10,2024-09-24 23:00:00,1.0805361411837624,1.110535994431277,1.1202763841270917,1.0805361411837624,1.0805361411837624,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365367882,-0.011170754365367882,-0.011170754365367882,-0.01942213130376547,-0.01942213130376547,-0.01942213130376547,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0005984086940921812,-0.0005984086940921812,-0.0005984086940921812,0.032039596539894986,0.032039596539894986,0.032039596539894986,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.026614755899323706,0.026614755899323706,0.026614755899323706,0.03601772630970463,0.03601772630970463,0.03601772630970463,0.0,0.0,0.0,1.1151560831940652
11,2024-09-25 23:00:00,1.080814175569011,1.1077800038308765,1.1179192110865706,1.080814175569011,1.080814175569011,-0.00015455599331769628,-0.00015455599331769628,-0.00015455599331769628,-0.011170754365221055,-0.011170754365221055,-0.011170754365221055,-0.019750048392694147,-0.019750048392694147,-0.019750048392694147,0.007449764402427473,0.007449764402427473,0.007449764402427473,-0.02630775018299162,-0.02630775018299162,-0.02630775018299162,-0.0009263257830208603,-0.0009263257830208603,-0.0009263257830208603,0.029659532979938286,0.029659532979938286,0.029659532979938286,0.00018881916420855323,0.00018881916420855323,0.00018881916420855323,0.0,0.0,0.0,0.025435574204665877,0.025435574204665877,0.025435574204665877,0.035144761533187616,0.035144761533187616,0.035144761533187616,0.0,0.0,0.0,1.112870619254485
