ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_cos,day_cos_lower,day_cos_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_cos,hour_cos_lower,hour_cos_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,returns_lag_5,returns_lag_5_lower,returns_lag_5_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-20 00:00:00,1.4282561169400214,1.4147062800723338,1.423391998830401,1.4282561169400214,1.4282561169400214,-0.002501263937216936,-0.002501263937216936,-0.002501263937216936,-0.0002530808587207278,-0.0002530808587207278,-0.0002530808587207278,-0.006132654521701403,-0.006132654521701403,-0.006132654521701403,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-5.6616259015152406e-05,-5.6616259015152406e-05,-5.6616259015152406e-05,-9.172881633813324e-05,-9.172881633813324e-05,-9.172881633813324e-05,-0.006485444521756793,-0.006485444521756793,-0.006485444521756793,-1.0855124896654398e-05,-1.0855124896654398e-05,-1.0855124896654398e-05,0.00017085591578398053,0.00017085591578398053,0.00017085591578398053,0.00011078821367292368,0.00011078821367292368,0.00011078821367292368,0.00010182930182097909,0.00010182930182097909,0.00010182930182097909,-0.006102055828067489,-0.006102055828067489,-0.006102055828067489,1.8333426202946076e-05,1.8333426202946076e-05,1.8333426202946076e-05,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0003527900000553913,-0.0003527900000553913,-0.0003527900000553913,0.0,0.0,0.0,1.418993241130747
2025-02-21 00:00:00,1.4301458932726263,1.4191288456427955,1.4263339742964476,1.4301458932726263,1.4301458932726263,-0.002501263937216936,-0.002501263937216936,-0.002501263937216936,0.0013862357845939503,0.0013862357845939503,0.0013862357845939503,-0.003838487879535113,-0.003838487879535113,-0.003838487879535113,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-1.4549085212270216e-05,-1.4549085212270216e-05,-1.4549085212270216e-05,-8.923840835434126e-05,-8.923840835434126e-05,-8.923840835434126e-05,-0.0049410871322163215,-0.0049410871322163215,-0.0049410871322163215,0.0006133145566609735,0.0006133145566609735,0.0006133145566609735,0.001275946446751323,0.001275946446751323,0.001275946446751323,0.00018939419875234359,0.00018939419875234359,0.00018939419875234359,-0.0004933864414659992,-0.0004933864414659992,-0.0004933864414659992,-0.006106842743583195,-0.006106842743583195,-0.006106842743583195,-0.0005792376955338223,-0.0005792376955338223,-0.0005792376955338223,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0011025992526812094,-0.0011025992526812094,-0.0011025992526812094,0.0,0.0,0.0,1.423079417802185
2025-02-24 00:00:00,1.4358152222704403,1.421087781802776,1.429883696826231,1.4358152222704403,1.4358152222704403,0.002043893488477648,0.002043893488477648,0.002043893488477648,0.0005665774629366114,0.0005665774629366114,0.0005665774629366114,-0.0014858726346861952,-0.0014858726346861952,-0.0014858726346861952,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-4.77681300436082e-05,-4.77681300436082e-05,-4.77681300436082e-05,-0.00023437075723865039,-0.00023437075723865039,-0.00023437075723865039,-0.007567607524131877,-0.007567607524131877,-0.007567607524131877,-0.0006350248064542822,-0.0006350248064542822,-0.0006350248064542822,-0.0014367973856783279,-0.0014367973856783279,-0.0014367973856783279,0.001342822905026077,0.001342822905026077,0.001342822905026077,-1.2111915106270598e-05,-1.2111915106270598e-05,-1.2111915106270598e-05,-0.006255213848819581,-0.006255213848819581,-0.006255213848819581,0.0007009809071413305,0.0007009809071413305,0.0007009809071413305,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.006081734889445682,-0.006081734889445682,-0.006081734889445682,0.0,0.0,0.0,1.4249495361911235
2025-02-25 00:00:00,1.437704998603045,1.4226424141461513,1.4306472127426881,1.437704998603045,1.437704998603045,0.0011436693176211262,0.0011436693176211262,0.0011436693176211262,-0.0009103957973242079,-0.0009103957973242079,-0.0009103957973242079,-0.003911763728513417,-0.003911763728513417,-0.003911763728513417,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-4.164772274051696e-05,-4.164772274051696e-05,-4.164772274051696e-05,-0.00014873342223802085,-0.00014873342223802085,-0.00014873342223802085,-0.007619502150914739,-0.007619502150914739,-0.007619502150914739,-1.0855124896654398e-05,-1.0855124896654398e-05,-1.0855124896654398e-05,0.0009099130320363418,0.0009099130320363418,0.0009099130320363418,-0.001488580062794528,-0.001488580062794528,-0.001488580062794528,3.1819317141429507e-05,3.1819317141429507e-05,3.1819317141429507e-05,-0.006339635243541253,-0.006339635243541253,-0.006339635243541253,0.0004615425331500061,0.0004615425331500061,0.0004615425331500061,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0037077384224013235,-0.0037077384224013235,-0.0037077384224013235,0.0,0.0,0.0,1.4267504022738082
2025-02-26 00:00:00,1.4395947749356497,1.4271101722954551,1.4361657281916527,1.4395947749356497,1.4395947749356497,-0.0008791160330669471,-0.0008791160330669471,-0.0008791160330669471,-0.0012751780678447204,-0.0012751780678447204,-0.0012751780678447204,-0.003087446055572051,-0.003087446055572051,-0.003087446055572051,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-5.714365593601561e-06,-5.714365593601561e-06,-5.714365593601561e-06,-5.276739473700522e-06,-5.276739473700522e-06,-5.276739473700522e-06,-0.005841539019623351,-0.005841539019623351,-0.005841539019623351,0.0006133145566609735,0.0006133145566609735,0.0006133145566609735,0.0015839743012216626,0.0015839743012216626,0.0015839743012216626,0.0009607786867862462,0.0009607786867862462,0.0009607786867862462,4.7286869212035635e-05,4.7286869212035635e-05,4.7286869212035635e-05,-0.006558402223771273,-0.006558402223771273,-0.006558402223771273,-5.0252484775588154e-05,-5.0252484775588154e-05,-5.0252484775588154e-05,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0027540929640512985,-0.0027540929640512985,-0.0027540929640512985,0.0,0.0,0.0,1.4311853258854172
2025-02-27 00:00:00,1.441484551265174,1.4290497755968978,1.4401263056623512,1.441484551265174,1.441484551265174,-0.002501263937216936,-0.002501263937216936,-0.002501263937216936,-0.0002530808587207278,-0.0002530808587207278,-0.0002530808587207278,-0.004192006415104665,-0.004192006415104665,-0.004192006415104665,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,3.985925783891894e-05,3.985925783891894e-05,3.985925783891894e-05,7.036226759161932e-05,7.036226759161932e-05,7.036226759161932e-05,-0.004544796415101978,-0.004544796415101978,-0.004544796415101978,-1.0855124896654398e-05,-1.0855124896654398e-05,-1.0855124896654398e-05,0.0006493153523127165,0.0006493153523127165,0.0006493153523127165,0.0016643243202694015,0.0016643243202694015,0.0016643243202694015,0.0002742507391513967,0.0002742507391513967,0.0002742507391513967,-0.00659964696547973,-0.00659964696547973,-0.00659964696547973,-6.410911027531185e-06,-6.410911027531185e-06,-6.410911027531185e-06,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0003527899999973134,-0.0003527899999973134,-0.0003527899999973134,0.0,0.0,0.0,1.434933297444159
2025-02-28 00:00:00,1.443374327594698,1.4323935524972549,1.442048174588712,1.443374327594698,1.443374327594698,-0.002501263937216936,-0.002501263937216936,-0.002501263937216936,0.0013862357845939503,0.0013862357845939503,0.0013862357845939503,-0.0036559362800326874,-0.0036559362800326874,-0.0036559362800326874,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,5.164330012187528e-05,5.164330012187528e-05,5.164330012187528e-05,0.00017632947370440025,0.00017632947370440025,0.00017632947370440025,-0.0047585355327053385,-0.0047585355327053385,-0.0047585355327053385,-1.0855124896654398e-05,-1.0855124896654398e-05,-1.0855124896654398e-05,0.000895598226166451,0.000895598226166451,0.000895598226166451,0.0006887821071771133,0.0006887821071771133,0.0006887821071771133,-0.0002828935138388249,-0.0002828935138388249,-0.0002828935138388249,-0.006670117981240063,-0.006670117981240063,-0.006670117981240063,0.00012946594032313952,0.00012946594032313952,0.00012946594032313952,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.0011025992526726503,-0.0011025992526726503,-0.0011025992526726503,0.0,0.0,0.0,1.4365059795698438
2025-03-03 00:00:00,1.4490436565832703,1.4428552906645238,1.451108629257004,1.4490436565832703,1.4490436565832703,0.002043893488477648,0.002043893488477648,0.002043893488477648,0.0005665774629366114,0.0005665774629366114,0.0005665774629366114,0.004311627919218965,0.004311627919218965,0.004311627919218965,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,0.0001808753195094789,0.0001808753195094789,0.0001808753195094789,0.0002169606019062023,0.0002169606019062023,0.0002169606019062023,-0.001770106970151654,-0.001770106970151654,-0.001770106970151654,0.0006133145566609735,0.0006133145566609735,0.0006133145566609735,0.00257393554954648,0.00257393554954648,0.00257393554954648,0.0009458377316767904,0.0009458377316767904,0.0009458377316767904,0.00019907467166839133,0.00019907467166839133,0.00019907467166839133,-0.006801999546405911,-0.006801999546405911,-0.006801999546405911,0.001292018638169439,0.001292018638169439,0.001292018638169439,0.006291967076463977,0.006291967076463977,0.006291967076463977,-0.006081734889370621,-0.006081734889370621,-0.006081734889370621,0.0,0.0,0.0,1.446478694306698
2025-03-04 00:00:00,1.4487696356569322,1.440303176206625,1.449780513618984,1.4487696356569322,1.4487696356569322,0.0011436693176211262,0.0011436693176211262,0.0011436693176211262,-0.0009103957973242079,-0.0009103957973242079,-0.0009103957973242079,0.0009092615142107839,0.0009092615142107839,0.0009092615142107839,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,0.00018427977724510373,0.00018427977724510373,0.00018427977724510373,-0.0004374187763855317,-0.0004374187763855317,-0.0004374187763855317,-0.0027984769082026522,-0.0027984769082026522,-0.0027984769082026522,-1.0855124896654398e-05,-1.0855124896654398e-05,-1.0855124896654398e-05,1.4299677360698515e-05,1.4299677360698515e-05,1.4299677360698515e-05,0.002697587831193619,0.002697587831193619,0.002697587831193619,0.0003375136048991557,0.0003375136048991557,0.0003375136048991557,-0.004189768048957618,-0.004189768048957618,-0.004189768048957618,0.0006699406054457324,0.0006699406054457324,0.0006699406054457324,0.005221236079400476,0.005221236079400476,0.005221236079400476,-0.0037077384224134344,-0.0037077384224134344,-0.0037077384224134344,0.0,0.0,0.0,1.444715287286241
2025-03-05 00:00:00,1.4484956147305943,1.4364969361448365,1.447124405835156,1.4484956147305943,1.4484956147305943,-0.0008791160330669471,-0.0008791160330669471,-0.0008791160330669471,-0.0012751780678447204,-0.0012751780678447204,-0.0012751780678447204,-0.0018365835629888414,-0.0018365835629888414,-0.0018365835629888414,-0.0012702758771303822,-0.0012702758771303822,-0.0012702758771303822,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,-0.001270275877130367,0.0002127302599208457,0.0002127302599208457,0.0002127302599208457,0.000555312688525678,0.000555312688525678,0.000555312688525678,-0.004590676526973316,-0.004590676526973316,-0.004590676526973316,0.0006133145566609735,0.0006133145566609735,0.0006133145566609735,0.0012041393660690053,0.0012041393660690053,0.0012041393660690053,2.598997576476582e-05,2.598997576476582e-05,2.598997576476582e-05,0.0001455530313775109,0.0001455530313775109,0.0001455530313775109,0.0011007183797233193,0.0011007183797233193,0.0011007183797233193,0.0007601091495433755,0.0007601091495433755,0.0007601091495433755,-0.0004893292382715319,-0.0004893292382715319,-0.0004893292382715319,-0.002754092963984474,-0.002754092963984474,-0.002754092963984474,0.0,0.0,0.0,1.4418460399126267
