ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,1.387135054778576,1.3858246372196241,1.387941015858231,1.387135054778576,1.387135054778576,-0.0001118269827193123,-0.0001118269827193123,-0.0001118269827193123,1.5842043688012187e-05,1.5842043688012187e-05,1.5842043688012187e-05,-1.3076674368195595e-05,-1.3076674368195595e-05,-1.3076674368195595e-05,-1.91113140233522e-05,-1.91113140233522e-05,-1.91113140233522e-05,-0.00013087263965532228,-0.00013087263965532228,-0.00013087263965532228,1.6383589235259192e-06,1.6383589235259192e-06,1.6383589235259192e-06,-6.334463371530869e-05,-6.334463371530869e-05,-6.334463371530869e-05,-3.377476322399392e-05,-3.377476322399392e-05,-3.377476322399392e-05,-1.9045656936010017e-05,-1.9045656936010017e-05,-1.9045656936010017e-05,0.0,0.0,0.0,1.3869535167523988
2025-08-20 23:00:00,1.3871241263693899,1.386719173931846,1.3889510232656637,1.3871241263693899,1.3871241263693899,0.00034454664379648725,0.00034454664379648725,0.00034454664379648725,8.571470474376235e-06,8.571470474376235e-06,8.571470474376235e-06,-1.3076674368195595e-05,-1.3076674368195595e-05,-1.3076674368195595e-05,0.00035017758081204187,0.00035017758081204187,0.00035017758081204187,0.0003813459232801728,0.0003813459232801728,0.0003813459232801728,2.1048677263409924e-05,2.1048677263409924e-05,2.1048677263409924e-05,2.031214069317621e-06,2.031214069317621e-06,2.031214069317621e-06,-2.4205624454462758e-05,-2.4205624454462758e-05,-2.4205624454462758e-05,3.6799279483685555e-05,3.6799279483685555e-05,3.6799279483685555e-05,0.0,0.0,0.0,1.3876531005000645
2025-08-21 00:00:00,1.3871131979602038,1.386508343221701,1.3885793735009748,1.3871131979602038,1.3871131979602038,0.00018276805425695872,0.00018276805425695872,0.00018276805425695872,7.691843556355232e-07,7.691843556355232e-07,7.691843556355232e-07,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.00016094287601454358,0.00016094287601454358,0.00016094287601454358,0.0002769030542523948,0.0002769030542523948,0.0002769030542523948,2.2885143632420572e-05,2.2885143632420572e-05,2.2885143632420572e-05,2.316567788613524e-05,2.316567788613524e-05,2.316567788613524e-05,-2.1692747946518737e-05,-2.1692747946518737e-05,-2.1692747946518737e-05,9.413499999543607e-05,9.413499999543607e-05,9.413499999543607e-05,0.0,0.0,0.0,1.3874972938413128
2025-08-21 01:00:00,1.387102269551018,1.387224607492964,1.389187561668476,1.387102269551018,1.387102269551018,0.0005871755409852634,0.0005871755409852634,0.0005871755409852634,-7.033101763105163e-06,-7.033101763105163e-06,-7.033101763105163e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.0005541735459746379,0.0005541735459746379,0.0005541735459746379,0.0007394955461836348,0.0007394955461836348,0.0007394955461836348,3.674645808061429e-05,3.674645808061429e-05,3.674645808061429e-05,2.5165270646389262e-05,2.5165270646389262e-05,2.5165270646389262e-05,-1.8574552268015362e-05,-1.8574552268015362e-05,-1.8574552268015362e-05,0.00015232000519837136,0.00015232000519837136,0.00015232000519837136,0.0,0.0,0.0,1.3881280255014523
2025-08-21 02:00:00,1.3870913411418317,1.3865776835142676,1.3884870175563537,1.3870913411418317,1.3870913411418317,4.5702474978533945e-05,4.5702474978533945e-05,4.5702474978533945e-05,-1.4303674976741126e-05,-1.4303674976741126e-05,-1.4303674976741126e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,5.833654017189104e-05,5.833654017189104e-05,5.833654017189104e-05,0.00025637324691442994,0.00025637324691442994,0.00025637324691442994,-1.591088367196741e-05,-1.591088367196741e-05,-1.591088367196741e-05,4.025783345392084e-05,4.025783345392084e-05,4.025783345392084e-05,-1.9375260313311942e-05,-1.9375260313311942e-05,-1.9375260313311942e-05,0.000210670771935896,0.000210670771935896,0.000210670771935896,0.0,0.0,0.0,1.3874469542527272
2025-08-21 03:00:00,1.387080412732646,1.386826338152977,1.3887946141705245,1.387080412732646,1.387080412732646,0.0003300778283869114,0.0003300778283869114,0.0003300778283869114,-2.054705773595341e-05,-2.054705773595341e-05,-2.054705773595341e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.00035587594379139016,0.00035587594379139016,0.00035587594379139016,0.000598550334484778,0.000598550334484778,0.000598550334484778,3.674165043934293e-05,3.674165043934293e-05,3.674165043934293e-05,-1.70768616537323e-05,-1.70768616537323e-05,-1.70768616537323e-05,-2.161376676887856e-05,-2.161376676887856e-05,-2.161376676887856e-05,0.0002684725060978667,0.0002684725060978667,0.0002684725060978667,0.0,0.0,0.0,1.3879106501776444
2025-08-21 04:00:00,1.38706948432346,1.3872066740070514,1.388907674325561,1.38706948432346,1.38706948432346,0.00038877384176930544,0.00038877384176930544,0.00038877384176930544,-2.533777382337954e-05,-2.533777382337954e-05,-2.533777382337954e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.0003971732331643534,0.0003971732331643534,0.0003971732331643534,0.0007137643180471062,0.0007137643180471062,0.0007137643180471062,1.6383589235259192e-06,1.6383589235259192e-06,1.6383589235259192e-06,4.02525987679814e-05,4.02525987679814e-05,4.02525987679814e-05,-2.1650495577918256e-05,-2.1650495577918256e-05,-2.1650495577918256e-05,0.00032499047627780066,0.00032499047627780066,0.00032499047627780066,0.0,0.0,0.0,1.3880595250280219
2025-08-21 05:00:00,1.3870585559142738,1.3865894648629853,1.3889899868353954,1.3870585559142738,1.3870585559142738,0.00012980177903585077,0.00012980177903585077,0.00012980177903585077,-2.83493438546941e-05,-2.83493438546941e-05,-2.83493438546941e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.00018201275162313038,0.00018201275162313038,0.00018201275162313038,0.0005092835485232245,0.0005092835485232245,0.0005092835485232245,-1.0371429369706752e-05,-1.0371429369706752e-05,-1.0371429369706752e-05,2.031214069317621e-06,2.031214069317621e-06,2.031214069317621e-06,-1.2219333746938932e-05,-1.2219333746938932e-05,-1.2219333746938932e-05,0.0003794817694873737,0.0003794817694873737,0.0003794817694873737,0.0,0.0,0.0,1.3877649620176393
2025-08-21 06:00:00,1.387047627505088,1.3862030499475004,1.388359447758374,1.387047627505088,1.387047627505088,-0.00010481807979474469,-0.00010481807979474469,-0.00010481807979474469,-2.9376534309117778e-05,-2.9376534309117778e-05,-2.9376534309117778e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,-1.1277105051111304e-05,-1.1277105051111304e-05,-1.1277105051111304e-05,0.000326389223639302,0.000326389223639302,0.000326389223639302,-3.622189065710823e-05,-3.622189065710823e-05,-3.622189065710823e-05,-1.104535848794022e-05,-1.104535848794022e-05,-1.104535848794022e-05,-1.3595111604209728e-05,-1.3595111604209728e-05,-1.3595111604209728e-05,0.0004312073034340467,0.0004312073034340467,0.0004312073034340467,0.0,0.0,0.0,1.3875003449033803
2025-08-21 07:00:00,1.387036699095902,1.386830716953636,1.388850556310676,1.387036699095902,1.387036699095902,0.0001590884867143339,0.0001590884867143339,0.0001590884867143339,-2.83493438546941e-05,-2.83493438546941e-05,-2.83493438546941e-05,-3.3020796852574464e-06,-3.3020796852574464e-06,-3.3020796852574464e-06,0.00021024401054292678,0.00021024401054292678,0.00021024401054292678,0.0006385324125498036,0.0006385324125498036,0.0006385324125498036,3.5820661403129896e-05,3.5820661403129896e-05,3.5820661403129896e-05,-3.919201889608147e-05,-3.919201889608147e-05,-3.919201889608147e-05,-1.6132742795689768e-05,-1.6132742795689768e-05,-1.6132742795689768e-05,0.0004794439258354697,0.0004794439258354697,0.0004794439258354697,0.0,0.0,0.0,1.3879223669856706
2025-08-21 08:00:00,1.3871139999905042,1.3872301494362604,1.3891849258939493,1.3871139999905042,1.3871139999905042,0.0002620257180327016,0.0002620257180327016,0.0002620257180327016,-2.5337773823379545e-05,-2.5337773823379545e-05,-2.5337773823379545e-05,1.2988911452972804e-05,1.2988911452972804e-05,1.2988911452972804e-05,0.00023628225344358961,0.00023628225344358961,0.00023628225344358961,0.0007855221476607302,0.0007855221476607302,0.0007855221476607302,1.2713818953714292e-05,1.2713818953714292e-05,1.2713818953714292e-05,3.924980174421829e-05,3.924980174421829e-05,3.924980174421829e-05,-1.387129373841383e-05,-1.387129373841383e-05,-1.387129373841383e-05,0.0005234964296280286,0.0005234964296280286,0.0005234964296280286,0.0,0.0,0.0,1.388203608758827
2025-08-21 09:00:00,1.3871913008851064,1.3872708007999088,1.3893141433043146,1.3871913008851064,1.3871913008851064,0.0001867898862625983,0.0001867898862625983,0.0001867898862625983,-2.054705773595341e-05,-2.054705773595341e-05,-2.054705773595341e-05,1.2988911452972804e-05,1.2988911452972804e-05,1.2988911452972804e-05,0.00015809095005986544,0.00015809095005986544,0.00015809095005986544,0.0007494991991422971,0.0007494991991422971,0.0007494991991422971,-1.2210274142743676e-05,-1.2210274142743676e-05,-1.2210274142743676e-05,1.4090465502698527e-05,1.4090465502698527e-05,1.4090465502698527e-05,3.437689112575861e-05,3.437689112575861e-05,3.437689112575861e-05,0.0005627093128796987,0.0005627093128796987,0.0005627093128796987,0.0,0.0,0.0,1.388230999654177
2025-08-21 10:00:00,1.3872686017797087,1.3873141910687068,1.3895418097253542,1.3872686017797087,1.3872686017797087,0.00017429249396256534,0.00017429249396256534,0.00017429249396256534,-1.4303674976741126e-05,-1.4303674976741126e-05,-1.4303674976741126e-05,1.2988911452972804e-05,1.2988911452972804e-05,1.2988911452972804e-05,0.00012333369083777505,0.00012333369083777505,0.00012333369083777505,0.00077077060921438,0.00077077060921438,0.00077077060921438,8.101018730376637e-06,8.101018730376637e-06,8.101018730376637e-06,-1.3047540916892867e-05,-1.3047540916892867e-05,-1.3047540916892867e-05,5.7220088835074846e-05,5.7220088835074846e-05,5.7220088835074846e-05,0.0005964781152518145,0.0005964781152518145,0.0005964781152518145,0.0,0.0,0.0,1.3883378676450464
2025-08-21 11:00:00,1.3873459026743107,1.3874141663620732,1.3894326027387578,1.3873459026743107,1.3873459026743107,0.0002532657484656368,0.0002532657484656368,0.0002532657484656368,-7.033101763105171e-06,-7.033101763105171e-06,-7.033101763105171e-06,1.2988911452972804e-05,1.2988911452972804e-05,1.2988911452972804e-05,9.941825247274672e-05,9.941825247274672e-05,9.941825247274672e-05,0.0008775259160948034,0.0008775259160948034,0.0008775259160948034,2.657394057523523e-05,2.657394057523523e-05,2.657394057523523e-05,9.067927607788326e-06,9.067927607788326e-06,9.067927607788326e-06,0.00011224981811999889,0.00011224981811999889,0.00011224981811999889,0.0006242601676291668,0.0006242601676291668,0.0006242601676291668,0.0,0.0,0.0,1.3885633346584956
2025-08-21 12:00:00,1.387423203568913,1.3882134560324189,1.3901706149487754,1.387423203568913,1.387423203568913,0.0005574106578647389,0.0005574106578647389,0.0005574106578647389,7.691843556355195e-07,7.691843556355195e-07,7.691843556355195e-07,1.2988911452972804e-05,1.2988911452972804e-05,1.2988911452972804e-05,0.00024053624660492706,0.00024053624660492706,0.00024053624660492706,0.0012029952563911194,0.0012029952563911194,0.0012029952563911194,4.4114161394016415e-05,4.4114161394016415e-05,4.4114161394016415e-05,2.918172952925628e-05,2.918172952925628e-05,2.918172952925628e-05,0.00022982042452793073,0.00022982042452793073,0.00022982042452793073,0.0006455845985263806,0.0006455845985263806,0.0006455845985263806,0.0,0.0,0.0,1.3890922671014134
