Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-06-10 00:00:00+01:00,0.6050412058830261,0.6060000061988831,0.6029199361801147,0.6050887703895569,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-11 00:00:00+01:00,0.6060385704040527,0.6064906716346741,0.602558434009552,0.6059100031852722,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-12 00:00:00+01:00,0.6037407517433167,0.6072013974189758,0.6006907820701599,0.6036598682403564,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-13 00:00:00+01:00,0.6065899729728699,0.6066415309906006,0.5996785759925842,0.6065201163291931,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-16 00:00:00+01:00,0.6017897129058838,0.6088094711303711,0.6005393266677856,0.603900134563446,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-17 00:00:00+01:00,0.6053488850593567,0.6080210208892822,0.6045584082603455,0.6049203872680664,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-18 00:00:00+01:00,0.6020506024360657,0.6049387454986572,0.6017716526985168,0.6019382476806641,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-19 00:00:00+01:00,0.6029689908027649,0.6031217575073242,0.5960505604743958,0.6029508709907532,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-20 00:00:00+01:00,0.6001500487327576,0.6008604168891907,0.5965412855148315,0.6000816226005554,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-23 00:00:00+01:00,0.5963598489761353,0.5965590476989746,0.5884602665901184,0.5962104797363281,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-24 00:00:00+01:00,0.599621057510376,0.6041091680526733,0.5989602208137512,0.5995383262634277,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-25 00:00:00+01:00,0.601189136505127,0.6040689945220947,0.6011099815368652,0.6011313199996948,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-26 00:00:00+01:00,0.6053781509399414,0.6074005365371704,0.6030490398406982,0.6055908203125,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-27 00:00:00+01:00,0.6061707735061646,0.6078695058822632,0.6053305268287659,0.6058990359306335,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-06-30 00:00:00+01:00,0.6064208149909973,0.6090801954269409,0.6058182716369629,0.6063987016677856,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-01 00:00:00+01:00,0.6091803908348083,0.6121187210083008,0.6078583598136902,0.6092397570610046,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-02 00:00:00+01:00,0.6100499629974365,0.610679566860199,0.6051583886146545,0.6100797653198242,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-03 00:00:00+01:00,0.6090393662452698,0.609358549118042,0.6032490730285645,0.6089392304420471,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-04 00:00:00+01:00,0.6079211831092834,0.6082798838615417,0.6051583886146545,0.608009934425354,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-07 00:00:00+01:00,0.6048911213874817,0.6054001450538635,0.5989996790885925,0.6051217317581177,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-08 00:00:00+01:00,0.6008893251419067,0.6029689908027649,0.5981111526489258,0.6007810235023499,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-09 00:00:00+01:00,0.5993514657020569,0.6014784574508667,0.5977500677108765,0.5993586778640747,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-10 00:00:00+01:00,0.5999591946601868,0.6025998592376709,0.5997098684310913,0.5998404622077942,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-07-11 00:00:00+01:00,0.6042004227638245,0.6042004227638245,0.6002184748649597,0.6041712164878845,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
