Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-08-25 16:00:00+01:00,0.587440550327301,0.5876476764678955,0.5866823196411133,0.5867167711257935,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 17:00:00+01:00,0.5866823196411133,0.5868889093399048,0.5863726735115051,0.5863726735115051,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 18:00:00+01:00,0.5864415168762207,0.5864415168762207,0.5858917236328125,0.5858917236328125,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 19:00:00+01:00,0.5859603881835938,0.5859947204589844,0.5851032733917236,0.5851032733917236,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 20:00:00+01:00,0.5851374864578247,0.5852402448654175,0.5847952961921692,0.5848295092582703,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 21:00:00+01:00,0.5848295092582703,0.5853430032730103,0.5848295092582703,0.5851717591285706,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 22:00:00+01:00,0.5849321484565735,0.5859947204589844,0.5848637223243713,0.5852402448654175,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-25 23:00:00+01:00,0.5851717591285706,0.5852744579315186,0.5851032733917236,0.5852744579315186,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 00:00:00+01:00,0.5853087306022644,0.5853087306022644,0.5850005745887756,0.5850347876548767,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 01:00:00+01:00,0.5849663615226746,0.5862695574760437,0.5848637223243713,0.5856172442436218,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 02:00:00+01:00,0.5855486392974854,0.5857544541358948,0.5840780138969421,0.5840780138969421,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 03:00:00+01:00,0.5841804146766663,0.5847610831260681,0.5841804146766663,0.5844535231590271,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 04:00:00+01:00,0.5843852162361145,0.5843852162361145,0.5831243991851807,0.5831243991851807,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 05:00:00+01:00,0.5831583738327026,0.5841804146766663,0.5831583738327026,0.58414626121521,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 06:00:00+01:00,0.5841804146766663,0.5844535231590271,0.5841121673583984,0.5844535231590271,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 07:00:00+01:00,0.5843169093132019,0.5846927762031555,0.5836348533630371,0.5843852162361145,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 08:00:00+01:00,0.5843169093132019,0.5846927762031555,0.5838392972946167,0.5844877362251282,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 09:00:00+01:00,0.5844535231590271,0.5846927762031555,0.5840439200401306,0.58414626121521,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 10:00:00+01:00,0.58414626121521,0.5850005745887756,0.58414626121521,0.5849321484565735,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 11:00:00+01:00,0.5849321484565735,0.5852402448654175,0.5848295092582703,0.5852060317993164,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 12:00:00+01:00,0.5851717591285706,0.5858917236328125,0.5851717591285706,0.5858230590820312,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 13:00:00+01:00,0.5858230590820312,0.5860633850097656,0.5852744579315186,0.5856515169143677,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 14:00:00+01:00,0.5855486392974854,0.5857544541358948,0.5850005745887756,0.5856858491897583,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 15:00:00+01:00,0.5855486392974854,0.5863383412361145,0.5855486392974854,0.586097776889801,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 16:00:00+01:00,0.5860633850097656,0.5865446329116821,0.5860633850097656,0.5865102410316467,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 17:00:00+01:00,0.5866134762763977,0.5869578123092651,0.5864070653915405,0.5864070653915405,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 18:00:00+01:00,0.5864070653915405,0.5866823196411133,0.5863383412361145,0.5863726735115051,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 19:00:00+01:00,0.5863726735115051,0.5864758491516113,0.586029052734375,0.5863726735115051,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 20:00:00+01:00,0.5862008333206177,0.5864415168762207,0.586097776889801,0.586097776889801,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 21:00:00+01:00,0.5861321091651917,0.5862695574760437,0.586029052734375,0.5862695574760437,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 22:00:00+01:00,0.5864415168762207,0.5864415168762207,0.5854458212852478,0.5859603881835938,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-26 23:00:00+01:00,0.586097776889801,0.5865446329116821,0.586097776889801,0.5863383412361145,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 00:00:00+01:00,0.5863039493560791,0.5863383412361145,0.5858917236328125,0.5858917236328125,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 01:00:00+01:00,0.5859260559082031,0.586166501045227,0.5854458212852478,0.585582971572876,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 02:00:00+01:00,0.5857201814651489,0.5858230590820312,0.5851717591285706,0.5856172442436218,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 03:00:00+01:00,0.5856858491897583,0.5858230590820312,0.5852402448654175,0.5854458212852478,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 04:00:00+01:00,0.5855143666267395,0.5855486392974854,0.5848979353904724,0.5849321484565735,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 05:00:00+01:00,0.5849321484565735,0.5849321484565735,0.5844877362251282,0.5844877362251282,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 06:00:00+01:00,0.5845901966094971,0.5848637223243713,0.5845218300819397,0.5846585631370544,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 07:00:00+01:00,0.5846243500709534,0.5850005745887756,0.5844877362251282,0.5845901966094971,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 08:00:00+01:00,0.5846927762031555,0.5846927762031555,0.5833625197410583,0.5835667252540588,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 09:00:00+01:00,0.5834986567497253,0.5835667252540588,0.5827166438102722,0.5830903649330139,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 10:00:00+01:00,0.58302241563797,0.5833965539932251,0.5827845931053162,0.5830903649330139,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 11:00:00+01:00,0.58302241563797,0.58302241563797,0.5823094248771667,0.582343339920044,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 12:00:00+01:00,0.5822755694389343,0.5826486945152283,0.5820721387863159,0.5824111700057983,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 13:00:00+01:00,0.5825129747390747,0.5831583738327026,0.5824790596961975,0.5827845931053162,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 14:00:00+01:00,0.5827166438102722,0.5833625197410583,0.5826147794723511,0.5832944512367249,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 15:00:00+01:00,0.5830903649330139,0.583941638469696,0.5828185081481934,0.583941638469696,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 16:00:00+01:00,0.5840439200401306,0.5848295092582703,0.5840439200401306,0.5848295092582703,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 17:00:00+01:00,0.5848295092582703,0.5863726735115051,0.5848295092582703,0.5863383412361145,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 18:00:00+01:00,0.5862351655960083,0.5866479277610779,0.5861321091651917,0.5865102410316467,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 19:00:00+01:00,0.5865102410316467,0.5865446329116821,0.5859947204589844,0.5863383412361145,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 20:00:00+01:00,0.586166501045227,0.5864070653915405,0.5859603881835938,0.5863726735115051,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 21:00:00+01:00,0.5863039493560791,0.5863039493560791,0.5859260559082031,0.586029052734375,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 22:00:00+01:00,0.586029052734375,0.586029052734375,0.5851032733917236,0.5859260559082031,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-27 23:00:00+01:00,0.5858917236328125,0.5860633850097656,0.5858573913574219,0.586029052734375,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 00:00:00+01:00,0.5860633850097656,0.5862351655960083,0.586029052734375,0.5862008333206177,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 01:00:00+01:00,0.5862695574760437,0.5865102410316467,0.5859260559082031,0.5859260559082031,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 02:00:00+01:00,0.586097776889801,0.5864415168762207,0.5857201814651489,0.5857201814651489,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 03:00:00+01:00,0.5857887268066406,0.5865446329116821,0.5857887268066406,0.5865446329116821,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 04:00:00+01:00,0.5865790843963623,0.5869578123092651,0.5864070653915405,0.5866479277610779,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 05:00:00+01:00,0.5865790843963623,0.5865790843963623,0.586097776889801,0.5861321091651917,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 06:00:00+01:00,0.5861321091651917,0.5862008333206177,0.585582971572876,0.5859603881835938,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 07:00:00+01:00,0.5860633850097656,0.5865446329116821,0.5859603881835938,0.586166501045227,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 08:00:00+01:00,0.5861321091651917,0.5863383412361145,0.5857887268066406,0.5862351655960083,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-08-28 09:00:00+01:00,0.5863726735115051,0.5868889093399048,0.5857201814651489,0.5868544578552246,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
